Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2010-01-01,Friday,17:00,EUR,Low,Italian Wage Inflation (YoY)  (Dec),2.80%,,3.10%
2010-01-01,Friday,17:00,GBP,Low,Average Earnings ex Bonus  (Dec),1.10%,,1.10%
2010-01-01,Friday,17:00,GBP,Low,BoE Consumer Credit  (Dec),0.13B,,-0.18B
2010-01-01,Friday,17:00,GBP,Low,Core PPI Output (MoM)  (Dec),0.20%,,0.10%
2010-01-01,Friday,17:00,GBP,Low,Core PPI Output (YoY)  (Dec),0.10%,,-0.10%
2010-01-01,Friday,17:00,GBP,Low,Core RPI (MoM)  (Dec),0.60%,,0.30%
2010-01-01,Friday,17:00,GBP,Low,Core RPI (YoY)  (Dec),3.80%,,2.70%
2010-01-01,Friday,17:00,GBP,Low,Industrial Production (YoY)  (Dec),-2.70%,,-3.40%
2010-01-01,Friday,17:00,GBP,Low,Manufacturing Production (YoY)  (Dec),-1.40%,,-3.00%
2010-01-01,Friday,17:00,GBP,Low,Mortgage Lending  (Dec),1.21B,,1.49B
2010-01-01,Friday,17:00,GBP,Low,PPI Input (YoY)  (Dec),3.80%,,0.60%
2010-01-01,Friday,17:00,GBP,Low,PPI Output (YoY)  (Dec),1.20%,,1.00%
2010-01-01,Friday,17:00,GBP,Low,Public Sector Net Cash Requirement  (Dec),21.05B,,18.30B
2010-01-01,Friday,17:00,GBP,Low,RPI (MoM)  (Dec),0.60%,,0.30%
2010-01-01,Friday,17:00,GBP,Medium,BoE QE Total  (Dec),200.00B,,200.00B
2010-01-01,Friday,17:00,GBP,Medium,CPI (MoM)  (Dec),0.60%,,0.30%
2010-01-01,Friday,17:00,GBP,Medium,Core Retail Sales (MoM)  (Dec),-0.20%,,0.40%
2010-01-01,Friday,17:00,GBP,Medium,Core Retail Sales (YoY)  (Dec),1.60%,,2.70%
2010-01-01,Friday,17:00,GBP,Medium,Halifax House Price Index (YoY)  (Dec),1.10%,,-1.60%
2010-01-01,Friday,17:00,GBP,Medium,Nationwide HPI (YoY)  (Dec),5.90%,,2.70%
2010-01-01,Friday,17:00,GBP,Medium,Retail Sales (YoY)  (Dec),2.10%,,3.10%
2010-01-01,Friday,17:00,GBP,Medium,Trade Balance Non-EU  (Dec),-3.70B,,-2.98B
2010-01-01,Friday,17:00,INR,Low,Bank Loan Growth  (Dec),11.97%,,10.06%
2010-01-01,Friday,17:00,INR,Low,Cash Reserve Ratio  (Dec),5.00%,,5.00%
2010-01-01,Friday,17:00,INR,Low,Cumulative Industrial Production  (Dec),8.60%,,7.40%
2010-01-01,Friday,17:00,INR,Low,Deposit Growth  (Dec),18.03%,,18.75%
2010-01-01,Friday,17:00,INR,Low,Exports (USD)  (Dec),16.49B,,14.93B
2010-01-01,Friday,17:00,INR,Low,"FX Reserves, USD  (Dec)",283.52B,,287.37B
2010-01-01,Friday,17:00,INR,Low,Federal Fiscal Deficit  (Dec),"3,099.80B",,"3,062.21B"
2010-01-01,Friday,17:00,INR,Low,Imports (USD)  (Dec),28.25B,,25.00B
2010-01-01,Friday,17:00,KRW,Low,CPI (MoM)  (Dec),0.40%,,0.20%
2010-01-01,Friday,17:00,KRW,Low,CPI (YoY)  (Dec),2.80%,,2.40%
2010-01-01,Friday,17:00,KRW,Low,Consumer Confidence  (Dec),114.00,,116.00
2010-01-01,Friday,17:00,KRW,Low,Current Account  (Dec),3.65B,,1.22B
2010-01-01,Friday,17:00,KRW,Low,Export Price Index (YoY)  (Dec),-8.60%,,-13.40%
2010-01-01,Friday,17:00,KRW,Low,Exports (YoY)  (Dec),32.80%,,17.90%
2010-01-01,Friday,17:00,KRW,Low,FX Reserves - USD  (Dec),269.99B,,270.89B
2010-01-01,Friday,17:00,KRW,Low,Import Price Index (YoY)  (Dec),-1.40%,,-7.50%
2010-01-01,Friday,17:00,KRW,Low,Imports (YoY)  (Dec),23.90%,,2.40%
2010-01-01,Friday,17:00,KRW,Low,Industrial Production (MoM)  (Dec),1.70%,,0.80%
2010-01-01,Friday,17:00,KRW,Low,Industrial Production (YoY)  (Dec),34.80%,,18.50%
2010-01-01,Friday,17:00,KRW,Low,Interest Rate Decision  (Dec),2.00%,,2.00%
2010-01-01,Friday,17:00,KRW,Low,M2 Money supply  (Dec),10.80%,,10.00%
2010-01-01,Friday,17:00,KRW,Low,Manufacturing BSI Index  (Dec),89.00,,93.00
2010-01-01,Friday,17:00,KRW,Low,PPI (MoM)  (Dec),0.50%,,0.40%
2010-01-01,Friday,17:00,KRW,Low,PPI (YoY)  (Dec),1.80%,,-0.40%
2010-01-01,Friday,17:00,KRW,Low,Service Sector Output (MoM)  (Dec),2.30%,,-0.30%
2010-01-01,Friday,17:00,KRW,Low,Trade Balance  (Dec),0.00B,,4.46B
2010-01-01,Friday,17:00,KRW,Low,Unemployment Rate  (Dec),3.60%,,3.60%
2010-01-01,Friday,17:00,MXN,Low,1st Half-Month CPI  (Dec),0.25%,,0.53%
2010-01-01,Friday,17:00,MXN,Low,1st Half-Month Core CPI  (Dec),0.35%,,0.11%
2010-01-01,Friday,17:00,MXN,Low,Consumer Confidence  (Dec),79.40,,80.10
2010-01-01,Friday,17:00,MXN,Low,Consumer Confidence n.s.a.  (Dec),80.10,,78.20
2010-01-01,Friday,17:00,MXN,Low,Core CPI (MoM)  (Dec),0.47%,,0.14%
2010-01-01,Friday,17:00,MXN,Low,Economic Activity (MoM)  (Dec),0.10%,,1.19%
2010-01-01,Friday,17:00,MXN,Low,Economic Activity (YoY)  (Dec),0.89%,,-0.35%
2010-01-01,Friday,17:00,MXN,Low,Fiscal Balance  (Dec),-55.37B,,-38.52B
2010-01-01,Friday,17:00,MXN,Low,Gross Fixed Investments (MoM)  (Dec),-0.68%,,2.39%
2010-01-01,Friday,17:00,MXN,Low,Gross Fixed Investments (YoY)  (Dec),-2.97%,,-2.85%
2010-01-01,Friday,17:00,MXN,Low,Industrial Production (MoM)  (Dec),-0.38%,,1.67%
2010-01-01,Friday,17:00,MXN,Low,Industrial Production (YoY)  (Dec),-0.56%,,-1.24%
2010-01-01,Friday,17:00,MXN,Low,Retail Sales (MoM)  (Dec),1.34%,,0.02%
2010-01-01,Friday,17:00,MXN,Low,Retail Sales (YoY)  (Dec),-0.99%,,-1.81%
2010-01-01,Friday,17:00,MXN,Low,Trade Balance  (Dec),-0.16B,,-0.13B
2010-01-01,Friday,17:00,MXN,Low,Trade Balance (USD)  (Dec),0.07B,,0.01B
2010-01-01,Friday,17:00,MXN,Low,Unemployment Rate  (Dec),5.26%,,5.32%
2010-01-01,Friday,17:00,MXN,Low,Unemployment Rate n.s.a.  (Dec),4.73%,,5.11%
2010-01-01,Friday,17:00,MXN,Medium,CPI (MoM)  (Dec),0.41%,,0.52%
2010-01-01,Friday,17:00,MXN,Medium,CPI (YoY)  (Dec),3.57%,,3.86%
2010-01-01,Friday,17:00,MXN,Medium,Interest Rate Decision  (Dec),4.50%,,4.50%
2010-01-01,Friday,17:00,SEK,Low,CPIF (CPI at constant interest rates) (MoM)  (Dec),0.20%,,0.00%
2010-01-01,Friday,17:00,SEK,Low,CPIF (CPI at constant interest rates) (YoY)  (Dec),2.40%,,2.00%
2010-01-01,Friday,17:00,SEK,Low,Consumer Confidence  (Dec),101.70,,104.60
2010-01-01,Friday,17:00,SEK,Low,Household Lending Growth (YoY)  (Dec),9.33%,,9.00%
2010-01-01,Friday,17:00,SEK,Low,Industrial New Orders (YoY)  (Dec),2.47%,,-2.70%
2010-01-01,Friday,17:00,SEK,Low,Industrial Production (MoM)  (Dec),-0.10%,,0.30%
2010-01-01,Friday,17:00,SEK,Low,Industrial Production (YoY)  (Dec),-6.00%,,-12.40%
2010-01-01,Friday,17:00,SEK,Low,Manufacturing Confidence  (Dec),-2.00,,-7.00
2010-01-01,Friday,17:00,SEK,Low,Manufacturing PMI  (Dec),58.20,,56.00
2010-01-01,Friday,17:00,SEK,Low,PPI (MoM)  (Dec),0.18%,,0.88%
2010-01-01,Friday,17:00,SEK,Low,PPI (YoY)  (Dec),-0.78%,,-1.72%
2010-01-01,Friday,17:00,SEK,Low,Retail Sales (MoM)  (Dec),0.90%,,-0.50%
2010-01-01,Friday,17:00,SEK,Low,Retail Sales (YoY)  (Dec),3.90%,,3.50%
2010-01-01,Friday,17:00,SEK,Low,Services PMI (MoM)  (Dec),47.30,,51.90
2010-01-01,Friday,17:00,SEK,Low,Trade Balance  (Dec),4.40B,,1.90B
2010-01-01,Friday,17:00,SEK,Low,Unemployment Rate  (Dec),8.60%,,8.00%
2010-01-01,Friday,17:00,SEK,Medium,CPI (MoM)  (Dec),0.20%,,0.00%
2010-01-01,Friday,17:00,SEK,Medium,CPI (YoY)  (Dec),0.90%,,-0.70%
2010-01-01,Friday,17:00,SEK,Medium,Interest Rate Decision  (Dec),0.25%,,0.25%
2010-01-01,Friday,17:00,USD,High,30-Year Bond Auction  (Dec),4.38%,,4.38%
2010-01-01,Friday,17:00,USD,High,Core PCE Price Index (YoY)  (Dec),1.50%,,1.40%
2010-01-01,Friday,17:00,USD,High,ISM Non-Manufacturing Prices  (Dec),58.50,,58.10
2010-01-01,Friday,17:00,USD,High,JOLTS Job Openings  (Dec),2.49M,,2.42M
2010-01-01,Friday,17:00,USD,Low,All Car Sales  (Dec),5.80M,,5.54M
2010-01-01,Friday,17:00,USD,Low,All Truck Sales  (Dec),5.26M,,5.27M
2010-01-01,Friday,17:00,USD,Low,Building Permits (MoM)  (Dec),10.90%,,6.00%
2010-01-01,Friday,17:00,USD,Low,CB Employment Trends Index  (Dec),95.20,,93.60
2010-01-01,Friday,17:00,USD,Low,"CPI Index, n.s.a.  (Dec)",215.95,,216.33
2010-01-01,Friday,17:00,USD,Low,Chain Store Sales (MoM)  (Dec),3.60%,,-0.20%
2010-01-01,Friday,17:00,USD,Low,Chain Store Sales (WoW)  (Dec),0.34%,,-0.13%
2010-01-01,Friday,17:00,USD,Low,Chain Store Sales (YoY)  (Dec),2.00%,,2.91%
2010-01-01,Friday,17:00,USD,Low,Challenger Job Cuts  (Dec),45.09K,,50.35K
2010-01-01,Friday,17:00,USD,Low,Chicago Fed National Activity  (Dec),-0.66,,-0.06
2010-01-01,Friday,17:00,USD,Low,Cleveland CPI (MoM)  (Dec),0.00%,,0.00%
2010-01-01,Friday,17:00,USD,Low,Core CPI Index  (Dec),220.88,,220.67
2010-01-01,Friday,17:00,USD,Low,Dallas Fed Mfg Business Index  (Dec),3.80,,-0.30
2010-01-01,Friday,17:00,USD,Low,Dallas Fed PCE  (Dec),0.60%,,1.00%
2010-01-01,Friday,17:00,USD,Low,Dallas Fed Services Revenues  (Dec),1.90,,0.40
2010-01-01,Friday,17:00,USD,Low,Domestic Truck Sales  (Dec),4.42M,,4.46M
2010-01-01,Friday,17:00,USD,Low,Durables Excluding Defense (MoM)  (Dec),0.30%,,0.00%
2010-01-01,Friday,17:00,USD,Low,EIA Weekly Distillates Stocks  (Dec),-1.51M,,-0.32M
2010-01-01,Friday,17:00,USD,Low,Factory orders ex transportation (MoM)  (Dec),1.00%,,1.50%
2010-01-01,Friday,17:00,USD,Low,Gasoline Inventories  (Dec),0.96M,,1.49M
2010-01-01,Friday,17:00,USD,Low,Goods Orders Non Defense Ex Air (MoM)  (Dec),1.30%,,2.90%
2010-01-01,Friday,17:00,USD,Low,Government Payrolls  (Dec),-51.00K,,9.00K
2010-01-01,Friday,17:00,USD,Low,House Price Index  (Dec),191.90,,194.10
2010-01-01,Friday,17:00,USD,Low,House Price Index (YoY)  (Dec),-2.00%,,-1.00%
2010-01-01,Friday,17:00,USD,Low,ISM Manufacturing New Orders Index  (Dec),63.00,,60.60
2010-01-01,Friday,17:00,USD,Low,ISM Non-Manufacturing Business Activity  (Dec),53.00,,50.90
2010-01-01,Friday,17:00,USD,Low,ISM Non-Manufacturing New Orders  (Dec),51.60,,54.90
2010-01-01,Friday,17:00,USD,Low,ISM-New York Index  (Dec),392.80,,386.20
2010-01-01,Friday,17:00,USD,Low,Jobless Claims 4-Week Avg.  (Dec),485.47K,,509.36K
2010-01-01,Friday,17:00,USD,Low,KC Fed Composite Index  (Dec),2.00,,6.00
2010-01-01,Friday,17:00,USD,Low,KC Fed Manufacturing Index  (Dec),10.00,,16.00
2010-01-01,Friday,17:00,USD,Low,MBA 30-Year Mortgage Rate  (Dec),4.99%,,4.84%
2010-01-01,Friday,17:00,USD,Low,MBA Purchase Index  (Dec),222.19,,221.00
2010-01-01,Friday,17:00,USD,Low,Manufacturing Payrolls  (Dec),-34.00K,,-29.00K
2010-01-01,Friday,17:00,USD,Low,Manufacturing Production (MoM)  (Dec),-0.10%,,1.00%
2010-01-01,Friday,17:00,USD,Low,Michigan Current Conditions  (Dec),78.00,,69.60
2010-01-01,Friday,17:00,USD,Low,Midwest Manufacturing  (Dec),73.40,,73.10
2010-01-01,Friday,17:00,USD,Low,Mortgage Market Index  (Dec),570.75,,620.10
2010-01-01,Friday,17:00,USD,Low,Mortgage Refinance Index  (Dec),"2,661.53",,"2,960.85"
2010-01-01,Friday,17:00,USD,Low,NFIB Small Business Optimism  (Dec),88.00,,88.30
2010-01-01,Friday,17:00,USD,Low,Overall Net Capital Flow  (Dec),66.00B,,27.30B
2010-01-01,Friday,17:00,USD,Low,Pending Home Sales Index  (Dec),92.30,,95.20
2010-01-01,Friday,17:00,USD,Low,Philly Fed Business Conditions  (Dec),33.60,,41.50
2010-01-01,Friday,17:00,USD,Low,Philly Fed CAPEX Index  (Dec),12.60,,11.90
2010-01-01,Friday,17:00,USD,Low,Philly Fed New Orders  (Dec),3.30,,11.80
2010-01-01,Friday,17:00,USD,Low,Philly Fed Prices Paid  (Dec),30.20,,22.60
2010-01-01,Friday,17:00,USD,Low,Real Earnings (MoM)  (Dec),0.00%,,0.20%
2010-01-01,Friday,17:00,USD,Low,Real Personal Consumption (MoM)  (Dec),0.50%,,0.00%
2010-01-01,Friday,17:00,USD,Low,Redbook (MoM)  (Dec),-4.86%,,4.20%
2010-01-01,Friday,17:00,USD,Low,Redbook (YoY)  (Dec),1.88%,,2.51%
2010-01-01,Friday,17:00,USD,Low,Retail Sales Ex Gas/Autos (MoM)  (Dec),0.50%,,0.30%
2010-01-01,Friday,17:00,USD,Low,Richmond Manufacturing Shipments  (Dec),6.00,,10.00
2010-01-01,Friday,17:00,USD,Low,Richmond Services Index  (Dec),-14.00,,-9.00
2010-01-01,Friday,17:00,USD,Low,S&P/CS HPI Composite - 20 s.a. (MoM)  (Dec),0.50%,,0.50%
2010-01-01,Friday,17:00,USD,Low,TIC Net Long-Term Transactions including Swaps  (Dec),60.50B,,112.40B
2010-01-01,Friday,17:00,USD,Low,Texas Services Sector Outlook  (Dec),3.80,,-1.80
2010-01-01,Friday,17:00,USD,Low,"US Foreign Buying, T-bonds  (Dec)",69.80B,,117.90B
2010-01-01,Friday,17:00,USD,Medium,3-Year Note Auction  (Dec),1.13%,,1.38%
2010-01-01,Friday,17:00,USD,Medium,5-Year Note Auction  (Dec),2.63%,,2.13%
2010-01-01,Friday,17:00,USD,Medium,7-Year Note Auction  (Dec),3.25%,,2.75%
2010-01-01,Friday,17:00,USD,Medium,Continuing Jobless Claims  (Dec),"5,088.09K",,"5,452.33K"
2010-01-01,Friday,17:00,USD,Medium,Existing Home Sales (MoM)  (Dec),-19.10%,,8.40%
2010-01-01,Friday,17:00,USD,Medium,Export Price Index (MoM)  (Dec),0.70%,,0.80%
2010-01-01,Friday,17:00,USD,Medium,Housing Starts (MoM)  (Dec),-1.20%,,10.10%
2010-01-01,Friday,17:00,USD,Medium,ISM Manufacturing Employment  (Dec),51.60,,51.70
2010-01-01,Friday,17:00,USD,Medium,ISM Non-Manufacturing Employment  (Dec),44.60,,42.80
2010-01-01,Friday,17:00,USD,Medium,Michigan 5-Year Inflation Expectations  (Dec),2.70%,,3.10%
2010-01-01,Friday,17:00,USD,Medium,Michigan Consumer Expectations  (Dec),69.70,,66.50
2010-01-01,Friday,17:00,USD,Medium,New Home Sales (MoM)  (Dec),-6.10%,,-5.30%
2010-01-01,Friday,17:00,USD,Medium,Philly Fed Employment  (Dec),4.00,,-4.00
2010-01-01,Friday,17:00,USD,Medium,Private Nonfarm Payrolls  (Dec),-232.00K,,-15.00K
2010-01-01,Friday,17:00,USD,Medium,Retail Control (MoM)  (Dec),0.80%,,0.00%
2010-01-01,Friday,17:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Dec),-0.20%,,-0.20%
2010-01-02,Saturday,04:30,AUD,Medium,CFTC AUD speculative net positions,36.5K,,32.4K
2010-01-02,Saturday,04:30,CAD,Low,CFTC CAD speculative net positions,40.0K,,22.7K
2010-01-02,Saturday,04:30,CHF,Low,CFTC CHF speculative net positions,-7.1K,,-4.6K
2010-01-02,Saturday,04:30,EUR,Medium,CFTC EUR speculative net positions,-33.8K,,-14.3K
2010-01-02,Saturday,04:30,GBP,Medium,CFTC GBP speculative net positions,-29.5K,,-24.6K
2010-01-02,Saturday,04:30,JPY,Medium,CFTC JPY speculative net positions,-14.9K,,-1.0K
2010-01-02,Saturday,04:30,MXN,Low,CFTC MXN speculative net positions,64.6K,,73.0K
2010-01-02,Saturday,04:30,NZD,Low,CFTC NZD speculative net positions,8.8K,,9.7K
2010-01-02,Saturday,04:30,RUB,Medium,CFTC RUB speculative positions,6.6K,,5.2K
2010-01-02,Saturday,04:30,USD,Low,CFTC Silver speculative net positions,38.7K,,39.7K
2010-01-02,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,94.1k,,75.3k
2010-01-02,Saturday,04:30,USD,Medium,CFTC Gold speculative net positions,230.5K,,238.1K
2010-01-03,Sunday,23:30,USD,High,Fed Chairman Bernanke Speaks,,,
2010-01-04,Monday,06:30,AUD,Low,AIG Manufacturing Index,48.5,,51.2
2010-01-04,Monday,13:30,AUD,Low,Commodity Prices (YoY),-16.6%,,-24.4%
2010-01-04,Monday,16:30,CHF,Medium,Manufacturing PMI,54.6,57.0,55.6
2010-01-04,Monday,17:30,EUR,Low,Sentix Investor Confidence,-3.7,-3.5,-5.5
2010-01-04,Monday,17:30,GBP,Low,Mortgage Approvals,61K,58K,58K
2010-01-04,Monday,17:30,GBP,Low,Net Lending to Individuals,1.1B,0.6B,0.5B
2010-01-04,Monday,18:00,EUR,Low,Italian CPI (MoM),0.2%,0.1%,0.1%
2010-01-04,Monday,23:00,USD,High,ISM Manufacturing PMI,55.9,54.0,53.6
2010-01-04,Monday,23:00,USD,High,ISM Manufacturing Prices,61.5,58.0,55.0
2010-01-04,Monday,23:00,USD,Medium,Construction Spending (MoM),-0.6%,-0.5%,-0.5%
2010-01-05,Tuesday,07:50,JPY,Low,Monetary Base (YoY),5.2%,3.5%,3.8%
2010-01-05,Tuesday,08:00,AUD,Medium,HIA New Home Sales (MoM),0.3%,,-6.0%
2010-01-05,Tuesday,16:55,EUR,Medium,German Unemployment Change,-3K,6K,-1K
2010-01-05,Tuesday,16:55,EUR,Medium,German Unemployment Rate,8.1%,8.1%,8.1%
2010-01-05,Tuesday,18:00,EUR,High,CPI (YoY),0.9%,0.9%,0.5%
2010-01-05,Tuesday,21:30,CAD,Low,IPPI (MoM),1.0%,0.5%,-0.3%
2010-01-05,Tuesday,21:30,CAD,Medium,RMPI (MoM),2.2%,1.2%,2.5%
2010-01-05,Tuesday,23:00,USD,Medium,Factory Orders (MoM),1.1%,0.5%,0.8%
2010-01-05,Tuesday,23:00,USD,Medium,Pending Home Sales (MoM),-16.0%,-2.8%,3.9%
2010-01-06,Wednesday,04:00,NZD,Low,GlobalDairyTrade Price Index,-5.40%,,1.70%
2010-01-06,Wednesday,06:00,USD,Low,Bloomberg Consumer Confidence,29.5,,28
2010-01-06,Wednesday,06:30,AUD,Low,AIG Services Index,50.0,,52.5
2010-01-06,Wednesday,08:00,GBP,Low,BRC Shop Price Index (YoY),2.2%,,0.2%
2010-01-06,Wednesday,08:00,GBP,Medium,Nationwide Consumer Confidence,69,73,74
2010-01-06,Wednesday,08:30,AUD,Medium,Building Approvals (MoM),5.9%,3.0%,-1.8%
2010-01-06,Wednesday,18:00,EUR,Low,PPI (MoM),0.1%,0.2%,0.3%
2010-01-06,Wednesday,18:00,EUR,Medium,Industrial New Orders (MoM),-2.2%,-0.9%,1.7%
2010-01-06,Wednesday,20:00,USD,Low,MBA Mortgage Applications (WoW),-22.8%,,-10.7%
2010-01-06,Wednesday,20:30,USD,Low,Challenger Job Cuts (YoY),-72.9%,,-72.3%
2010-01-06,Wednesday,21:15,USD,High,ADP Nonfarm Employment Change,-84K,-75K,-145K
2010-01-06,Wednesday,23:00,USD,High,ISM Non-Manufacturing PMI,50.1,50.5,48.7
2010-01-06,Wednesday,23:30,USD,High,Crude Oil Inventories,1.300M,,-1.500M
2010-01-06,Wednesday,Tentative,USD,Low,Total Vehicle Sales,11.25M,11.00M,10.93M
2010-01-07,Thursday,03:00,USD,High,FOMC Meeting Minutes,,,
2010-01-07,Thursday,04:30,USD,Medium,Fed's Balance Sheet,"2,235.30B",,"2,234.07B"
2010-01-07,Thursday,05:45,NZD,Low,Trade Balance (MoM),-269M,-400M,-495M
2010-01-07,Thursday,08:30,AUD,Medium,Retail Sales (MoM),1.4%,0.4%,0.4%
2010-01-07,Thursday,08:30,AUD,Medium,Trade Balance,-1.70B,-1.80B,-2.08B
2010-01-07,Thursday,15:00,EUR,Medium,German Retail Sales (MoM),-1.1%,0.4%,0.0%
2010-01-07,Thursday,16:15,CHF,Medium,CPI (MoM),-0.2%,0.1%,0.2%
2010-01-07,Thursday,17:00,GBP,Medium,Halifax House Price Index (MoM),1.0%,0.6%,1.3%
2010-01-07,Thursday,18:00,EUR,Low,Consumer Confidence,-16.0,-16.0,-17.0
2010-01-07,Thursday,18:00,EUR,Low,Retail Sales (MoM),-1.2%,0.0%,0.2%
2010-01-07,Thursday,19:00,EUR,Medium,German Factory Orders (MoM),0.2%,1.5%,-1.9%
2010-01-07,Thursday,20:00,GBP,High,BoE Interest Rate Decision,0.50%,0.50%,0.50%
2010-01-07,Thursday,21:30,USD,High,Initial Jobless Claims,434K,445K,433K
2010-01-07,Thursday,23:00,CAD,Medium,Ivey PMI,48.4,52.2,55.9
2010-01-07,Thursday,23:30,USD,Low,Natural Gas Storage,-153B,,-124B
2010-01-08,Friday,06:30,AUD,Low,AIG Construction Index,49.3,,47.6
2010-01-08,Friday,13:00,JPY,Low,Leading Index,91.2,91.4,89.4
2010-01-08,Friday,14:45,CHF,Low,Unemployment Rate s.a.,4.2%,4.2%,4.1%
2010-01-08,Friday,15:00,EUR,Medium,German Trade Balance,17.2B,12.0B,12.7B
2010-01-08,Friday,15:45,EUR,Low,French Trade Balance,-5.3B,-4.0B,-4.4B
2010-01-08,Friday,17:30,GBP,Low,PPI Output (MoM),0.5%,0.2%,0.2%
2010-01-08,Friday,17:30,GBP,Medium,PPI Input (MoM),0.1%,-0.2%,0.1%
2010-01-08,Friday,18:00,EUR,Medium,GDP (QoQ),0.4%,0.4%,0.4%
2010-01-08,Friday,18:00,EUR,Medium,Unemployment Rate,10.0%,9.9%,9.9%
2010-01-08,Friday,19:00,EUR,Low,Italian Monthly Unemployment Rate,8.3%,8.3%,8.2%
2010-01-08,Friday,19:00,EUR,Medium,German Industrial Production (MoM),0.7%,1.0%,-1.7%
2010-01-08,Friday,20:00,CAD,Medium,Employment Change,-2.6K,20.0K,79.1K
2010-01-08,Friday,20:00,CAD,Medium,Unemployment Rate,8.5%,8.5%,8.5%
2010-01-08,Friday,21:30,USD,High,Average Hourly Earnings (MoM),0.2%,0.2%,0.2%
2010-01-08,Friday,21:30,USD,High,Nonfarm Payrolls,-85K,0K,4K
2010-01-08,Friday,21:30,USD,High,Unemployment Rate,10.0%,10.1%,10.0%
2010-01-08,Friday,21:30,USD,Low,Average Weekly Hours,33.2,33.2,33.2
2010-01-08,Friday,21:30,USD,Medium,U6 Unemployment Rate  (Dec),17.10%,,17.10%
2010-01-08,Friday,23:00,USD,Low,Wholesale Inventories (MoM),1.5%,-0.3%,0.6%
2010-01-09,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,427,,418
2010-01-09,Saturday,04:00,USD,Medium,Consumer Credit,-17.50B,-5.00B,-4.20B
