Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2020-01-01,Wednesday,All Day,,Holiday,Morocco - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Namibia - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Netherlands - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,New Zealand - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Nigeria - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Norway - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Peru - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Philippines - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Poland - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Portugal - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Qatar - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Romania - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Russia - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Rwanda - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Serbia - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Singapore - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Slovakia - Republic Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Slovenia - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,South Africa - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,South Korea - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Spain - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Sri Lanka - CSE Customary Holiday,,,
2020-01-01,Wednesday,All Day,,Holiday,Sweden - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Switzerland - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Taiwan - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Tanzania - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Thailand - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Tunisia - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Türkiye - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Uganda - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Ukraine - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,United Arab Emirates - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,United Kingdom - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,United States - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Venezuela - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Vietnam - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Zambia - New Year's Day,,,
2020-01-01,Wednesday,All Day,,Holiday,Zimbabwe - New Year's Day,,,
2020-01-01,Wednesday,08:00,KRW,Low,Exports (YoY)  (Dec),-5.2%,-6.0%,-14.4%
2020-01-01,Wednesday,08:00,KRW,Low,Imports (YoY)  (Dec),-0.7%,-4.6%,-13.0%
2020-01-01,Wednesday,08:00,KRW,Low,Trade Balance  (Dec),2.02B,,3.34B
2020-01-01,Wednesday,15:05,CNY,Medium,PBoC Reserve Requirement Ratio,12.50%,,13.00%
2020-01-01,Wednesday,19:30,INR,Low,M3 Money Supply,10.4%,,10.7%
2020-01-01,Wednesday,20:00,INR,Low,Foreign Debt (USD)  (Q3),557.5B,,557.4B
2020-01-02,Thursday,All Day,,Holiday,Bosnia-Herzegovina - New Year's Day,,,
2020-01-02,Thursday,All Day,,Holiday,Botswana - Market Holiday,,,
2020-01-02,Thursday,All Day,,Holiday,Japan - Market Holiday,,,
2020-01-02,Thursday,All Day,,Holiday,Kazakhstan - New Year's Day,,,
2020-01-02,Thursday,All Day,,Holiday,Mauritius - New Year's Day,,,
2020-01-02,Thursday,All Day,,Holiday,Montenegro - New Year's Day,,,
2020-01-02,Thursday,All Day,,Holiday,New Zealand - New Year's Day,,,
2020-01-02,Thursday,All Day,,Holiday,Romania - New Year's Day,,,
2020-01-02,Thursday,All Day,,Holiday,Russia - New Year's Day,,,
2020-01-02,Thursday,All Day,,Holiday,Rwanda - New Year's Day,,,
2020-01-02,Thursday,All Day,,Holiday,Serbia - New Year's Day,,,
2020-01-02,Thursday,All Day,,Holiday,Slovenia - New Year's Day,,,
2020-01-02,Thursday,All Day,,Holiday,Switzerland - New Year's Day,,,
2020-01-02,Thursday,04:30,USD,Medium,Fed's Balance Sheet,"4,173.63B",,"4,165.59B"
2020-01-02,Thursday,08:00,SGD,Low,GDP (QoQ)  (Q4),0.1%,0.4%,2.4%
2020-01-02,Thursday,08:00,SGD,Low,GDP (YoY)  (Q4),0.8%,0.8%,0.7%
2020-01-02,Thursday,08:30,KRW,Low,S&P Global South Korea Manufacturing PMI  (Dec),50.1,,49.4
2020-01-02,Thursday,08:30,SGD,Low,URA Property Index (QoQ)  (Q4),0.30%,,0.30%
2020-01-02,Thursday,10:45,PEN,Low,CPI (MoM),0.21%,,0.11%
2020-01-02,Thursday,11:30,THB,Low,CPI (YoY)  (Dec),0.87%,0.90%,0.21%
2020-01-02,Thursday,11:30,THB,Low,Core CPI (YoY)  (Dec),0.49%,0.50%,0.47%
2020-01-02,Thursday,12:00,IDR,Low,Core Inflation (YoY),3.02%,3.11%,3.08%
2020-01-02,Thursday,12:00,IDR,Low,Inflation (MoM),0.34%,,0.14%
2020-01-02,Thursday,12:00,IDR,Low,Inflation (YoY),2.72%,,3.00%
2020-01-02,Thursday,14:30,AUD,Low,Commodity Prices (YoY),-2.1%,,-4.7%
2020-01-02,Thursday,15:30,SEK,Low,Manufacturing PMI  (Dec),47.1,,45.7
2020-01-02,Thursday,16:00,EUR,Low,Austrian Unemployment Change  (Dec),349.8K,,299.5K
2020-01-02,Thursday,16:00,EUR,Low,Austrian Unemployment Rate  (Dec),8.5%,,7.3%
2020-01-02,Thursday,16:00,HUF,Low,Manufacturing PMI  (Dec),53.9,,53.1
2020-01-02,Thursday,16:00,NOK,Low,Manufacturing PMI  (Dec),55.5,,53.8
2020-01-02,Thursday,16:30,SEK,Low,Household Lending Growth (YoY)  (Nov),5.0%,,5.0%
2020-01-02,Thursday,18:30,CLP,Low,Economic Activity (YoY)  (Dec),-3.3%,,-3.4%
2020-01-02,Thursday,19:00,EUR,Low,Portuguese Business Confidence  (Dec),2.1,,2.1
2020-01-02,Thursday,19:00,EUR,Low,Portuguese CPI (MoM),-0.1%,,-0.1%
2020-01-02,Thursday,19:00,EUR,Low,Portuguese CPI (YoY),0.4%,,0.3%
2020-01-02,Thursday,19:00,EUR,Low,Portuguese Consumer Confidence  (Dec),-7.20,,-6.90
2020-01-02,Thursday,20:30,USD,Low,Challenger Job Cuts  (Dec),32.843K,,44.569K
2020-01-02,Thursday,20:30,USD,Low,Challenger Job Cuts (YoY),-25.2%,,-16.0%
2020-01-02,Thursday,21:30,USD,High,Initial Jobless Claims,222K,225K,224K
2020-01-02,Thursday,21:30,USD,Low,Jobless Claims 4-Week Avg.,233.25K,,228.50K
2020-01-02,Thursday,21:30,USD,Medium,Continuing Jobless Claims,"1,728K","1,717K","1,723K"
2020-01-02,Thursday,23:00,MXN,Medium,Monetary Policy Meeting Minutes,,,
2020-01-03,Friday,All Day,,Holiday,Bosnia-Herzegovina - New Year's Day,,,
2020-01-03,Friday,All Day,,Holiday,Japan - Market Holiday,,,
2020-01-03,Friday,All Day,,Holiday,Serbia - Market Holiday,,,
2020-01-03,Friday,00:30,USD,Low,4-Week Bill Auction,1.500%,,1.555%
2020-01-03,Friday,00:30,USD,Low,8-Week Bill Auction,1.515%,,1.565%
2020-01-03,Friday,01:30,BRL,Low,Foreign Exchange Flows,-16.097B,,-13.690B
2020-01-03,Friday,02:00,BRL,Low,Trade Balance  (Dec),5.60B,4.35B,3.43B
2020-01-03,Friday,08:00,GBP,Low,BRC Shop Price Index (YoY),-0.4%,,-0.5%
2020-01-03,Friday,12:00,MYR,Low,Exports (YoY)  (Nov),-5.5%,,-6.7%
2020-01-03,Friday,12:00,MYR,Low,Imports (YoY)  (Nov),-3.6%,,-8.7%
2020-01-03,Friday,12:00,MYR,Low,Trade Balance  (Nov),6.50B,,17.30B
2020-01-03,Friday,14:00,EUR,Low,Estonian Industrial Production (MoM),0.60%,,0.60%
2020-01-03,Friday,14:00,EUR,Low,Estonian Industrial Production (YoY),-7.20%,,-4.00%
2020-01-03,Friday,15:00,GBP,Medium,Nationwide HPI (MoM)  (Dec),0.1%,0.0%,0.5%
2020-01-03,Friday,15:00,GBP,Medium,Nationwide HPI (YoY)  (Dec),1.4%,1.4%,0.8%
2020-01-03,Friday,15:00,NOK,Low,Unemployment Rate  (Oct),3.8%,3.9%,3.9%
2020-01-03,Friday,15:00,TRY,Low,PPI (MoM)  (Dec),0.69%,,-0.08%
2020-01-03,Friday,15:00,TRY,Low,PPI (YoY)  (Dec),7.36%,,4.26%
2020-01-03,Friday,15:00,TRY,Medium,CPI (MoM)  (Dec),0.74%,0.49%,0.38%
2020-01-03,Friday,15:00,TRY,Medium,CPI (YoY)  (Dec),11.84%,11.56%,10.56%
2020-01-03,Friday,15:30,THB,Low,Currency Swaps (USD),34.3B,,33.5B
2020-01-03,Friday,15:30,THB,Low,Foreign Reserves (USD),223.0B,,221.8B
2020-01-03,Friday,15:45,EUR,Low,French CPI (YoY),1.4%,,1.0%
2020-01-03,Friday,15:45,EUR,Low,French HICP (YoY),1.6%,1.4%,1.2%
2020-01-03,Friday,15:45,EUR,Medium,French CPI (MoM),1.0%,,0.1%
2020-01-03,Friday,15:45,EUR,Medium,French HICP (MoM),0.5%,,0.1%
2020-01-03,Friday,16:00,EUR,Medium,Spanish Unemployment Change,-34.6K,,20.5K
2020-01-03,Friday,16:00,GBP,Medium,Nationwide HPI (MoM)  (Dec),0.1%,0.0%,0.5%
2020-01-03,Friday,16:00,GBP,Medium,Nationwide HPI (YoY)  (Dec),1.4%,1.4%,0.8%
2020-01-03,Friday,16:30,CHF,Medium,Manufacturing PMI  (Dec),50.2,49.1,48.8
2020-01-03,Friday,16:30,HKD,Low,Retail Sales (YoY)  (Nov),-23.6%,,-24.3%
2020-01-03,Friday,16:55,EUR,Low,German Unemployment  (Dec),2.279M,,2.266M
2020-01-03,Friday,16:55,EUR,Low,German Unemployment n.s.a.  (Dec),2.227M,2.216M,2.180M
2020-01-03,Friday,16:55,EUR,Medium,German Unemployment Change  (Dec),8K,2K,-16K
2020-01-03,Friday,16:55,EUR,Medium,German Unemployment Rate  (Dec),5.0%,5.0%,5.0%
2020-01-03,Friday,17:00,EUR,Low,Loans to Non Financial Corporations  (Nov),3.4%,,3.8%
2020-01-03,Friday,17:00,EUR,Low,M3 Money Supply (YoY)  (Nov),5.6%,5.7%,5.7%
2020-01-03,Friday,17:00,EUR,Low,Private Sector Loans (YoY),3.5%,3.6%,3.5%
2020-01-03,Friday,17:30,GBP,Low,BoE Consumer Credit  (Nov),0.563B,1.000B,1.339B
2020-01-03,Friday,17:30,GBP,Low,M4 Money Supply (MoM)  (Nov),0.8%,,0.0%
2020-01-03,Friday,17:30,GBP,Low,Mortgage Approvals  (Nov),64.99K,64.45K,64.66K
2020-01-03,Friday,17:30,GBP,Low,Mortgage Lending  (Nov),4.05B,3.90B,4.31B
2020-01-03,Friday,17:30,GBP,Low,Net Lending to Individuals,4.5B,,5.6B
2020-01-03,Friday,18:00,CLP,Low,Retail Sales (YoY),-9.8%,,-11.9%
2020-01-03,Friday,19:00,EUR,Low,Latvian Industrial Production (MoM)  (Nov),-1.2%,,-2.3%
2020-01-03,Friday,19:00,EUR,Low,Latvian Industrial Production (YoY)  (Nov),-0.2%,,3.0%
2020-01-03,Friday,19:30,INR,Low,Bank Loan Growth,7.1%,,7.9%
2020-01-03,Friday,19:30,INR,Low,Deposit Growth,10.1%,,10.3%
2020-01-03,Friday,19:30,INR,Low,"FX Reserves, USD",457.47B,,454.95B
2020-01-03,Friday,21:00,EUR,High,German CPI (MoM)  (Dec),0.5%,0.4%,-0.8%
2020-01-03,Friday,21:00,EUR,Low,German HICP (MoM)  (Dec),0.6%,0.5%,-0.8%
2020-01-03,Friday,21:00,EUR,Low,German HICP (YoY)  (Dec),1.5%,1.4%,1.2%
2020-01-03,Friday,21:00,EUR,Medium,German CPI (YoY)  (Dec),1.5%,1.4%,1.1%
2020-01-03,Friday,21:00,SGD,Low,S&P Global Manufacturing PMI  (Dec),50.1,49.9,49.8
2020-01-03,Friday,21:30,CZK,Low,Budget Balance  (Dec),-28.500B,,-38.630B
2020-01-03,Friday,21:30,USD,Medium,Seevol Cushing Storage Report,-0.980M,,-2.330M
2020-01-03,Friday,22:45,USD,Low,ISM NY Business Conditions  (Dec),39.1%,,50.4%
2020-01-03,Friday,22:45,USD,Low,ISM-New York Index  (Dec),869.0,,874.5
2020-01-03,Friday,23:00,COP,Low,Exports (YoY),-13.60%,,-11.90%
2020-01-03,Friday,23:00,USD,High,ISM Manufacturing PMI  (Dec),47.2,49.0,48.1
2020-01-03,Friday,23:00,USD,High,ISM Manufacturing Prices  (Dec),51.7,47.5,46.7
2020-01-03,Friday,23:00,USD,Low,ISM Manufacturing New Orders Index  (Dec),46.8,,47.2
2020-01-03,Friday,23:00,USD,Medium,Construction Spending (MoM)  (Nov),0.6%,0.3%,0.1%
2020-01-03,Friday,23:00,USD,Medium,ISM Manufacturing Employment  (Dec),45.1,,46.6
2020-01-03,Friday,23:30,USD,Low,Natural Gas Storage,-58B,-57B,-161B
2020-01-04,Saturday,00:00,USD,High,Crude Oil Inventories,-11.463M,-3.288M,-5.474M
2020-01-04,Saturday,00:00,USD,Low,Crude Oil Imports,-1.522M,,0.466M
2020-01-04,Saturday,00:00,USD,Low,Distillate Fuel Production,-0.083M,,0.322M
2020-01-04,Saturday,00:00,USD,Low,EIA Refinery Crude Runs  (WoW),0.303M,,0.418M
2020-01-04,Saturday,00:00,USD,Low,EIA Weekly Distillates Stocks,8.776M,1.122M,-0.152M
2020-01-04,Saturday,00:00,USD,Low,EIA Weekly Refinery Utilization Rates (WoW),1.2%,0.7%,2.7%
2020-01-04,Saturday,00:00,USD,Low,Gasoline Inventories,3.212M,1.823M,1.963M
2020-01-04,Saturday,00:00,USD,Low,Gasoline Production,-0.096M,,0.429M
2020-01-04,Saturday,00:00,USD,Low,Heating Oil Stockpiles,-0.552M,,0.588M
2020-01-04,Saturday,00:00,USD,Medium,Cushing Crude Oil Inventories,-1.449M,-0.980M,-2.393M
2020-01-04,Saturday,00:30,EUR,Low,Irish Exchequer Returns  (Dec),0.647B,,3.355B
2020-01-04,Saturday,02:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,670,,677
2020-01-04,Saturday,02:00,USD,Medium,U.S. Baker Hughes Total Rig Count,796,,805
2020-01-04,Saturday,02:15,CAD,Medium,BoC Gov Council Member Wilkins Speaks,,,
2020-01-04,Saturday,02:15,USD,Medium,FOMC Member Brainard Speaks,,,
2020-01-04,Saturday,04:00,USD,High,FOMC Meeting Minutes,,,
2020-01-04,Saturday,04:30,USD,Medium,FOMC Member Kaplan Speaks,,,
2020-01-04,Saturday,07:00,USD,Low,Total Vehicle Sales,16.70M,17.00M,17.10M
2020-01-04,Saturday,08:00,COP,Low,CPI (MoM)  (Dec),0.26%,0.28%,0.10%
2020-01-04,Saturday,08:00,COP,Low,CPI (YoY)  (Dec),3.80%,3.84%,3.84%
2020-01-06,Monday,All Day,,Holiday,Colombia - Epiphany Day,,,
2020-01-06,Monday,All Day,,Holiday,Croatia - Epiphany Day,,,
2020-01-06,Monday,All Day,,Holiday,Finland - Epiphany Day,,,
2020-01-06,Monday,All Day,,Holiday,Greece - Epiphany Day,,,
2020-01-06,Monday,All Day,,Holiday,Iraq - Army Day,,,
2020-01-06,Monday,All Day,,Holiday,Lebanon - Christmas,,,
2020-01-06,Monday,All Day,,Holiday,Montenegro - Christmas,,,
2020-01-06,Monday,All Day,,Holiday,Poland - Epiphany Day,,,
2020-01-06,Monday,All Day,,Holiday,Serbia - Market Holiday,,,
2020-01-06,Monday,All Day,,Holiday,Slovakia - Epiphany Day,,,
2020-01-06,Monday,All Day,,Holiday,Sweden - Epiphany Day,,,
2020-01-06,Monday,All Day,,Holiday,Ukraine - Christmas,,,
2020-01-06,Monday,All Day,,Holiday,Venezuela - The Three Wise Men Day,,,
2020-01-06,Monday,02:15,CAD,Medium,BoC Gov Council Member Wilkins Speaks,,,
2020-01-06,Monday,02:15,GBP,Medium,BoE MPC Member Broadbent Speaks,,,
2020-01-06,Monday,02:15,USD,Medium,FOMC Member Williams Speaks,,,
2020-01-06,Monday,05:00,KRW,Low,FX Reserves - USD,408.82B,,407.46B
2020-01-06,Monday,05:30,AUD,Low,AIG Manufacturing Index  (Dec),48.3,,48.1
2020-01-06,Monday,15:00,EUR,Low,German Retail Sales (YoY)  (Nov),2.8%,0.9%,1.4%
2020-01-06,Monday,15:00,EUR,Medium,German Retail Sales (MoM)  (Nov),2.1%,1.1%,-1.3%
2020-01-06,Monday,15:00,RON,Low,PPI (YoY)  (Nov),3.40%,,2.30%
2020-01-06,Monday,16:00,EGP,Low,Foreign Reserves (USD),45.24B,,45.35B
2020-01-06,Monday,16:00,HUF,Low,Gross Wages (YoY)  (Oct),11.6%,,11.8%
2020-01-06,Monday,16:00,HUF,Low,PPI (YoY)  (Nov),2.1%,,1.5%
2020-01-06,Monday,16:20,TWD,Low,FX Reserves USD  (Dec),478.13B,,474.05B
2020-01-06,Monday,17:30,EUR,Low,Sentix Investor Confidence  (Jan),7.6,2.6,0.7
2020-01-06,Monday,18:00,EUR,Low,PPI (MoM)  (Nov),0.2%,0.1%,0.1%
2020-01-06,Monday,18:00,EUR,Low,PPI (YoY)  (Nov),-1.4%,-1.5%,-1.9%
2020-01-06,Monday,19:25,BRL,Low,BCB Focus Market Readout,,,
2020-01-06,Monday,21:30,CAD,Low,IPPI (MoM)  (Nov),0.1%,0.2%,0.1%
2020-01-06,Monday,21:30,CAD,Low,IPPI (YoY)  (Nov),-0.4%,,-1.4%
2020-01-06,Monday,21:30,CAD,Low,RMPI (YoY)  (Nov),9.3%,,-5.1%
2020-01-06,Monday,21:30,CAD,Medium,RMPI (MoM)  (Nov),1.5%,1.0%,-1.9%
2020-01-06,Monday,22:00,AED,Low,CPI (YoY),-1.40%,,-1.90%
2020-01-06,Monday,Tentative,EUR,Low,French 12-Month BTF Auction,-0.589%,,-0.601%
2020-01-06,Monday,Tentative,EUR,Low,French 3-Month BTF Auction,-0.610%,,-0.658%
2020-01-06,Monday,Tentative,EUR,Low,French 6-Month BTF Auction,-0.616%,,-0.648%
2020-01-07,Tuesday,All Day,,Holiday,Egypt - Christmas,,,
2020-01-07,Tuesday,All Day,,Holiday,Kazakhstan - Christmas,,,
2020-01-07,Tuesday,All Day,,Holiday,Lebanon - Christmas,,,
2020-01-07,Tuesday,All Day,,Holiday,Montenegro - Christmas,,,
2020-01-07,Tuesday,All Day,,Holiday,Russia - Christmas,,,
2020-01-07,Tuesday,All Day,,Holiday,Serbia - Christmas,,,
2020-01-07,Tuesday,All Day,,Holiday,Ukraine - Christmas,,,
2020-01-07,Tuesday,00:30,USD,Low,3-Month Bill Auction,1.520%,,1.520%
2020-01-07,Tuesday,00:30,USD,Low,6-Month Bill Auction,1.520%,,1.560%
2020-01-07,Tuesday,03:30,AUD,Medium,CFTC AUD speculative net positions,-46.2K,,-46.6K
2020-01-07,Tuesday,03:30,BRL,Medium,CFTC BRL speculative net positions,-40.0K,,-42.7K
2020-01-07,Tuesday,03:30,CAD,Low,CFTC CAD speculative net positions,8.5K,,11.2K
2020-01-07,Tuesday,03:30,CHF,Low,CFTC CHF speculative net positions,-9.7K,,-11.1K
2020-01-07,Tuesday,03:30,EUR,Medium,CFTC EUR speculative net positions,-72.9K,,-65.7K
2020-01-07,Tuesday,03:30,GBP,Medium,CFTC GBP speculative net positions,8.7K,,-5.8K
2020-01-07,Tuesday,03:30,JPY,Medium,CFTC JPY speculative net positions,-33.5K,,-42.1K
2020-01-07,Tuesday,03:30,MXN,Low,CFTC MXN speculative net positions,158.2K,,152.3K
2020-01-07,Tuesday,03:30,NZD,Low,CFTC NZD speculative net positions,-7.8K,,-8.2K
2020-01-07,Tuesday,03:30,RUB,Medium,CFTC RUB speculative positions,29.2K,,30.3K
2020-01-07,Tuesday,03:30,USD,Low,CFTC Copper speculative net positions,3.5K,,0.2K
2020-01-07,Tuesday,03:30,USD,Low,CFTC Corn speculative net positions,26.6K,,2.7K
2020-01-07,Tuesday,03:30,USD,Low,CFTC Natural Gas speculative net positions,-198.9K,,-200.7K
2020-01-07,Tuesday,03:30,USD,Low,CFTC Silver speculative net positions,62.4K,,45.8K
2020-01-07,Tuesday,03:30,USD,Low,CFTC Soybeans speculative net positions,19.2K,,-17.0K
2020-01-07,Tuesday,03:30,USD,Low,CFTC Wheat speculative net positions,28.1K,,40.1K
2020-01-07,Tuesday,03:30,USD,Medium,CFTC Crude Oil speculative net positions,550.1K,,536.4K
2020-01-07,Tuesday,03:30,USD,Medium,CFTC Gold speculative net positions,305.7K,,286.3K
2020-01-07,Tuesday,03:30,USD,Medium,CFTC Nasdaq 100 speculative net positions,13.5K,,7.9K
2020-01-07,Tuesday,03:30,USD,Medium,CFTC S&P 500 speculative net positions,27.1K,,-13.5K
2020-01-07,Tuesday,05:00,ARS,Low,Tax Revenue,492.37B,,474.87B
2020-01-07,Tuesday,07:00,KRW,Low,Current Account  (Nov),5.97B,,7.83B
2020-01-07,Tuesday,07:50,JPY,Low,Monetary Base (YoY),3.2%,,3.3%
2020-01-07,Tuesday,08:30,AUD,Low,ANZ Job Advertisements (MoM),-6.7%,,-1.8%
2020-01-07,Tuesday,09:00,PHP,Low,CPI (MoM),0.7%,,0.2%
2020-01-07,Tuesday,09:00,PHP,Low,CPI (YoY),2.5%,2.1%,1.3%
2020-01-07,Tuesday,09:00,PHP,Low,Core CPI (YoY),3.1%,,2.6%
2020-01-07,Tuesday,09:00,PHP,Low,Industrial Production (YoY),-5.8%,,-4.3%
2020-01-07,Tuesday,11:00,IDR,Low,Consumer Confidence,126.4,,124.2
2020-01-07,Tuesday,11:35,JPY,Medium,10-Year JGB Auction,-0.010%,,-0.042%
2020-01-07,Tuesday,13:30,AUD,Medium,AUD/USD Index,37.9%,,31.2%
2020-01-07,Tuesday,13:30,CAD,Medium,USD/CAD Index,54.6%,,40.2%
2020-01-07,Tuesday,13:30,CHF,Medium,USD/CHF Index,57.8%,,56.2%
2020-01-07,Tuesday,13:30,EUR,Medium,EUR/USD Index,31.5%,,29.9%
2020-01-07,Tuesday,13:30,GBP,Medium,GBP/USD Index,54.0%,,51.4%
2020-01-07,Tuesday,13:30,JPY,Medium,USD/JPY Index,52.6%,,51.0%
2020-01-07,Tuesday,13:30,NZD,Medium,NZD/USD Index,44.6%,,47.3%
2020-01-07,Tuesday,13:30,USD,Medium,Gold Index,56.7%,,55.7%
2020-01-07,Tuesday,15:00,NOK,Low,Credit Indicator (YoY)  (Nov),5.6%,5.5%,5.6%
2020-01-07,Tuesday,15:00,PHP,Low,FX Reserves USD  (Dec),87.86B,,86.23B
2020-01-07,Tuesday,15:30,CHF,Low,CPI (YoY)  (Dec),0.2%,-0.1%,-0.1%
2020-01-07,Tuesday,15:30,CHF,Medium,CPI (MoM)  (Dec),0.0%,-0.1%,-0.1%
2020-01-07,Tuesday,15:30,SEK,Low,Services PMI (MoM)  (Dec),48.7,,47.9
2020-01-07,Tuesday,16:00,BRL,Medium,IPC-Fipe Inflation Index (MoM)  (Dec),0.94%,,0.68%
2020-01-07,Tuesday,16:00,EUR,Low,Austrian Wholesale Prices n.s.a (MoM)  (Dec),0.1%,,0.0%
