Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2013-01-01,Tuesday,17:00,CHF,Low,CPI (YoY)  (Dec),-0.40%,,-0.40%
2013-01-01,Tuesday,17:00,NGN,Low,CPI (YoY)  (Dec),11.98%,,12.27%
2013-01-01,Tuesday,17:00,USD,Low,"CPI Index, n.s.a.  (Dec)",229.60,,230.22
2013-01-01,Tuesday,17:00,SEK,Low,CPIF (CPI at constant interest rates) (MoM)  (Dec),0.30%,,-0.20%
2013-01-01,Tuesday,17:00,SEK,Low,CPIF (CPI at constant interest rates) (YoY)  (Dec),1.00%,,0.80%
2013-01-01,Tuesday,17:00,INR,Low,Cash Reserve Ratio  (Dec),4.25%,,4.27%
2013-01-01,Tuesday,17:00,USD,Low,Chain Store Sales (MoM)  (Dec),2.70%,,-0.10%
2013-01-01,Tuesday,17:00,USD,Low,Chain Store Sales (WoW)  (Dec),0.97%,,0.12%
2013-01-01,Tuesday,17:00,USD,Low,Chain Store Sales (YoY)  (Dec),3.02%,,2.74%
2013-01-01,Tuesday,17:00,USD,Low,Challenger Job Cuts  (Dec),32.56K,,57.08K
2013-01-01,Tuesday,17:00,USD,Low,Cleveland CPI (MoM)  (Dec),0.10%,,0.20%
2013-01-01,Tuesday,17:00,SEK,Low,Consumer Confidence  (Dec),87.90,,91.90
2013-01-01,Tuesday,17:00,MXN,Low,Consumer Confidence  (Dec),98.70,,96.00
2013-01-01,Tuesday,17:00,CLP,Low,Copper Exports (USD)  (Dec),"4,214.00M",,"3,733.00M"
2013-01-01,Tuesday,17:00,CLP,Low,Core CPI (MoM)  (Dec),0.30%,,-0.20%
2013-01-01,Tuesday,17:00,MXN,Low,Core CPI (MoM)  (Dec),0.12%,,0.05%
2013-01-01,Tuesday,17:00,CAD,Medium,Core CPI (YoY)  (Dec),1.10%,,1.20%
2013-01-01,Tuesday,17:00,USD,Low,Core CPI Index  (Dec),231.63,,231.34
2013-01-01,Tuesday,17:00,USD,High,Core PCE Price Index (YoY)  (Dec),1.60%,,1.60%
2013-01-01,Tuesday,17:00,GBP,Low,Core PPI Output (MoM)  (Dec),-0.20%,,0.00%
2013-01-01,Tuesday,17:00,GBP,Low,Core PPI Output (YoY)  (Dec),0.40%,,0.70%
2013-01-01,Tuesday,17:00,GBP,Low,Core RPI (MoM)  (Dec),0.40%,,0.10%
2013-01-01,Tuesday,17:00,GBP,Low,Core RPI (YoY)  (Dec),3.00%,,2.90%
2013-01-01,Tuesday,17:00,GBP,Medium,Core Retail Sales (MoM)  (Dec),-0.80%,,0.00%
2013-01-01,Tuesday,17:00,GBP,Medium,Core Retail Sales (YoY)  (Dec),0.60%,,1.30%
2013-01-01,Tuesday,17:00,INR,Low,Cumulative Industrial Production  (Dec),0.70%,,1.00%
2013-01-01,Tuesday,17:00,USD,Low,Dallas Fed PCE  (Dec),1.10%,,1.20%
2013-01-01,Tuesday,17:00,USD,Low,Dallas Fed Services Revenues  (Dec),14.40,,12.00
2013-01-01,Tuesday,17:00,INR,Low,Deposit Growth  (Dec),12.16%,,13.15%
2013-01-01,Tuesday,17:00,USD,Low,Domestic Truck Sales  (Dec),6.53M,,6.44M
2013-01-01,Tuesday,17:00,USD,Low,Durables Excluding Defense (MoM)  (Dec),1.20%,,-1.00%
2013-01-01,Tuesday,17:00,USD,Low,EIA Weekly Distillates Stocks  (Dec),2.44M,,-0.67M
2013-01-01,Tuesday,17:00,MXN,Low,Economic Activity (MoM)  (Dec),-0.78%,,1.78%
2013-01-01,Tuesday,17:00,USD,Medium,Existing Home Sales (MoM)  (Dec),-1.40%,,3.50%
2013-01-01,Tuesday,17:00,USD,Medium,Export Price Index (MoM)  (Dec),-0.10%,,-0.60%
2013-01-01,Tuesday,17:00,KRW,Low,Export Price Index (YoY)  (Dec),-7.20%,,-6.60%
2013-01-01,Tuesday,17:00,CAD,Low,Exports  (Dec),38.58B,,38.30B
2013-01-01,Tuesday,17:00,AUD,Low,Exports (MoM)  (Dec),0.20%,,-0.10%
2013-01-01,Tuesday,17:00,CLP,Low,Exports (USD)  (Dec),"7,103.00M",,"6,525.30M"
2013-01-01,Tuesday,17:00,ILS,Low,Exports (USD)  (Dec),"4,088.30M",,"4,523.40M"
2013-01-01,Tuesday,17:00,INR,Low,Exports (USD)  (Dec),25.46B,,23.25B
2013-01-01,Tuesday,17:00,KRW,Low,Exports (YoY)  (Dec),-6.00%,,3.90%
2013-01-01,Tuesday,17:00,BRL,Low,FGV Consumer confidence  (Dec),118.80,,120.00
2013-01-01,Tuesday,17:00,USD,Low,Factory orders ex transportation (MoM)  (Dec),-1.00%,,0.10%
2013-01-01,Tuesday,17:00,INR,Low,Federal Fiscal Deficit  (Dec),"4,046.99B",,"4,129.26B"
2013-01-01,Tuesday,17:00,BRL,Low,Federal Tax Revenue  (Dec),103.00B,,84.00B
2013-01-01,Tuesday,17:00,MXN,Low,Fiscal Balance  (Dec),-198.75B,,-40.63B
2013-01-01,Tuesday,17:00,NGN,Low,Food Inflation (YoY)  (Dec),10.23%,,11.48%
2013-01-01,Tuesday,17:00,CAD,Low,Foreign Securities Purchases by Canadians  (Dec),5.48B,,8.10B
2013-01-01,Tuesday,17:00,BRL,Low,Foreign direct investment (USD)  (Dec),5.36B,,4.59B
2013-01-01,Tuesday,17:00,EUR,Low,French Exports  (Dec),36.89B,,36.71B
2013-01-01,Tuesday,17:00,EUR,Medium,French HICP (MoM)  (Dec),0.40%,,-0.20%
2013-01-01,Tuesday,17:00,EUR,Low,French HICP (YoY)  (Dec),1.53%,,1.60%
2013-01-01,Tuesday,17:00,EUR,Low,French Imports  (Dec),42.46B,,41.54B
2013-01-01,Tuesday,17:00,AUD,Medium,Full Employment Change  (Dec),-5.30K,,-9.40K
2013-01-01,Tuesday,17:00,CAD,Low,Full Employment Change  (Dec),35.40K,,12.10K
2013-01-01,Tuesday,17:00,EUR,Low,German Exports (MoM)  (Dec),-0.13%,,-1.98%
2013-01-01,Tuesday,17:00,EUR,Low,German HICP (MoM)  (Dec),1.00%,,-0.10%
2013-01-01,Tuesday,17:00,EUR,Low,German HICP (YoY)  (Dec),2.10%,,2.00%
2013-01-01,Tuesday,17:00,EUR,Low,German Import Price Index (YoY)  (Dec),0.00%,,1.00%
2013-01-01,Tuesday,17:00,EUR,Low,German Imports (MoM)  (Dec),-1.10%,,-3.40%
2013-01-01,Tuesday,17:00,EUR,Low,German Unemployment  (Dec),2.93M,,2.92M
2013-01-01,Tuesday,17:00,EUR,Low,German Unemployment n.s.a.  (Dec),2.80M,,2.80M
2013-01-01,Tuesday,17:00,EUR,Low,German WPI (YoY)  (Dec),2.20%,,2.20%
2013-01-01,Tuesday,17:00,EUR,Medium,German ZEW Current Conditions  (Dec),5.70,,5.40
2013-01-01,Tuesday,17:00,USD,Low,Goods Orders Non Defense Ex Air (MoM)  (Dec),0.20%,,2.70%
2013-01-01,Tuesday,17:00,USD,Low,Government Payrolls  (Dec),18.00K,,-22.00K
2013-01-01,Tuesday,17:00,MXN,Low,Gross Fixed Investments (MoM)  (Dec),-3.96%,,0.05%
2013-01-01,Tuesday,17:00,MXN,Low,Gross Fixed Investments (YoY)  (Dec),-1.61%,,6.27%
2013-01-01,Tuesday,17:00,GBP,Medium,Halifax House Price Index (YoY)  (Dec),-0.30%,,-1.30%
2013-01-01,Tuesday,17:00,USD,Low,House Price Index  (Dec),192.40,,191.50
2013-01-01,Tuesday,17:00,USD,Low,House Price Index (YoY)  (Dec),5.50%,,5.50%
2013-01-01,Tuesday,17:00,AUD,Low,Housing Credit  (Dec),0.30%,,0.40%
2013-01-01,Tuesday,17:00,USD,Medium,Housing Starts (MoM)  (Dec),17.20%,,-9.00%
2013-01-01,Tuesday,17:00,BRL,Low,IGP-DI Inflation Index (MoM)  (Dec),0.66%,,0.25%
2013-01-01,Tuesday,17:00,BRL,Low,IGP-M Inflation Index (MoM)  (Dec),0.68%,,-0.03%
2013-01-01,Tuesday,17:00,BRL,Medium,IPC-Fipe Inflation Index (MoM)  (Dec),0.78%,,0.68%
2013-01-01,Tuesday,17:00,USD,Medium,ISM Manufacturing Employment  (Dec),52.20,,48.60
2013-01-01,Tuesday,17:00,USD,Low,ISM Manufacturing New Orders Index  (Dec),50.30,,49.50
2013-01-01,Tuesday,17:00,USD,Low,ISM Non-Manufacturing Business Activity  (Dec),60.70,,60.30
2013-01-01,Tuesday,17:00,USD,Medium,ISM Non-Manufacturing Employment  (Dec),54.80,,53.30
2013-01-01,Tuesday,17:00,USD,Low,ISM Non-Manufacturing New Orders  (Dec),59.10,,57.00
2013-01-01,Tuesday,17:00,USD,High,ISM Non-Manufacturing Prices  (Dec),56.40,,58.20
2013-01-01,Tuesday,17:00,KRW,Low,Import Price Index (YoY)  (Dec),-9.00%,,-7.90%
2013-01-01,Tuesday,17:00,CAD,Low,Imports  (Dec),38.74B,,40.05B
2013-01-01,Tuesday,17:00,AUD,Low,Imports (MoM)  (Dec),-5.00%,,2.60%
2013-01-01,Tuesday,17:00,CLP,Low,Imports (USD)  (Dec),"6,636.60M",,"6,238.20M"
2013-01-01,Tuesday,17:00,ILS,Low,Imports (USD)  (Dec),"5,867.50M",,"4,577.80M"
2013-01-01,Tuesday,17:00,INR,Low,Imports (USD)  (Dec),43.05B,,40.45B
2013-01-01,Tuesday,17:00,KRW,Low,Imports (YoY)  (Dec),-5.30%,,0.90%
2013-01-01,Tuesday,17:00,SEK,Low,Industrial New Orders (YoY)  (Dec),-5.32%,,-2.73%
2013-01-01,Tuesday,17:00,ILS,Low,Industrial Output (MoM)  (Dec),-7.19%,,1.23%
2013-01-01,Tuesday,17:00,BRL,Low,Industrial Production (MoM)  (Dec),1.00%,,-1.47%
2013-01-01,Tuesday,17:00,MXN,Low,Industrial Production (MoM)  (Dec),-1.15%,,1.52%
2013-01-01,Tuesday,17:00,SEK,Low,Industrial Production (YoY)  (Dec),-1.60%,,-5.50%
2013-01-01,Tuesday,17:00,INR,Low,Infrastructure Output (YoY)  (Dec),7.51%,,5.84%
2013-01-01,Tuesday,17:00,NGN,Low,Interest Rate Decision  (Dec),12.00%,,12.00%
2013-01-01,Tuesday,17:00,AUD,Low,Invest Housing Finance (MoM)  (Dec),-1.50%,,-3.10%
2013-01-01,Tuesday,17:00,EUR,Low,Irish CPI (YoY)  (Dec),1.20%,,0.80%
2013-01-01,Tuesday,17:00,EUR,Low,Irish Consumer Confidence  (Dec),49.80,,63.80
2013-01-01,Tuesday,17:00,EUR,Low,Irish Exchequer Returns  (Dec),-14.89B,,-12.97B
2013-01-01,Tuesday,17:00,EUR,Low,Irish HICP (MoM)  (Dec),0.00%,,-0.46%
2013-01-01,Tuesday,17:00,EUR,Low,Irish HICP (YoY)  (Dec),1.68%,,1.59%
2013-01-01,Tuesday,17:00,EUR,Low,Irish Retail Sales (YoY)  (Dec),-1.00%,,0.20%
2013-01-01,Tuesday,17:00,EUR,Low,Irish Unemployment  (Dec),432.20K,,433.30K
2013-01-01,Tuesday,17:00,EUR,Low,Italian HICP (MoM)  (Dec),0.30%,,-0.30%
2013-01-01,Tuesday,17:00,EUR,Low,Italian HICP (YoY)  (Dec),2.60%,,2.60%
2013-01-01,Tuesday,17:00,EUR,Low,Italian Industrial New Orders (YoY)  (Dec),-11.12%,,-7.10%
2013-01-01,Tuesday,17:00,EUR,Low,Italian Industrial Production (YoY)  (Dec),-7.10%,,-7.50%
2013-01-01,Tuesday,17:00,EUR,Low,Italian Industrial Sales (YoY)  (Dec),-8.57%,,-5.01%
2013-01-01,Tuesday,17:00,EUR,Low,Italian Retail Sales (YoY)  (Dec),-3.38%,,-2.37%
2013-01-01,Tuesday,17:00,EUR,Low,Italian Trade Balance EU  (Dec),-0.85B,,0.32B
2013-01-01,Tuesday,17:00,EUR,Low,Italian Trade Balance Non-EU  (Dec),3.17B,,1.73B
2013-01-01,Tuesday,17:00,EUR,Low,Italian Wage Inflation (MoM)  (Dec),0.00%,,0.10%
2013-01-01,Tuesday,17:00,EUR,Low,Italian Wage Inflation (YoY)  (Dec),1.70%,,1.70%
2013-01-01,Tuesday,17:00,CAD,Low,Ivey PMI n.s.a  (Dec),43.10,,46.40
2013-01-01,Tuesday,17:00,USD,High,JOLTS Job Openings  (Dec),3.64M,,3.74M
2013-01-01,Tuesday,17:00,USD,Low,Jobless Claims 4-Week Avg.  (Dec),364.38K,,393.64K
2013-01-01,Tuesday,17:00,USD,Low,KC Fed Manufacturing Index  (Dec),-1.00,,-4.00
2013-01-01,Tuesday,17:00,CHF,Medium,KOF Leading Indicators  (Dec),103.50,,102.70
2013-01-01,Tuesday,17:00,ILS,Low,M1 Money Supply (YoY)  (Dec),8.67%,,8.73%
2013-01-01,Tuesday,17:00,USD,Low,MBA 30-Year Mortgage Rate  (Dec),3.51%,,3.54%
2013-01-01,Tuesday,17:00,USD,Low,MBA Purchase Index  (Dec),190.96,,200.04
2013-01-01,Tuesday,17:00,SEK,Low,Manufacturing Confidence  (Dec),-13.00,,-16.00
2013-01-01,Tuesday,17:00,USD,Low,Manufacturing Payrolls  (Dec),14.00K,,-4.00K
2013-01-01,Tuesday,17:00,USD,Low,Manufacturing Production (MoM)  (Dec),0.70%,,1.30%
2013-01-01,Tuesday,17:00,GBP,Low,Manufacturing Production (YoY)  (Dec),-1.70%,,-2.30%
2013-01-01,Tuesday,17:00,USD,Medium,Michigan 5-Year Inflation Expectations  (Dec),2.90%,,2.80%
2013-01-01,Tuesday,17:00,USD,Medium,Michigan Consumer Expectations  (Dec),64.60,,77.70
2013-01-01,Tuesday,17:00,USD,Low,Michigan Current Conditions  (Dec),87.00,,91.30
2013-01-01,Tuesday,17:00,BRL,Low,Mid-Month CPI (MoM)  (Dec),0.69%,,0.54%
2013-01-01,Tuesday,17:00,BRL,Low,Mid-Month CPI (YoY)  (Dec),5.78%,,5.64%
2013-01-01,Tuesday,17:00,USD,Low,Midwest Manufacturing  (Dec),95.20,,93.80
2013-01-01,Tuesday,17:00,USD,Low,Mortgage Market Index  (Dec),778.40,,848.66
2013-01-01,Tuesday,17:00,USD,Low,Mortgage Refinance Index  (Dec),"4,290.24",,"4,676.60"
2013-01-01,Tuesday,17:00,AUD,Low,NAB Business Survey  (Dec),-6.50,,-5.80
2013-01-01,Tuesday,17:00,GBP,Medium,Nationwide HPI (YoY)  (Dec),-1.00%,,-1.20%
2013-01-01,Tuesday,17:00,USD,Medium,New Home Sales (MoM)  (Dec),1.80%,,9.50%
2013-01-01,Tuesday,17:00,CHF,Low,PPI (YoY)  (Dec),1.00%,,1.20%
2013-01-01,Tuesday,17:00,SEK,Low,PPI (YoY)  (Dec),-2.40%,,-3.08%
2013-01-01,Tuesday,17:00,CAD,Low,Part Time Employment Change  (Dec),8.70K,,17.10K
2013-01-01,Tuesday,17:00,AUD,Low,Participation Rate  (Dec),65.10%,,65.00%
2013-01-01,Tuesday,17:00,USD,Low,Pending Home Sales Index  (Dec),103.50,,102.90
2013-01-01,Tuesday,17:00,USD,Low,Philly Fed Business Conditions  (Dec),23.40,,18.50
2013-01-01,Tuesday,17:00,USD,Low,Philly Fed CAPEX Index  (Dec),17.90,,2.90
2013-01-01,Tuesday,17:00,USD,Medium,Philly Fed Employment  (Dec),3.10,,-7.40
2013-01-01,Tuesday,17:00,USD,Low,Philly Fed New Orders  (Dec),2.30,,-6.70
2013-01-01,Tuesday,17:00,USD,Low,Philly Fed Prices Paid  (Dec),20.80,,22.80
2013-01-01,Tuesday,17:00,AUD,Low,Private House Approvals  (Dec),-0.90%,,-1.40%
2013-01-01,Tuesday,17:00,GBP,Low,Public Sector Net Cash Requirement  (Dec),17.68B,,8.95B
2013-01-01,Tuesday,17:00,CAD,Low,RMPI (YoY)  (Dec),-6.30%,,-6.30%
2013-01-01,Tuesday,17:00,GBP,Low,RPI (MoM)  (Dec),0.50%,,0.00%
2013-01-01,Tuesday,17:00,USD,Low,Real Earnings (MoM)  (Dec),0.70%,,0.50%
2013-01-01,Tuesday,17:00,USD,Low,Real Personal Consumption (MoM)  (Dec),0.20%,,0.30%
2013-01-01,Tuesday,17:00,USD,Low,Redbook (YoY)  (Dec),2.58%,,2.35%
2013-01-01,Tuesday,17:00,USD,Medium,Retail Control (MoM)  (Dec),0.60%,,0.50%
2013-01-01,Tuesday,17:00,BRL,Medium,Retail Sales (MoM)  (Dec),0.00%,,-0.09%
2013-01-01,Tuesday,17:00,MXN,Low,Retail Sales (MoM)  (Dec),-4.25%,,0.05%
2013-01-01,Tuesday,17:00,SEK,Low,Retail Sales (YoY)  (Dec),2.20%,,1.60%
2013-01-01,Tuesday,17:00,USD,Low,Retail Sales Ex Gas/Autos (MoM)  (Dec),0.70%,,0.70%
2013-01-01,Tuesday,17:00,INR,Low,Reverse REPO Rate  (Dec),7.00%,,7.00%
2013-01-01,Tuesday,17:00,USD,Low,Richmond Manufacturing Shipments  (Dec),1.00,,6.00
2013-01-01,Tuesday,17:00,USD,Low,Richmond Services Index  (Dec),4.00,,4.00
2013-01-01,Tuesday,17:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Dec),0.20%,,-0.20%
2013-01-01,Tuesday,17:00,USD,Low,S&P/CS HPI Composite - 20 s.a. (MoM)  (Dec),1.00%,,0.80%
2013-01-01,Tuesday,17:00,SEK,Low,Services PMI (MoM)  (Dec),49.00,,46.10
2013-01-01,Tuesday,17:00,EUR,Medium,Spanish CPI (YoY)  (Dec),2.90%,,2.90%
2013-01-01,Tuesday,17:00,EUR,Low,Spanish Current account  (Dec),4.02B,,1.43B
2013-01-01,Tuesday,17:00,EUR,Low,Spanish HICP (MoM)  (Dec),0.00%,,-0.20%
2013-01-01,Tuesday,17:00,EUR,Medium,Spanish HICP (YoY)  (Dec),3.00%,,3.00%
2013-01-01,Tuesday,17:00,USD,Low,TIC Net Long-Term Transactions including Swaps  (Dec),43.40B,,15.50B
2013-01-01,Tuesday,17:00,USD,Low,Texas Services Sector Outlook  (Dec),9.80,,4.70
2013-01-01,Tuesday,17:00,MXN,Low,Trade Balance (USD)  (Dec),0.77B,,-0.74B
2013-01-01,Tuesday,17:00,GBP,Medium,Trade Balance Non-EU  (Dec),-3.78B,,-4.95B
2013-01-01,Tuesday,17:00,MXN,Low,Unemployment Rate  (Dec),4.96%,,5.05%
2013-01-01,Tuesday,17:00,CHF,Low,Unemployment Rate n.s.a.  (Dec),3.30%,,3.10%
2013-01-01,Tuesday,17:00,INR,Low,WPI Food (YoY)  (Dec),10.60%,,8.80%
2013-01-01,Tuesday,17:00,INR,Low,WPI Fuel (YoY)  (Dec),10.20%,,10.00%
2013-01-01,Tuesday,17:00,INR,Low,WPI Manufacturing Inflation (YoY)  (Dec),5.04%,,5.41%
2013-01-02,Wednesday,All Day,,Holiday,China - New Year's Day,,,
2013-01-02,Wednesday,All Day,,Holiday,Japan - Exchange Holiday,,,
2013-01-02,Wednesday,All Day,,Holiday,Romania - New Year's Day,,,
2013-01-02,Wednesday,All Day,,Holiday,Russia - New Year's Day,,,
2013-01-02,Wednesday,All Day,,Holiday,Switzerland - Berchtold's Day,,,
2013-01-02,Wednesday,All Day,,Holiday,Ukraine - New Year's Day,,,
2013-01-02,Wednesday,06:30,AUD,Low,AIG Manufacturing Index,44.3,,44.3
2013-01-02,Wednesday,08:00,SGD,Low,GDP (YoY),1.1%,1.4%,0.3%
2013-01-02,Wednesday,08:00,KRW,Low,S&P Global South Korea Manufacturing PMI,50.08,,48.16
2013-01-02,Wednesday,08:00,KRW,Low,Trade Balance,2.02B,3.27B,4.47B
2013-01-02,Wednesday,12:00,IDR,Low,Inflation (YoY),4.30%,4.20%,4.32%
2013-01-02,Wednesday,12:00,IDR,Low,Trade Balance,-0.48B,-0.45B,-1.54B
2013-01-02,Wednesday,12:30,THB,Low,CPI (YoY),3.63%,3.23%,2.74%
2013-01-02,Wednesday,13:00,RUB,Medium,GDP Monthly (YoY),2.9%,2.9%,2.9%
2013-01-02,Wednesday,13:30,AUD,Low,Commodity Prices (YoY),-8.0%,,-10.3%
2013-01-02,Wednesday,15:30,SEK,Low,Manufacturing PMI,44.60,44.20,43.20
2013-01-02,Wednesday,16:00,HUF,Low,Manufacturing PMI,48.9,,52.1
2013-01-02,Wednesday,18:35,EUR,Low,German 2-Year Schatz Auction,0.010%,,-0.010%
2013-01-02,Wednesday,21:00,EUR,Low,French 12-Month BTF Auction,0.022%,,0.005%
2013-01-02,Wednesday,21:00,EUR,Low,French 3-Month BTF Auction,-0.015%,,-0.015%
2013-01-02,Wednesday,21:00,EUR,Low,French 6-Month BTF Auction,-0.003%,,-0.006%
2013-01-02,Wednesday,21:00,EUR,High,German CPI (MoM),0.9%,0.7%,-0.1%
2013-01-02,Wednesday,21:00,EUR,Medium,German CPI (YoY),2.1%,1.9%,1.9%
2013-01-02,Wednesday,21:55,USD,Low,Redbook (MoM),0.10%,,0.00%
