Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2015-01-01,Thursday,All Day,,Holiday,Italy - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Japan - Exchange Holiday,,,
2015-01-01,Thursday,All Day,,Holiday,Jordan - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Kenya - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Kuwait - New-Year Holidays,,,
2015-01-01,Thursday,All Day,,Holiday,Latvia - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Lebanon - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Lithuania - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Luxembourg - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Malawi - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Malaysia - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Malta - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Mauritius - New Year,,,
2015-01-01,Thursday,All Day,,Holiday,Mexico - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Morocco - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Namibia - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Netherlands - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,New Zealand - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Nigeria - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Norway - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Palestinian Territory - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Peru - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Philippines - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Poland - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Portugal - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Romania - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Russia - New-Year Holidays,,,
2015-01-01,Thursday,All Day,,Holiday,Rwanda - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Singapore - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Slovakia - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Slovenia - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,South Africa - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,South Korea - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Spain - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Sweden - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Switzerland - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Taiwan - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Tanzania - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Thailand - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Türkiye - New Year,,,
2015-01-01,Thursday,All Day,,Holiday,Ukraine - New-Year Holidays,,,
2015-01-01,Thursday,All Day,,Holiday,United Arab Emirates - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,United Kingdom - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,United States - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Venezuela - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Vietnam - New Year's Day,,,
2015-01-01,Thursday,All Day,,Holiday,Zambia - New Year's Day,,,
2015-01-01,Thursday,01:00,USD,Low,Natural Gas Storage,-26B,-38B,-49B
2015-01-01,Thursday,04:30,USD,Medium,Fed's Balance Sheet,"4,497.66B",,"4,509.46B"
2015-01-01,Thursday,08:00,KRW,Low,Exports (YoY)  (Dec),3.70%,0.80%,-2.10%
2015-01-01,Thursday,08:00,KRW,Low,Imports (YoY)  (Dec),-0.9%,-4.2%,-4.0%
2015-01-01,Thursday,08:00,KRW,Low,Trade Balance  (Dec),5.80B,,5.51B
2015-01-01,Thursday,09:00,CNY,High,Manufacturing PMI  (Dec),50.1,50.1,50.3
2015-01-01,Thursday,09:10,CNY,Medium,Non-Manufacturing PMI  (Dec),54.1,,53.9
2015-01-01,Thursday,14:00,PEN,Low,CPI (MoM)  (Dec),0.23%,0.10%,-0.15%
2015-01-01,Thursday,14:30,AUD,Medium,AUD/USD Index,58.9%,,57.0%
2015-01-01,Thursday,14:30,CAD,Medium,USD/CAD Index,44.1%,,48.4%
2015-01-01,Thursday,14:30,CHF,Medium,USD/CHF Index,56.7%,,47.7%
2015-01-01,Thursday,14:30,EUR,Medium,EUR/USD Index,40.6%,,45.2%
2015-01-01,Thursday,14:30,GBP,Medium,GBP/USD Index,54.5%,,51.2%
2015-01-01,Thursday,14:30,JPY,Medium,USD/JPY Index,67.1%,,61.1%
2015-01-01,Thursday,14:30,NZD,Medium,NZD/USD Index,53.6%,,52.9%
2015-01-01,Thursday,14:30,USD,Medium,Gold Index,62.5%,,63.3%
2015-01-01,Thursday,17:00,AED,Low,CPI (YoY)  (Dec),3.10%,,2.80%
2015-01-01,Thursday,17:00,AED,Low,Private Sector Loans (YoY)  (Dec),8.80%,,9.50%
2015-01-01,Thursday,17:00,BHD,Low,M2 Money Supply  (Dec),6.50%,,6.80%
2015-01-01,Thursday,17:00,BWP,Low,Interest Rate Decision  (Dec),7.50%,,7.50%
2015-01-01,Thursday,17:00,CNY,Medium,PBoC Reserve Requirement Ratio  (Dec),20.00%,,20.00%
2015-01-01,Thursday,17:00,OMR,Low,Budget Balance  (Dec),"-2,397.70M",,43.90M
2015-01-01,Thursday,17:00,SAR,Low,CPI (MoM)  (Dec),0.1%,,0.2%
2015-01-01,Thursday,17:00,SAR,Low,CPI (YoY)  (Dec),2.4%,,2.5%
2015-01-02,Friday,All Day,,Holiday,Bahrain - Prophet's Birthday,,,
2015-01-02,Friday,All Day,,Holiday,Botswana - Public Holiday,,,
2015-01-02,Friday,All Day,,Holiday,China - New-Year Holidays,,,
2015-01-02,Friday,All Day,,Holiday,Hungary - Public Holiday,,,
2015-01-02,Friday,All Day,,Holiday,Japan - Exchange Holiday,,,
2015-01-02,Friday,All Day,,Holiday,Latvia - Non Trading Day,,,
2015-01-02,Friday,All Day,,Holiday,Mauritius - New Year,,,
2015-01-02,Friday,All Day,,Holiday,New Zealand - New-Year Holidays,,,
2015-01-02,Friday,All Day,,Holiday,Philippines - Special Non Working Holiday,,,
2015-01-02,Friday,All Day,,Holiday,Romania -  Day After New Year's,,,
2015-01-02,Friday,All Day,,Holiday,Russia - New-Year Holidays,,,
2015-01-02,Friday,All Day,,Holiday,Switzerland - Berchtold's Day,,,
2015-01-02,Friday,All Day,,Holiday,Taiwan - Adjusted Holiday,,,
2015-01-02,Friday,All Day,,Holiday,Thailand - Special Holiday,,,
2015-01-02,Friday,08:00,KRW,Low,S&P Global South Korea Manufacturing PMI  (Dec),49.90,,49.00
2015-01-02,Friday,08:00,SGD,Low,GDP (QoQ)  (Q4),1.6%,2.6%,3.1%
2015-01-02,Friday,08:00,SGD,Low,GDP (YoY)  (Q4),1.5%,1.9%,2.8%
2015-01-02,Friday,08:30,SGD,Low,URA Property Index (QoQ)  (Q4),-1.00%,,-0.70%
2015-01-02,Friday,12:00,IDR,Low,Core Inflation (YoY)  (Dec),4.93%,4.57%,4.21%
2015-01-02,Friday,12:00,IDR,Low,Inflation (MoM)  (Dec),2.46%,1.97%,1.50%
2015-01-02,Friday,12:00,IDR,Low,Inflation (YoY)  (Dec),8.36%,7.82%,6.23%
2015-01-02,Friday,12:15,IDR,Low,Export Growth (YoY)  (Nov),-14.57%,-3.92%,-2.21%
2015-01-02,Friday,12:15,IDR,Low,Import Growth (YoY)  (Nov),-7.31%,-0.19%,-2.21%
2015-01-02,Friday,12:15,IDR,Low,Trade Balance  (Nov),-0.42B,0.14B,0.02B
2015-01-02,Friday,12:30,IDR,Low,Foreign Tourism  (Nov),-5.32%,,12.34%
2015-01-02,Friday,13:30,AUD,Low,Commodity Prices (YoY),-21.2%,,-18.6%
2015-01-02,Friday,15:30,SEK,Low,Manufacturing PMI  (Dec),55.4,52.7,52.7
2015-01-02,Friday,17:00,EUR,Low,Austrian Unemployment Change  (Dec),393.7K,,331.8K
2015-01-02,Friday,17:00,EUR,Low,Austrian Unemployment Rate  (Dec),10.2%,,8.7%
2015-01-02,Friday,17:00,ZAR,Low,Manufacturing PMI,50.2,,53.3
2015-01-02,Friday,17:30,GBP,Low,BoE Consumer Credit  (Nov),1.252B,1.103B,1.085B
2015-01-02,Friday,17:30,GBP,Low,M4 Money Supply (MoM)  (Nov),0.0%,0.0%,-0.1%
2015-01-02,Friday,17:30,GBP,Low,Mortgage Approvals  (Nov),59.03K,58.53K,59.51K
2015-01-02,Friday,17:30,GBP,Low,Mortgage Lending  (Nov),2.10B,1.50B,1.60B
2015-01-02,Friday,17:30,GBP,Low,Net Lending to Individuals,3.3B,2.5B,2.6B
2015-01-02,Friday,19:30,INR,Low,"FX Reserves, USD",319.71B,,320.00B
2015-01-02,Friday,23:00,USD,High,ISM Manufacturing PMI  (Dec),55.5,57.6,58.7
2015-01-02,Friday,23:00,USD,High,ISM Manufacturing Prices  (Dec),38.5,43.3,44.5
2015-01-02,Friday,23:00,USD,Low,ISM Manufacturing New Orders Index  (Dec),57.3,,66.0
2015-01-02,Friday,23:00,USD,Medium,Construction Spending (MoM)  (Nov),-0.3%,0.3%,1.2%
2015-01-02,Friday,23:00,USD,Medium,ISM Manufacturing Employment  (Dec),56.8,54.8,54.9
2015-01-03,Saturday,All Day,,Holiday,Egypt - Prophet Mohammad's Birthday,,,
2015-01-03,Saturday,All Day,,Holiday,Indonesia - Birthday of PROPHET MUHAMMAD,,,
2015-01-03,Saturday,All Day,,Holiday,Jordan - Prophet Mohammad's Birthday,,,
2015-01-03,Saturday,All Day,,Holiday,Kuwait - Prophet Mohammad's Birthday,,,
2015-01-03,Saturday,All Day,,Holiday,Lebanon - Prophet's Birthday,,,
2015-01-03,Saturday,All Day,,Holiday,Malaysia - Birthday of PROPHET MUHAMMAD,,,
2015-01-03,Saturday,All Day,,Holiday,Nigeria - Id-E-Milad,,,
2015-01-03,Saturday,All Day,,Holiday,Oman - Prophet's Birthday,,,
2015-01-03,Saturday,All Day,,Holiday,Palestinian Territory - Prophet Mohammad's Birthday,,,
2015-01-03,Saturday,All Day,,Holiday,Tanzania - Birthday of PROPHET MUHAMMAD,,,
2015-01-03,Saturday,All Day,,Holiday,United Arab Emirates - Mawlid-al-Nabi,,,
2015-01-03,Saturday,01:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,1482,,1499
2015-01-03,Saturday,04:30,AUD,Medium,CFTC AUD speculative net positions,-40.7K,,-39.2K
2015-01-03,Saturday,04:30,CAD,Low,CFTC CAD speculative net positions,-14.0K,,-12.2K
2015-01-03,Saturday,04:30,CHF,Low,CFTC CHF speculative net positions,-16.5K,,-16.8K
2015-01-03,Saturday,04:30,EUR,Medium,CFTC EUR speculative net positions,-152.2K,,-146.6K
2015-01-03,Saturday,04:30,GBP,Medium,CFTC GBP speculative net positions,-19.3K,,-15.2K
2015-01-03,Saturday,04:30,JPY,Medium,CFTC JPY speculative net positions,-96.3K,,-93.7K
2015-01-03,Saturday,04:30,MXN,Low,CFTC MXN speculative net positions,-63.8K,,-63.4K
2015-01-03,Saturday,04:30,NZD,Low,CFTC NZD speculative net positions,-1.8K,,-1.4K
2015-01-03,Saturday,04:30,RUB,Medium,CFTC RUB speculative positions,3.9K,,2.6K
2015-01-03,Saturday,04:30,USD,Low,CFTC Silver speculative net positions,30.0K,,26.3K
2015-01-03,Saturday,04:30,USD,Medium,CFTC Crude Oil speculative net positions,272.5k,,281.6k
2015-01-03,Saturday,04:30,USD,Medium,CFTC Gold speculative net positions,115.8K,,110.9K
2015-01-04,Sunday,All Day,,Holiday,Pakistan - Eid-Milad-un-Nabi,,,
2015-01-04,Sunday,All Day,,Holiday,Sri Lanka - Duruthu Full Moon Poya Day,,,
2015-01-05,Monday,All Day,,Holiday,Morocco - Celebration of the Prophet birthday,,,
2015-01-05,Monday,All Day,,Holiday,Sri Lanka - Special Bank Holiday,,,
2015-01-05,Monday,All Day,,Holiday,Venezuela - Epiphany Day,,,
2015-01-05,Monday,06:00,USD,Medium,FOMC Member Kocherlakota Speaks,,,
2015-01-05,Monday,06:30,AUD,Low,AIG Manufacturing Index,46.9,,50.1
2015-01-05,Monday,12:00,THB,Low,CPI (YoY)  (Dec),0.60%,1.10%,1.26%
2015-01-05,Monday,12:00,THB,Low,Core CPI (YoY)  (Dec),1.69%,1.57%,1.60%
2015-01-05,Monday,14:00,EUR,Low,Estonian Retail Sales (MoM)  (Nov),-4.00%,,6.00%
2015-01-05,Monday,14:00,EUR,Low,Estonian Retail Sales (YoY)  (Nov),5.00%,,6.00%
2015-01-05,Monday,16:00,EUR,Medium,Spanish Unemployment Change,-64.4K,-72.0K,-14.7K
2015-01-05,Monday,16:00,HUF,Low,Manufacturing PMI  (Dec),50.7,,55.0
2015-01-05,Monday,16:00,TRY,Low,PPI (MoM)  (Dec),-0.76%,,-0.97%
2015-01-05,Monday,16:00,TRY,Low,PPI (YoY)  (Dec),6.36%,,8.36%
2015-01-05,Monday,16:00,TRY,Medium,CPI (MoM)  (Dec),-0.44%,0.02%,0.18%
2015-01-05,Monday,16:00,TRY,Medium,CPI (YoY)  (Dec),8.17%,8.90%,9.15%
2015-01-05,Monday,16:30,CHF,Medium,Manufacturing PMI  (Dec),54.0,52.9,51.7
2015-01-05,Monday,17:30,EUR,Low,Portuguese Business Confidence  (Dec),0.3,,0.5
2015-01-05,Monday,17:30,EUR,Low,Portuguese Consumer Confidence  (Dec),-22.30,,-22.30
2015-01-05,Monday,17:30,EUR,Low,Sentix Investor Confidence  (Jan),0.9,-1.0,-2.5
2015-01-05,Monday,19:00,EUR,Low,Latvian Industrial Production (MoM)  (Nov),-1.7%,,0.6%
2015-01-05,Monday,19:00,EUR,Low,Latvian Industrial Production (YoY)  (Nov),-0.9%,,1.6%
2015-01-05,Monday,19:00,EUR,Low,Latvian Retail Sales (MoM)  (Nov),1.30%,,1.50%
2015-01-05,Monday,19:00,EUR,Low,Latvian Retail Sales (YoY)  (Nov),4.70%,,4.70%
2015-01-05,Monday,19:30,CLP,Low,Economic Activity (YoY)  (Nov),1.3%,1.0%,1.5%
2015-01-05,Monday,21:00,CZK,Low,Budget Balance  (Dec),-77.780B,,-68.850B
2015-01-05,Monday,21:00,EUR,High,German CPI (MoM)  (Dec),0.0%,0.1%,0.0%
2015-01-05,Monday,21:00,EUR,Low,German HICP (MoM)  (Dec),0.10%,0.20%,0.00%
2015-01-05,Monday,21:00,EUR,Low,German HICP (YoY)  (Dec),0.10%,0.20%,0.50%
2015-01-05,Monday,21:00,EUR,Medium,German CPI (YoY)  (Dec),0.2%,0.3%,0.6%
2015-01-05,Monday,21:30,SGD,Low,S&P Global Manufacturing PMI  (Dec),49.6,,51.8
2015-01-05,Monday,22:00,EUR,Low,French 12-Month BTF Auction,-0.049%,,-0.028%
2015-01-05,Monday,22:00,EUR,Low,French 3-Month BTF Auction,-0.048%,,-0.007%
2015-01-05,Monday,22:00,EUR,Low,French 6-Month BTF Auction,-0.043%,,-0.035%
2015-01-05,Monday,22:45,USD,Low,ISM-New York Index  (Dec),673.8,,663.4
2015-01-05,Monday,,,Holiday,Sweden - Twelfth Night - Early close at 13:30,,,
2015-01-06,Tuesday,All Day,,Holiday,Austria - Epiphany Day,,,
2015-01-06,Tuesday,All Day,,Holiday,Croatia - Epiphany Day,,,
2015-01-06,Tuesday,All Day,,Holiday,Cyprus - Theophania,,,
2015-01-06,Tuesday,All Day,,Holiday,Finland - Epiphany Day,,,
2015-01-06,Tuesday,All Day,,Holiday,Greece - Epiphany Day,,,
2015-01-06,Tuesday,All Day,,Holiday,Lebanon - Armenian Christmas Day,,,
2015-01-06,Tuesday,All Day,,Holiday,Poland - Epiphany Day,,,
2015-01-06,Tuesday,All Day,,Holiday,Slovakia - Epiphany Day,,,
2015-01-06,Tuesday,All Day,,Holiday,Sweden - Epiphany Day,,,
2015-01-06,Tuesday,00:30,EUR,Low,Irish Exchequer Returns  (Dec),-8.180B,,-5.758B
2015-01-06,Tuesday,00:30,USD,Low,3-Month Bill Auction,0.030%,,0.040%
2015-01-06,Tuesday,00:30,USD,Low,6-Month Bill Auction,0.110%,,0.130%
2015-01-06,Tuesday,01:00,BRL,Low,Trade Balance  (Dec),0.29B,0.50B,-2.35B
2015-01-06,Tuesday,05:00,ARS,Low,Tax Revenue  (Dec),108.60B,104.20B,101.84B
2015-01-06,Tuesday,05:00,KRW,Low,FX Reserves - USD  (Dec),363.59B,,363.10B
2015-01-06,Tuesday,05:00,USD,Low,All Truck Sales  (Dec),8.76M,,9.02M
2015-01-06,Tuesday,05:00,USD,Low,Domestic Car Sales,5.88M,5.83M,6.08M
2015-01-06,Tuesday,05:00,USD,Low,Domestic Truck Sales  (Dec),7.70M,7.80M,7.88M
2015-01-06,Tuesday,05:00,USD,Low,Total Vehicle Sales,16.92M,16.90M,17.20M
2015-01-06,Tuesday,05:25,CHF,Medium,SNB Chairman Thomas Jordan speaks,,,
2015-01-06,Tuesday,07:50,JPY,Low,Monetary Base (YoY),38.2%,34.3%,36.7%
2015-01-06,Tuesday,08:30,AUD,Low,Exports (MoM)  (Nov),1%,,2%
2015-01-06,Tuesday,08:30,AUD,Low,Imports (MoM)  (Nov),1%,,-2%
2015-01-06,Tuesday,08:30,AUD,Medium,Trade Balance  (Nov),-0.925B,-1.590B,-0.877B
2015-01-06,Tuesday,08:30,TWD,Low,CPI (MoM)  (Dec),-0.08%,,-0.65%
2015-01-06,Tuesday,08:30,TWD,Low,CPI (YoY)  (Dec),0.61%,0.60%,0.86%
2015-01-06,Tuesday,08:30,TWD,Low,Wholesale Prices (MoM)  (Dec),-4.20%,-4.19%,-2.65%
2015-01-06,Tuesday,09:00,COP,Low,CPI (MoM)  (Dec),0.27%,0.23%,0.13%
2015-01-06,Tuesday,09:00,COP,Low,CPI (YoY)  (Dec),3.66%,3.60%,3.65%
2015-01-06,Tuesday,09:00,PHP,Low,CPI (MoM)  (Dec),-0.2%,-0.0%,-0.1%
2015-01-06,Tuesday,09:00,PHP,Low,CPI (YoY)  (Dec),2.7%,3.0%,3.7%
2015-01-06,Tuesday,09:00,PHP,Low,Core CPI (YoY)  (Dec),2.3%,2.6%,2.7%
2015-01-06,Tuesday,11:45,JPY,Medium,10-Year JGB Auction,0.295%,,0.473%
2015-01-06,Tuesday,14:00,EUR,Low,Estonian Industrial Production (MoM)  (Nov),1.50%,,-0.30%
2015-01-06,Tuesday,14:00,EUR,Low,Estonian Industrial Production (YoY)  (Nov),4.90%,,2.70%
2015-01-06,Tuesday,15:30,AUD,Medium,AUD/USD Index,54.2%,,58.9%
2015-01-06,Tuesday,15:30,CAD,Medium,USD/CAD Index,48.3%,,44.1%
2015-01-06,Tuesday,15:30,CHF,Medium,USD/CHF Index,55.2%,,56.7%
2015-01-06,Tuesday,15:30,EUR,Medium,EUR/USD Index,38.1%,,40.6%
2015-01-06,Tuesday,15:30,GBP,Medium,GBP/USD Index,49.8%,,54.5%
2015-01-06,Tuesday,15:30,JPY,Medium,USD/JPY Index,67.1%,,67.1%
2015-01-06,Tuesday,15:30,NZD,Medium,NZD/USD Index,50.8%,,53.6%
2015-01-06,Tuesday,15:30,USD,Medium,Gold Index,59.4%,,62.5%
2015-01-06,Tuesday,15:45,EUR,Low,French Consumer Confidence  (Dec),90,88,88
2015-01-06,Tuesday,16:00,DKK,Low,Unemployment Rate  (Nov),3.9%,,4.0%
2015-01-06,Tuesday,16:00,HUF,Low,Quarterly Unemployment Rate  (Nov),7.2%,,7.1%
2015-01-06,Tuesday,16:00,IDR,Low,Retail Sales (YoY),14.1%,,17.6%
2015-01-06,Tuesday,16:00,NOK,Low,Manufacturing PMI  (Dec),49.8,50.5,51.4
2015-01-06,Tuesday,16:00,RON,Low,PPI (YoY)  (Nov),-0.20%,,0.00%
2015-01-06,Tuesday,16:10,TWD,Low,FX Reserves USD  (Dec),418.98B,,421.47B
2015-01-06,Tuesday,18:00,NOK,Low,House Price Index (YoY)  (Dec),8.10%,,6.80%
2015-01-06,Tuesday,18:35,GBP,Low,10-Year Treasury Gilt Auction,1.622%,,2.210%
2015-01-06,Tuesday,21:30,CAD,Low,IPPI (MoM)  (Nov),-0.4%,-1.0%,-0.5%
2015-01-06,Tuesday,21:30,CAD,Low,IPPI (YoY)  (Nov),1.9%,,2.5%
2015-01-06,Tuesday,21:30,CAD,Low,RMPI (YoY)  (Nov),-4.0%,,-2.3%
2015-01-06,Tuesday,21:30,CAD,Medium,RMPI (MoM)  (Nov),-5.8%,-5.0%,-4.3%
2015-01-06,Tuesday,21:55,USD,Low,Redbook (MoM),-0.6%,,-0.5%
2015-01-06,Tuesday,21:55,USD,Low,Redbook (YoY),4.3%,,5.4%
2015-01-06,Tuesday,23:00,USD,High,ISM Non-Manufacturing PMI  (Dec),56.2,58.0,59.3
2015-01-06,Tuesday,23:00,USD,High,ISM Non-Manufacturing Prices  (Dec),49.5,,54.4
2015-01-06,Tuesday,23:00,USD,Low,Factory orders ex transportation (MoM)  (Nov),-0.6%,,-1.5%
2015-01-06,Tuesday,23:00,USD,Low,ISM Non-Manufacturing Business Activity  (Dec),57.2,63.5,64.4
2015-01-06,Tuesday,23:00,USD,Low,ISM Non-Manufacturing New Orders  (Dec),58.9,,61.4
2015-01-06,Tuesday,23:00,USD,Medium,Factory Orders (MoM)  (Nov),-0.7%,-0.5%,-0.7%
2015-01-06,Tuesday,23:00,USD,Medium,ISM Non-Manufacturing Employment  (Dec),56.0,,56.7
2015-01-07,Wednesday,All Day,,Holiday,Egypt - Eastern Christmas,,,
2015-01-07,Wednesday,All Day,,Holiday,Palestinian Territory - Christmas,,,
2015-01-07,Wednesday,All Day,,Holiday,Russia - Orthodox Christmas,,,
2015-01-07,Wednesday,All Day,,Holiday,Ukraine - Orthodox Christmas,,,
2015-01-07,Wednesday,00:30,USD,Low,4-Week Bill Auction,0.010%,,0.015%
2015-01-07,Wednesday,00:30,USD,Low,52-Week Bill Auction,0.250%,,0.210%
2015-01-07,Wednesday,04:00,NZD,Low,GlobalDairyTrade Price Index,3.60%,,2.40%
2015-01-07,Wednesday,05:30,USD,Low,API Weekly Distillates Stocks,9.100M,,0.313M
2015-01-07,Wednesday,05:30,USD,Low,API Weekly Gasoline Stock,6.900M,,1.700M
2015-01-07,Wednesday,05:30,USD,Medium,API Weekly Crude Oil Stock,-4.000M,,0.760M
2015-01-07,Wednesday,06:30,AUD,Low,AIG Services Index,47.5,,43.8
2015-01-07,Wednesday,08:00,GBP,Low,BRC Shop Price Index (YoY),-1.7%,-1.8%,-1.9%
2015-01-07,Wednesday,08:00,NZD,Low,ANZ Commodity Price Index (MoM),-4.4%,,-1.6%
2015-01-07,Wednesday,12:00,MYR,Low,Exports (YoY)  (Nov),2.1%,-0.4%,-3.1%
2015-01-07,Wednesday,12:00,MYR,Low,Imports (YoY)  (Nov),0.0%,8.3%,9.1%
2015-01-07,Wednesday,12:00,MYR,Low,Trade Balance  (Nov),11.13B,4.10B,1.20B
2015-01-07,Wednesday,12:00,THB,Low,Consumer Confidence  (Dec),81.1,,79.4
2015-01-07,Wednesday,15:00,EUR,Low,Finnish Trade Balance  (Nov),-0.12B,,-0.07B
2015-01-07,Wednesday,15:00,EUR,Low,German Retail Sales (YoY)  (Nov),-0.8%,0.6%,2.1%
2015-01-07,Wednesday,15:00,EUR,Medium,German Retail Sales (MoM)  (Nov),1.0%,0.1%,2.0%
2015-01-07,Wednesday,15:30,SEK,Low,Services PMI (MoM)  (Dec),55.4,,56.8
2015-01-07,Wednesday,16:00,CZK,Low,Trade Balance  (Nov),38.7B,40.0B,41.9B
2015-01-07,Wednesday,16:00,CZK,Low,Trade Balance NRA  (Nov),13.1B,13.7B,10.9B
2015-01-07,Wednesday,16:00,EUR,Low,Austrian Wholesale Prices n.s.a (MoM)  (Dec),-2.1%,,-0.9%
2015-01-07,Wednesday,16:00,EUR,Low,Austrian Wholesale Prices n.s.a (YoY)  (Dec),-4.5%,,-2.6%
2015-01-07,Wednesday,16:00,HUF,Low,PPI (YoY)  (Nov),0.6%,,0.7%
2015-01-07,Wednesday,16:30,HKD,Low,Foreign Reserves (USD)  (Dec),328.50B,,327.90B
2015-01-07,Wednesday,16:55,EUR,Low,German Unemployment  (Dec),2.800M,,2.900M
2015-01-07,Wednesday,16:55,EUR,Low,German Unemployment n.s.a.  (Dec),2.800M,,2.700M
2015-01-07,Wednesday,16:55,EUR,Medium,German Unemployment Change  (Dec),-27K,-6K,-16K
2015-01-07,Wednesday,16:55,EUR,Medium,German Unemployment Rate  (Dec),6.5%,6.6%,6.6%
2015-01-07,Wednesday,17:00,CZK,Low,FX Reserves (EUR)  (Dec),44.940B,,43.820B
2015-01-07,Wednesday,17:00,EUR,Low,Italian Monthly Unemployment Rate  (Nov),13.4%,13.3%,13.3%
2015-01-07,Wednesday,17:00,EUR,Low,Spanish Business Confidence,,,-2.7
2015-01-07,Wednesday,17:00,PHP,Low,FX Reserves USD  (Dec),79.81B,,79.00B
2015-01-07,Wednesday,17:00,SGD,Low,Foreign Reserves USD (MoM)  (Dec),256.9B,,260.6B
2015-01-07,Wednesday,17:00,ZAR,Low,Total Vehicle Sales  (Dec),51.46K,,51.10K
