Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2011-01-01,Saturday,17:00,USD,Low,All Truck Sales  (Dec),6.46M,,6.41M
2011-01-01,Saturday,17:00,GBP,Low,Average Earnings ex Bonus  (Dec),2.20%,,2.30%
2011-01-01,Saturday,17:00,INR,Low,Bank Loan Growth  (Dec),23.93%,,22.55%
2011-01-01,Saturday,17:00,GBP,Low,BoE Consumer Credit  (Dec),0.42B,,-0.13B
2011-01-01,Saturday,17:00,GBP,Medium,BoE QE Total  (Dec),200.00B,,200.00B
2011-01-01,Saturday,17:00,CAD,Low,Budget Balance  (Dec),-1.35B,,-4.47B
2011-01-01,Saturday,17:00,CAD,Low,Budget Balance (YoY)  (Dec),-27.37B,,-26.02B
2011-01-01,Saturday,17:00,USD,Low,Building Permits (MoM)  (Dec),16.70%,,-4.00%
2011-01-01,Saturday,17:00,USD,Low,CB Employment Trends Index  (Dec),103.70,,102.00
2011-01-01,Saturday,17:00,GBP,Medium,CPI (MoM)  (Dec),1.00%,,0.40%
2011-01-01,Saturday,17:00,KRW,Low,CPI (MoM)  (Dec),0.40%,,-0.50%
2011-01-01,Saturday,17:00,MXN,Medium,CPI (MoM)  (Dec),0.50%,,0.80%
2011-01-01,Saturday,17:00,SEK,Medium,CPI (MoM)  (Dec),0.70%,,0.30%
2011-01-01,Saturday,17:00,CAD,Low,CPI (YoY)  (Dec),2.40%,,2.00%
2011-01-01,Saturday,17:00,CHF,Low,CPI (YoY)  (Dec),0.50%,,0.20%
2011-01-01,Saturday,17:00,USD,Low,"CPI Index, n.s.a.  (Dec)",219.18,,218.80
2011-01-01,Saturday,17:00,SEK,Low,CPIF (CPI at constant interest rates) (MoM)  (Dec),0.60%,,0.20%
2011-01-01,Saturday,17:00,SEK,Low,CPIF (CPI at constant interest rates) (YoY)  (Dec),2.30%,,1.90%
2011-01-01,Saturday,17:00,INR,Low,Cash Reserve Ratio  (Dec),6.00%,,6.00%
2011-01-01,Saturday,17:00,USD,Low,Chain Store Sales (MoM)  (Dec),3.10%,,5.40%
2011-01-01,Saturday,17:00,USD,Low,Chain Store Sales (WoW)  (Dec),0.57%,,0.06%
2011-01-01,Saturday,17:00,USD,Low,Chain Store Sales (YoY)  (Dec),3.75%,,3.21%
2011-01-01,Saturday,17:00,USD,Low,Challenger Job Cuts  (Dec),32.00K,,48.71K
2011-01-01,Saturday,17:00,USD,Low,Cleveland CPI (MoM)  (Dec),0.10%,,0.10%
2011-01-01,Saturday,17:00,MXN,Low,Consumer Confidence  (Dec),90.80,,90.50
2011-01-01,Saturday,17:00,SEK,Low,Consumer Confidence  (Dec),112.60,,111.90
2011-01-01,Saturday,17:00,MXN,Low,Consumer Confidence n.s.a.  (Dec),91.20,,88.50
2011-01-01,Saturday,17:00,MXN,Low,Core CPI (MoM)  (Dec),0.43%,,0.24%
2011-01-01,Saturday,17:00,CAD,Medium,Core CPI (YoY)  (Dec),1.50%,,1.40%
2011-01-01,Saturday,17:00,USD,Low,Core CPI Index  (Dec),222.34,,222.15
2011-01-01,Saturday,17:00,USD,High,Core PCE Price Index (YoY)  (Dec),0.90%,,1.00%
2011-01-01,Saturday,17:00,GBP,Low,Core PPI Output (MoM)  (Dec),0.10%,,0.20%
2011-01-01,Saturday,17:00,GBP,Low,Core PPI Output (YoY)  (Dec),2.00%,,2.10%
2011-01-01,Saturday,17:00,GBP,Low,Core RPI (MoM)  (Dec),0.70%,,0.40%
2011-01-01,Saturday,17:00,GBP,Low,Core RPI (YoY)  (Dec),4.70%,,4.70%
2011-01-01,Saturday,17:00,GBP,Medium,Core Retail Sales (MoM)  (Dec),-1.70%,,0.10%
2011-01-01,Saturday,17:00,GBP,Medium,Core Retail Sales (YoY)  (Dec),-1.90%,,-0.40%
2011-01-01,Saturday,17:00,INR,Low,Cumulative Industrial Production  (Dec),8.60%,,9.50%
2011-01-01,Saturday,17:00,KRW,Low,Current Account  (Dec),-0.02B,,1.85B
2011-01-01,Saturday,17:00,USD,Low,Dallas Fed Mfg Business Index  (Dec),16.80,,19.70
2011-01-01,Saturday,17:00,USD,Low,Dallas Fed PCE  (Dec),1.00%,,1.40%
2011-01-01,Saturday,17:00,USD,Low,Dallas Fed Services Revenues  (Dec),14.20,,17.60
2011-01-01,Saturday,17:00,INR,Low,Deposit Growth  (Dec),15.67%,,15.13%
2011-01-01,Saturday,17:00,USD,Low,Domestic Truck Sales  (Dec),5.46M,,5.40M
2011-01-01,Saturday,17:00,USD,Low,Durables Excluding Defense (MoM)  (Dec),-2.50%,,-0.50%
2011-01-01,Saturday,17:00,USD,Low,EIA Weekly Distillates Stocks  (Dec),0.69M,,-1.35M
2011-01-01,Saturday,17:00,MXN,Low,Economic Activity (MoM)  (Dec),0.44%,,0.23%
2011-01-01,Saturday,17:00,USD,Medium,Existing Home Sales (MoM)  (Dec),6.20%,,5.00%
2011-01-01,Saturday,17:00,USD,Medium,Export Price Index (MoM)  (Dec),0.70%,,1.50%
2011-01-01,Saturday,17:00,KRW,Low,Export Price Index (YoY)  (Dec),1.70%,,-0.40%
2011-01-01,Saturday,17:00,CAD,Low,Exports  (Dec),36.55B,,34.74B
2011-01-01,Saturday,17:00,INR,Low,Exports (USD)  (Dec),23.35B,,22.58B
2011-01-01,Saturday,17:00,KRW,Low,Exports (YoY)  (Dec),22.60%,,21.40%
2011-01-01,Saturday,17:00,KRW,Low,FX Reserves - USD  (Dec),291.57B,,290.23B
2011-01-01,Saturday,17:00,INR,Low,"FX Reserves, USD  (Dec)",297.33B,,296.39B
2011-01-01,Saturday,17:00,USD,Low,Factory orders ex transportation (MoM)  (Dec),2.00%,,4.10%
2011-01-01,Saturday,17:00,INR,Low,Federal Fiscal Deficit  (Dec),"1,712.49B",,"1,865.22B"
2011-01-01,Saturday,17:00,MXN,Low,Fiscal Balance  (Dec),-145.47B,,-22.04B
2011-01-01,Saturday,17:00,CAD,Low,Foreign Securities Purchases by Canadians  (Dec),-1.94B,,2.88B
2011-01-01,Saturday,17:00,CAD,Low,Full Employment Change  (Dec),53.60K,,10.50K
2011-01-01,Saturday,17:00,USD,Low,Goods Orders Non Defense Ex Air (MoM)  (Dec),1.40%,,2.60%
2011-01-01,Saturday,17:00,USD,Low,Government Payrolls  (Dec),-21.00K,,-10.00K
2011-01-01,Saturday,17:00,MXN,Low,Gross Fixed Investments (MoM)  (Dec),0.84%,,-0.13%
2011-01-01,Saturday,17:00,MXN,Low,Gross Fixed Investments (YoY)  (Dec),3.27%,,3.28%
2011-01-01,Saturday,17:00,GBP,Medium,Halifax House Price Index (YoY)  (Dec),-1.60%,,-0.70%
2011-01-01,Saturday,17:00,USD,Low,House Price Index  (Dec),184.60,,185.80
2011-01-01,Saturday,17:00,USD,Low,House Price Index (YoY)  (Dec),-3.80%,,-4.30%
2011-01-01,Saturday,17:00,SEK,Low,Household Lending Growth (YoY)  (Dec),7.90%,,8.33%
2011-01-01,Saturday,17:00,USD,Medium,Housing Starts (MoM)  (Dec),-1.10%,,0.40%
2011-01-01,Saturday,17:00,CAD,Low,IPPI (YoY)  (Dec),4.50%,,3.60%
2011-01-01,Saturday,17:00,USD,Medium,ISM Manufacturing Employment  (Dec),58.20,,60.50
2011-01-01,Saturday,17:00,USD,Low,ISM Manufacturing New Orders Index  (Dec),59.80,,57.90
2011-01-01,Saturday,17:00,USD,Low,ISM Non-Manufacturing Business Activity  (Dec),62.20,,59.10
2011-01-01,Saturday,17:00,USD,Medium,ISM Non-Manufacturing Employment  (Dec),52.20,,56.60
2011-01-01,Saturday,17:00,USD,Low,ISM Non-Manufacturing New Orders  (Dec),62.00,,58.40
2011-01-01,Saturday,17:00,USD,High,ISM Non-Manufacturing Prices  (Dec),69.20,,65.40
2011-01-01,Saturday,17:00,USD,Low,ISM-New York Index  (Dec),492.70,,483.40
2011-01-01,Saturday,17:00,KRW,Low,Import Price Index (YoY)  (Dec),11.70%,,7.50%
2011-01-01,Saturday,17:00,CAD,Low,Imports  (Dec),35.44B,,35.26B
2011-01-01,Saturday,17:00,INR,Low,Imports (USD)  (Dec),31.51B,,28.84B
2011-01-01,Saturday,17:00,KRW,Low,Imports (YoY)  (Dec),21.70%,,30.90%
2011-01-01,Saturday,17:00,SEK,Low,Industrial New Orders (YoY)  (Dec),11.49%,,12.79%
2011-01-01,Saturday,17:00,SEK,Low,Industrial Production (MoM)  (Dec),-1.20%,,1.50%
2011-01-01,Saturday,17:00,KRW,Low,Industrial Production (MoM)  (Dec),2.10%,,1.10%
2011-01-01,Saturday,17:00,MXN,Low,Industrial Production (MoM)  (Dec),0.76%,,0.07%
2011-01-01,Saturday,17:00,GBP,Low,Industrial Production (YoY)  (Dec),4.00%,,3.70%
2011-01-01,Saturday,17:00,SEK,Low,Industrial Production (YoY)  (Dec),11.00%,,12.60%
2011-01-01,Saturday,17:00,INR,Low,Infrastructure Output (YoY)  (Dec),6.86%,,3.62%
2011-01-01,Saturday,17:00,INR,Medium,Interest Rate Decision  (Dec),6.25%,,6.25%
2011-01-01,Saturday,17:00,EUR,Low,Italian Business Confidence  (Dec),105.30,,102.60
2011-01-01,Saturday,17:00,EUR,Low,Italian CPI (YoY)  (Dec),1.90%,,1.70%
2011-01-01,Saturday,17:00,EUR,Low,Italian Consumer Confidence  (Dec),101.90,,101.10
2011-01-01,Saturday,17:00,EUR,Low,Italian HICP (MoM)  (Dec),0.40%,,-0.10%
2011-01-01,Saturday,17:00,EUR,Low,Italian HICP (YoY)  (Dec),2.10%,,1.80%
2011-01-01,Saturday,17:00,EUR,Low,Italian Industrial New Orders (MoM)  (Dec),7.22%,,-3.20%
2011-01-01,Saturday,17:00,EUR,Low,Italian Industrial New Orders (YoY)  (Dec),21.14%,,8.82%
2011-01-01,Saturday,17:00,EUR,Low,Italian Industrial Production (YoY)  (Dec),8.10%,,4.90%
2011-01-01,Saturday,17:00,EUR,Low,Italian Industrial Sales (MoM)  (Dec),-2.52%,,1.08%
2011-01-01,Saturday,17:00,EUR,Low,Italian Industrial Sales (YoY)  (Dec),9.26%,,11.69%
2011-01-01,Saturday,17:00,EUR,Low,Italian PPI (MoM)  (Dec),0.50%,,0.40%
2011-01-01,Saturday,17:00,EUR,Low,Italian PPI (YoY)  (Dec),3.90%,,3.40%
2011-01-01,Saturday,17:00,EUR,Low,Italian Retail Sales (YoY)  (Dec),-5.17%,,0.92%
2011-01-01,Saturday,17:00,EUR,Low,Italian Trade Balance EU  (Dec),-1.50B,,-1.29B
2011-01-01,Saturday,17:00,EUR,Low,Italian Trade Balance Non-EU  (Dec),-1.52B,,-2.10B
2011-01-01,Saturday,17:00,EUR,Low,Italian Wage Inflation (MoM)  (Dec),0.00%,,0.20%
2011-01-01,Saturday,17:00,EUR,Low,Italian Wage Inflation (YoY)  (Dec),1.70%,,1.70%
2011-01-01,Saturday,17:00,CAD,Low,Ivey PMI n.s.a  (Dec),50.00,,57.50
2011-01-01,Saturday,17:00,USD,High,JOLTS Job Openings  (Dec),2.91M,,3.07M
2011-01-01,Saturday,17:00,USD,Low,Jobless Claims 4-Week Avg.  (Dec),422.14K,,433.22K
2011-01-01,Saturday,17:00,USD,Low,KC Fed Composite Index  (Dec),17.00,,13.00
2011-01-01,Saturday,17:00,USD,Low,KC Fed Manufacturing Index  (Dec),26.00,,21.00
2011-01-01,Saturday,17:00,CHF,Medium,KOF Leading Indicators  (Dec),102.40,,102.40
2011-01-01,Saturday,17:00,KRW,Low,M2 Money supply  (Dec),7.20%,,8.30%
2011-01-01,Saturday,17:00,INR,Low,M3 Money Supply  (Dec),16.05%,,16.18%
2011-01-01,Saturday,17:00,USD,Low,MBA 30-Year Mortgage Rate  (Dec),4.83%,,4.47%
2011-01-01,Saturday,17:00,USD,Low,MBA Purchase Index  (Dec),200.73,,196.47
2011-01-01,Saturday,17:00,KRW,Low,Manufacturing BSI Index  (Dec),97.00,,96.00
2011-01-01,Saturday,17:00,SEK,Low,Manufacturing Confidence  (Dec),8.00,,12.00
2011-01-01,Saturday,17:00,INR,Low,Manufacturing Output (MoM)  (Dec),8.70%,,6.50%
2011-01-01,Saturday,17:00,SEK,Low,Manufacturing PMI  (Dec),60.40,,61.50
2011-01-01,Saturday,17:00,USD,Low,Manufacturing Payrolls  (Dec),10.00K,,23.00K
2011-01-01,Saturday,17:00,USD,Low,Manufacturing Production (MoM)  (Dec),0.40%,,0.20%
2011-01-01,Saturday,17:00,GBP,Low,Manufacturing Production (YoY)  (Dec),4.50%,,5.10%
2011-01-01,Saturday,17:00,USD,Medium,Michigan 5-Year Inflation Expectations  (Dec),2.80%,,2.80%
2011-01-01,Saturday,17:00,USD,Medium,Michigan Consumer Expectations  (Dec),66.80,,64.80
2011-01-01,Saturday,17:00,USD,Low,Michigan Current Conditions  (Dec),85.30,,79.70
2011-01-01,Saturday,17:00,USD,Low,Midwest Manufacturing  (Dec),81.20,,80.80
2011-01-01,Saturday,17:00,GBP,Low,Mortgage Lending  (Dec),-0.16B,,0.57B
2011-01-01,Saturday,17:00,USD,Low,Mortgage Market Index  (Dec),514.15,,710.43
2011-01-01,Saturday,17:00,USD,Low,Mortgage Refinance Index  (Dec),"2,395.33",,"3,718.07"
2011-01-01,Saturday,17:00,USD,Low,NFIB Small Business Optimism  (Dec),92.60,,93.20
2011-01-01,Saturday,17:00,GBP,Medium,Nationwide HPI (YoY)  (Dec),0.10%,,0.20%
2011-01-01,Saturday,17:00,USD,Medium,New Home Sales (MoM)  (Dec),13.60%,,-1.40%
2011-01-01,Saturday,17:00,USD,Low,Overall Net Capital Flow  (Dec),59.40B,,30.00B
2011-01-01,Saturday,17:00,SEK,Low,PPI (MoM)  (Dec),2.23%,,0.78%
2011-01-01,Saturday,17:00,KRW,Low,PPI (MoM)  (Dec),0.90%,,0.40%
2011-01-01,Saturday,17:00,CHF,Low,PPI (YoY)  (Dec),0.30%,,0.10%
2011-01-01,Saturday,17:00,SEK,Low,PPI (YoY)  (Dec),4.29%,,2.19%
2011-01-01,Saturday,17:00,KRW,Low,PPI (YoY)  (Dec),5.70%,,5.20%
2011-01-01,Saturday,17:00,USD,Low,PPI (YoY)  (Dec),2.80%,,
2011-01-01,Saturday,17:00,GBP,Low,PPI Input (YoY)  (Dec),12.10%,,8.90%
2011-01-01,Saturday,17:00,GBP,Low,PPI Output (YoY)  (Dec),3.40%,,3.00%
2011-01-01,Saturday,17:00,CAD,Low,Part Time Employment Change  (Dec),-18.60K,,20.90K
2011-01-01,Saturday,17:00,CAD,Low,Participation Rate  (Dec),66.70%,,66.60%
2011-01-01,Saturday,17:00,USD,Low,Pending Home Sales Index  (Dec),88.80,,88.30
2011-01-01,Saturday,17:00,USD,Low,Philly Fed Business Conditions  (Dec),47.10,,47.40
2011-01-01,Saturday,17:00,USD,Low,Philly Fed CAPEX Index  (Dec),30.20,,21.30
2011-01-01,Saturday,17:00,USD,Medium,Philly Fed Employment  (Dec),4.30,,10.70
2011-01-01,Saturday,17:00,USD,Low,Philly Fed New Orders  (Dec),7.40,,8.70
2011-01-01,Saturday,17:00,USD,Low,Philly Fed Prices Paid  (Dec),42.80,,34.00
2011-01-01,Saturday,17:00,GBP,Low,Public Sector Net Cash Requirement  (Dec),16.28B,,7.79B
2011-01-01,Saturday,17:00,CAD,Low,RMPI (YoY)  (Dec),16.00%,,9.00%
2011-01-01,Saturday,17:00,GBP,Low,RPI (MoM)  (Dec),0.70%,,0.40%
2011-01-01,Saturday,17:00,USD,Low,Real Earnings (MoM)  (Dec),0.00%,,-0.50%
2011-01-01,Saturday,17:00,USD,Low,Real Personal Consumption (MoM)  (Dec),0.10%,,0.40%
2011-01-01,Saturday,17:00,USD,Low,Redbook (MoM)  (Dec),0.25%,,0.21%
2011-01-01,Saturday,17:00,USD,Low,Redbook (YoY)  (Dec),3.63%,,3.23%
2011-01-01,Saturday,17:00,USD,Medium,Retail Control (MoM)  (Dec),0.10%,,1.00%
2011-01-01,Saturday,17:00,MXN,Low,Retail Sales (MoM)  (Dec),2.34%,,-2.74%
2011-01-01,Saturday,17:00,SEK,Low,Retail Sales (MoM)  (Dec),-1.20%,,0.10%
2011-01-01,Saturday,17:00,GBP,Medium,Retail Sales (YoY)  (Dec),1.00%,,1.10%
2011-01-01,Saturday,17:00,SEK,Low,Retail Sales (YoY)  (Dec),2.40%,,5.00%
2011-01-01,Saturday,17:00,USD,Low,Retail Sales Ex Gas/Autos (MoM)  (Dec),0.10%,,0.80%
2011-01-01,Saturday,17:00,USD,Low,Richmond Manufacturing Shipments  (Dec),26.00,,8.00
2011-01-01,Saturday,17:00,USD,Low,Richmond Services Index  (Dec),17.00,,4.00
2011-01-01,Saturday,17:00,USD,Medium,S&P/CS HPI Composite - 20 n.s.a. (MoM)  (Dec),-1.00%,,-1.00%
2011-01-01,Saturday,17:00,USD,Low,S&P/CS HPI Composite - 20 s.a. (MoM)  (Dec),-0.20%,,-0.20%
2011-01-01,Saturday,17:00,KRW,Low,Service Sector Output (MoM)  (Dec),1.40%,,0.70%
2011-01-01,Saturday,17:00,SEK,Low,Services PMI (MoM)  (Dec),65.70,,64.70
2011-01-01,Saturday,17:00,USD,Low,TIC Net Long-Term Transactions including Swaps  (Dec),40.50B,,64.30B
2011-01-01,Saturday,17:00,USD,Low,Texas Services Sector Outlook  (Dec),18.00,,15.40
2011-01-01,Saturday,17:00,SEK,Low,Trade Balance  (Dec),8.50B,,9.50B
2011-01-01,Saturday,17:00,MXN,Low,Trade Balance (USD)  (Dec),0.11B,,0.21B
2011-01-01,Saturday,17:00,GBP,Medium,Trade Balance Non-EU  (Dec),-5.64B,,-4.74B
2011-01-01,Saturday,17:00,USD,Low,"US Foreign Buying, T-bonds  (Dec)",53.00B,,60.70B
2011-01-01,Saturday,17:00,MXN,Low,Unemployment Rate  (Dec),5.44%,,5.29%
2011-01-01,Saturday,17:00,SEK,Low,Unemployment Rate  (Dec),7.60%,,7.40%
2011-01-01,Saturday,17:00,CHF,Low,Unemployment Rate n.s.a.  (Dec),3.40%,,3.30%
2011-01-03,Monday,All Day,,Holiday,Australia - New Year's Day,,,
2011-01-03,Monday,All Day,,Holiday,Japan - Bank Holiday,,,
2011-01-03,Monday,All Day,,Holiday,United Kingdom - New Year's Day,,,
2011-01-03,Monday,16:30,CHF,Medium,Manufacturing PMI,59.6,62.1,62.7
2011-01-03,Monday,19:00,IDR,Low,Trade Balance,2.27B,2.20B,2.28B
2011-01-03,Monday,20:00,USD,Low,Global Semiconductor Sales (MoM),-0.9%,,-0.5%
2011-01-03,Monday,20:01,MYR,Low,Trade Balance,9.00B,7.00B,6.85B
2011-01-03,Monday,20:40,INR,Low,Trade Balance,-8.9B,-9.5B,-9.7B
2011-01-03,Monday,23:00,USD,Medium,Construction Spending (MoM),0.4%,0.2%,0.7%
2011-01-03,Monday,23:00,USD,High,ISM Manufacturing PMI,57.0,57.3,56.6
2011-01-03,Monday,23:00,USD,High,ISM Manufacturing Prices,72.5,71.9,69.5
2011-01-04,Tuesday,04:00,BRL,Low,Trade Balance,5.37B,,0.31B
2011-01-04,Tuesday,04:00,VND,Low,Trade Balance,"-1,400.00M","-1,100.00M","-1,300.00M"
2011-01-04,Tuesday,06:30,AUD,Low,AIG Manufacturing Index,46.3,,47.6
2011-01-04,Tuesday,13:30,AUD,Low,Commodity Prices (YoY),47.7%,,45.7%
2011-01-04,Tuesday,15:45,EUR,Low,French Consumer Confidence,86,83,89
2011-01-04,Tuesday,16:55,EUR,Medium,German Unemployment Change,3K,-14K,-8K
2011-01-04,Tuesday,16:55,EUR,Medium,German Unemployment Rate,7.5%,7.5%,7.5%
2011-01-04,Tuesday,17:30,GBP,Low,M4 Money Supply (MoM),-0.8%,0.4%,0.7%
2011-01-04,Tuesday,17:30,GBP,Low,Mortgage Approvals,48K,47K,45K
2011-01-04,Tuesday,17:30,GBP,Low,Net Lending to Individuals,0.7B,0.9B,1.5B
2011-01-04,Tuesday,18:00,EUR,High,CPI (YoY),2.2%,2.0%,1.9%
2011-01-04,Tuesday,18:00,EUR,Low,Italian CPI (MoM),0.4%,0.2%,0.0%
2011-01-04,Tuesday,23:00,USD,Medium,Factory Orders (MoM),0.7%,-0.4%,-0.7%
2011-01-05,Wednesday,03:00,USD,High,FOMC Meeting Minutes,,,
2011-01-05,Wednesday,04:00,NZD,Low,GlobalDairyTrade Price Index,5.80%,,2.30%
2011-01-05,Wednesday,06:00,USD,Low,Bloomberg Consumer Confidence,27.5,,28
2011-01-05,Wednesday,06:00,USD,Low,Total Vehicle Sales,12.60M,12.30M,12.30M
2011-01-05,Wednesday,07:50,JPY,Low,Monetary Base (YoY),7.0%,7.9%,7.6%
2011-01-05,Wednesday,08:00,AUD,Medium,HIA New Home Sales (MoM),-0.2%,,6.1%
2011-01-05,Wednesday,16:00,TWD,Low,CPI (YoY),1.20%,1.90%,1.50%
2011-01-05,Wednesday,16:00,EUR,Low,Spanish Industrial Production (YoY),2.3%,-1.0%,-1.9%
2011-01-05,Wednesday,18:00,RUB,Medium,CPI (MoM),1.0%,,0.8%
2011-01-05,Wednesday,18:00,EUR,Medium,Industrial New Orders (MoM),1.4%,1.6%,-4.2%
2011-01-05,Wednesday,18:00,EUR,Low,PPI (MoM),0.3%,0.3%,0.4%
2011-01-05,Wednesday,19:00,BRL,Medium,Industrial Production (YoY),4.3%,,3.6%
2011-01-05,Wednesday,19:30,CLP,Low,Economic Activity (YoY),6.2%,,4.8%
2011-01-05,Wednesday,20:00,USD,Low,MBA Mortgage Applications (WoW),-3.9%,,-18.6%
2011-01-05,Wednesday,20:30,USD,Low,Challenger Job Cuts (YoY),-29.0%,,-3.3%
2011-01-05,Wednesday,21:15,USD,High,ADP Nonfarm Employment Change,297K,100K,92K
2011-01-05,Wednesday,21:30,CAD,Low,IPPI (MoM),0.5%,0.5%,0.5%
2011-01-05,Wednesday,21:30,CAD,Medium,RMPI (MoM),3.5%,2.2%,2.1%
2011-01-05,Wednesday,23:00,USD,High,ISM Non-Manufacturing PMI,57.1,55.7,55.0
2011-01-05,Wednesday,23:30,USD,High,Crude Oil Inventories,-4.200M,-1.400M,-1.300M
2011-01-05,Wednesday,23:30,USD,Low,Gasoline Inventories,3.300M,0.500M,-2.300M
2011-01-06,Thursday,All Day,,Holiday,Austria - Epiphany Day,,,
2011-01-06,Thursday,All Day,,Holiday,Finland - Epiphany Day,,,
2011-01-06,Thursday,All Day,,Holiday,Lebanon - Armenian Christmas Day,,,
2011-01-06,Thursday,All Day,,Holiday,Sweden - Epiphany Day,,,
2011-01-06,Thursday,04:30,USD,Medium,Fed's Balance Sheet,"2,436.06B",,"2,420.57B"
2011-01-06,Thursday,06:30,AUD,Low,AIG Services Index,46.4,,46.2
2011-01-06,Thursday,08:30,AUD,Medium,Building Approvals (MoM),-4.2%,-3.5%,8.3%
2011-01-06,Thursday,16:15,CHF,Medium,CPI (MoM),0.0%,-0.2%,0.2%
2011-01-06,Thursday,18:00,EUR,Low,Business and Consumer Survey,106.2,106.5,105.3
2011-01-06,Thursday,18:00,EUR,Low,Retail Sales (MoM),-0.8%,0.3%,0.0%
2011-01-06,Thursday,19:00,EUR,Medium,German Factory Orders (MoM),5.2%,1.1%,1.6%
2011-01-06,Thursday,21:30,USD,Medium,Continuing Jobless Claims,"4,103K","4,070K","4,150K"
2011-01-06,Thursday,21:30,USD,High,Initial Jobless Claims,409K,405K,391K
2011-01-06,Thursday,22:30,UAH,Low,CPI (MoM),0.8%,0.1%,0.3%
2011-01-06,Thursday,22:30,COP,Low,CPI (YoY),3.20%,,2.60%
2011-01-06,Thursday,23:00,CAD,Medium,Ivey PMI,50.0,52.7,57.5
2011-01-06,Thursday,23:30,USD,Low,Natural Gas Storage,-135B,-135B,-136B
2011-01-07,Friday,01:00,VEF,Low,CPI (YoY),27.4%,,26.9%
2011-01-07,Friday,07:00,PEN,Low,Interest Rate Decision,3.25%,3.00%,3.00%
2011-01-07,Friday,14:45,CHF,Low,Unemployment Rate s.a.,3.6%,3.6%,3.6%
2011-01-07,Friday,15:00,EUR,Medium,German Retail Sales (MoM),-2.4%,1.1%,0.1%
2011-01-07,Friday,15:00,EUR,Medium,German Trade Balance,11.8B,14.5B,14.3B
2011-01-07,Friday,15:45,EUR,Low,French Trade Balance,-3.9B,-3.7B,-3.7B
2011-01-07,Friday,16:00,TWD,Low,Trade Balance,1.60B,0.90B,0.41B
2011-01-07,Friday,17:00,EUR,Medium,ECB President Trichet Speaks,,,
2011-01-07,Friday,17:00,EUR,Low,Italian Monthly Unemployment Rate,8.7%,8.6%,8.7%
2011-01-07,Friday,18:00,EUR,Medium,GDP (QoQ),0.3%,0.4%,0.4%
2011-01-07,Friday,18:00,EUR,Medium,Unemployment Rate,10.1%,10.1%,10.1%
2011-01-07,Friday,19:00,CLP,Low,CPI (MoM),0.1%,,0.1%
2011-01-07,Friday,19:00,BRL,Medium,CPI (YoY),5.40%,,5.60%
2011-01-07,Friday,19:00,EUR,Medium,German Industrial Production (MoM),-0.7%,-0.1%,3.0%
2011-01-07,Friday,19:30,CLP,Low,Trade Balance,2.40B,,1.60B
2011-01-07,Friday,20:00,CAD,Medium,Employment Change,22.0K,20.3K,15.2K
2011-01-07,Friday,20:00,CAD,Medium,Unemployment Rate,7.6%,7.7%,7.6%
2011-01-07,Friday,21:30,USD,High,Average Hourly Earnings (MoM),0.1%,0.1%,0.0%
