EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
EUR::French Imports::none,EUR,French Imports  (Dec),dec,2014-01-01,17:00,41.93B,41.93B,,,41.49B,41.49B,
EUR::German Exports::m/m,EUR,German Exports (MoM)  (Dec),dec,2014-01-01,17:00,-1.87%,-1.87%,,,0.98%,0.98%,
EUR::German HICP::m/m,EUR,German HICP (MoM)  (Dec),dec,2014-01-01,17:00,0.50%,0.50%,,,0.20%,0.20%,
EUR::German HICP::y/y,EUR,German HICP (YoY)  (Dec),dec,2014-01-01,17:00,1.20%,1.20%,,,1.60%,1.60%,
EUR::German Import Price Index::y/y,EUR,German Import Price Index (YoY)  (Dec),dec,2014-01-01,17:00,-2.30%,-2.30%,,,-2.90%,-2.90%,
EUR::German Imports::m/m,EUR,German Imports (MoM)  (Dec),dec,2014-01-01,17:00,-1.20%,-1.20%,,,-0.40%,-0.40%,
EUR::German Unemployment::none,EUR,German Unemployment  (Dec),dec,2014-01-01,17:00,2.96M,2.96M,,,2.97M,2.97M,
EUR::German Unemployment n.s.a.::none,EUR,German Unemployment n.s.a.  (Dec),dec,2014-01-01,17:00,2.90M,2.90M,,,2.80M,2.80M,
EUR::German WPI::y/y,EUR,German WPI (YoY)  (Dec),dec,2014-01-01,17:00,-1.30%,-1.30%,,,-1.60%,-1.60%,
NZD::Government Monthly Debt::none,NZD,Government Monthly Debt  (Dec),dec,2014-01-01,17:00,28.80%,28.80%,,,27.60%,27.60%,
USD::Government Payrolls::none,USD,Government Payrolls  (Dec),dec,2014-01-01,17:00,-15.00K,-15.00K,,,14.00K,14.00K,
EUR::Greek Credit Expansion::y/y,EUR,Greek Credit Expansion (YoY)  (Dec),dec,2014-01-01,17:00,-6.00%,-4.70%,-6.00%,,-7.60%,-7.60%,
EUR::Greek Current Account::y/y,EUR,Greek Current Account (YoY)  (Dec),dec,2014-01-01,17:00,-0.24B,-0.73B,-0.24B,,-0.75B,-0.75B,
MXN::Gross Fixed Investments::m/m,MXN,Gross Fixed Investments (MoM)  (Dec),dec,2014-01-01,17:00,-0.01%,-0.01%,,,1.60%,1.60%,
MXN::Gross Fixed Investments::y/y,MXN,Gross Fixed Investments (YoY)  (Dec),dec,2014-01-01,17:00,0.71%,0.71%,,,-4.35%,-4.35%,
USD::House Price Index::none,USD,House Price Index  (Dec),dec,2014-01-01,17:00,207.10,207.10,,,205.70,205.70,
JPY::Household Spending::m/m,JPY,Household Spending (MoM)  (Dec),dec,2014-01-01,17:00,-0.40%,-0.40%,,,-0.10%,-0.10%,
AUD::Housing Credit::none,AUD,Housing Credit  (Dec),dec,2014-01-01,17:00,0.60%,0.60%,,,0.50%,0.50%,
BRL::IGP-DI Inflation Index::m/m,BRL,IGP-DI Inflation Index (MoM)  (Dec),dec,2014-01-01,17:00,0.69%,0.69%,,,0.28%,0.28%,
BRL::IGP-M Inflation Index::m/m,BRL,IGP-M Inflation Index (MoM)  (Dec),dec,2014-01-01,17:00,0.60%,0.60%,,,0.29%,0.29%,
BRL::IPC-Fipe Inflation Index::m/m,BRL,IPC-Fipe Inflation Index (MoM)  (Dec),dec,2014-01-01,17:00,0.65%,0.65%,,,0.46%,0.46%,
USD::ISM Manufacturing New Orders Index::none,USD,ISM Manufacturing New Orders Index  (Dec),dec,2014-01-01,17:00,64.90,64.90,,,60.20,60.20,
USD::ISM Non-Manufacturing Business Activity::none,USD,ISM Non-Manufacturing Business Activity  (Dec),dec,2014-01-01,17:00,55.30,55.30,,,54.50,54.50,
IDR::Import Growth::y/y,IDR,Import Growth (YoY)  (Dec),dec,2014-01-01,17:00,-0.81%,-3.46%,-0.81%,,-10.54%,-10.54%,
KRW::Import Price Index::y/y,KRW,Import Price Index (YoY)  (Dec),dec,2014-01-01,17:00,-3.50%,-3.50%,,,-4.90%,-4.90%,
HKD::Imports::m/m,HKD,Imports (MoM)  (Dec),dec,2014-01-01,17:00,1.80%,1.80%,,,5.20%,5.20%,
CLP::Imports (USD)::none,CLP,Imports (USD)  (Dec),dec,2014-01-01,17:00,"6,200.20M","6,200.20M",,,"5,701.70M","5,701.70M",
KRW::Imports::y/y,KRW,Imports (YoY)  (Dec),dec,2014-01-01,17:00,3.00%,3.00%,,,-0.60%,-0.60%,
MYR::Imports::y/y,MYR,Imports (YoY)  (Dec),dec,2014-01-01,17:00,14.50%,14.50%,,,6.40%,6.40%,
PHP::Imports::y/y,PHP,Imports (YoY)  (Dec),dec,2014-01-01,17:00,2.73%,2.73%,,,7.39%,7.39%,
THB::Imports::y/y,THB,Imports (YoY)  (Dec),dec,2014-01-01,17:00,-8.86%,-8.86%,,,-5.44%,-5.44%,
TWD::Imports::y/y,TWD,Imports (YoY)  (Dec),dec,2014-01-01,17:00,10.02%,-15.19%,10.02%,,-0.48%,-0.48%,
SEK::Industrial New Orders::y/y,SEK,Industrial New Orders (YoY)  (Dec),dec,2014-01-01,17:00,12.78%,12.78%,,,-4.42%,-4.42%,
BRL::Industrial Production::m/m,BRL,Industrial Production (MoM)  (Dec),dec,2014-01-01,17:00,-2.84%,-2.84%,,,0.39%,0.39%,
MXN::Industrial Production::m/m,MXN,Industrial Production (MoM)  (Dec),dec,2014-01-01,17:00,0.16%,0.16%,,,0.28%,0.28%,
SGD::Industrial Production::m/m,SGD,Industrial Production (MoM)  (Dec),dec,2014-01-01,17:00,3.70%,3.70%,,,0.00%,0.00%,
SEK::Industrial Production::y/y,SEK,Industrial Production (YoY)  (Dec),dec,2014-01-01,17:00,0.40%,0.40%,,,1.40%,1.40%,
IDR::Inflation::m/m,IDR,Inflation (MoM)  (Dec),dec,2014-01-01,17:00,0.45%,1.07%,0.45%,,0.16%,0.16%,
MYR::Interest Rate::none,MYR,Interest Rate  (Dec),dec,2014-01-01,17:00,3.00%,3.00%,,,3.00%,3.00%,
IDR::Interest Rate Decision::none,IDR,Interest Rate Decision  (Dec),dec,2014-01-01,17:00,7.50%,7.50%,,,7.50%,7.50%,
NGN::Interest Rate Decision::none,NGN,Interest Rate Decision  (Dec),dec,2014-01-01,17:00,12.00%,12.00%,,,12.00%,12.00%,
AUD::Invest Housing Finance::m/m,AUD,Invest Housing Finance (MoM)  (Dec),dec,2014-01-01,17:00,1.60%,1.60%,,,2.90%,2.90%,
EUR::Irish CPI::y/y,EUR,Irish CPI (YoY)  (Dec),dec,2014-01-01,17:00,0.20%,0.20%,,,0.30%,0.30%,
EUR::Irish Consumer Confidence::none,EUR,Irish Consumer Confidence  (Dec),dec,2014-01-01,17:00,79.80,79.80,,,71.00,71.00,
EUR::Irish Exchequer Returns::none,EUR,Irish Exchequer Returns  (Dec),dec,2014-01-01,17:00,-11.50B,-11.50B,,,-8.57B,-8.57B,
EUR::Irish HICP::m/m,EUR,Irish HICP (MoM)  (Dec),dec,2014-01-01,17:00,0.09%,0.09%,,,-0.09%,-0.09%,
EUR::Irish HICP::y/y,EUR,Irish HICP (YoY)  (Dec),dec,2014-01-01,17:00,0.37%,0.37%,,,0.28%,0.28%,
EUR::Irish Retail Sales::y/y,EUR,Irish Retail Sales (YoY)  (Dec),dec,2014-01-01,17:00,3.70%,3.70%,,,2.70%,2.70%,
EUR::Irish Unemployment::none,EUR,Irish Unemployment  (Dec),dec,2014-01-01,17:00,403.70K,403.70K,,,406.90K,406.90K,
EUR::Italian HICP::m/m,EUR,Italian HICP (MoM)  (Dec),dec,2014-01-01,17:00,0.30%,0.30%,,,-0.40%,-0.40%,-0.30%
EUR::Italian HICP::y/y,EUR,Italian HICP (YoY)  (Dec),dec,2014-01-01,17:00,0.70%,0.60%,0.70%,,0.60%,0.60%,0.70%
EUR::Italian Industrial Sales::y/y,EUR,Italian Industrial Sales (YoY)  (Dec),dec,2014-01-01,17:00,2.99%,2.99%,,,-3.23%,-3.23%,
EUR::Italian Wage Inflation::y/y,EUR,Italian Wage Inflation (YoY)  (Dec),dec,2014-01-01,17:00,1.30%,1.30%,,,1.30%,1.30%,
CAD::Ivey PMI n.s.a::none,CAD,Ivey PMI n.s.a  (Dec),dec,2014-01-01,17:00,40.20,40.20,,,48.20,48.20,
JPY::Jobs/applications ratio::none,JPY,Jobs/applications ratio  (Dec),dec,2014-01-01,17:00,1.03,1.03,,,1.01,1.01,
USD::KC Fed Manufacturing Index::none,USD,KC Fed Manufacturing Index  (Dec),dec,2014-01-01,17:00,-14.00,-14.00,,,9.00,9.00,
CHF::KOF Leading Indicators::none,CHF,KOF Leading Indicators  (Dec),dec,2014-01-01,17:00,102.90,102.90,,,104.50,104.50,
JPY::Leading Index::m/m,JPY,Leading Index (MoM)  (Dec),dec,2014-01-01,17:00,0.00%,0.00%,,,1.30%,1.30%,
IDR::Lending Facility Rate::none,IDR,Lending Facility Rate  (Dec),dec,2014-01-01,17:00,7.50%,7.50%,,,7.50%,7.50%,
IDR::Loans::y/y,IDR,Loans (YoY)  (Dec),dec,2014-01-01,17:00,21.60%,20.20%,21.60%,,22.17%,22.17%,
TWD::M2 Money Supply::none,TWD,M2 Money Supply  (Dec),dec,2014-01-01,17:00,5.75%,5.97%,5.75%,,6.05%,6.05%,
IDR::M2 Money Supply::y/y,IDR,M2 Money Supply (YoY)  (Dec),dec,2014-01-01,17:00,12.80%,10.80%,12.80%,,12.70%,12.70%,
HKD::M3 Money Supply::none,HKD,M3 Money Supply  (Dec),dec,2014-01-01,17:00,5.73%,5.73%,,,7.44%,7.44%,
USD::MBA Purchase Index::none,USD,MBA Purchase Index  (Dec),dec,2014-01-01,17:00,175.20,175.20,,,187.75,187.75,
USD::Manufacturing Payrolls::none,USD,Manufacturing Payrolls  (Dec),dec,2014-01-01,17:00,14.00K,14.00K,,,32.00K,32.00K,
