EventId,Date,Time,Period,Actual,Forecast,Previous
NA::Spain - New Year's Day::none,2014-01-01,All Day,,,,
NA::Sweden - New Year's Day::none,2014-01-01,All Day,,,,
NA::Switzerland - New Year's Day::none,2014-01-01,All Day,,,,
NA::Taiwan - New Year's Day::none,2014-01-01,All Day,,,,
NA::Thailand - New Year's Day::none,2014-01-01,All Day,,,,
NA::Tunisia - New Year's Day::none,2014-01-01,All Day,,,,
NA::Türkiye - New Year's Day::none,2014-01-01,All Day,,,,
NA::United Arab Emirates - New Year's Day::none,2014-01-01,All Day,,,,
NA::United Kingdom - New Year's Day::none,2014-01-01,All Day,,,,
NA::United States - New Year's Day::none,2014-01-01,All Day,,,,
NA::Venezuela - New Year's Day::none,2014-01-01,All Day,,,,
USD::API Weekly Crude Oil Stock::none,2014-01-01,05:30,,-5.67M,-3.00M,0.50M
NZD::Terms of Trade - Exports Volume::q/q,2014-01-01,06:45,,10.05%,,-0.91%
KRW::Trade Balance::none,2014-01-01,08:00,,3.70B,3.76B,4.80B
CNY::Manufacturing PMI::none,2014-01-01,09:00,,51.0,51.2,51.4
PEN::CPI::m/m,2014-01-01,14:00,,0.17%,0.20%,-0.22%
MXN::1st Half-Month CPI::none,2014-01-01,17:00,dec,0.40%,,0.85%
MXN::1st Half-Month Core CPI::none,2014-01-01,17:00,dec,0.30%,,0.11%
AUD::ANZ Internet Job Ads::m/m,2014-01-01,17:00,dec,-0.60%,,-0.40%
AUD::ANZ Newspaper Job Ads::m/m,2014-01-01,17:00,dec,-1.60%,,-1.70%
USD::All Truck Sales::none,2014-01-01,17:00,dec,7.92M,,8.35M
BRL::Auto Production::m/m,2014-01-01,17:00,dec,-21.17%,,-9.15%
EUR::Belgium CPI::y/y,2014-01-01,17:00,dec,0.97%,,0.81%
ARS::Budget Balance::none,2014-01-01,17:00,dec,"-19,897.70M",,"-6,678.70M"
BRL::Budget Balance::none,2014-01-01,17:00,dec,-13.61B,,-0.18B
PHP::Budget Balance::none,2014-01-01,17:00,dec,-52.60B,,1.00B
CAD::Budget Balance::y/y,2014-01-01,17:00,dec,-12.18B,,-13.38B
BRL::Budget Surplus::none,2014-01-01,17:00,dec,10.41B,,29.75B
BRL::CAGED Net Payroll Jobs::none,2014-01-01,17:00,dec,-449.00K,,47.00K
BRL::CPI::m/m,2014-01-01,17:00,dec,0.92%,,0.54%
MXN::CPI::m/m,2014-01-01,17:00,dec,0.57%,,0.93%
SEK::CPI::m/m,2014-01-01,17:00,dec,0.30%,,-0.10%
TWD::CPI::m/m,2014-01-01,17:00,dec,0.19%,,0.22%
MYR::CPI::y/y,2014-01-01,17:00,dec,3.20%,,2.90%
NGN::CPI::y/y,2014-01-01,17:00,dec,7.94%,,7.93%
PHP::CPI::y/y,2014-01-01,17:00,dec,4.10%,,3.30%
SGD::CPI::y/y,2014-01-01,17:00,dec,1.50%,,2.57%
"USD::CPI Index, n.s.a.::none",2014-01-01,17:00,dec,233.05,,233.07
SEK::CPIF (CPI at constant interest rates)::m/m,2014-01-01,17:00,dec,0.30%,,0.00%
SEK::CPIF (CPI at constant interest rates)::y/y,2014-01-01,17:00,dec,0.80%,,0.70%
IDR::Car Sales::y/y,2014-01-01,17:00,dec,9.20%,,7.80%
INR::Cash Reserve Ratio::none,2014-01-01,17:00,dec,4.00%,,4.00%
JPY::Coincident Indicator::m/m,2014-01-01,17:00,dec,0.60%,,0.30%
IDR::Consumer Confidence::none,2014-01-01,17:00,dec,116.50,,114.30
MXN::Consumer Confidence::none,2014-01-01,17:00,dec,89.10,,90.30
SEK::Consumer Confidence::none,2014-01-01,17:00,dec,104.60,,104.00
CLP::Copper Exports (USD)::none,2014-01-01,17:00,dec,"3,391.00M",,"3,292.00M"
CLP::Core CPI::m/m,2014-01-01,17:00,dec,0.30%,,0.10%
MXN::Core CPI::m/m,2014-01-01,17:00,dec,0.33%,,0.14%
PHP::Core CPI::y/y,2014-01-01,17:00,dec,3.19%,,2.80%
THB::Core CPI::y/y,2014-01-01,17:00,dec,0.91%,,0.85%
USD::Core CPI Index::none,2014-01-01,17:00,dec,235.64,,235.29
IDR::Core Inflation::y/y,2014-01-01,17:00,dec,4.32%,,4.28%
USD::Core PCE Price Index::y/y,2014-01-01,17:00,dec,1.30%,,1.30%
INR::Cumulative Industrial Production::none,2014-01-01,17:00,dec,-0.10%,,-0.20%
THB::Currency Swaps (USD)::none,2014-01-01,17:00,dec,22.60B,,23.90B
THB::Current account::none,2014-01-01,17:00,dec,2.17B,,2.05B
THB::Custom-Based Export Data::none,2014-01-01,17:00,dec,1.87%,,-4.09%
THB::Custom-Based Import Data::none,2014-01-01,17:00,dec,-9.30%,,-4.66%
THB::Custom-Based Trade Data (USD)::none,2014-01-01,17:00,dec,-0.41B,,-0.56B
USD::Dallas Fed PCE::none,2014-01-01,17:00,dec,1.20%,,1.50%
USD::Dallas Fed Services Revenues::none,2014-01-01,17:00,dec,16.50,,11.80
IDR::Deposit Facility Rate::none,2014-01-01,17:00,dec,5.75%,,5.75%
INR::Deposit Growth::none,2014-01-01,17:00,dec,16.00%,,15.21%
USD::Domestic Truck Sales::none,2014-01-01,17:00,dec,6.63M,,7.02M
USD::Durables Excluding Defense::m/m,2014-01-01,17:00,dec,-3.70%,,5.90%
MXN::Economic Activity::m/m,2014-01-01,17:00,dec,0.06%,,0.50%
IDR::Export Growth::y/y,2014-01-01,17:00,dec,10.22%,,-2.32%
TWD::Export Orders::y/y,2014-01-01,17:00,dec,7.42%,,0.78%
USD::Export Price Index::m/m,2014-01-01,17:00,dec,0.40%,,0.20%
KRW::Export Price Index::y/y,2014-01-01,17:00,dec,-2.10%,,-2.50%
HKD::Exports::m/m,2014-01-01,17:00,dec,0.00%,,5.70%
CLP::Exports (USD)::none,2014-01-01,17:00,dec,"6,252.60M",,"6,038.60M"
KRW::Exports::y/y,2014-01-01,17:00,dec,6.90%,,0.20%
MYR::Exports::y/y,2014-01-01,17:00,dec,14.70%,,7.00%
PHP::Exports::y/y,2014-01-01,17:00,dec,24.91%,,19.77%
THB::Exports::y/y,2014-01-01,17:00,dec,1.83%,,-3.92%
TWD::Exports::y/y,2014-01-01,17:00,dec,1.18%,,3.43%
NZD::External Migration & Visitors::none,2014-01-01,17:00,dec,4.93%,,8.16%
IDR::FX Reserves (USD)::none,2014-01-01,17:00,dec,99.39B,,96.96B
MYR::FX Reserves USD::none,2014-01-01,17:00,dec,134.90B,,136.30B
PHP::FX Reserves USD::none,2014-01-01,17:00,dec,83.19B,,83.57B
TWD::FX Reserves USD::none,2014-01-01,17:00,dec,416.81B,,415.56B
INR::Federal Fiscal Deficit::none,2014-01-01,17:00,dec,"5,163.90B",,"5,095.57B"
BRL::Federal Tax Revenue::none,2014-01-01,17:00,dec,118.00B,,113.00B
MXN::Fiscal Balance::none,2014-01-01,17:00,dec,-111.34B,,-44.82B
NGN::Food Inflation::y/y,2014-01-01,17:00,dec,9.28%,,9.37%
JPY::Foreign Investments in Japanese Stocks::none,2014-01-01,17:00,dec,"10,428.40B",,"13,483.90B"
HKD::Foreign Reserves (USD)::none,2014-01-01,17:00,dec,311.18B,,308.66B
THB::Foreign Reserves (USD)::none,2014-01-01,17:00,dec,166.70B,,167.50B
SGD::Foreign Reserves USD::m/m,2014-01-01,17:00,dec,273.10B,,271.90B
IDR::Foreign Tourism::none,2014-01-01,17:00,dec,12.22%,,16.37%
EUR::French Exports::none,2014-01-01,17:00,dec,36.53B,,35.67B
EUR::French HICP::m/m,2014-01-01,17:00,dec,0.40%,,0.00%
EUR::French HICP::y/y,2014-01-01,17:00,dec,0.84%,,0.82%
EUR::French Imports::none,2014-01-01,17:00,dec,41.93B,,41.49B
EUR::German Exports::m/m,2014-01-01,17:00,dec,-1.87%,,0.98%
EUR::German HICP::m/m,2014-01-01,17:00,dec,0.50%,,0.20%
EUR::German HICP::y/y,2014-01-01,17:00,dec,1.20%,,1.60%
EUR::German Import Price Index::y/y,2014-01-01,17:00,dec,-2.30%,,-2.90%
EUR::German Imports::m/m,2014-01-01,17:00,dec,-1.20%,,-0.40%
EUR::German Unemployment::none,2014-01-01,17:00,dec,2.96M,,2.97M
EUR::German Unemployment n.s.a.::none,2014-01-01,17:00,dec,2.90M,,2.80M
EUR::German WPI::y/y,2014-01-01,17:00,dec,-1.30%,,-1.60%
NZD::Government Monthly Debt::none,2014-01-01,17:00,dec,28.80%,,27.60%
USD::Government Payrolls::none,2014-01-01,17:00,dec,-15.00K,,14.00K
EUR::Greek Credit Expansion::y/y,2014-01-01,17:00,dec,-6.00%,,-7.60%
EUR::Greek Current Account::y/y,2014-01-01,17:00,dec,-0.24B,,-0.75B
MXN::Gross Fixed Investments::m/m,2014-01-01,17:00,dec,-0.01%,,1.60%
MXN::Gross Fixed Investments::y/y,2014-01-01,17:00,dec,0.71%,,-4.35%
USD::House Price Index::none,2014-01-01,17:00,dec,207.10,,205.70
JPY::Household Spending::m/m,2014-01-01,17:00,dec,-0.40%,,-0.10%
AUD::Housing Credit::none,2014-01-01,17:00,dec,0.60%,,0.50%
BRL::IGP-DI Inflation Index::m/m,2014-01-01,17:00,dec,0.69%,,0.28%
BRL::IGP-M Inflation Index::m/m,2014-01-01,17:00,dec,0.60%,,0.29%
BRL::IPC-Fipe Inflation Index::m/m,2014-01-01,17:00,dec,0.65%,,0.46%
USD::ISM Manufacturing New Orders Index::none,2014-01-01,17:00,dec,64.90,,60.20
USD::ISM Non-Manufacturing Business Activity::none,2014-01-01,17:00,dec,55.30,,54.50
IDR::Import Growth::y/y,2014-01-01,17:00,dec,-0.81%,,-10.54%
KRW::Import Price Index::y/y,2014-01-01,17:00,dec,-3.50%,,-4.90%
HKD::Imports::m/m,2014-01-01,17:00,dec,1.80%,,5.20%
CLP::Imports (USD)::none,2014-01-01,17:00,dec,"6,200.20M",,"5,701.70M"
KRW::Imports::y/y,2014-01-01,17:00,dec,3.00%,,-0.60%
MYR::Imports::y/y,2014-01-01,17:00,dec,14.50%,,6.40%
PHP::Imports::y/y,2014-01-01,17:00,dec,2.73%,,7.39%
THB::Imports::y/y,2014-01-01,17:00,dec,-8.86%,,-5.44%
TWD::Imports::y/y,2014-01-01,17:00,dec,10.02%,,-0.48%
SEK::Industrial New Orders::y/y,2014-01-01,17:00,dec,12.78%,,-4.42%
BRL::Industrial Production::m/m,2014-01-01,17:00,dec,-2.84%,,0.39%
MXN::Industrial Production::m/m,2014-01-01,17:00,dec,0.16%,,0.28%
SGD::Industrial Production::m/m,2014-01-01,17:00,dec,3.70%,,0.00%
SEK::Industrial Production::y/y,2014-01-01,17:00,dec,0.40%,,1.40%
IDR::Inflation::m/m,2014-01-01,17:00,dec,0.45%,,0.16%
MYR::Interest Rate::none,2014-01-01,17:00,dec,3.00%,,3.00%
IDR::Interest Rate Decision::none,2014-01-01,17:00,dec,7.50%,,7.50%
NGN::Interest Rate Decision::none,2014-01-01,17:00,dec,12.00%,,12.00%
AUD::Invest Housing Finance::m/m,2014-01-01,17:00,dec,1.60%,,2.90%
EUR::Irish CPI::y/y,2014-01-01,17:00,dec,0.20%,,0.30%
EUR::Irish Consumer Confidence::none,2014-01-01,17:00,dec,79.80,,71.00
EUR::Irish Exchequer Returns::none,2014-01-01,17:00,dec,-11.50B,,-8.57B
EUR::Irish HICP::m/m,2014-01-01,17:00,dec,0.09%,,-0.09%
EUR::Irish HICP::y/y,2014-01-01,17:00,dec,0.37%,,0.28%
EUR::Irish Retail Sales::y/y,2014-01-01,17:00,dec,3.70%,,2.70%
EUR::Irish Unemployment::none,2014-01-01,17:00,dec,403.70K,,406.90K
EUR::Italian HICP::m/m,2014-01-01,17:00,dec,0.30%,,-0.40%
EUR::Italian HICP::y/y,2014-01-01,17:00,dec,0.70%,,0.60%
EUR::Italian Industrial Sales::y/y,2014-01-01,17:00,dec,2.99%,,-3.23%
EUR::Italian Wage Inflation::y/y,2014-01-01,17:00,dec,1.30%,,1.30%
CAD::Ivey PMI n.s.a::none,2014-01-01,17:00,dec,40.20,,48.20
JPY::Jobs/applications ratio::none,2014-01-01,17:00,dec,1.03,,1.01
USD::KC Fed Manufacturing Index::none,2014-01-01,17:00,dec,-14.00,,9.00
CHF::KOF Leading Indicators::none,2014-01-01,17:00,dec,102.90,,104.50
JPY::Leading Index::m/m,2014-01-01,17:00,dec,0.00%,,1.30%
IDR::Lending Facility Rate::none,2014-01-01,17:00,dec,7.50%,,7.50%
IDR::Loans::y/y,2014-01-01,17:00,dec,21.60%,,22.17%
TWD::M2 Money Supply::none,2014-01-01,17:00,dec,5.75%,,6.05%
IDR::M2 Money Supply::y/y,2014-01-01,17:00,dec,12.80%,,12.70%
HKD::M3 Money Supply::none,2014-01-01,17:00,dec,5.73%,,7.44%
USD::MBA Purchase Index::none,2014-01-01,17:00,dec,175.20,,187.75
USD::Manufacturing Payrolls::none,2014-01-01,17:00,dec,14.00K,,32.00K
USD::Manufacturing Production::m/m,2014-01-01,17:00,dec,0.20%,,0.30%
USD::Michigan 5-Year Inflation Expectations::none,2014-01-01,17:00,dec,2.70%,,2.90%
USD::Michigan Consumer Expectations::none,2014-01-01,17:00,dec,72.70,,66.80
BRL::Mid-Month CPI::m/m,2014-01-01,17:00,dec,0.75%,,0.57%
BRL::Mid-Month CPI::y/y,2014-01-01,17:00,dec,5.85%,,5.78%
MYR::Money Supply::y/y,2014-01-01,17:00,dec,7.30%,,6.10%
USD::Mortgage Market Index::none,2014-01-01,17:00,dec,362.80,,440.12
USD::Mortgage Refinance Index::none,2014-01-01,17:00,dec,"1,479.65",,"1,901.67"
IDR::Motorbike Sales::y/y,2014-01-01,17:00,dec,13.60%,,10.60%
NZD::NBNZ Own Activity::none,2014-01-01,17:00,dec,53.50%,,47.10%
SGD::Non-Oil Exports::m/m,2014-01-01,17:00,dec,9.20%,,-9.30%
SGD::Non-Oil Exports::y/y,2014-01-01,17:00,dec,6.00%,,-8.90%
CNY::Outstanding Loan Growth::y/y,2014-01-01,17:00,dec,14.10%,,14.20%
JPY::Overtime Pay::y/y,2014-01-01,17:00,dec,5.00%,,5.80%
CNY::PBoC Deposit Rate::none,2014-01-01,17:00,dec,3.00%,,3.00%
CNY::PBoC Reserve Requirement Ratio::none,2014-01-01,17:00,dec,20.00%,,20.00%
SEK::PPI::y/y,2014-01-01,17:00,dec,0.26%,,-0.35%
USD::Pending Home Sales Index::none,2014-01-01,17:00,dec,96.40,,100.10
NZD::Permanent/Long-Term Migration::none,2014-01-01,17:00,dec,"3,060.00",,"2,770.00"
USD::Philly Fed CAPEX Index::none,2014-01-01,17:00,dec,15.30,,18.90
USD::Philly Fed New Orders::none,2014-01-01,17:00,dec,11.30,,10.50
USD::Philly Fed Prices Paid::none,2014-01-01,17:00,dec,16.90,,24.40
AUD::Private House Approvals::none,2014-01-01,17:00,dec,-1.70%,,8.10%
GBP::Public Sector Net Cash Requirement::none,2014-01-01,17:00,dec,16.28B,,8.10B
USD::QE MBS::none,2014-01-01,17:00,dec,35.00B,,40.00B
USD::QE Total::none,2014-01-01,17:00,dec,75.00B,,85.00B
USD::QE Treasuries::none,2014-01-01,17:00,dec,40.00B,,45.00B
NZD::RBNZ Offshore Holdings::none,2014-01-01,17:00,dec,63.40%,,63.50%
NZD::REINZ House Price Index::m/m,2014-01-01,17:00,dec,-1.00%,,1.20%
NZD::REINZ House Price Index::y/y,2014-01-01,17:00,dec,9.20%,,9.60%
USD::Retail Control::m/m,2014-01-01,17:00,dec,0.80%,,-0.10%
MXN::Retail Sales::m/m,2014-01-01,17:00,dec,-0.92%,,3.96%
SGD::Retail Sales::m/m,2014-01-01,17:00,dec,1.70%,,0.20%
SEK::Retail Sales::y/y,2014-01-01,17:00,dec,2.30%,,4.40%
USD::Retail Sales Ex Gas/Autos::m/m,2014-01-01,17:00,dec,0.50%,,0.20%
JPY::Reuters Tankan Index::none,2014-01-01,17:00,dec,17.00,,14.00
INR::Reverse REPO Rate::none,2014-01-01,17:00,dec,6.75%,,6.75%
USD::Richmond Manufacturing Shipments::none,2014-01-01,17:00,dec,11.00,,12.00
USD::Richmond Services Index::none,2014-01-01,17:00,dec,4.00,,7.00
USD::S&P/CS HPI Composite - 20 s.a.::m/m,2014-01-01,17:00,dec,0.70%,,0.90%
SEK::Services PMI::m/m,2014-01-01,17:00,dec,57.90,,57.10
EUR::Spanish HICP::m/m,2014-01-01,17:00,dec,0.00%,,0.00%
EUR::Spanish HICP::y/y,2014-01-01,17:00,dec,0.30%,,0.30%
USD::Texas Services Sector Outlook::none,2014-01-01,17:00,dec,13.10,,10.00
MXN::Trade Balance (USD)::none,2014-01-01,17:00,dec,1.43B,,0.65B
GBP::Trade Balance Non-EU::none,2014-01-01,17:00,dec,-2.53B,,-3.11B
MXN::Unemployment Rate::none,2014-01-01,17:00,dec,4.90%,,4.49%
INR::WPI Food::y/y,2014-01-01,17:00,dec,13.70%,,19.70%
INR::WPI Fuel::y/y,2014-01-01,17:00,dec,10.90%,,11.10%
INR::WPI Manufacturing Inflation::y/y,2014-01-01,17:00,dec,3.04%,,2.91%
TWD::Wholesale Prices::m/m,2014-01-01,17:00,dec,-0.01%,,-0.93%
NA::Japan - New-Year Holidays::none,2014-01-02,All Day,,,,
NA::Russia - New-Year Holidays::none,2014-01-02,All Day,,,,
NA::Switzerland - Berchtold's Day::none,2014-01-02,All Day,,,,
USD::Fed's Balance Sheet::none,2014-01-02,04:30,,"4,023.64B",,"4,032.58B"
AUD::AIG Manufacturing Index::none,2014-01-02,06:10,,47.6,,47.7
SGD::GDP::y/y,2014-01-02,08:00,,4.4%,4.7%,5.8%
IDR::Inflation::y/y,2014-01-02,10:00,,8.38%,8.31%,8.37%
IDR::Trade Balance::none,2014-01-02,10:00,,0.78B,-0.07B,0.05B
THB::CPI::y/y,2014-01-02,12:00,,1.67%,1.60%,1.92%
AUD::Commodity Prices::y/y,2014-01-02,13:30,,-4.0%,,-2.8%
SEK::Manufacturing PMI::none,2014-01-02,15:30,,52.2,55.0,56.0
HUF::Manufacturing PMI::none,2014-01-02,16:00,,50.2,,52.6
SEK::Household Lending Growth::y/y,2014-01-02,16:30,,4.90%,,4.90%
HKD::Retail Sales::y/y,2014-01-02,16:30,,8.5%,5.0%,6.3%
USD::Continuing Jobless Claims::none,2014-01-02,21:30,,"2,833K","2,900K","2,931K"
USD::Initial Jobless Claims::none,2014-01-02,21:30,,339K,334K,341K
USD::Jobless Claims 4-Week Avg.::none,2014-01-02,21:30,,357.25K,,348.75K
USD::Bloomberg Consumer Confidence::none,2014-01-02,22:45,,35.65,,36.3
USD::Construction Spending::m/m,2014-01-02,23:00,,1.0%,0.6%,0.9%
USD::ISM Manufacturing Employment::none,2014-01-02,23:00,,56.9,56.8,56.5
USD::ISM Manufacturing PMI::none,2014-01-02,23:00,,57.0,57.0,57.3
USD::ISM Manufacturing Prices::none,2014-01-02,23:00,,53.5,53.0,52.5
NA::Japan - New-Year Holidays::none,2014-01-03,All Day,,,,
NA::Russia - New-Year Holidays::none,2014-01-03,All Day,,,,
BRL::Trade Balance::none,2014-01-03,01:00,,2.65B,1.35B,1.74B
CNY::Non-Manufacturing PMI::none,2014-01-03,09:00,,54.6,,56.0
EUR::Estonian Retail Sales::m/m,2014-01-03,14:00,,4.00%,,6.00%
GBP::Nationwide HPI::m/m,2014-01-03,15:00,,1.4%,0.7%,0.7%
TRY::CPI::m/m,2014-01-03,16:00,,0.46%,,0.01%
TRY::CPI::y/y,2014-01-03,16:00,,7.40%,,7.32%
TRY::PPI::m/m,2014-01-03,16:00,,1.11%,,0.62%
TRY::PPI::y/y,2014-01-03,16:00,,6.97%,,5.67%
HUF::Quarterly Unemployment Rate::none,2014-01-03,16:00,,9.3%,9.8%,9.8%
EUR::Spanish Unemployment Change::none,2014-01-03,16:00,,-107.6K,20.0K,-2.5K
CHF::Manufacturing PMI::none,2014-01-03,16:30,,53.9,56.9,57.0
EUR::M3 Money Supply::y/y,2014-01-03,17:00,,1.5%,1.5%,1.4%
EUR::Private Sector Loans::y/y,2014-01-03,17:00,,-2.3%,-2.1%,-2.2%
GBP::BoE Consumer Credit::none,2014-01-03,17:30,,0.63B,0.70B,0.45B
GBP::M4 Money Supply::m/m,2014-01-03,17:30,,0.0%,0.3%,0.1%
GBP::Mortgage Approvals::none,2014-01-03,17:30,,71K,69K,68K
GBP::Mortgage Lending::none,2014-01-03,17:30,,0.90B,1.30B,1.20B
GBP::Net Lending to Individuals::none,2014-01-03,17:30,,1.5B,2.0B,1.6B
EUR::Italian CPI::m/m,2014-01-03,18:00,,0.2%,0.3%,-0.3%
EUR::Italian CPI::y/y,2014-01-03,18:00,,0.7%,0.8%,0.7%
"INR::FX Reserves, USD::none",2014-01-03,19:30,,295.71B,,295.50B
USD::ISM-New York Index::none,2014-01-03,22:45,,615.4,,608.5
USD::Natural Gas Storage::none,2014-01-03,23:30,,-97B,-126B,-177B
USD::Crude Oil Inventories::none,2014-01-04,00:00,,-7.007M,-2.975M,-4.731M
USD::EIA Weekly Distillates Stocks::none,2014-01-04,00:00,,5.042M,1.225M,-1.850M
USD::Gasoline Inventories::none,2014-01-04,00:00,,0.844M,1.925M,-0.614M
NA::Russia - New-Year Holidays::none,2014-01-04,All Day,,,,
USD::U.S. Baker Hughes Oil Rig Count::none,2014-01-04,01:00,,1378,,1382
USD::FOMC Member Stein Speaks::none,2014-01-04,02:15,,,,
USD::Global Semiconductor Sales::m/m,2014-01-04,04:00,,0.6%,,0.8%
AUD::CFTC AUD speculative net positions::none,2014-01-04,04:30,,-57.4K,,-54.2K
CAD::CFTC CAD speculative net positions::none,2014-01-04,04:30,,-58.0K,,-58.4K
CHF::CFTC CHF speculative net positions::none,2014-01-04,04:30,,10.9K,,11.9K
USD::CFTC Crude Oil speculative net positions::none,2014-01-04,04:30,,355.3k,,352.8k
EUR::CFTC EUR speculative net positions::none,2014-01-04,04:30,,30.6K,,32.2K
GBP::CFTC GBP speculative net positions::none,2014-01-04,04:30,,22.8K,,14.4K
USD::CFTC Gold speculative net positions::none,2014-01-04,04:30,,32.2K,,27.3K
JPY::CFTC JPY speculative net positions::none,2014-01-04,04:30,,-135.2K,,-143.8K
MXN::CFTC MXN speculative net positions::none,2014-01-04,04:30,,15.6K,,20.2K
NZD::CFTC NZD speculative net positions::none,2014-01-04,04:30,,6.7K,,6.5K
RUB::CFTC RUB speculative positions::none,2014-01-04,04:30,,1.3K,,1.9K
USD::CFTC Silver speculative net positions::none,2014-01-04,04:30,,14.7K,,12.1K
USD::All Car Sales::none,2014-01-04,05:00,,7.73M,,8.14M
USD::Domestic Car Sales::none,2014-01-04,05:00,,5.25M,5.40M,5.66M
USD::Total Vehicle Sales::none,2014-01-04,05:00,,15.40M,16.00M,16.41M
NA::Russia - New-Year Holidays::none,2014-01-05,All Day,,,,
ILS::FX Reserve - USD::none,2014-01-05,19:30,,81.770B,,80.589B
NA::Austria - Epiphany Day::none,2014-01-06,All Day,,,,
NA::Colombia - Epiphany Day::none,2014-01-06,All Day,,,,
NA::Croatia - Epiphany Day::none,2014-01-06,All Day,,,,
NA::Cyprus - Theophania::none,2014-01-06,All Day,,,,
NA::Finland - Epiphany Day::none,2014-01-06,All Day,,,,
NA::Greece - Epiphany Day::none,2014-01-06,All Day,,,,
NA::Japan - Half Day Trading ODE - Early close at 13:00::none,2014-01-06,,,,,
NA::Lebanon - Armenian Christmas Day::none,2014-01-06,All Day,,,,
NA::Poland - Epiphany Day::none,2014-01-06,All Day,,,,
NA::Sweden - Epiphany Day::none,2014-01-06,All Day,,,,
KRW::FX Reserves - USD::none,2014-01-06,05:00,,346.46B,,345.01B
AUD::AIG Services Index::none,2014-01-06,06:20,,46.1,,48.9
TWD::CPI::y/y,2014-01-06,08:30,,0.33%,0.80%,0.67%
EUR::Estonian Industrial Production::m/m,2014-01-06,14:00,,-0.10%,,1.10%
NOK::Manufacturing PMI::none,2014-01-06,16:00,,51.6,53.4,54.1
DKK::Unemployment Rate::none,2014-01-06,16:00,,4.4%,,4.4%
EUR::Spanish Government Budget Balance::none,2014-01-06,16:30,,-3.60B,5.00B,-0.30B
EUR::Sentix Investor Confidence::none,2014-01-06,17:30,,11.9,9.5,8.0
RUB::CPI::m/m,2014-01-06,18:00,,0.5%,0.5%,0.6%
EUR::Portuguese Business Confidence::none,2014-01-06,19:00,,-1.00,,-1.20
EUR::Portuguese Consumer Confidence::none,2014-01-06,19:00,,-40.40,,-41.80
EUR::German CPI::m/m,2014-01-06,21:00,,0.4%,0.4%,0.2%
EUR::German CPI::y/y,2014-01-06,21:00,,1.4%,1.4%,1.3%
CLP::Economic Activity::y/y,2014-01-06,21:30,,2.8%,3.3%,2.8%
CAD::IPPI::m/m,2014-01-06,21:30,,0.1%,0.0%,-0.3%
