EventId,Date,Time,Period,Actual,Forecast,Previous
NA::Montenegro - Day After New Year's::none,2019-01-02,All Day,,,,
NA::New Zealand - Day After New Year's::none,2019-01-02,All Day,,,,
NA::Romania - New Year's Day::none,2019-01-02,All Day,,,,
NA::Russia - New Year's Day::none,2019-01-02,All Day,,,,
NA::Rwanda - Day After New Year's::none,2019-01-02,All Day,,,,
NA::Serbia - New Year::none,2019-01-02,All Day,,,,
NA::Slovenia - New-Year Holidays::none,2019-01-02,All Day,,,,
NA::Switzerland - Berchtold's Day::none,2019-01-02,All Day,,,,
NA::Ukraine - New Year's Day::none,2019-01-02,All Day,,,,
USD::All Car Sales::none,2019-01-02,03:30,,5.13M,,5.27M
USD::All Truck Sales::none,2019-01-02,03:30,,11.25M,,12.33M
SGD::GDP::q/q,2019-01-02,08:00,q4,1.6%,2.9%,3.5%
SGD::GDP::y/y,2019-01-02,08:00,q4,2.2%,2.7%,2.3%
KRW::S&P Global South Korea Manufacturing PMI::none,2019-01-02,08:30,dec,49.8,,48.6
SGD::URA Property Index::q/q,2019-01-02,08:30,q4,-0.10%,,-0.10%
THB::CPI::y/y,2019-01-02,11:30,dec,0.36%,0.84%,0.94%
THB::Core CPI::y/y,2019-01-02,11:30,dec,0.68%,0.70%,0.69%
IDR::Core Inflation::y/y,2019-01-02,12:00,dec,3.07%,3.07%,3.03%
IDR::Inflation::m/m,2019-01-02,12:00,dec,0.62%,0.48%,0.27%
IDR::Inflation::y/y,2019-01-02,12:00,dec,3.13%,2.98%,3.23%
AUD::Commodity Prices::y/y,2019-01-02,13:30,,10.5%,,13.4%
SEK::Manufacturing PMI::none,2019-01-02,15:30,dec,52.0,,55.4
EUR::Austrian Unemployment Change::none,2019-01-02,15:50,dec,355.6K,,307.3K
EUR::Austrian Unemployment Rate::none,2019-01-02,15:50,dec,8.7%,,7.6%
HUF::Quarterly Unemployment Rate::none,2019-01-02,16:00,nov,3.6%,,3.7%
HUF::Manufacturing PMI::none,2019-01-02,16:00,dec,54.2,,53.5
NOK::Manufacturing PMI::none,2019-01-02,16:00,dec,55.9,,56.2
INR::M3 Money Supply::none,2019-01-02,19:30,,10.2%,,10.5%
USD::Redbook::m/m,2019-01-02,21:55,,0.6%,,0.1%
USD::Redbook::y/y,2019-01-02,21:55,,9.3%,,7.8%
BRL::Foreign Exchange Flows::none,2019-01-02,22:30,,-12.756B,,-0.244B
USD::Dallas Fed Services Revenues::none,2019-01-02,23:30,dec,10.1,,21.4
USD::Texas Services Sector Outlook::none,2019-01-02,23:30,dec,-5.0,,11.4
NA::Japan - Exchange Holiday::none,2019-01-03,All Day,,,,
NA::Montenegro - Orthodox Christmas::none,2019-01-03,All Day,,,,
BRL::Trade Balance::none,2019-01-03,02:00,dec,6.64B,,4.06B
ARS::Tax Revenue::none,2019-01-03,04:00,,319.92B,329.30B,300.10B
USD::Fed's Balance Sheet::none,2019-01-03,04:30,,"4,058.38B",,"4,075.64B"
QAR::GDP::q/q,2019-01-03,12:35,q3,4.00%,,2.00%
QAR::GDP::y/y,2019-01-03,12:35,q3,2.20%,,2.50%
EUR::Estonian Industrial Production::m/m,2019-01-03,14:00,nov,4.50%,,0.80%
EUR::Estonian Industrial Production::y/y,2019-01-03,14:00,nov,7.80%,,1.70%
NOK::Unemployment Rate::none,2019-01-03,15:00,oct,4.0%,4.0%,4.0%
TRY::CPI::m/m,2019-01-03,15:00,dec,-0.40%,-0.23%,-1.44%
TRY::CPI::y/y,2019-01-03,15:00,dec,20.30%,20.52%,21.62%
TRY::PPI::m/m,2019-01-03,15:00,dec,-2.22%,,-2.53%
TRY::PPI::y/y,2019-01-03,15:00,dec,33.64%,,38.54%
EUR::Spanish Unemployment Change::none,2019-01-03,16:00,,-50.6K,,-1.8K
SEK::Household Lending Growth::y/y,2019-01-03,16:30,nov,5.7%,,5.8%
HKD::Retail Sales::y/y,2019-01-03,16:30,nov,1.4%,,5.9%
CHF::Manufacturing PMI::none,2019-01-03,16:30,dec,57.8,57.0,54.3
EUR::M3 Money Supply::y/y,2019-01-03,17:00,nov,3.7%,3.8%,3.9%
EUR::Private Sector Loans::y/y,2019-01-03,17:00,,3.3%,3.3%,3.2%
EUR::Spanish Consumer Confidence::none,2019-01-03,17:00,,90.9,,91.4
EUR::Spanish 10-Year Obligacion Auction::none,2019-01-03,17:40,,1.400%,,1.456%
EUR::Spanish 3-Year Bonos Auction::none,2019-01-03,17:40,,-0.039%,,0.021%
EUR::Spanish 5-Year Bonos Auction::none,2019-01-03,17:40,,0.329%,,0.412%
EUR::Latvian Industrial Production::m/m,2019-01-03,19:00,nov,0.9%,,-1.3%
EUR::Latvian Industrial Production::y/y,2019-01-03,19:00,nov,-0.6%,,-1.9%
EUR::Portuguese Business Confidence::none,2019-01-03,19:00,dec,2.2,,2.3
EUR::Portuguese Consumer Confidence::none,2019-01-03,19:00,dec,-2.20,,-1.80
EGP::M2 Money Supply::y/y,2019-01-03,20:00,,14.04%,,15.40%
USD::MBA 30-Year Mortgage Rate::none,2019-01-03,20:00,,4.84%,,4.94%
USD::MBA Mortgage Applications::w/w,2019-01-03,20:00,,-8.5%,,-5.8%
USD::MBA Purchase Index::none,2019-01-03,20:00,,219.0,,238.6
USD::Mortgage Market Index::none,2019-01-03,20:00,,293.8,,325.9
USD::Mortgage Refinance Index::none,2019-01-03,20:00,,729.9,,832.2
USD::Challenger Job Cuts::none,2019-01-03,20:30,dec,43.9K,,53.1K
USD::Challenger Job Cuts::y/y,2019-01-03,20:30,,35.3%,,53.1%
CZK::Budget Balance::none,2019-01-03,21:00,dec,2.900B,,-21.640B
SGD::S&P Global Manufacturing PMI::none,2019-01-03,21:00,dec,51.1,,51.5
USD::ADP Nonfarm Employment Change::none,2019-01-03,21:15,dec,271K,179K,157K
USD::Continuing Jobless Claims::none,2019-01-03,21:30,,"1,740K",,"1,708K"
USD::Initial Jobless Claims::none,2019-01-03,21:30,,231K,220K,221K
USD::Jobless Claims 4-Week Avg.::none,2019-01-03,21:30,,218.75K,,219.25K
USD::ISM-New York Index::none,2019-01-03,22:45,dec,848.5,,840.8
COP::Exports::y/y,2019-01-03,23:00,nov,7.90%,,15.80%
USD::ISM Manufacturing Employment::none,2019-01-03,23:00,dec,56.2,,58.4
USD::ISM Manufacturing New Orders Index::none,2019-01-03,23:00,dec,51.1,,62.1
USD::ISM Manufacturing PMI::none,2019-01-03,23:00,dec,54.1,57.7,59.3
USD::ISM Manufacturing Prices::none,2019-01-03,23:00,dec,54.9,57.9,60.7
MXN::Monetary Policy Meeting Minutes::none,2019-01-03,23:00,,,,
NA::Montenegro - Orthodox Christmas::none,2019-01-04,All Day,,,,
EUR::Irish Exchequer Returns::none,2019-01-04,00:30,dec,0.106B,,-1.919B
USD::4-Week Bill Auction::none,2019-01-04,00:30,,2.390%,,2.400%
USD::8-Week Bill Auction::none,2019-01-04,00:30,,2.375%,,2.420%
ARS::Industrial Production::y/y,2019-01-04,03:00,nov,-13.3%,,-6.8%
USD::Total Vehicle Sales::none,2019-01-04,04:30,,17.55M,17.35M,17.49M
KRW::FX Reserves - USD::none,2019-01-04,05:00,dec,403.69B,,402.99B
USD::API Weekly Crude Oil Stock::none,2019-01-04,05:30,,-4.500M,,6.920M
GBP::BRC Shop Price Index::y/y,2019-01-04,08:00,,0.3%,,0.1%
PHP::CPI::m/m,2019-01-04,09:00,dec,-0.6%,,-0.2%
PHP::CPI::y/y,2019-01-04,09:00,dec,5.1%,5.6%,6.0%
PHP::Core CPI::y/y,2019-01-04,09:00,dec,4.7%,,5.1%
PHP::Industrial Production::y/y,2019-01-04,09:00,,2.1%,,4.9%
THB::Consumer Confidence::none,2019-01-04,11:30,dec,79.4,,80.5
MYR::Exports::y/y,2019-01-04,12:00,nov,1.6%,6.6%,17.7%
MYR::Imports::y/y,2019-01-04,12:00,nov,5.0%,3.1%,11.4%
MYR::Trade Balance::none,2019-01-04,12:00,nov,7.60B,11.50B,16.30B
NOK::Credit Indicator::y/y,2019-01-04,15:00,nov,5.5%,,5.7%
RON::PPI::y/y,2019-01-04,15:00,nov,4.90%,,6.30%
DKK::Unemployment Rate::none,2019-01-04,15:00,nov,3.1%,,3.2%
BRL::IPC-Fipe Inflation Index::m/m,2019-01-04,15:00,dec,0.09%,0.15%,0.15%
GBP::Nationwide HPI::m/m,2019-01-04,15:00,dec,-0.7%,0.1%,0.4%
GBP::Nationwide HPI::y/y,2019-01-04,15:00,dec,0.5%,1.5%,1.9%
SEK::Services PMI::m/m,2019-01-04,15:30,dec,56.4,,61.1
THB::Currency Swaps (USD)::none,2019-01-04,15:30,,33.7B,,33.0B
THB::Foreign Reserves (USD)::none,2019-01-04,15:30,,205.0B,,203.6B
EUR::French CPI::m/m,2019-01-04,15:45,,0.0%,0.1%,-0.2%
EUR::French CPI::y/y,2019-01-04,15:45,,1.6%,,1.9%
EUR::French HICP::m/m,2019-01-04,15:45,,0.1%,,-0.2%
EUR::French HICP::y/y,2019-01-04,15:45,,1.9%,2.0%,2.2%
HUF::PPI::y/y,2019-01-04,16:00,nov,5.1%,,6.4%
TWD::FX Reserves USD::none,2019-01-04,16:20,dec,461.78B,,461.38B
EUR::German Unemployment::none,2019-01-04,16:55,dec,2.261M,,2.276M
EUR::German Unemployment Change::none,2019-01-04,16:55,dec,-14K,-12K,-16K
EUR::German Unemployment Rate::none,2019-01-04,16:55,dec,5.0%,5.0%,5.0%
EUR::German Unemployment n.s.a.::none,2019-01-04,16:55,dec,2.210M,,2.186M
TRY::Exports::none,2019-01-04,17:00,nov,13.90B,,15.70B
PLN::CPI::m/m,2019-01-04,17:00,dec,0.0%,0.1%,0.0%
PLN::CPI::y/y,2019-01-04,17:00,dec,1.1%,1.1%,1.3%
CNY::PBoC Reserve Requirement Ratio::none,2019-01-04,17:20,,14.00%,,16.00%
GBP::BoE Consumer Credit::none,2019-01-04,17:30,nov,0.924B,0.950B,0.754B
GBP::M4 Money Supply::m/m,2019-01-04,17:30,nov,0.0%,0.6%,0.7%
GBP::Mortgage Approvals::none,2019-01-04,17:30,nov,63.73K,66.50K,66.71K
GBP::Mortgage Lending::none,2019-01-04,17:30,nov,3.45B,3.96B,4.09B
GBP::Net Lending to Individuals::none,2019-01-04,17:30,,4.4B,4.9B,4.8B
EUR::Portuguese CPI::m/m,2019-01-04,17:30,,-0.2%,,-0.4%
EUR::Portuguese CPI::y/y,2019-01-04,17:30,,0.7%,,0.9%
EUR::PPI::m/m,2019-01-04,18:00,nov,-0.3%,-0.2%,0.8%
EUR::PPI::y/y,2019-01-04,18:00,nov,4.0%,4.1%,4.9%
EUR::CPI::y/y,2019-01-04,18:00,dec,1.6%,1.8%,1.9%
NOK::House Price Index::y/y,2019-01-04,18:00,dec,2.80%,,2.00%
EUR::Italian CPI::m/m,2019-01-04,18:00,dec,-0.1%,0.1%,-0.2%
EUR::Italian CPI::y/y,2019-01-04,18:00,dec,1.1%,,1.6%
EUR::Italian HICP::m/m,2019-01-04,18:00,dec,-0.1%,,-0.3%
EUR::Italian HICP::y/y,2019-01-04,18:00,dec,1.2%,,1.6%
EUR::Core CPI::y/y,2019-01-04,18:00,,1.0%,1.0%,1.0%
INR::Bank Loan Growth::none,2019-01-04,19:30,,15.1%,,15.1%
INR::Deposit Growth::none,2019-01-04,19:30,,9.2%,,9.7%
"INR::FX Reserves, USD::none",2019-01-04,19:30,,393.40B,,393.29B
CLP::Retail Sales::y/y,2019-01-04,20:00,,-0.8%,,7.5%
CAD::IPPI::m/m,2019-01-04,21:30,nov,-0.8%,,0.2%
CAD::IPPI::y/y,2019-01-04,21:30,nov,2.8%,,5.2%
CAD::RMPI::m/m,2019-01-04,21:30,nov,-11.7%,,-2.3%
CAD::RMPI::y/y,2019-01-04,21:30,nov,-9.9%,,7.7%
USD::Average Hourly Earnings::m/m,2019-01-04,21:30,dec,0.4%,0.3%,0.2%
USD::Average Hourly Earnings::y/y,2019-01-04,21:30,dec,3.2%,3.0%,3.1%
USD::Average Weekly Hours::none,2019-01-04,21:30,dec,34.5,34.5,34.4
CAD::Employment Change::none,2019-01-04,21:30,dec,9.3K,6.8K,94.1K
CAD::Full Employment Change::none,2019-01-04,21:30,dec,-18.9K,,89.9K
USD::Government Payrolls::none,2019-01-04,21:30,dec,11.0K,,3.0K
USD::Manufacturing Payrolls::none,2019-01-04,21:30,dec,32K,20K,27K
USD::Nonfarm Payrolls::none,2019-01-04,21:30,dec,312K,178K,176K
CAD::Part Time Employment Change::none,2019-01-04,21:30,dec,28.3K,,4.1K
CAD::Participation Rate::none,2019-01-04,21:30,dec,65.4%,,65.4%
USD::Participation Rate::none,2019-01-04,21:30,dec,63.1%,,62.9%
USD::Private Nonfarm Payrolls::none,2019-01-04,21:30,dec,301K,175K,173K
USD::U6 Unemployment Rate::none,2019-01-04,21:30,dec,7.6%,,7.6%
CAD::Unemployment Rate::none,2019-01-04,21:30,dec,5.6%,5.7%,5.6%
USD::Unemployment Rate::none,2019-01-04,21:30,dec,3.9%,3.7%,3.7%
USD::FOMC Member Bostic Speaks::none,2019-01-04,23:15,,,,
USD::Fed Chair Powell Speaks::none,2019-01-04,23:15,,,,
USD::Natural Gas Storage::none,2019-01-04,23:30,,-20B,-47B,-48B
USD::Crude Oil Imports::none,2019-01-05,00:00,,0.468M,,-0.411M
USD::Crude Oil Inventories::none,2019-01-05,00:00,,0.007M,-3.086M,-0.046M
USD::Cushing Crude Oil Inventories::none,2019-01-05,00:00,,0.641M,,0.799M
USD::Distillate Fuel Production::none,2019-01-05,00:00,,0.147M,,0.051M
USD::EIA Weekly Distillates Stocks::none,2019-01-05,00:00,,9.529M,1.633M,0.002M
USD::Gasoline Inventories::none,2019-01-05,00:00,,6.890M,1.967M,3.003M
USD::Gasoline Production::none,2019-01-05,00:00,,-0.611M,,-0.190M
USD::Heating Oil Stockpiles::none,2019-01-05,00:00,,0.256M,,-0.169M
NA::Montenegro - Orthodox Christmas::none,2019-01-05,All Day,,,,
USD::U.S. Baker Hughes Oil Rig Count::none,2019-01-05,02:00,,877,,885
USD::U.S. Baker Hughes Total Rig Count::none,2019-01-05,02:00,,"1,075",,"1,083"
USD::FOMC Member Barkin Speaks::none,2019-01-05,02:30,,,,
USD::FOMC Member Bullard Speaks::none,2019-01-05,02:30,,,,
USD::FOMC Member Bostic Speaks::none,2019-01-05,23:15,,,,
USD::FOMC Member Harker Speaks::none,2019-01-05,23:15,,,,
NA::Iraq - Army Day::none,2019-01-06,All Day,,,,
NA::Lebanon - Armenian Christmas Day::none,2019-01-06,All Day,,,,
NA::Montenegro - Orthodox Christmas::none,2019-01-06,All Day,,,,
COP::CPI::m/m,2019-01-06,08:00,dec,0.30%,0.32%,0.12%
COP::CPI::y/y,2019-01-06,08:00,dec,3.18%,3.20%,3.27%
NA::Colombia - Epiphany Day::none,2019-01-07,All Day,,,,
NA::Egypt - Christmas::none,2019-01-07,All Day,,,,
NA::Kazakhstan - Orthodox Christmas::none,2019-01-07,All Day,,,,
NA::Montenegro - Orthodox Christmas::none,2019-01-07,All Day,,,,
NA::Palestinian Territory - Christmas::none,2019-01-07,All Day,,,,
NA::Russia - Orthodox Christmas::none,2019-01-07,All Day,,,,
NA::Serbia - Christmas::none,2019-01-07,All Day,,,,
NA::Ukraine - Orthodox Christmas::none,2019-01-07,All Day,,,,
ILS::Budget Balance::none,2019-01-07,01:40,dec,"-1,410M",,"-1,000M"
AUD::AIG Manufacturing Index::none,2019-01-07,05:30,dec,49.5,,51.3
JPY::Monetary Base::y/y,2019-01-07,07:50,,4.8%,5.8%,6.1%
AUD::AUD/USD Index::none,2019-01-07,14:30,,53.5%,,57.7%
EUR::EUR/USD Index::none,2019-01-07,14:30,,43.8%,,45.2%
GBP::GBP/USD Index::none,2019-01-07,14:30,,31.5%,,36.6%
USD::Gold Index::none,2019-01-07,14:30,,64.4%,,65.1%
NZD::NZD/USD Index::none,2019-01-07,14:30,,57.9%,,58.4%
CAD::USD/CAD Index::none,2019-01-07,14:30,,46.9%,,37.3%
CHF::USD/CHF Index::none,2019-01-07,14:30,,47.7%,,50.4%
JPY::USD/JPY Index::none,2019-01-07,14:30,,70.3%,,71.5%
EUR::German Factory Orders::m/m,2019-01-07,15:00,nov,-1.0%,-0.2%,0.2%
EUR::German Retail Sales::m/m,2019-01-07,15:00,nov,1.4%,0.4%,0.1%
EUR::German Retail Sales::y/y,2019-01-07,15:00,nov,1.1%,-0.7%,5.2%
MYR::FX Reserves USD::none,2019-01-07,15:00,,101.4B,,101.4B
HUF::Retail Sales::y/y,2019-01-07,16:00,nov,5.2%,,5.5%
EUR::Austrian Wholesale Prices n.s.a::m/m,2019-01-07,16:00,dec,-2.2%,,-0.2%
EUR::Austrian Wholesale Prices n.s.a::y/y,2019-01-07,16:00,dec,2.2%,,4.4%
TWD::Exports::y/y,2019-01-07,16:00,dec,-3.0%,-4.3%,-3.4%
TWD::Imports::y/y,2019-01-07,16:00,dec,2.20%,-1.54%,1.10%
TWD::Trade Balance::none,2019-01-07,16:00,dec,4.71B,5.12B,4.65B
CNY::FX Reserves (USD)::none,2019-01-07,16:00,,3.070T,3.070T,3.060T
PHP::FX Reserves USD::none,2019-01-07,16:15,dec,78.46B,,75.68B
HKD::Foreign Reserves (USD)::none,2019-01-07,16:30,dec,424.60B,,423.20B
SGD::Foreign Reserves USD::m/m,2019-01-07,17:00,dec,287.7B,,289.5B
EUR::Italian Public Deficit::none,2019-01-07,17:00,q3,-1.7%,,-0.6%
EUR::Sentix Investor Confidence::none,2019-01-07,17:30,jan,-1.5,-2.0,-0.3
IDR::Consumer Confidence::none,2019-01-07,17:50,dec,127.0,,122.7
EUR::Retail Sales::m/m,2019-01-07,18:00,nov,0.6%,0.2%,0.6%
EUR::Retail Sales::y/y,2019-01-07,18:00,nov,1.1%,,2.3%
EGP::Foreign Reserves (USD)::none,2019-01-07,19:00,dec,42.55B,,44.51B
CLP::Economic Activity::y/y,2019-01-07,19:30,nov,3.1%,3.7%,4.2%
BRL::BCB Focus Market Readout::none,2019-01-07,19:30,,,,
CLP::Exports (USD)::none,2019-01-07,19:30,,"6,537M",,"5,955M"
CLP::Imports (USD)::none,2019-01-07,19:30,,"5,941M",,"5,622M"
ILS::FX Reserve - USD::none,2019-01-07,19:40,dec,115.279B,,115.056B
CLP::Copper Exports (USD)::none,2019-01-07,20:00,dec,"3,489M",,"2,986M"
CLP::Trade Balance::none,2019-01-07,20:00,dec,0.60B,,0.33B
EUR::ECB's De Guindos Speaks::none,2019-01-07,20:45,,,,
PLN::FX Reserves (EUR)::none,2019-01-07,21:00,dec,102.30B,,100.10B
ILS::Interest Rate Decision::none,2019-01-07,22:00,jan,0.25%,0.25%,0.25%
EUR::French 12-Month BTF Auction::none,2019-01-07,22:00,,-0.565%,,-0.566%
EUR::French 3-Month BTF Auction::none,2019-01-07,22:00,,-0.574%,,-0.570%
EUR::French 6-Month BTF Auction::none,2019-01-07,22:00,,-0.576%,,-0.569%
USD::CB Employment Trends Index::none,2019-01-07,23:00,dec,111.60,,110.20
USD::ISM Non-Manufacturing Business Activity::none,2019-01-07,23:00,dec,59.9,64.0,65.2
USD::ISM Non-Manufacturing Employment::none,2019-01-07,23:00,dec,56.3,,58.4
USD::ISM Non-Manufacturing New Orders::none,2019-01-07,23:00,dec,62.7,,62.5
USD::ISM Non-Manufacturing PMI::none,2019-01-07,23:00,dec,57.6,59.6,60.7
USD::ISM Non-Manufacturing Prices::none,2019-01-07,23:00,dec,57.6,,64.3
CAD::Ivey PMI::none,2019-01-07,23:00,dec,59.7,58.1,57.2
CAD::Ivey PMI n.s.a::none,2019-01-07,23:00,dec,48.2,,57.3
NA::Montenegro - Orthodox Christmas::none,2019-01-08,All Day,,,,
USD::3-Month Bill Auction::none,2019-01-08,00:30,,2.410%,,2.465%
USD::6-Month Bill Auction::none,2019-01-08,00:30,,2.470%,,2.505%
USD::FOMC Member Bostic Speaks::none,2019-01-08,01:40,,,,
KRW::Current Account::none,2019-01-08,07:00,nov,5.06B,,9.19B
AUD::Exports::m/m,2019-01-08,08:30,nov,1%,,1%
AUD::Imports::m/m,2019-01-08,08:30,nov,2%,,3%
AUD::Trade Balance::none,2019-01-08,08:30,nov,1.930B,2.230B,2.316B
AUD::ANZ Job Advertisements::m/m,2019-01-08,08:30,,0.0%,,-0.4%
JPY::10-Year JGB Auction::none,2019-01-08,11:35,,0.020%,,0.070%
IDR::FX Reserves (USD)::none,2019-01-08,13:00,dec,120.70B,,117.20B
JPY::Household Confidence::none,2019-01-08,13:00,dec,42.7,42.8,42.9
EUR::Dutch CPI::y/y,2019-01-08,13:30,dec,2.0%,,2.0%
EUR::Estonian CPI::m/m,2019-01-08,14:00,dec,-0.30%,,-0.50%
EUR::Estonian CPI::y/y,2019-01-08,14:00,dec,3.40%,,3.40%
ZAR::Foreign Reserves (USD)::none,2019-01-08,14:00,dec,51.64B,,50.67B
ZAR::Net FX Reserves (USD)::none,2019-01-08,14:00,dec,43.090B,,42.577B
