EventId,Date,Time,Period,Actual,Forecast,Previous
IDR::Inflation::m/m,2021-01-04,12:00,dec,0.45%,0.37%,0.28%
IDR::Inflation::y/y,2021-01-04,12:00,dec,1.68%,1.61%,1.59%
IDR::Core Inflation::y/y,2021-01-04,12:10,dec,1.60%,1.70%,1.67%
AUD::Commodity Prices::y/y,2021-01-04,13:30,,11.7%,,2.5%
TRY::CPI::m/m,2021-01-04,15:00,,1.25%,,2.30%
TRY::CPI::y/y,2021-01-04,15:00,,14.60%,,14.03%
TRY::PPI::m/m,2021-01-04,15:00,,2.36%,,4.08%
TRY::PPI::y/y,2021-01-04,15:00,,25.15%,,23.11%
SEK::Manufacturing PMI::none,2021-01-04,15:30,dec,64.9,,59.8
EUR::Austrian Unemployment Change::none,2021-01-04,16:00,dec,459.7K,,390.9K
EUR::Austrian Unemployment Rate::none,2021-01-04,16:00,dec,11.0%,,9.5%
HUF::Manufacturing PMI::none,2021-01-04,16:00,dec,51.1,,51.1
HKD::Retail Sales::y/y,2021-01-04,16:30,nov,-4.0%,,-8.8%
CHF::Manufacturing PMI::none,2021-01-04,16:30,dec,58.0,54.0,55.2
NOK::Manufacturing PMI::none,2021-01-04,17:00,dec,51.9,52.3,52.0
KWD::Bank Lending::y/y,2021-01-04,17:05,nov,4.85%,,4.15%
KWD::M2 Money Supply::y/y,2021-01-04,17:05,nov,4.80%,,5.20%
GBP::BoE Consumer Credit::none,2021-01-04,17:30,nov,-1.539B,-1.500B,-0.698B
GBP::M4 Money Supply::m/m,2021-01-04,17:30,nov,0.8%,,0.7%
GBP::Mortgage Approvals::none,2021-01-04,17:30,nov,104.97K,82.50K,98.34K
GBP::Mortgage Lending::none,2021-01-04,17:30,nov,5.68B,4.35B,4.47B
GBP::Net Lending to Individuals::none,2021-01-04,17:30,,4.1B,,3.8B
EUR::French Car Registration::y/y,2021-01-04,18:00,dec,-11.8%,,-27.0%
EUR::Latvian Industrial Production::m/m,2021-01-04,19:00,nov,1.5%,,-0.1%
EUR::Latvian Industrial Production::y/y,2021-01-04,19:00,nov,2.7%,,-1.2%
EUR::Portuguese Business Confidence::none,2021-01-04,19:00,dec,-0.1,,-0.1
EUR::Portuguese CPI::m/m,2021-01-04,19:00,dec,-0.1%,,-0.3%
EUR::Portuguese CPI::y/y,2021-01-04,19:00,dec,-0.2%,,-0.2%
EUR::Portuguese Consumer Confidence::none,2021-01-04,19:00,dec,-26.20,,-26.90
BRL::BCB Focus Market Readout::none,2021-01-04,19:25,,,,
CLP::Economic Activity::y/y,2021-01-04,19:30,nov,0.3%,0.6%,-1.2%
INR::Exports (USD)::none,2021-01-04,20:20,,26.89B,,23.52B
INR::Imports (USD)::none,2021-01-04,20:20,,42.60B,,33.39B
INR::Trade Balance::none,2021-01-04,20:20,,-15.71B,,-9.87B
SGD::S&P Global Manufacturing PMI::none,2021-01-04,21:00,dec,50.5,,50.4
ILS::Interest Rate Decision::none,2021-01-04,22:00,jan,0.10%,0.10%,0.10%
EUR::French 12-Month BTF Auction::none,2021-01-04,22:00,,-0.602%,,-0.692%
EUR::French 3-Month BTF Auction::none,2021-01-04,22:00,,-0.620%,,-0.743%
EUR::French 6-Month BTF Auction::none,2021-01-04,22:00,,-0.605%,,-0.719%
USD::Construction Spending::m/m,2021-01-04,23:00,nov,0.9%,1.0%,1.6%
USD::Chicago Fed President Evans Speaks::none,2021-01-04,23:00,,,,
USD::FOMC Member Bostic Speaks::none,2021-01-04,23:00,,,,
NA::Sweden - Epiphany Day - Early close at 13:00::none,2021-01-05,,,,,
USD::3-Month Bill Auction::none,2021-01-05,00:30,,0.090%,,0.095%
USD::6-Month Bill Auction::none,2021-01-05,00:30,,0.090%,,0.100%
USD::FOMC Member Mester Speaks::none,2021-01-05,01:15,,,,
BRL::Trade Balance::none,2021-01-05,02:00,dec,-0.04B,0.20B,3.73B
AUD::CFTC AUD speculative net positions::none,2021-01-05,04:30,,-6.5K,,-4.4K
USD::CFTC Aluminium speculative net positions::none,2021-01-05,04:30,,3.3K,,3.3K
BRL::CFTC BRL speculative net positions::none,2021-01-05,04:30,,-9.7K,,-9.5K
CAD::CFTC CAD speculative net positions::none,2021-01-05,04:30,,15.4K,,10.1K
CHF::CFTC CHF speculative net positions::none,2021-01-05,04:30,,11.8K,,11.2K
USD::CFTC Copper speculative net positions::none,2021-01-05,04:30,,71.3K,,71.4K
USD::CFTC Corn speculative net positions::none,2021-01-05,04:30,,510.5K,,436.5K
USD::CFTC Crude Oil speculative net positions::none,2021-01-05,04:30,,511.7K,,525.7K
EUR::CFTC EUR speculative net positions::none,2021-01-05,04:30,,143.1K,,143.9K
GBP::CFTC GBP speculative net positions::none,2021-01-05,04:30,,4.8K,,6.0K
USD::CFTC Gold speculative net positions::none,2021-01-05,04:30,,268.9K,,278.2K
JPY::CFTC JPY speculative net positions::none,2021-01-05,04:30,,47.4K,,46.1K
MXN::CFTC MXN speculative net positions::none,2021-01-05,04:30,,-5.3K,,-8.2K
NZD::CFTC NZD speculative net positions::none,2021-01-05,04:30,,12.5K,,13.7K
USD::CFTC Nasdaq 100 speculative net positions::none,2021-01-05,04:30,,19.8K,,31.2K
USD::CFTC Natural Gas speculative net positions::none,2021-01-05,04:30,,7.9K,,17.6K
RUB::CFTC RUB speculative positions::none,2021-01-05,04:30,,2.1K,,1.8K
USD::CFTC S&P 500 speculative net positions::none,2021-01-05,04:30,,-30.8K,,-24.6K
USD::CFTC Silver speculative net positions::none,2021-01-05,04:30,,54.8K,,57.3K
USD::CFTC Soybeans speculative net positions::none,2021-01-05,04:30,,260.4K,,271.2K
USD::CFTC Wheat speculative net positions::none,2021-01-05,04:30,,27.5K,,20.4K
EUR::ECB's Lane Speaks::none,2021-01-05,04:45,,,,
USD::FOMC Member Mester Speaks::none,2021-01-05,07:00,,,,
JPY::Monetary Base::y/y,2021-01-05,07:50,,18.3%,,16.5%
AUD::ANZ Job Advertisements::m/m,2021-01-05,08:30,,9.2%,,13.9%
PHP::CPI::m/m,2021-01-05,09:00,dec,0.9%,,1.1%
PHP::CPI::y/y,2021-01-05,09:00,dec,3.5%,3.1%,3.3%
PHP::Core CPI::y/y,2021-01-05,09:00,dec,3.3%,,3.2%
THB::CPI::y/y,2021-01-05,12:00,dec,-0.27%,-0.39%,-0.41%
THB::Core CPI::y/y,2021-01-05,12:00,dec,0.19%,0.17%,0.18%
SGD::Retail Sales::m/m,2021-01-05,13:00,nov,7.3%,,0.2%
SGD::Retail Sales::y/y,2021-01-05,13:00,nov,-1.9%,,-8.5%
AUD::AUD/USD Index::none,2021-01-05,14:30,,42.9%,,44.4%
EUR::EUR/USD Index::none,2021-01-05,14:30,,54.4%,,53.8%
GBP::GBP/USD Index::none,2021-01-05,14:30,,40.7%,,41.5%
USD::Gold Index::none,2021-01-05,14:30,,50.7%,,55.0%
NZD::NZD/USD Index::none,2021-01-05,14:30,,50.6%,,50.7%
CAD::USD/CAD Index::none,2021-01-05,14:30,,43.3%,,41.3%
CHF::USD/CHF Index::none,2021-01-05,14:30,,60.9%,,59.9%
JPY::USD/JPY Index::none,2021-01-05,14:30,,45.1%,,44.1%
EUR::German Retail Sales::m/m,2021-01-05,15:00,nov,1.9%,-2.0%,2.6%
EUR::German Retail Sales::y/y,2021-01-05,15:00,nov,5.6%,3.9%,8.6%
RON::PPI::y/y,2021-01-05,15:00,nov,-0.71%,,-1.06%
CHF::CPI::m/m,2021-01-05,15:30,dec,-0.1%,-0.1%,-0.2%
CHF::CPI::y/y,2021-01-05,15:30,dec,-0.8%,-0.7%,-0.7%
HUF::Quarterly Unemployment Rate::none,2021-01-05,16:00,nov,4.4%,,4.3%
TRY::Exports::none,2021-01-05,16:00,dec,17.80B,,16.09B
EUR::Spanish Unemployment Change::none,2021-01-05,16:00,,36.8K,,25.3K
EUR::German Unemployment::none,2021-01-05,16:55,dec,2.776M,,2.813M
EUR::German Unemployment Change::none,2021-01-05,16:55,dec,-37K,10K,-40K
EUR::German Unemployment Rate::none,2021-01-05,16:55,dec,6.1%,6.1%,6.1%
EUR::German Unemployment n.s.a.::none,2021-01-05,16:55,dec,2.707M,,2.699M
EUR::Loans to Non Financial Corporations::none,2021-01-05,17:00,nov,6.9%,,6.8%
EUR::M3 Money Supply::y/y,2021-01-05,17:00,nov,11.0%,10.6%,10.5%
EUR::Private Sector Loans::y/y,2021-01-05,17:00,,3.1%,,3.2%
EUR::German 2-Year Schatz Auction::none,2021-01-05,18:40,,-0.730%,,-0.780%
EGP::Foreign Reserves (USD)::none,2021-01-05,19:00,dec,40.06B,,39.22B
EUR::Greek Credit Expansion::y/y,2021-01-05,19:15,,12.5%,,11.5%
EUR::Spanish Consumer Confidence::none,2021-01-05,19:30,,63.1,,55.7
BRL::Brazilian PPI::m/m,2021-01-05,20:00,nov,1.39%,,3.40%
CAD::IPPI::m/m,2021-01-05,21:30,nov,-0.6%,,-0.4%
CAD::IPPI::y/y,2021-01-05,21:30,nov,0.0%,,0.7%
CAD::RMPI::m/m,2021-01-05,21:30,nov,0.6%,,0.5%
CAD::RMPI::y/y,2021-01-05,21:30,nov,-1.7%,,-0.3%
EUR::Irish Exchequer Returns::none,2021-01-05,21:30,dec,-12.316B,,-8.919B
USD::Redbook::m/m,2021-01-05,21:55,,0.5%,,0.4%
USD::Redbook::y/y,2021-01-05,21:55,,5.5%,,8.9%
ARS::Tax Revenue::none,2021-01-05,22:00,dec,679.64B,,648.98B
USD::ISM NY Business Conditions::none,2021-01-05,22:45,dec,61.3%,,44.2%
USD::ISM-New York Index::none,2021-01-05,22:45,dec,817.6,,811.9
CZK::Budget Balance::none,2021-01-05,23:00,dec,-367.400B,,-341.500B
USD::ISM Manufacturing Employment::none,2021-01-05,23:00,dec,51.5,,48.4
USD::ISM Manufacturing New Orders Index::none,2021-01-05,23:00,dec,67.9,,65.1
USD::ISM Manufacturing PMI::none,2021-01-05,23:00,dec,60.7,56.6,57.5
USD::ISM Manufacturing Prices::none,2021-01-05,23:00,dec,77.6,65.7,65.4
NZD::GlobalDairyTrade Price Index::none,2021-01-05,23:20,,3.9%,,1.3%
NA::Croatia - Epiphany Day::none,2021-01-06,All Day,,,,
NA::Finland - Epiphany Day::none,2021-01-06,All Day,,,,
NA::Greece - Epiphany Day::none,2021-01-06,All Day,,,,
NA::Lebanon - Christmas::none,2021-01-06,All Day,,,,
NA::Montenegro - Christmas::none,2021-01-06,All Day,,,,
NA::Poland - Epiphany Day::none,2021-01-06,All Day,,,,
NA::Slovakia - Epiphany Day::none,2021-01-06,All Day,,,,
NA::Sweden - Epiphany Day::none,2021-01-06,All Day,,,,
USD::Chicago Fed President Evans Speaks::none,2021-01-06,04:45,,,,
USD::FOMC Member Williams Speaks::none,2021-01-06,04:45,,,,
KRW::FX Reserves - USD::none,2021-01-06,05:00,dec,443.10B,,436.38B
USD::API Weekly Crude Oil Stock::none,2021-01-06,05:30,,-1.663M,-1.500M,-4.785M
USD::API Weekly Gasoline Stock::none,2021-01-06,05:30,,5.473M,,-0.718M
COP::CPI::m/m,2021-01-06,08:00,dec,0.38%,0.19%,-0.15%
COP::CPI::y/y,2021-01-06,08:00,dec,1.61%,1.44%,1.49%
GBP::BRC Shop Price Index::y/y,2021-01-06,08:00,,-1.8%,,-1.8%
USD::Total Vehicle Sales::none,2021-01-06,08:00,,16.30M,,15.55M
AUD::RBA Chart Pack Release::none,2021-01-06,08:30,,,,
JPY::10-Year JGB Auction::none,2021-01-06,11:35,,0.019%,,0.019%
JPY::Household Confidence::none,2021-01-06,13:00,dec,31.8,,33.7
EUR::Estonian Industrial Production::m/m,2021-01-06,14:00,nov,-1.50%,,2.60%
EUR::Estonian Industrial Production::y/y,2021-01-06,14:00,nov,-1.60%,,1.50%
NOK::Credit Indicator::y/y,2021-01-06,15:00,nov,4.7%,,4.5%
EUR::French CPI::m/m,2021-01-06,15:45,dec,0.2%,0.2%,0.2%
EUR::French Consumer Confidence::none,2021-01-06,15:45,dec,95,91,89
EUR::French HICP::m/m,2021-01-06,15:45,dec,0.2%,0.2%,0.2%
EUR::French HICP::y/y,2021-01-06,15:45,dec,0.0%,0.2%,0.2%
EUR::French CPI::y/y,2021-01-06,15:45,,0.0%,0.2%,0.2%
HUF::Gross Wages::y/y,2021-01-06,16:00,oct,8.8%,,8.8%
HUF::PPI::y/y,2021-01-06,16:00,nov,5.5%,,5.9%
CZK::Trade Balance NRA::none,2021-01-06,16:00,nov,32.2B,29.4B,32.2B
TWD::FX Reserves USD::none,2021-01-06,16:15,dec,529.91B,,513.40B
GBP::Car Registration::m/m,2021-01-06,17:00,dec,16.6%,,-19.3%
GBP::Car Registration::y/y,2021-01-06,17:00,dec,-10.9%,,-27.4%
EUR::PPI::m/m,2021-01-06,18:00,nov,0.4%,0.1%,0.4%
EUR::PPI::y/y,2021-01-06,18:00,nov,-1.9%,-2.2%,-2.0%
NOK::House Price Index::y/y,2021-01-06,18:00,dec,8.70%,,7.80%
EUR::German 10-Year Bund Auction::none,2021-01-06,18:40,,-0.520%,,-0.570%
GBP::10-Year Treasury Gilt Auction::none,2021-01-06,19:00,,0.332%,,0.432%
USD::MBA 30-Year Mortgage Rate::none,2021-01-06,20:30,,2.86%,,2.86%
USD::MBA Mortgage Applications::w/w,2021-01-06,20:30,,1.7%,,1.7%
USD::MBA Purchase Index::none,2021-01-06,20:30,,313.8,,313.8
USD::Mortgage Market Index::none,2021-01-06,20:30,,827.2,,827.2
USD::Mortgage Refinance Index::none,2021-01-06,20:30,,"3,917.6",,"3,917.6"
EUR::German CPI::m/m,2021-01-06,21:00,dec,0.5%,0.6%,-0.8%
EUR::German CPI::y/y,2021-01-06,21:00,dec,-0.3%,-0.3%,-0.3%
EUR::German HICP::m/m,2021-01-06,21:00,dec,0.6%,0.7%,-1.0%
EUR::German HICP::y/y,2021-01-06,21:00,dec,-0.7%,-0.6%,-0.7%
USD::ADP Nonfarm Employment Change::none,2021-01-06,21:15,dec,-123K,88K,304K
UAH::Foreign Reserves (USD)::none,2021-01-06,21:55,dec,29.10B,27.70B,26.14B
USD::All Car Sales::none,2021-01-06,22:00,dec,3.72M,,3.77M
USD::All Truck Sales::none,2021-01-06,22:00,dec,12.55M,,11.86M
GBP::BoE Gov Bailey Speaks::none,2021-01-06,22:00,,,,
USD::Durables Excluding Defense::m/m,2021-01-06,23:00,nov,0.8%,,0.7%
USD::Factory Orders::m/m,2021-01-06,23:00,nov,1.0%,0.7%,1.3%
USD::Factory orders ex transportation::m/m,2021-01-06,23:00,nov,0.8%,,1.3%
USD::Cap Goods Ship Non Defense Ex Air::m/m,2021-01-06,23:00,,0.5%,,0.4%
BRL::Foreign Exchange Flows::none,2021-01-06,23:00,,-8.353B,,-4.955B
USD::Crude Oil Imports::none,2021-01-06,23:30,,0.036M,,-0.764M
USD::Crude Oil Inventories::none,2021-01-06,23:30,,-8.010M,-2.133M,-6.065M
USD::Cushing Crude Oil Inventories::none,2021-01-06,23:30,,0.792M,,0.027M
USD::Distillate Fuel Production::none,2021-01-06,23:30,,0.146M,,0.049M
USD::EIA Refinery Crude Runs::w/w,2021-01-06,23:30,,0.089M,,0.273M
USD::EIA Weekly Distillates Stocks::none,2021-01-06,23:30,,6.390M,2.309M,3.095M
USD::EIA Weekly Refinery Utilization Rates::w/w,2021-01-06,23:30,,1.3%,0.6%,1.4%
USD::Gasoline Inventories::none,2021-01-06,23:30,,4.519M,1.525M,-1.192M
USD::Gasoline Production::none,2021-01-06,23:30,,-1.181M,,0.362M
USD::Heating Oil Stockpiles::none,2021-01-06,23:30,,0.107M,,0.576M
NA::Bosnia-Herzegovina - Christmas::none,2021-01-07,All Day,,,,
NA::Egypt - Christmas::none,2021-01-07,All Day,,,,
NA::Kazakhstan - Christmas::none,2021-01-07,All Day,,,,
NA::Lebanon - Christmas::none,2021-01-07,All Day,,,,
NA::Montenegro - Christmas::none,2021-01-07,All Day,,,,
NA::Palestinian Territory - Christmas::none,2021-01-07,All Day,,,,
NA::Russia - Christmas::none,2021-01-07,All Day,,,,
NA::Serbia - Christmas::none,2021-01-07,All Day,,,,
NA::Ukraine - Christmas::none,2021-01-07,All Day,,,,
USD::Fed's Balance Sheet::none,2021-01-07,04:30,,"7,334.81B",,"7,363.35B"
JPY::Overall wage income of employees::none,2021-01-07,07:30,nov,-2.2%,,-0.7%
JPY::Overtime Pay::y/y,2021-01-07,07:30,nov,-10.30%,,-12.00%
JPY::Average Cash Earnings::y/y,2021-01-07,07:30,,-2.2%,,-0.7%
JPY::Foreign Bonds Buying::none,2021-01-07,07:50,,-291.6B,,-560.7B
JPY::Foreign Investments in Japanese Stocks::none,2021-01-07,07:50,,-85.5B,,37.1B
AUD::Building Approvals::m/m,2021-01-07,08:30,nov,2.6%,2.5%,3.8%
AUD::Exports::m/m,2021-01-07,08:30,nov,3%,,5%
AUD::Imports::m/m,2021-01-07,08:30,nov,10%,,1%
AUD::Private House Approvals::none,2021-01-07,08:30,nov,6.1%,,3.1%
AUD::Trade Balance::none,2021-01-07,08:30,nov,5.022B,6.000B,7.456B
THB::Consumer Confidence::none,2021-01-07,11:00,dec,50.1,,52.4
EUR::German Factory Orders::m/m,2021-01-07,15:00,nov,2.3%,-1.2%,3.3%
CHF::Retail Sales::y/y,2021-01-07,15:30,nov,1.7%,,4.3%
SEK::Services PMI::m/m,2021-01-07,15:30,dec,56.6,,58.6
HUF::Retail Sales::y/y,2021-01-07,16:00,nov,-0.8%,,-2.0%
EUR::Austrian Wholesale Prices n.s.a::m/m,2021-01-07,16:00,dec,1.2%,,0.3%
EUR::Austrian Wholesale Prices n.s.a::y/y,2021-01-07,16:00,dec,-2.7%,,-3.8%
TWD::CPI::m/m,2021-01-07,16:00,dec,0.17%,,0.35%
TWD::CPI::y/y,2021-01-07,16:00,dec,0.06%,0.15%,0.09%
BRL::IPC-Fipe Inflation Index::m/m,2021-01-07,16:00,dec,0.79%,,1.03%
TWD::Wholesale Prices::m/m,2021-01-07,16:00,dec,-5.10%,,-5.94%
HKD::Foreign Reserves (USD)::none,2021-01-07,16:30,dec,491.60B,,485.70B
PLN::CPI::m/m,2021-01-07,17:00,dec,0.1%,0.4%,0.1%
PLN::CPI::y/y,2021-01-07,17:00,dec,2.3%,2.6%,3.0%
CZK::FX Reserves (EUR)::none,2021-01-07,17:00,dec,135.070B,,135.670B
SGD::Foreign Reserves USD::m/m,2021-01-07,17:00,dec,362.3B,,352.6B
EUR::ECB Economic Bulletin::none,2021-01-07,17:00,,,,
GBP::Housing Equity Withdrawal::q/q,2021-01-07,17:30,,-7.0B,,-9.0B
EUR::Retail Sales::m/m,2021-01-07,18:00,nov,-6.1%,-3.4%,1.4%
EUR::Retail Sales::y/y,2021-01-07,18:00,nov,-2.9%,0.8%,4.2%
EUR::Business Climate::none,2021-01-07,18:00,dec,-0.41,,-0.63
EUR::Business and Consumer Survey::none,2021-01-07,18:00,dec,90.4,90.0,87.7
EUR::CPI::y/y,2021-01-07,18:00,dec,-0.3%,-0.2%,-0.3%
"EUR::CPI, n.s.a::none",2021-01-07,18:00,dec,105.15,,104.80
EUR::Consumer Confidence::none,2021-01-07,18:00,dec,-13.9,-13.9,-17.6
EUR::Consumer Inflation Expectation::none,2021-01-07,18:00,dec,14.8,,15.4
EUR::Core CPI::y/y,2021-01-07,18:00,dec,0.2%,0.2%,0.2%
EUR::HICP ex Energy & Food::y/y,2021-01-07,18:00,dec,0.4%,0.4%,0.4%
EUR::Industrial Sentiment::none,2021-01-07,18:00,dec,-7.2,-8.1,-10.1
EUR::Italian CPI::m/m,2021-01-07,18:00,dec,0.3%,,-0.1%
EUR::Italian CPI::y/y,2021-01-07,18:00,dec,-0.1%,,-0.2%
EUR::Italian HICP::m/m,2021-01-07,18:00,dec,0.2%,0.3%,0.0%
EUR::Italian HICP::y/y,2021-01-07,18:00,dec,-0.3%,-0.3%,-0.3%
EUR::Selling Price Expectations::none,2021-01-07,18:00,dec,4.1,,0.2
EUR::Services Sentiment::none,2021-01-07,18:00,dec,-17.4,-15.0,-17.1
EUR::Core CPI::m/m,2021-01-07,18:00,,0.4%,,-0.5%
CNY::FX Reserves (USD)::none,2021-01-07,18:00,,3.217T,,3.178T
EUR::HICP ex Energy and Food::m/m,2021-01-07,18:00,,0.3%,,-0.4%
EUR::Spanish 3-Year Bonos Auction::none,2021-01-07,18:30,,-0.501%,,-0.449%
EUR::Spanish 30-Year Obligacion Auction::none,2021-01-07,18:30,,0.854%,,1.091%
EUR::Spanish 5-Year Bonos Auction::none,2021-01-07,18:30,,-0.407%,,-0.414%
ILS::FX Reserve - USD::none,2021-01-07,19:00,dec,173.307B,,166.948B
