EventId,Date,Time,Period,Actual,Forecast,Previous
INR::Cash Reserve Ratio::none,2013-01-01,17:00,dec,4.25%,,4.27%
USD::Chain Store Sales::m/m,2013-01-01,17:00,dec,2.70%,,-0.10%
USD::Chain Store Sales::w/w,2013-01-01,17:00,dec,0.97%,,0.12%
USD::Chain Store Sales::y/y,2013-01-01,17:00,dec,3.02%,,2.74%
USD::Challenger Job Cuts::none,2013-01-01,17:00,dec,32.56K,,57.08K
USD::Cleveland CPI::m/m,2013-01-01,17:00,dec,0.10%,,0.20%
MXN::Consumer Confidence::none,2013-01-01,17:00,dec,98.70,,96.00
SEK::Consumer Confidence::none,2013-01-01,17:00,dec,87.90,,91.90
CLP::Copper Exports (USD)::none,2013-01-01,17:00,dec,"4,214.00M",,"3,733.00M"
CLP::Core CPI::m/m,2013-01-01,17:00,dec,0.30%,,-0.20%
MXN::Core CPI::m/m,2013-01-01,17:00,dec,0.12%,,0.05%
CAD::Core CPI::y/y,2013-01-01,17:00,dec,1.10%,,1.20%
USD::Core CPI Index::none,2013-01-01,17:00,dec,231.63,,231.34
USD::Core PCE Price Index::y/y,2013-01-01,17:00,dec,1.60%,,1.60%
GBP::Core PPI Output::m/m,2013-01-01,17:00,dec,-0.20%,,0.00%
GBP::Core PPI Output::y/y,2013-01-01,17:00,dec,0.40%,,0.70%
GBP::Core RPI::m/m,2013-01-01,17:00,dec,0.40%,,0.10%
GBP::Core RPI::y/y,2013-01-01,17:00,dec,3.00%,,2.90%
GBP::Core Retail Sales::m/m,2013-01-01,17:00,dec,-0.80%,,0.00%
GBP::Core Retail Sales::y/y,2013-01-01,17:00,dec,0.60%,,1.30%
INR::Cumulative Industrial Production::none,2013-01-01,17:00,dec,0.70%,,1.00%
USD::Dallas Fed PCE::none,2013-01-01,17:00,dec,1.10%,,1.20%
USD::Dallas Fed Services Revenues::none,2013-01-01,17:00,dec,14.40,,12.00
INR::Deposit Growth::none,2013-01-01,17:00,dec,12.16%,,13.15%
USD::Domestic Truck Sales::none,2013-01-01,17:00,dec,6.53M,,6.44M
USD::Durables Excluding Defense::m/m,2013-01-01,17:00,dec,1.20%,,-1.00%
USD::EIA Weekly Distillates Stocks::none,2013-01-01,17:00,dec,2.44M,,-0.67M
MXN::Economic Activity::m/m,2013-01-01,17:00,dec,-0.78%,,1.78%
USD::Existing Home Sales::m/m,2013-01-01,17:00,dec,-1.40%,,3.50%
USD::Export Price Index::m/m,2013-01-01,17:00,dec,-0.10%,,-0.60%
KRW::Export Price Index::y/y,2013-01-01,17:00,dec,-7.20%,,-6.60%
CAD::Exports::none,2013-01-01,17:00,dec,38.58B,,38.30B
AUD::Exports::m/m,2013-01-01,17:00,dec,0.20%,,-0.10%
CLP::Exports (USD)::none,2013-01-01,17:00,dec,"7,103.00M",,"6,525.30M"
ILS::Exports (USD)::none,2013-01-01,17:00,dec,"4,088.30M",,"4,523.40M"
INR::Exports (USD)::none,2013-01-01,17:00,dec,25.46B,,23.25B
KRW::Exports::y/y,2013-01-01,17:00,dec,-6.00%,,3.90%
BRL::FGV Consumer confidence::none,2013-01-01,17:00,dec,118.80,,120.00
USD::Factory orders ex transportation::m/m,2013-01-01,17:00,dec,-1.00%,,0.10%
INR::Federal Fiscal Deficit::none,2013-01-01,17:00,dec,"4,046.99B",,"4,129.26B"
BRL::Federal Tax Revenue::none,2013-01-01,17:00,dec,103.00B,,84.00B
MXN::Fiscal Balance::none,2013-01-01,17:00,dec,-198.75B,,-40.63B
NGN::Food Inflation::y/y,2013-01-01,17:00,dec,10.23%,,11.48%
CAD::Foreign Securities Purchases by Canadians::none,2013-01-01,17:00,dec,5.48B,,8.10B
BRL::Foreign direct investment (USD)::none,2013-01-01,17:00,dec,5.36B,,4.59B
EUR::French Exports::none,2013-01-01,17:00,dec,36.89B,,36.71B
EUR::French HICP::m/m,2013-01-01,17:00,dec,0.40%,,-0.20%
EUR::French HICP::y/y,2013-01-01,17:00,dec,1.53%,,1.60%
EUR::French Imports::none,2013-01-01,17:00,dec,42.46B,,41.54B
AUD::Full Employment Change::none,2013-01-01,17:00,dec,-5.30K,,-9.40K
CAD::Full Employment Change::none,2013-01-01,17:00,dec,35.40K,,12.10K
EUR::German Exports::m/m,2013-01-01,17:00,dec,-0.13%,,-1.98%
EUR::German HICP::m/m,2013-01-01,17:00,dec,1.00%,,-0.10%
EUR::German HICP::y/y,2013-01-01,17:00,dec,2.10%,,2.00%
EUR::German Import Price Index::y/y,2013-01-01,17:00,dec,0.00%,,1.00%
EUR::German Imports::m/m,2013-01-01,17:00,dec,-1.10%,,-3.40%
EUR::German Unemployment::none,2013-01-01,17:00,dec,2.93M,,2.92M
EUR::German Unemployment n.s.a.::none,2013-01-01,17:00,dec,2.80M,,2.80M
EUR::German WPI::y/y,2013-01-01,17:00,dec,2.20%,,2.20%
EUR::German ZEW Current Conditions::none,2013-01-01,17:00,dec,5.70,,5.40
USD::Goods Orders Non Defense Ex Air::m/m,2013-01-01,17:00,dec,0.20%,,2.70%
USD::Government Payrolls::none,2013-01-01,17:00,dec,18.00K,,-22.00K
MXN::Gross Fixed Investments::m/m,2013-01-01,17:00,dec,-3.96%,,0.05%
MXN::Gross Fixed Investments::y/y,2013-01-01,17:00,dec,-1.61%,,6.27%
GBP::Halifax House Price Index::y/y,2013-01-01,17:00,dec,-0.30%,,-1.30%
USD::House Price Index::none,2013-01-01,17:00,dec,192.40,,191.50
USD::House Price Index::y/y,2013-01-01,17:00,dec,5.50%,,5.50%
AUD::Housing Credit::none,2013-01-01,17:00,dec,0.30%,,0.40%
USD::Housing Starts::m/m,2013-01-01,17:00,dec,17.20%,,-9.00%
BRL::IGP-DI Inflation Index::m/m,2013-01-01,17:00,dec,0.66%,,0.25%
BRL::IGP-M Inflation Index::m/m,2013-01-01,17:00,dec,0.68%,,-0.03%
BRL::IPC-Fipe Inflation Index::m/m,2013-01-01,17:00,dec,0.78%,,0.68%
USD::ISM Manufacturing Employment::none,2013-01-01,17:00,dec,52.20,,48.60
USD::ISM Manufacturing New Orders Index::none,2013-01-01,17:00,dec,50.30,,49.50
USD::ISM Non-Manufacturing Business Activity::none,2013-01-01,17:00,dec,60.70,,60.30
USD::ISM Non-Manufacturing Employment::none,2013-01-01,17:00,dec,54.80,,53.30
USD::ISM Non-Manufacturing New Orders::none,2013-01-01,17:00,dec,59.10,,57.00
USD::ISM Non-Manufacturing Prices::none,2013-01-01,17:00,dec,56.40,,58.20
KRW::Import Price Index::y/y,2013-01-01,17:00,dec,-9.00%,,-7.90%
CAD::Imports::none,2013-01-01,17:00,dec,38.74B,,40.05B
AUD::Imports::m/m,2013-01-01,17:00,dec,-5.00%,,2.60%
CLP::Imports (USD)::none,2013-01-01,17:00,dec,"6,636.60M",,"6,238.20M"
ILS::Imports (USD)::none,2013-01-01,17:00,dec,"5,867.50M",,"4,577.80M"
INR::Imports (USD)::none,2013-01-01,17:00,dec,43.05B,,40.45B
KRW::Imports::y/y,2013-01-01,17:00,dec,-5.30%,,0.90%
SEK::Industrial New Orders::y/y,2013-01-01,17:00,dec,-5.32%,,-2.73%
ILS::Industrial Output::m/m,2013-01-01,17:00,dec,-7.19%,,1.23%
BRL::Industrial Production::m/m,2013-01-01,17:00,dec,1.00%,,-1.47%
MXN::Industrial Production::m/m,2013-01-01,17:00,dec,-1.15%,,1.52%
SEK::Industrial Production::y/y,2013-01-01,17:00,dec,-1.60%,,-5.50%
INR::Infrastructure Output::y/y,2013-01-01,17:00,dec,7.51%,,5.84%
NGN::Interest Rate Decision::none,2013-01-01,17:00,dec,12.00%,,12.00%
AUD::Invest Housing Finance::m/m,2013-01-01,17:00,dec,-1.50%,,-3.10%
EUR::Irish CPI::y/y,2013-01-01,17:00,dec,1.20%,,0.80%
EUR::Irish Consumer Confidence::none,2013-01-01,17:00,dec,49.80,,63.80
EUR::Irish Exchequer Returns::none,2013-01-01,17:00,dec,-14.89B,,-12.97B
EUR::Irish HICP::m/m,2013-01-01,17:00,dec,0.00%,,-0.46%
EUR::Irish HICP::y/y,2013-01-01,17:00,dec,1.68%,,1.59%
EUR::Irish Retail Sales::y/y,2013-01-01,17:00,dec,-1.00%,,0.20%
EUR::Irish Unemployment::none,2013-01-01,17:00,dec,432.20K,,433.30K
EUR::Italian HICP::m/m,2013-01-01,17:00,dec,0.30%,,-0.30%
EUR::Italian HICP::y/y,2013-01-01,17:00,dec,2.60%,,2.60%
EUR::Italian Industrial New Orders::y/y,2013-01-01,17:00,dec,-11.12%,,-7.10%
EUR::Italian Industrial Production::y/y,2013-01-01,17:00,dec,-7.10%,,-7.50%
EUR::Italian Industrial Sales::y/y,2013-01-01,17:00,dec,-8.57%,,-5.01%
EUR::Italian Retail Sales::y/y,2013-01-01,17:00,dec,-3.38%,,-2.37%
EUR::Italian Trade Balance EU::none,2013-01-01,17:00,dec,-0.85B,,0.32B
EUR::Italian Trade Balance Non-EU::none,2013-01-01,17:00,dec,3.17B,,1.73B
EUR::Italian Wage Inflation::m/m,2013-01-01,17:00,dec,0.00%,,0.10%
EUR::Italian Wage Inflation::y/y,2013-01-01,17:00,dec,1.70%,,1.70%
CAD::Ivey PMI n.s.a::none,2013-01-01,17:00,dec,43.10,,46.40
USD::JOLTS Job Openings::none,2013-01-01,17:00,dec,3.64M,,3.74M
USD::Jobless Claims 4-Week Avg.::none,2013-01-01,17:00,dec,364.38K,,393.64K
USD::KC Fed Manufacturing Index::none,2013-01-01,17:00,dec,-1.00,,-4.00
CHF::KOF Leading Indicators::none,2013-01-01,17:00,dec,103.50,,102.70
ILS::M1 Money Supply::y/y,2013-01-01,17:00,dec,8.67%,,8.73%
USD::MBA 30-Year Mortgage Rate::none,2013-01-01,17:00,dec,3.51%,,3.54%
USD::MBA Purchase Index::none,2013-01-01,17:00,dec,190.96,,200.04
SEK::Manufacturing Confidence::none,2013-01-01,17:00,dec,-13.00,,-16.00
USD::Manufacturing Payrolls::none,2013-01-01,17:00,dec,14.00K,,-4.00K
USD::Manufacturing Production::m/m,2013-01-01,17:00,dec,0.70%,,1.30%
GBP::Manufacturing Production::y/y,2013-01-01,17:00,dec,-1.70%,,-2.30%
USD::Michigan 5-Year Inflation Expectations::none,2013-01-01,17:00,dec,2.90%,,2.80%
USD::Michigan Consumer Expectations::none,2013-01-01,17:00,dec,64.60,,77.70
USD::Michigan Current Conditions::none,2013-01-01,17:00,dec,87.00,,91.30
BRL::Mid-Month CPI::m/m,2013-01-01,17:00,dec,0.69%,,0.54%
BRL::Mid-Month CPI::y/y,2013-01-01,17:00,dec,5.78%,,5.64%
USD::Midwest Manufacturing::none,2013-01-01,17:00,dec,95.20,,93.80
USD::Mortgage Market Index::none,2013-01-01,17:00,dec,778.40,,848.66
USD::Mortgage Refinance Index::none,2013-01-01,17:00,dec,"4,290.24",,"4,676.60"
AUD::NAB Business Survey::none,2013-01-01,17:00,dec,-6.50,,-5.80
GBP::Nationwide HPI::y/y,2013-01-01,17:00,dec,-1.00%,,-1.20%
USD::New Home Sales::m/m,2013-01-01,17:00,dec,1.80%,,9.50%
CHF::PPI::y/y,2013-01-01,17:00,dec,1.00%,,1.20%
SEK::PPI::y/y,2013-01-01,17:00,dec,-2.40%,,-3.08%
CAD::Part Time Employment Change::none,2013-01-01,17:00,dec,8.70K,,17.10K
AUD::Participation Rate::none,2013-01-01,17:00,dec,65.10%,,65.00%
USD::Pending Home Sales Index::none,2013-01-01,17:00,dec,103.50,,102.90
USD::Philly Fed Business Conditions::none,2013-01-01,17:00,dec,23.40,,18.50
USD::Philly Fed CAPEX Index::none,2013-01-01,17:00,dec,17.90,,2.90
USD::Philly Fed Employment::none,2013-01-01,17:00,dec,3.10,,-7.40
USD::Philly Fed New Orders::none,2013-01-01,17:00,dec,2.30,,-6.70
USD::Philly Fed Prices Paid::none,2013-01-01,17:00,dec,20.80,,22.80
AUD::Private House Approvals::none,2013-01-01,17:00,dec,-0.90%,,-1.40%
GBP::Public Sector Net Cash Requirement::none,2013-01-01,17:00,dec,17.68B,,8.95B
CAD::RMPI::y/y,2013-01-01,17:00,dec,-6.30%,,-6.30%
GBP::RPI::m/m,2013-01-01,17:00,dec,0.50%,,0.00%
USD::Real Earnings::m/m,2013-01-01,17:00,dec,0.70%,,0.50%
USD::Real Personal Consumption::m/m,2013-01-01,17:00,dec,0.20%,,0.30%
USD::Redbook::y/y,2013-01-01,17:00,dec,2.58%,,2.35%
USD::Retail Control::m/m,2013-01-01,17:00,dec,0.60%,,0.50%
BRL::Retail Sales::m/m,2013-01-01,17:00,dec,0.00%,,-0.09%
MXN::Retail Sales::m/m,2013-01-01,17:00,dec,-4.25%,,0.05%
SEK::Retail Sales::y/y,2013-01-01,17:00,dec,2.20%,,1.60%
USD::Retail Sales Ex Gas/Autos::m/m,2013-01-01,17:00,dec,0.70%,,0.70%
INR::Reverse REPO Rate::none,2013-01-01,17:00,dec,7.00%,,7.00%
USD::Richmond Manufacturing Shipments::none,2013-01-01,17:00,dec,1.00,,6.00
USD::Richmond Services Index::none,2013-01-01,17:00,dec,4.00,,4.00
USD::S&P/CS HPI Composite - 20 n.s.a.::m/m,2013-01-01,17:00,dec,0.20%,,-0.20%
USD::S&P/CS HPI Composite - 20 s.a.::m/m,2013-01-01,17:00,dec,1.00%,,0.80%
SEK::Services PMI::m/m,2013-01-01,17:00,dec,49.00,,46.10
EUR::Spanish CPI::y/y,2013-01-01,17:00,dec,2.90%,,2.90%
EUR::Spanish Current account::none,2013-01-01,17:00,dec,4.02B,,1.43B
EUR::Spanish HICP::m/m,2013-01-01,17:00,dec,0.00%,,-0.20%
EUR::Spanish HICP::y/y,2013-01-01,17:00,dec,3.00%,,3.00%
USD::TIC Net Long-Term Transactions including Swaps::none,2013-01-01,17:00,dec,43.40B,,15.50B
USD::Texas Services Sector Outlook::none,2013-01-01,17:00,dec,9.80,,4.70
MXN::Trade Balance (USD)::none,2013-01-01,17:00,dec,0.77B,,-0.74B
GBP::Trade Balance Non-EU::none,2013-01-01,17:00,dec,-3.78B,,-4.95B
MXN::Unemployment Rate::none,2013-01-01,17:00,dec,4.96%,,5.05%
CHF::Unemployment Rate n.s.a.::none,2013-01-01,17:00,dec,3.30%,,3.10%
INR::WPI Food::y/y,2013-01-01,17:00,dec,10.60%,,8.80%
INR::WPI Fuel::y/y,2013-01-01,17:00,dec,10.20%,,10.00%
INR::WPI Manufacturing Inflation::y/y,2013-01-01,17:00,dec,5.04%,,5.41%
NA::China - New Year's Day::none,2013-01-02,All Day,,,,
NA::Japan - Exchange Holiday::none,2013-01-02,All Day,,,,
NA::Romania - New Year's Day::none,2013-01-02,All Day,,,,
NA::Russia - New Year's Day::none,2013-01-02,All Day,,,,
NA::Switzerland - Berchtold's Day::none,2013-01-02,All Day,,,,
NA::Ukraine - New Year's Day::none,2013-01-02,All Day,,,,
AUD::AIG Manufacturing Index::none,2013-01-02,06:30,,44.3,,44.3
SGD::GDP::y/y,2013-01-02,08:00,,1.1%,1.4%,0.3%
KRW::S&P Global South Korea Manufacturing PMI::none,2013-01-02,08:00,,50.08,,48.16
KRW::Trade Balance::none,2013-01-02,08:00,,2.02B,3.27B,4.47B
IDR::Inflation::y/y,2013-01-02,12:00,,4.30%,4.20%,4.32%
IDR::Trade Balance::none,2013-01-02,12:00,,-0.48B,-0.45B,-1.54B
THB::CPI::y/y,2013-01-02,12:30,,3.63%,3.23%,2.74%
RUB::GDP Monthly::y/y,2013-01-02,13:00,,2.9%,2.9%,2.9%
AUD::Commodity Prices::y/y,2013-01-02,13:30,,-8.0%,,-10.3%
SEK::Manufacturing PMI::none,2013-01-02,15:30,,44.60,44.20,43.20
HUF::Manufacturing PMI::none,2013-01-02,16:00,,48.9,,52.1
EUR::German 2-Year Schatz Auction::none,2013-01-02,18:35,,0.010%,,-0.010%
EUR::French 12-Month BTF Auction::none,2013-01-02,21:00,,0.022%,,0.005%
EUR::French 3-Month BTF Auction::none,2013-01-02,21:00,,-0.015%,,-0.015%
EUR::French 6-Month BTF Auction::none,2013-01-02,21:00,,-0.003%,,-0.006%
EUR::German CPI::m/m,2013-01-02,21:00,,0.9%,0.7%,-0.1%
EUR::German CPI::y/y,2013-01-02,21:00,,2.1%,1.9%,1.9%
USD::Redbook::m/m,2013-01-02,21:55,,0.10%,,0.00%
USD::Construction Spending::m/m,2013-01-02,23:00,,-0.3%,0.6%,0.7%
USD::ISM Manufacturing PMI::none,2013-01-02,23:00,,50.7,50.3,49.5
USD::ISM Manufacturing Prices::none,2013-01-02,23:00,,55.5,51.5,52.5
NA::China - New Year's Day::none,2013-01-03,All Day,,,,
NA::Japan - Exchange Holiday::none,2013-01-03,All Day,,,,
NA::Russia - New Year's Day::none,2013-01-03,All Day,,,,
USD::4-Week Bill Auction::none,2013-01-03,00:30,,0.075%,,0.045%
BRL::Trade Balance::none,2013-01-03,01:00,,2.25B,1.30B,-0.19B
USD::3-Month Bill Auction::none,2013-01-03,02:00,,0.075%,,0.085%
USD::6-Month Bill Auction::none,2013-01-03,02:00,,0.120%,,0.130%
COP::Interest Rate Decision::none,2013-01-03,03:00,,4.25%,4.50%,4.50%
NZD::GlobalDairyTrade Price Index::none,2013-01-03,04:00,,1.60%,,0.30%
USD::Fed's Balance Sheet::none,2013-01-03,04:30,,"2,917.19B",,"2,907.30B"
CNY::Non-Manufacturing PMI::none,2013-01-03,09:00,,56.10,,55.60
EUR::Estonian Retail Sales::m/m,2013-01-03,14:00,,-4.00%,,3.00%
GBP::Nationwide HPI::m/m,2013-01-03,15:00,,-0.1%,0.1%,0.0%
TRY::CPI::m/m,2013-01-03,16:00,,0.38%,0.38%,0.38%
NOK::Manufacturing PMI::none,2013-01-03,16:00,,50.0,50.0,50.2
TRY::PPI::m/m,2013-01-03,16:00,,-0.12%,,1.66%
EUR::Spanish Unemployment Change::none,2013-01-03,16:00,,-59.10K,50.30K,74.30K
SEK::Household Lending Growth::y/y,2013-01-03,16:30,,4.60%,,4.50%
CHF::Manufacturing PMI::none,2013-01-03,16:30,,49.5,48.5,48.6
HKD::Retail Sales::y/y,2013-01-03,16:30,,9.50%,4.50%,4.00%
EUR::German Unemployment Change::none,2013-01-03,16:55,,3K,10K,5K
EUR::German Unemployment Rate::none,2013-01-03,16:55,,6.9%,6.9%,6.9%
EUR::M3 Money Supply::y/y,2013-01-03,17:00,,3.8%,3.8%,3.9%
EUR::Private Sector Loans::y/y,2013-01-03,17:00,,-0.8%,-0.5%,-0.8%
EUR::French 10-Year OAT Auction::none,2013-01-03,18:05,,2.07%,,2.22%
EUR::French 7-Year OAT Auction::none,2013-01-03,18:05,,1.32%,,1.27%
USD::MBA Mortgage Applications::w/w,2013-01-03,20:00,,-10.4%,,-11.2%
USD::Challenger Job Cuts::y/y,2013-01-03,20:30,,-22.1%,,34.4%
USD::ADP Nonfarm Employment Change::none,2013-01-03,21:15,,215K,133K,148K
USD::Continuing Jobless Claims::none,2013-01-03,21:30,,"3,245K","3,215K","3,201K"
USD::Initial Jobless Claims::none,2013-01-03,21:30,,372K,355K,362K
SGD::S&P Global Manufacturing PMI::none,2013-01-03,21:30,,48.60,49.50,48.80
BRL::Foreign Exchange Flows::none,2013-01-03,22:30,,-6.76B,,-7.07B
USD::Bloomberg Consumer Confidence::none,2013-01-03,22:45,,34.1,,33.95
USD::ISM-New York Index::none,2013-01-03,22:45,,563.20,,561.10
NA::Russia - New Year's Day::none,2013-01-04,All Day,,,,
AUD::CFTC AUD speculative net positions::none,2013-01-04,04:30,,79.5K,,75.4K
CAD::CFTC CAD speculative net positions::none,2013-01-04,04:30,,65.9K,,63.4K
CHF::CFTC CHF speculative net positions::none,2013-01-04,04:30,,11.6K,,11.4K
USD::CFTC Crude Oil speculative net positions::none,2013-01-04,04:30,,198.1k,,194.7k
EUR::CFTC EUR speculative net positions::none,2013-01-04,04:30,,5.1K,,-2.5K
GBP::CFTC GBP speculative net positions::none,2013-01-04,04:30,,36.3K,,37.3K
USD::CFTC Gold speculative net positions::none,2013-01-04,04:30,,148.5K,,150.1K
JPY::CFTC JPY speculative net positions::none,2013-01-04,04:30,,-80.5K,,-85.6K
MXN::CFTC MXN speculative net positions::none,2013-01-04,04:30,,141.8K,,149.4K
NZD::CFTC NZD speculative net positions::none,2013-01-04,04:30,,17.1K,,14.7K
USD::CFTC Silver speculative net positions::none,2013-01-04,04:30,,29.2K,,30.6K
KRW::FX Reserves - USD::none,2013-01-04,05:00,,326.97B,,326.09B
USD::Total Vehicle Sales::none,2013-01-04,05:00,,15.40M,15.20M,15.47M
USD::API Weekly Crude Oil Stock::none,2013-01-04,05:30,,-12.03M,-0.63M,-1.17M
USD::API Weekly Gasoline Stock::none,2013-01-04,05:30,,3.32M,1.95M,2.41M
AUD::AIG Services Index::none,2013-01-04,06:30,,43.2,,47.1
PHP::CPI::m/m,2013-01-04,09:00,,-0.1%,0.2%,0.1%
EUR::Estonian Industrial Production::m/m,2013-01-04,14:00,,4.70%,,-5.40%
EUR::German Retail Sales::m/m,2013-01-04,15:00,,1.2%,0.8%,-1.3%
EUR::German Retail Sales::y/y,2013-01-04,15:00,,-0.9%,-1.2%,0.2%
HUF::Quarterly Unemployment Rate::none,2013-01-04,16:00,,10.6%,10.6%,10.5%
DKK::Unemployment Rate::none,2013-01-04,16:00,,4.80%,4.90%,4.80%
GBP::BoE Consumer Credit::none,2013-01-04,17:30,,0.10B,-0.10B,-0.30B
GBP::M4 Money Supply::m/m,2013-01-04,17:30,,-0.2%,0.3%,0.2%
GBP::Mortgage Approvals::none,2013-01-04,17:30,,54K,54K,53K
GBP::Mortgage Lending::none,2013-01-04,17:30,,-0.20B,0.50B,0.10B
