EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
NA::Tanzania - New Year's Day::none,,Tanzania - New Year's Day,,2025-01-01,All Day,,,,,,,
NA::Thailand - New Year's Day::none,,Thailand - New Year's Day,,2025-01-01,All Day,,,,,,,
NA::Türkiye - New Year's Day::none,,Türkiye - New Year's Day,,2025-01-01,All Day,,,,,,,
NA::Ukraine - New Year's Day::none,,Ukraine - New Year's Day,,2025-01-01,All Day,,,,,,,
NA::United Arab Emirates - New Year's Day::none,,United Arab Emirates - New Year's Day,,2025-01-01,All Day,,,,,,,
NA::United Kingdom - New Year's Day::none,,United Kingdom - New Year's Day,,2025-01-01,All Day,,,,,,,
NA::United States - New Year's Day::none,,United States - New Year's Day,,2025-01-01,All Day,,,,,,,
NA::Venezuela - New Year's Day::none,,Venezuela - New Year's Day,,2025-01-01,All Day,,,,,,,
NA::Vietnam - New Year's Day::none,,Vietnam - New Year's Day,,2025-01-01,All Day,,,,,,,
NA::Zimbabwe - New Year's Day::none,,Zimbabwe - New Year's Day,,2025-01-01,All Day,,,,,,,
USD::API Weekly Crude Oil Stock::none,USD,API Weekly Crude Oil Stock,,2025-01-01,05:30,-1.442M,-1.442M,,-3.000M,-3.200M,-3.200M,
KRW::Exports::y/y,KRW,Exports (YoY)  (Dec),dec,2025-01-01,08:00,6.6%,1.4%,6.6%,4.0%,1.4%,1.4%,
KRW::Imports::y/y,KRW,Imports (YoY)  (Dec),dec,2025-01-01,08:00,3.3%,-2.4%,3.3%,4.6%,-2.4%,-2.4%,
KRW::Trade Balance::none,KRW,Trade Balance  (Dec),dec,2025-01-01,08:00,6.49B,5.59B,6.49B,4.21B,5.59B,5.59B,
PEN::CPI::m/m,PEN,CPI (MoM)  (Dec),dec,2025-01-01,23:00,0.11%,0.11%,,,0.09%,0.09%,
NA::Botswana - Market Holiday::none,,Botswana - Market Holiday,,2025-01-02,All Day,,,,,,,
NA::Japan - Market Holiday::none,,Japan - Market Holiday,,2025-01-02,All Day,,,,,,,
NA::Kazakhstan - New Year's Day::none,,Kazakhstan - New Year's Day,,2025-01-02,All Day,,,,,,,
NA::Mauritius - New Year's Day::none,,Mauritius - New Year's Day,,2025-01-02,All Day,,,,,,,
NA::Montenegro - New Year's Day::none,,Montenegro - New Year's Day,,2025-01-02,All Day,,,,,,,
NA::New Zealand - New Year's Day::none,,New Zealand - New Year's Day,,2025-01-02,All Day,,,,,,,
NA::Romania - New Year's Day::none,,Romania - New Year's Day,,2025-01-02,All Day,,,,,,,
NA::Russia - New Year's Day::none,,Russia - New Year's Day,,2025-01-02,All Day,,,,,,,
NA::Rwanda - New Year's Day::none,,Rwanda - New Year's Day,,2025-01-02,All Day,,,,,,,
NA::Serbia - New Year's Day::none,,Serbia - New Year's Day,,2025-01-02,All Day,,,,,,,
NA::Switzerland - New Year's Day::none,,Switzerland - New Year's Day,,2025-01-02,All Day,,,,,,,
SGD::GDP::q/q,SGD,GDP (QoQ)  (Q4),q4,2025-01-02,08:00,0.1%,3.0%,0.1%,2.0%,3.2%,3.2%,
SGD::GDP::y/y,SGD,GDP (YoY)  (Q4),q4,2025-01-02,08:00,4.3%,5.7%,4.3%,3.8%,5.4%,5.4%,
KRW::S&P Global South Korea Manufacturing PMI::none,KRW,S&P Global South Korea Manufacturing PMI  (Dec),dec,2025-01-02,08:30,49.0,49.0,,,50.6,50.6,
SGD::URA Property Index::q/q,SGD,URA Property Index (QoQ)  (Q4),q4,2025-01-02,08:30,2.30%,-0.70%,2.30%,,-0.70%,-0.70%,
IDR::Core Inflation::y/y,IDR,Core Inflation (YoY)  (Dec),dec,2025-01-02,12:00,2.26%,2.26%,,2.28%,2.26%,2.26%,
IDR::Inflation::m/m,IDR,Inflation (MoM)  (Dec),dec,2025-01-02,12:00,0.44%,0.44%,,0.44%,0.30%,0.30%,
IDR::Inflation::y/y,IDR,Inflation (YoY)  (Dec),dec,2025-01-02,12:00,1.57%,1.57%,,1.60%,1.55%,1.55%,
AUD::Commodity Prices::y/y,AUD,Commodity Prices (YoY)  (Dec),dec,2025-01-02,13:30,-10.7%,-10.7%,,,-10.8%,-10.8%,-11.8%
EUR::Estonian Retail Sales::m/m,EUR,Estonian Retail Sales (MoM)  (Nov),nov,2025-01-02,14:00,-0.70%,-0.70%,,,5.70%,5.70%,
EUR::Estonian Retail Sales::y/y,EUR,Estonian Retail Sales (YoY)  (Nov),nov,2025-01-02,14:00,-0.70%,-0.70%,,,-1.00%,-1.00%,
GBP::Nationwide HPI::m/m,GBP,Nationwide HPI (MoM)  (Dec),dec,2025-01-02,15:00,0.7%,0.7%,,0.1%,1.2%,1.2%,
GBP::Nationwide HPI::y/y,GBP,Nationwide HPI (YoY)  (Dec),dec,2025-01-02,15:00,4.7%,4.7%,,3.8%,3.7%,3.7%,
HUF::Manufacturing PMI::none,HUF,Manufacturing PMI  (Dec),dec,2025-01-02,15:30,50.6,50.6,,,50.4,50.4,50.3
SEK::Manufacturing PMI::none,SEK,Manufacturing PMI  (Dec),dec,2025-01-02,15:30,52.4,52.4,,,53.8,53.8,
HKD::Retail Sales::y/y,HKD,Retail Sales (YoY)  (Nov),nov,2025-01-02,16:30,-7.3%,-7.3%,,,-2.9%,-2.9%,
SEK::Swedish Monetary Policy Meeting Minutes::none,SEK,Swedish Monetary Policy Meeting Minutes,,2025-01-02,16:30,,,,,,,
EUR::Loans to Non Financial Corporations::none,EUR,Loans to Non Financial Corporations  (Nov),nov,2025-01-02,17:00,1.0%,1.0%,,,1.2%,1.2%,
EUR::M3 Money Supply::none,EUR,M3 Money Supply  (Nov),nov,2025-01-02,17:00,"16,681.9B",28.5B,"16,681.9B",,"16,577.4B","16,577.4B",28.5B
EUR::M3 Money Supply::y/y,EUR,M3 Money Supply (YoY)  (Nov),nov,2025-01-02,17:00,3.8%,4.3%,3.8%,3.5%,3.4%,3.4%,
EUR::Private Sector Loans::y/y,EUR,Private Sector Loans (YoY)  (Nov),nov,2025-01-02,17:00,0.9%,0.9%,,0.9%,0.8%,0.8%,
EUR::Austrian Unemployment Change::none,EUR,Austrian Unemployment Change  (Dec),dec,2025-01-02,17:00,352.9K,352.9K,,,304.4K,304.4K,
EUR::Austrian Unemployment Rate::none,EUR,Austrian Unemployment Rate  (Dec),dec,2025-01-02,17:00,8.3%,8.3%,,,7.1%,7.1%,
NOK::Manufacturing PMI::none,NOK,Manufacturing PMI  (Dec),dec,2025-01-02,17:00,50.3,50.4,50.3,,50.5,50.5,50.7
BHD::M2 Money Supply::none,BHD,M2 Money Supply  (Nov),nov,2025-01-02,18:30,2.20%,-0.90%,2.20%,,3.40%,3.40%,
BHD::Private Sector Credit::y/y,BHD,Private Sector Credit (YoY)  (Nov),nov,2025-01-02,18:30,0.80%,-0.30%,0.80%,,2.00%,2.00%,
EUR::Car Registration::m/m,EUR,Car Registration (MoM)  (Dec),dec,2025-01-02,19:00,26.40%,1.4%,26.40%,,-0.20%,-0.20%,1.4%
EUR::Car Registration::y/y,EUR,Car Registration (YoY)  (Dec),dec,2025-01-02,19:00,28.80%,-15.20%,28.80%,,6.40%,6.40%,22.0%
EUR::Portuguese Business Confidence::none,EUR,Portuguese Business Confidence  (Dec),dec,2025-01-02,19:00,2.7,2.7,,,2.5,2.5,
EUR::Portuguese Consumer Confidence::none,EUR,Portuguese Consumer Confidence  (Dec),dec,2025-01-02,19:00,-15.00,-15.00,,,-14.00,-14.00,
CLP::Economic Activity::y/y,CLP,Economic Activity (YoY)  (Nov),nov,2025-01-02,19:30,2.1%,2.1%,,,2.3%,2.3%,
TRY::Net FX Reserves::none,TRY,Net FX Reserves,,2025-01-02,19:30,63.62%,63.62%,,,61.81%,61.81%,
USD::MBA 30-Year Mortgage Rate::none,USD,MBA 30-Year Mortgage Rate,,2025-01-02,20:00,6.97%,6.97%,,,6.75%,6.75%,
USD::MBA Mortgage Applications::w/w,USD,MBA Mortgage Applications (WoW),,2025-01-02,20:00,-12.6%,-12.6%,,,-0.7%,-0.7%,
USD::MBA Purchase Index::none,USD,MBA Purchase Index,,2025-01-02,20:00,136.7,136.7,,,157.1,157.1,
USD::Mortgage Market Index::none,USD,Mortgage Market Index,,2025-01-02,20:00,174.9,174.9,,,224.0,224.0,
USD::Mortgage Refinance Index::none,USD,Mortgage Refinance Index,,2025-01-02,20:00,395.1,395.1,,,617.5,617.5,
SGD::S&P Global Manufacturing PMI::none,SGD,S&P Global Manufacturing PMI  (Dec),dec,2025-01-02,21:00,51.1,51.1,,,51.0,51.0,
USD::Continuing Jobless Claims::none,USD,Continuing Jobless Claims,,2025-01-02,21:30,"1,844K","1,834K","1,844K","1,890K","1,896K","1,896K","1,910K"
USD::Initial Jobless Claims::none,USD,Initial Jobless Claims,,2025-01-02,21:30,211K,211K,,222K,220K,220K,219K
USD::Jobless Claims 4-Week Avg.::none,USD,Jobless Claims 4-Week Avg.,,2025-01-02,21:30,223.25K,223.25K,,,226.75K,226.75K,226.50K
USD::Construction Spending::m/m,USD,Construction Spending (MoM)  (Nov),nov,2025-01-02,23:00,0.0%,0.2%,0.0%,0.3%,0.4%,0.4%,
USD::Crude Oil Imports::none,USD,Crude Oil Imports,,2025-01-03,00:00,0.323M,0.323M,,,0.995M,0.995M,
USD::Crude Oil Inventories::none,USD,Crude Oil Inventories,,2025-01-03,00:00,-1.178M,-1.178M,,-2.400M,-4.237M,-4.237M,
USD::Cushing Crude Oil Inventories::none,USD,Cushing Crude Oil Inventories,,2025-01-03,00:00,-0.142M,-0.142M,,,-0.320M,-0.320M,
USD::Distillate Fuel Production::none,USD,Distillate Fuel Production,,2025-01-03,00:00,0.099M,0.099M,,,0.178M,0.178M,
USD::EIA Refinery Crude Runs::w/w,USD,EIA Refinery Crude Runs  (WoW),,2025-01-03,00:00,0.041M,0.041M,,,0.205M,0.205M,
USD::EIA Weekly Distillates Stocks::none,USD,EIA Weekly Distillates Stocks,,2025-01-03,00:00,6.406M,6.406M,,-0.100M,-1.694M,-1.694M,
USD::EIA Weekly Refinery Utilization Rates::w/w,USD,EIA Weekly Refinery Utilization Rates (WoW),,2025-01-03,00:00,0.2%,0.2%,,,0.7%,0.7%,
USD::Gasoline Inventories::none,USD,Gasoline Inventories,,2025-01-03,00:00,7.717M,7.717M,,0.700M,1.630M,1.630M,
USD::Gasoline Production::none,USD,Gasoline Production,,2025-01-03,00:00,-0.959M,-0.959M,,,0.051M,0.051M,
USD::Heating Oil Stockpiles::none,USD,Heating Oil Stockpiles,,2025-01-03,00:00,-0.416M,-0.416M,,,-0.062M,-0.062M,
NA::Japan - Market Holiday::none,,Japan - Market Holiday,,2025-01-03,All Day,,,,,,,
NA::Russia - New-Year Holidays::none,,Russia - New-Year Holidays,,2025-01-03,All Day,,,,,,,
USD::4-Week Bill Auction::none,USD,4-Week Bill Auction,,2025-01-03,00:30,4.265%,4.265%,,,4.260%,4.260%,
USD::8-Week Bill Auction::none,USD,8-Week Bill Auction,,2025-01-03,00:30,4.240%,4.240%,,,4.265%,4.265%,
USD::Atlanta Fed GDPNow::none,USD,Atlanta Fed GDPNow  (Q4),q4,2025-01-03,01:00,2.6%,2.6%,,3.1%,3.1%,3.1%,
BRL::Foreign Exchange Flows::none,BRL,Foreign Exchange Flows,,2025-01-03,01:30,-5.890B,-5.890B,,,-11.640B,-11.640B,
USD::Fed's Balance Sheet::none,USD,Fed's Balance Sheet,,2025-01-03,06:45,"6,852B","6,852B",,,"6,886B","6,886B",
USD::Reserve Balances with Federal Reserve Banks::none,USD,Reserve Balances with Federal Reserve Banks,,2025-01-03,06:45,2.892T,2.892T,,,3.218T,3.218T,
ARS::Tax Revenue::none,ARS,Tax Revenue  (Dec),dec,2025-01-03,07:30,"13,015.00B","13,015.00B",,,"13,026.00B","13,026.00B",
PHP::Philippines PPI::y/y,PHP,Philippines PPI (YoY)  (Nov),nov,2025-01-03,09:00,0.3%,0.4%,0.3%,,-0.4%,-0.4%,-0.3%
SGD::Retail Sales::m/m,SGD,Retail Sales (MoM)  (Nov),nov,2025-01-03,13:00,-2.8%,-2.8%,,,0.3%,0.3%,0.1%
SGD::Retail Sales::y/y,SGD,Retail Sales (YoY)  (Nov),nov,2025-01-03,13:00,-0.7%,-0.5%,-0.7%,,2.4%,2.4%,2.2%
TRY::CPI::m/m,TRY,CPI (MoM)  (Dec),dec,2025-01-03,15:00,1.03%,1.03%,,1.61%,2.24%,2.24%,
TRY::CPI::y/y,TRY,CPI (YoY)  (Dec),dec,2025-01-03,15:00,44.38%,44.38%,,45.20%,47.09%,47.09%,
TRY::PPI::m/m,TRY,PPI (MoM)  (Dec),dec,2025-01-03,15:00,0.40%,0.40%,,,0.66%,0.66%,
TRY::PPI::y/y,TRY,PPI (YoY)  (Dec),dec,2025-01-03,15:00,28.52%,28.52%,,,29.47%,29.47%,
"TRY::Turkey CPI Ex E,F,B,T&G::m/m",TRY,"Turkey CPI Ex E,F,B,T&G (MoM)  (Dec)",dec,2025-01-03,15:00,1.1%,1.1%,,,1.5%,1.5%,
"TRY::Turkey CPI Ex E,F,B,T&G::y/y",TRY,"Turkey CPI Ex E,F,B,T&G (YoY)  (Dec)",dec,2025-01-03,15:00,45.3%,45.3%,,,47.1%,47.1%,
HUF::Quarterly Unemployment Rate::none,HUF,Quarterly Unemployment Rate  (Nov),nov,2025-01-03,15:30,4.7%,4.7%,,,4.6%,4.6%,
HUF::Trade Balance (EUR)::m/m,HUF,Trade Balance (EUR) (MoM)  (Nov),nov,2025-01-03,15:30,742.0M,"1,039.0M",742.0M,,"1,039.0M","1,039.0M",
THB::Currency Swaps (USD)::none,THB,Currency Swaps (USD),,2025-01-03,15:30,25.4B,25.4B,,,26.3B,26.3B,
THB::Foreign Reserves (USD)::none,THB,Foreign Reserves (USD),,2025-01-03,15:30,237.1B,237.1B,,,236.2B,236.2B,
EUR::Spanish Unemployment Change::none,EUR,Spanish Unemployment Change  (Dec),dec,2025-01-03,16:00,-25.3K,-25.3K,,-46.5K,-16.0K,-16.0K,
CZK::GDP::q/q,CZK,GDP (QoQ)  (Q3),q3,2025-01-03,16:00,0.5%,0.5%,,0.4%,0.2%,0.2%,0.4%
CZK::GDP::y/y,CZK,GDP (YoY)  (Q3),q3,2025-01-03,16:00,1.4%,1.4%,,1.3%,0.5%,0.5%,1.3%
CHF::Manufacturing PMI::none,CHF,Manufacturing PMI  (Dec),dec,2025-01-03,16:30,48.4,48.4,,48.4,48.5,48.5,
EUR::German Unemployment::none,EUR,German Unemployment  (Dec),dec,2025-01-03,16:55,2.869M,2.869M,,,2.860M,2.860M,
EUR::German Unemployment Change::none,EUR,German Unemployment Change  (Dec),dec,2025-01-03,16:55,10K,10K,,15K,7K,7K,
EUR::German Unemployment Rate::none,EUR,German Unemployment Rate  (Dec),dec,2025-01-03,16:55,6.1%,6.1%,,6.2%,6.1%,6.1%,
EUR::German Unemployment n.s.a.::none,EUR,German Unemployment n.s.a.  (Dec),dec,2025-01-03,16:55,2.807M,2.807M,,,2.774M,2.774M,
PLN::CPI::m/m,PLN,CPI (MoM)  (Dec),dec,2025-01-03,17:00,0.2%,0.5%,0.2%,,0.5%,0.5%,
PLN::CPI::y/y,PLN,CPI (YoY)  (Dec),dec,2025-01-03,17:00,4.8%,4.7%,4.8%,,4.7%,4.7%,
EUR::Italian Public Deficit::none,EUR,Italian Public Deficit  (Q3),q3,2025-01-03,17:00,2.3%,2.7%,2.3%,,3.2%,3.2%,3.4%
GBP::BoE Consumer Credit::none,GBP,BoE Consumer Credit  (Nov),nov,2025-01-03,17:30,0.878B,0.905B,0.878B,1.200B,0.995B,0.995B,1.098B
GBP::M3 Money Supply::none,GBP,M3 Money Supply  (Nov),nov,2025-01-03,17:30,"3,077.1B","3,078.0B","3,077.1B",,"3,078.0B","3,078.0B","3,076.3B"
GBP::M4 Money Supply::m/m,GBP,M4 Money Supply (MoM)  (Nov),nov,2025-01-03,17:30,0.0%,0.0%,,0.1%,-0.2%,-0.2%,-0.1%
GBP::Mortgage Approvals::none,GBP,Mortgage Approvals  (Nov),nov,2025-01-03,17:30,65.72K,66.06K,65.72K,69.00K,68.13K,68.13K,68.30K
GBP::Mortgage Lending::none,GBP,Mortgage Lending  (Nov),nov,2025-01-03,17:30,2.47B,2.55B,2.47B,3.20B,3.47B,3.47B,3.44B
GBP::Net Lending to Individuals::none,GBP,Net Lending to Individuals  (Nov),nov,2025-01-03,17:30,3.400B,3.400B,,4.400B,4.500B,4.500B,4.532B
EUR::Greek Unemployment Rate::none,EUR,Greek Unemployment Rate  (Nov),nov,2025-01-03,18:00,9.6%,9.5%,9.6%,,9.8%,9.8%,
EUR::Latvian Industrial Production::m/m,EUR,Latvian Industrial Production (MoM)  (Nov),nov,2025-01-03,19:00,-0.3%,-1.1%,-0.3%,,0.5%,0.5%,-0.2%
EUR::Latvian Industrial Production::y/y,EUR,Latvian Industrial Production (YoY)  (Nov),nov,2025-01-03,19:00,-3.0%,-4.2%,-3.0%,,-2.0%,-2.0%,
TRY::CBRT Monetary Policy Meeting Minutes::none,TRY,CBRT Monetary Policy Meeting Minutes,,2025-01-03,19:00,,,,,,,
INR::Bank Loan Growth::none,INR,Bank Loan Growth,,2025-01-03,19:30,11.5%,11.5%,,,10.6%,10.6%,
INR::Deposit Growth::none,INR,Deposit Growth,,2025-01-03,19:30,11.5%,11.5%,,,10.7%,10.7%,
"INR::FX Reserves, USD::none",INR,"FX Reserves, USD",,2025-01-03,19:30,640.28B,640.28B,,,644.39B,644.39B,
TRY::Gross FX Reserves::none,TRY,Gross FX Reserves,,2025-01-03,19:30,90.74B,90.74B,,,92.39B,92.39B,
MXN::Unemployment Rate::none,MXN,Unemployment Rate  (Nov),nov,2025-01-03,20:00,2.70%,2.70%,,2.70%,2.50%,2.50%,
MXN::Unemployment Rate n.s.a.::none,MXN,Unemployment Rate n.s.a.  (Nov),nov,2025-01-03,20:00,2.60%,2.60%,,,2.50%,2.50%,
COP::Exports::y/y,COP,Exports (YoY)  (Nov),nov,2025-01-03,23:00,-1.80%,-1.80%,,,3.80%,3.80%,
USD::ISM Manufacturing Employment::none,USD,ISM Manufacturing Employment  (Dec),dec,2025-01-03,23:00,45.3,45.4,45.3,48.0,48.1,48.1,
USD::ISM Manufacturing New Orders Index::none,USD,ISM Manufacturing New Orders Index  (Dec),dec,2025-01-03,23:00,52.5,52.1,52.5,,50.4,50.4,
USD::ISM Manufacturing PMI::none,USD,ISM Manufacturing PMI  (Dec),dec,2025-01-03,23:00,49.3,49.2,49.3,48.2,48.4,48.4,
USD::ISM Manufacturing Prices::none,USD,ISM Manufacturing Prices  (Dec),dec,2025-01-03,23:00,52.5,52.5,,51.5,50.3,50.3,
USD::Natural Gas Storage::none,USD,Natural Gas Storage,,2025-01-03,23:30,-116B,-116B,,-127B,-93B,-93B,
DKK::Currency Reserves::none,DKK,Currency Reserves  (Dec),dec,2025-01-04,00:00,634.00B,634.00B,,,637.60B,637.60B,
USD::Atlanta Fed GDPNow::none,USD,Atlanta Fed GDPNow  (Q4),q4,2025-01-04,00:00,2.4%,2.4%,,2.6%,2.6%,2.6%,
EUR::ECB's Lane Speaks::none,EUR,ECB's Lane Speaks,,2025-01-04,00:00,,,,,,,
USD::FOMC Member Barkin Speaks::none,USD,FOMC Member Barkin Speaks,,2025-01-04,00:00,,,,,,,
NA::Russia - New-Year Holidays::none,,Russia - New-Year Holidays,,2025-01-04,All Day,,,,,,,
USD::U.S. Baker Hughes Oil Rig Count::none,USD,U.S. Baker Hughes Oil Rig Count,,2025-01-04,02:00,482,482,,,483,483,
USD::U.S. Baker Hughes Total Rig Count::none,USD,U.S. Baker Hughes Total Rig Count,,2025-01-04,02:00,589,588,589,,589,589,
EUR::ECB's Lane Speaks::none,EUR,ECB's Lane Speaks,,2025-01-05,00:00,,,,,,,
NA::Russia - New-Year Holidays::none,,Russia - New-Year Holidays,,2025-01-05,All Day,,,,,,,
USD::FOMC Member Daly Speaks::none,USD,FOMC Member Daly Speaks,,2025-01-05,06:30,,,,,,,
NA::Bosnia-Herzegovina - Christmas::none,,Bosnia-Herzegovina - Christmas,,2025-01-06,All Day,,,,,,,
NA::Colombia - Epiphany Day::none,,Colombia - Epiphany Day,,2025-01-06,All Day,,,,,,,
