EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
NA::Singapore - New Year's Day::none,,Singapore - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::Slovakia - Republic Day::none,,Slovakia - Republic Day,,2021-01-01,All Day,,,,,,,
NA::Slovenia - New Year's Day::none,,Slovenia - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::South Africa - New Year's Day::none,,South Africa - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::South Korea - New Year's Day::none,,South Korea - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::Spain - New Year's Day::none,,Spain - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::Sri Lanka - New Year's Day::none,,Sri Lanka - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::Sweden - New Year's Day::none,,Sweden - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::Switzerland - New Year's Day::none,,Switzerland - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::Taiwan - New Year's Day::none,,Taiwan - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::Tanzania - New Year's Day::none,,Tanzania - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::Thailand - New Year's Day::none,,Thailand - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::Türkiye - New Year's Day::none,,Türkiye - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::Ukraine - New Year's Day::none,,Ukraine - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::United Arab Emirates - New Year's Day::none,,United Arab Emirates - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::United Kingdom - New Year's Day::none,,United Kingdom - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::United States - New Year's Day::none,,United States - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::Venezuela - New Year's Day::none,,Venezuela - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::Vietnam - New Year's Day::none,,Vietnam - New Year's Day,,2021-01-01,All Day,,,,,,,
NA::Zimbabwe - Public Holiday::none,,Zimbabwe - Public Holiday,,2021-01-01,All Day,,,,,,,
KRW::Exports::y/y,KRW,Exports (YoY)  (Dec),dec,2021-01-01,08:00,12.6%,12.6%,,5.6%,4.1%,4.1%,
KRW::Imports::y/y,KRW,Imports (YoY)  (Dec),dec,2021-01-01,08:00,1.8%,1.8%,,-2.6%,-1.9%,-1.9%,
KRW::Trade Balance::none,KRW,Trade Balance  (Dec),dec,2021-01-01,08:00,6.94B,6.94B,,,5.90B,5.90B,
BRL::BCB Focus Market Readout::none,BRL,BCB Focus Market Readout,,2021-01-01,19:25,,,,,,,
INR::Bank Loan Growth::none,INR,Bank Loan Growth,,2021-01-01,19:30,6.1%,6.1%,,,5.7%,5.7%,
INR::Deposit Growth::none,INR,Deposit Growth,,2021-01-01,19:30,11.3%,11.3%,,,11.3%,11.3%,
"INR::FX Reserves, USD::none",INR,"FX Reserves, USD",,2021-01-01,19:30,580.84B,580.84B,,,581.13B,581.13B,
NA::Botswana - Market Holiday::none,,Botswana - Market Holiday,,2021-01-02,All Day,,,,,,,
NA::Japan - Market Holiday::none,,Japan - Market Holiday,,2021-01-02,All Day,,,,,,,
NA::Mauritius - New Year's Day::none,,Mauritius - New Year's Day,,2021-01-02,All Day,,,,,,,
NA::Romania - New Year's Day::none,,Romania - New Year's Day,,2021-01-02,All Day,,,,,,,
NA::Slovenia - New Year's Day::none,,Slovenia - New Year's Day,,2021-01-02,All Day,,,,,,,
NA::Japan - Market Holiday::none,,Japan - Market Holiday,,2021-01-03,All Day,,,,,,,
PEN::CPI::m/m,PEN,CPI (MoM)  (Dec),dec,2021-01-03,18:45,0.05%,0.05%,,0.10%,0.52%,0.52%,
NA::Kazakhstan - New Year's Day::none,,Kazakhstan - New Year's Day,,2021-01-04,All Day,,,,,,,
NA::New Zealand - New Year's Day::none,,New Zealand - New Year's Day,,2021-01-04,All Day,,,,,,,
NA::Rwanda - New Year's Day::none,,Rwanda - New Year's Day,,2021-01-04,All Day,,,,,,,
SGD::GDP::q/q,SGD,GDP (QoQ)  (Q4),q4,2021-01-04,08:00,8.7%,8.7%,,35.3%,42.3%,42.3%,
SGD::GDP::y/y,SGD,GDP (YoY)  (Q4),q4,2021-01-04,08:00,-3.8%,-3.8%,,-4.5%,-5.6%,-5.6%,-5.8%
KRW::S&P Global South Korea Manufacturing PMI::none,KRW,S&P Global South Korea Manufacturing PMI  (Dec),dec,2021-01-04,08:30,52.9,52.9,,,52.9,52.9,
SGD::URA Property Index::q/q,SGD,URA Property Index (QoQ)  (Q3),q3,2021-01-04,09:00,2.10%,2.10%,,,0.30%,0.30%,0.80%
PHP::Philippines Retail Price Index::y/y,PHP,Philippines Retail Price Index (YoY),,2021-01-04,10:00,1.3%,1.3%,,,1.2%,1.2%,
IDR::Inflation::m/m,IDR,Inflation (MoM)  (Dec),dec,2021-01-04,12:00,0.45%,0.45%,,0.37%,0.28%,0.28%,
IDR::Inflation::y/y,IDR,Inflation (YoY)  (Dec),dec,2021-01-04,12:00,1.68%,1.68%,,1.61%,1.59%,1.59%,
IDR::Core Inflation::y/y,IDR,Core Inflation (YoY)  (Dec),dec,2021-01-04,12:10,1.60%,1.60%,,1.70%,1.67%,1.67%,
AUD::Commodity Prices::y/y,AUD,Commodity Prices (YoY),,2021-01-04,13:30,11.7%,12.7%,11.7%,,2.5%,2.5%,2.2%
TRY::CPI::m/m,TRY,CPI (MoM),,2021-01-04,15:00,1.25%,1.25%,,,2.30%,2.30%,
TRY::CPI::y/y,TRY,CPI (YoY),,2021-01-04,15:00,14.60%,14.60%,,,14.03%,14.03%,
TRY::PPI::m/m,TRY,PPI (MoM),,2021-01-04,15:00,2.36%,2.36%,,,4.08%,4.08%,
TRY::PPI::y/y,TRY,PPI (YoY),,2021-01-04,15:00,25.15%,25.15%,,,23.11%,23.11%,
SEK::Manufacturing PMI::none,SEK,Manufacturing PMI  (Dec),dec,2021-01-04,15:30,64.9,64.7,64.9,,59.8,59.8,59.1
EUR::Austrian Unemployment Change::none,EUR,Austrian Unemployment Change  (Dec),dec,2021-01-04,16:00,459.7K,459.7K,,,390.9K,390.9K,
EUR::Austrian Unemployment Rate::none,EUR,Austrian Unemployment Rate  (Dec),dec,2021-01-04,16:00,11.0%,11.0%,,,9.5%,9.5%,
HUF::Manufacturing PMI::none,HUF,Manufacturing PMI  (Dec),dec,2021-01-04,16:00,51.1,51.6,51.1,,51.1,51.1,51.9
HKD::Retail Sales::y/y,HKD,Retail Sales (YoY)  (Nov),nov,2021-01-04,16:30,-4.0%,-4.0%,,,-8.8%,-8.8%,
CHF::Manufacturing PMI::none,CHF,Manufacturing PMI  (Dec),dec,2021-01-04,16:30,58.0,58.0,,54.0,55.2,55.2,
NOK::Manufacturing PMI::none,NOK,Manufacturing PMI  (Dec),dec,2021-01-04,17:00,51.9,52.0,51.9,52.3,52.0,52.0,51.9
KWD::Bank Lending::y/y,KWD,Bank Lending (YoY)  (Nov),nov,2021-01-04,17:05,4.85%,4.85%,,,4.15%,4.15%,
KWD::M2 Money Supply::y/y,KWD,M2 Money Supply (YoY)  (Nov),nov,2021-01-04,17:05,4.80%,4.80%,,,5.20%,5.20%,
GBP::BoE Consumer Credit::none,GBP,BoE Consumer Credit  (Nov),nov,2021-01-04,17:30,-1.539B,-1.467B,-1.539B,-1.500B,-0.698B,-0.698B,-0.590B
GBP::M4 Money Supply::m/m,GBP,M4 Money Supply (MoM)  (Nov),nov,2021-01-04,17:30,0.8%,0.8%,,,0.7%,0.7%,0.6%
GBP::Mortgage Approvals::none,GBP,Mortgage Approvals  (Nov),nov,2021-01-04,17:30,104.97K,105.32K,104.97K,82.50K,98.34K,98.34K,97.53K
GBP::Mortgage Lending::none,GBP,Mortgage Lending  (Nov),nov,2021-01-04,17:30,5.68B,5.73B,5.68B,4.35B,4.47B,4.47B,4.29B
GBP::Net Lending to Individuals::none,GBP,Net Lending to Individuals,,2021-01-04,17:30,4.1B,4.3B,4.1B,,3.8B,3.8B,3.7B
EUR::French Car Registration::y/y,EUR,French Car Registration (YoY)  (Dec),dec,2021-01-04,18:00,-11.8%,-27.0%,-11.8%,,-27.0%,-27.0%,
EUR::Latvian Industrial Production::m/m,EUR,Latvian Industrial Production (MoM)  (Nov),nov,2021-01-04,19:00,1.5%,1.5%,,,-0.1%,-0.1%,
EUR::Latvian Industrial Production::y/y,EUR,Latvian Industrial Production (YoY)  (Nov),nov,2021-01-04,19:00,2.7%,3.1%,2.7%,,-1.2%,-1.2%,
EUR::Portuguese Business Confidence::none,EUR,Portuguese Business Confidence  (Dec),dec,2021-01-04,19:00,-0.1,-0.4,-0.1,,-0.1,-0.1,
EUR::Portuguese CPI::m/m,EUR,Portuguese CPI (MoM)  (Dec),dec,2021-01-04,19:00,-0.1%,-0.3%,-0.1%,,-0.3%,-0.3%,
EUR::Portuguese CPI::y/y,EUR,Portuguese CPI (YoY)  (Dec),dec,2021-01-04,19:00,-0.2%,-0.2%,,,-0.2%,-0.2%,
EUR::Portuguese Consumer Confidence::none,EUR,Portuguese Consumer Confidence  (Dec),dec,2021-01-04,19:00,-26.20,-24.30,-26.20,,-26.90,-26.90,
BRL::BCB Focus Market Readout::none,BRL,BCB Focus Market Readout,,2021-01-04,19:25,,,,,,,
CLP::Economic Activity::y/y,CLP,Economic Activity (YoY)  (Nov),nov,2021-01-04,19:30,0.3%,0.3%,,0.6%,-1.2%,-1.2%,
INR::Exports (USD)::none,INR,Exports (USD),,2021-01-04,20:20,26.89B,26.89B,,,23.52B,23.52B,
INR::Imports (USD)::none,INR,Imports (USD),,2021-01-04,20:20,42.60B,42.60B,,,33.39B,33.39B,
INR::Trade Balance::none,INR,Trade Balance,,2021-01-04,20:20,-15.71B,-15.71B,,,-9.87B,-9.87B,
SGD::S&P Global Manufacturing PMI::none,SGD,S&P Global Manufacturing PMI  (Dec),dec,2021-01-04,21:00,50.5,50.5,,,50.4,50.4,
ILS::Interest Rate Decision::none,ILS,Interest Rate Decision  (Jan),jan,2021-01-04,22:00,0.10%,0.10%,,0.10%,0.10%,0.10%,
EUR::French 12-Month BTF Auction::none,EUR,French 12-Month BTF Auction,,2021-01-04,22:00,-0.602%,-0.602%,,,-0.692%,-0.692%,
EUR::French 3-Month BTF Auction::none,EUR,French 3-Month BTF Auction,,2021-01-04,22:00,-0.620%,-0.620%,,,-0.743%,-0.743%,
EUR::French 6-Month BTF Auction::none,EUR,French 6-Month BTF Auction,,2021-01-04,22:00,-0.605%,-0.605%,,,-0.719%,-0.719%,
USD::Construction Spending::m/m,USD,Construction Spending (MoM)  (Nov),nov,2021-01-04,23:00,0.9%,1.1%,0.9%,1.0%,1.6%,1.6%,1.3%
USD::Chicago Fed President Evans Speaks::none,USD,Chicago Fed President Evans Speaks,,2021-01-04,23:00,,,,,,,
USD::FOMC Member Bostic Speaks::none,USD,FOMC Member Bostic Speaks,,2021-01-04,23:00,,,,,,,
NA::Sweden - Epiphany Day - Early close at 13:00::none,,Sweden - Epiphany Day - Early close at 13:00,,2021-01-05,,,,,,,,
USD::3-Month Bill Auction::none,USD,3-Month Bill Auction,,2021-01-05,00:30,0.090%,0.090%,,,0.095%,0.095%,
USD::6-Month Bill Auction::none,USD,6-Month Bill Auction,,2021-01-05,00:30,0.090%,0.090%,,,0.100%,0.100%,
USD::FOMC Member Mester Speaks::none,USD,FOMC Member Mester Speaks,,2021-01-05,01:15,,,,,,,
BRL::Trade Balance::none,BRL,Trade Balance  (Dec),dec,2021-01-05,02:00,-0.04B,-0.04B,,0.20B,3.73B,3.73B,3.70B
AUD::CFTC AUD speculative net positions::none,AUD,CFTC AUD speculative net positions,,2021-01-05,04:30,-6.5K,-6.5K,,,-4.4K,-4.4K,
USD::CFTC Aluminium speculative net positions::none,USD,CFTC Aluminium speculative net positions,,2021-01-05,04:30,3.3K,3.3K,,,3.3K,3.3K,
BRL::CFTC BRL speculative net positions::none,BRL,CFTC BRL speculative net positions,,2021-01-05,04:30,-9.7K,-9.7K,,,-9.5K,-9.5K,
CAD::CFTC CAD speculative net positions::none,CAD,CFTC CAD speculative net positions,,2021-01-05,04:30,15.4K,15.4K,,,10.1K,10.1K,
CHF::CFTC CHF speculative net positions::none,CHF,CFTC CHF speculative net positions,,2021-01-05,04:30,11.8K,11.8K,,,11.2K,11.2K,
USD::CFTC Copper speculative net positions::none,USD,CFTC Copper speculative net positions,,2021-01-05,04:30,71.3K,71.3K,,,71.4K,71.4K,
USD::CFTC Corn speculative net positions::none,USD,CFTC Corn speculative net positions,,2021-01-05,04:30,510.5K,510.5K,,,436.5K,436.5K,
USD::CFTC Crude Oil speculative net positions::none,USD,CFTC Crude Oil speculative net positions,,2021-01-05,04:30,511.7K,511.7K,,,525.7K,525.7K,
EUR::CFTC EUR speculative net positions::none,EUR,CFTC EUR speculative net positions,,2021-01-05,04:30,143.1K,143.1K,,,143.9K,143.9K,
GBP::CFTC GBP speculative net positions::none,GBP,CFTC GBP speculative net positions,,2021-01-05,04:30,4.8K,4.8K,,,6.0K,6.0K,
USD::CFTC Gold speculative net positions::none,USD,CFTC Gold speculative net positions,,2021-01-05,04:30,268.9K,268.9K,,,278.2K,278.2K,
JPY::CFTC JPY speculative net positions::none,JPY,CFTC JPY speculative net positions,,2021-01-05,04:30,47.4K,47.4K,,,46.1K,46.1K,
MXN::CFTC MXN speculative net positions::none,MXN,CFTC MXN speculative net positions,,2021-01-05,04:30,-5.3K,-5.3K,,,-8.2K,-8.2K,
NZD::CFTC NZD speculative net positions::none,NZD,CFTC NZD speculative net positions,,2021-01-05,04:30,12.5K,12.5K,,,13.7K,13.7K,
USD::CFTC Nasdaq 100 speculative net positions::none,USD,CFTC Nasdaq 100 speculative net positions,,2021-01-05,04:30,19.8K,19.8K,,,31.2K,31.2K,
USD::CFTC Natural Gas speculative net positions::none,USD,CFTC Natural Gas speculative net positions,,2021-01-05,04:30,7.9K,7.9K,,,17.6K,17.6K,
RUB::CFTC RUB speculative positions::none,RUB,CFTC RUB speculative positions,,2021-01-05,04:30,2.1K,2.1K,,,1.8K,1.8K,
USD::CFTC S&P 500 speculative net positions::none,USD,CFTC S&P 500 speculative net positions,,2021-01-05,04:30,-30.8K,-30.8K,,,-24.6K,-24.6K,
USD::CFTC Silver speculative net positions::none,USD,CFTC Silver speculative net positions,,2021-01-05,04:30,54.8K,54.8K,,,57.3K,57.3K,
USD::CFTC Soybeans speculative net positions::none,USD,CFTC Soybeans speculative net positions,,2021-01-05,04:30,260.4K,260.4K,,,271.2K,271.2K,
USD::CFTC Wheat speculative net positions::none,USD,CFTC Wheat speculative net positions,,2021-01-05,04:30,27.5K,27.5K,,,20.4K,20.4K,
EUR::ECB's Lane Speaks::none,EUR,ECB's Lane Speaks,,2021-01-05,04:45,,,,,,,
USD::FOMC Member Mester Speaks::none,USD,FOMC Member Mester Speaks,,2021-01-05,07:00,,,,,,,
JPY::Monetary Base::y/y,JPY,Monetary Base (YoY),,2021-01-05,07:50,18.3%,18.3%,,,16.5%,16.5%,
AUD::ANZ Job Advertisements::m/m,AUD,ANZ Job Advertisements (MoM),,2021-01-05,08:30,9.2%,8.6%,9.2%,,13.9%,13.9%,
PHP::CPI::m/m,PHP,CPI (MoM)  (Dec),dec,2021-01-05,09:00,0.9%,0.9%,,,1.1%,1.1%,
PHP::CPI::y/y,PHP,CPI (YoY)  (Dec),dec,2021-01-05,09:00,3.5%,3.5%,,3.1%,3.3%,3.3%,
PHP::Core CPI::y/y,PHP,Core CPI (YoY)  (Dec),dec,2021-01-05,09:00,3.3%,3.3%,,,3.2%,3.2%,
THB::CPI::y/y,THB,CPI (YoY)  (Dec),dec,2021-01-05,12:00,-0.27%,-0.27%,,-0.39%,-0.41%,-0.41%,
THB::Core CPI::y/y,THB,Core CPI (YoY)  (Dec),dec,2021-01-05,12:00,0.19%,0.19%,,0.17%,0.18%,0.18%,
SGD::Retail Sales::m/m,SGD,Retail Sales (MoM)  (Nov),nov,2021-01-05,13:00,7.3%,7.3%,,,0.2%,0.2%,
SGD::Retail Sales::y/y,SGD,Retail Sales (YoY)  (Nov),nov,2021-01-05,13:00,-1.9%,-1.9%,,,-8.5%,-8.5%,-8.6%
AUD::AUD/USD Index::none,AUD,AUD/USD Index,,2021-01-05,14:30,42.9%,42.9%,,,44.4%,44.4%,
EUR::EUR/USD Index::none,EUR,EUR/USD Index,,2021-01-05,14:30,54.4%,54.4%,,,53.8%,53.8%,
GBP::GBP/USD Index::none,GBP,GBP/USD Index,,2021-01-05,14:30,40.7%,40.7%,,,41.5%,41.5%,
USD::Gold Index::none,USD,Gold Index,,2021-01-05,14:30,50.7%,50.7%,,,55.0%,55.0%,
NZD::NZD/USD Index::none,NZD,NZD/USD Index,,2021-01-05,14:30,50.6%,50.6%,,,50.7%,50.7%,
CAD::USD/CAD Index::none,CAD,USD/CAD Index,,2021-01-05,14:30,43.3%,43.3%,,,41.3%,41.3%,
CHF::USD/CHF Index::none,CHF,USD/CHF Index,,2021-01-05,14:30,60.9%,60.9%,,,59.9%,59.9%,
JPY::USD/JPY Index::none,JPY,USD/JPY Index,,2021-01-05,14:30,45.1%,45.1%,,,44.1%,44.1%,
EUR::German Retail Sales::m/m,EUR,German Retail Sales (MoM)  (Nov),nov,2021-01-05,15:00,1.9%,1.1%,1.9%,-2.0%,2.6%,2.6%,
EUR::German Retail Sales::y/y,EUR,German Retail Sales (YoY)  (Nov),nov,2021-01-05,15:00,5.6%,5.0%,5.6%,3.9%,8.6%,8.6%,8.2%
RON::PPI::y/y,RON,PPI (YoY)  (Nov),nov,2021-01-05,15:00,-0.71%,-0.71%,,,-1.06%,-1.06%,
CHF::CPI::m/m,CHF,CPI (MoM)  (Dec),dec,2021-01-05,15:30,-0.1%,-0.1%,,-0.1%,-0.2%,-0.2%,
CHF::CPI::y/y,CHF,CPI (YoY)  (Dec),dec,2021-01-05,15:30,-0.8%,-0.8%,,-0.7%,-0.7%,-0.7%,
HUF::Quarterly Unemployment Rate::none,HUF,Quarterly Unemployment Rate  (Nov),nov,2021-01-05,16:00,4.4%,4.4%,,,4.3%,4.3%,
TRY::Exports::none,TRY,Exports  (Dec),dec,2021-01-05,16:00,17.80B,17.80B,,,16.09B,16.09B,
EUR::Spanish Unemployment Change::none,EUR,Spanish Unemployment Change,,2021-01-05,16:00,36.8K,36.8K,,,25.3K,25.3K,
EUR::German Unemployment::none,EUR,German Unemployment  (Dec),dec,2021-01-05,16:55,2.776M,2.770M,2.776M,,2.813M,2.813M,2.817M
EUR::German Unemployment Change::none,EUR,German Unemployment Change  (Dec),dec,2021-01-05,16:55,-37K,-40K,-37K,10K,-40K,-40K,-39K
EUR::German Unemployment Rate::none,EUR,German Unemployment Rate  (Dec),dec,2021-01-05,16:55,6.1%,6.0%,6.1%,6.1%,6.1%,6.1%,
EUR::German Unemployment n.s.a.::none,EUR,German Unemployment n.s.a.  (Dec),dec,2021-01-05,16:55,2.707M,2.707M,,,2.699M,2.699M,
EUR::Loans to Non Financial Corporations::none,EUR,Loans to Non Financial Corporations  (Nov),nov,2021-01-05,17:00,6.9%,6.9%,,,6.8%,6.8%,
EUR::M3 Money Supply::y/y,EUR,M3 Money Supply (YoY)  (Nov),nov,2021-01-05,17:00,11.0%,11.0%,,10.6%,10.5%,10.5%,
EUR::Private Sector Loans::y/y,EUR,Private Sector Loans (YoY),,2021-01-05,17:00,3.1%,3.1%,,,3.2%,3.2%,3.1%
EUR::German 2-Year Schatz Auction::none,EUR,German 2-Year Schatz Auction,,2021-01-05,18:40,-0.730%,-0.730%,,,-0.780%,-0.780%,
EGP::Foreign Reserves (USD)::none,EGP,Foreign Reserves (USD)  (Dec),dec,2021-01-05,19:00,40.06B,40.06B,,,39.22B,39.22B,
EUR::Greek Credit Expansion::y/y,EUR,Greek Credit Expansion (YoY),,2021-01-05,19:15,12.5%,9.2%,12.5%,,11.5%,11.5%,
EUR::Spanish Consumer Confidence::none,EUR,Spanish Consumer Confidence,,2021-01-05,19:30,63.1,63.1,,,55.7,55.7,
BRL::Brazilian PPI::m/m,BRL,Brazilian PPI (MoM)  (Nov),nov,2021-01-05,20:00,1.39%,1.39%,,,3.40%,3.40%,
CAD::IPPI::m/m,CAD,IPPI (MoM)  (Nov),nov,2021-01-05,21:30,-0.6%,-0.6%,,,-0.4%,-0.4%,
CAD::IPPI::y/y,CAD,IPPI (YoY)  (Nov),nov,2021-01-05,21:30,0.0%,0.7%,0.0%,,0.7%,0.7%,
CAD::RMPI::m/m,CAD,RMPI (MoM)  (Nov),nov,2021-01-05,21:30,0.6%,0.6%,,,0.5%,0.5%,
CAD::RMPI::y/y,CAD,RMPI (YoY)  (Nov),nov,2021-01-05,21:30,-1.7%,-1.7%,,,-0.3%,-0.3%,
EUR::Irish Exchequer Returns::none,EUR,Irish Exchequer Returns  (Dec),dec,2021-01-05,21:30,-12.316B,-12.316B,,,-8.919B,-8.919B,
USD::Redbook::m/m,USD,Redbook (MoM),,2021-01-05,21:55,0.5%,0.5%,,,0.4%,0.4%,
USD::Redbook::y/y,USD,Redbook (YoY),,2021-01-05,21:55,5.5%,5.5%,,,8.9%,8.9%,
