EventId,Date,Time,Period,Actual,Forecast,Previous
SEK::Manufacturing PMI::none,2022-01-03,15:30,dec,62.1,,63.1
AED::CPI::m/m,2022-01-03,15:55,nov,0.59%,,0.70%
AED::CPI::y/y,2022-01-03,15:55,nov,2.58%,,1.86%
EUR::Austrian Unemployment Change::none,2022-01-03,16:00,dec,336.3K,,289.3K
EUR::Austrian Unemployment Rate::none,2022-01-03,16:00,dec,8.1%,,7.0%
TRY::Exports::none,2022-01-03,16:00,dec,22.27B,,21.50B
HUF::Manufacturing PMI::none,2022-01-03,16:00,dec,64.8,,52.2
HKD::Retail Sales::y/y,2022-01-03,16:30,nov,7.1%,,12.0%
CHF::Manufacturing PMI::none,2022-01-03,16:30,dec,62.7,61.0,62.5
NOK::Manufacturing PMI::none,2022-01-03,17:00,dec,58.0,58.0,63.9
BHD::M2 Money Supply::none,2022-01-03,18:00,,4.70%,,4.81%
BHD::Private Sector Credit::y/y,2022-01-03,18:00,,5.00%,,3.56%
EUR::German 6-Month Bubill Auction::none,2022-01-03,18:30,,-0.623%,,-0.710%
EUR::Latvian Industrial Production::m/m,2022-01-03,19:00,nov,0.3%,,-1.5%
EUR::Latvian Industrial Production::y/y,2022-01-03,19:00,nov,1.1%,,2.4%
EUR::Portuguese CPI::m/m,2022-01-03,19:00,dec,0.0%,,0.4%
EUR::Portuguese CPI::y/y,2022-01-03,19:00,,2.9%,,2.6%
BRL::BCB Focus Market Readout::none,2022-01-03,19:25,,,,
CLP::Economic Activity::y/y,2022-01-03,19:30,nov,14.3%,,15.0%
INR::Exports (USD)::none,2022-01-03,20:30,dec,37.29B,,37.29B
INR::Imports (USD)::none,2022-01-03,20:30,,59.27B,,52.94B
INR::Trade Balance::none,2022-01-03,20:30,,21.99B,,22.91B
CLP::Unemployment Rate::none,2022-01-03,21:00,nov,7.5%,,8.1%
ILS::Interest Rate Decision::none,2022-01-03,22:00,jan,0.10%,0.10%,0.10%
EUR::French 12-Month BTF Auction::none,2022-01-03,22:00,,-0.635%,,-0.644%
EUR::French 3-Month BTF Auction::none,2022-01-03,22:00,,-0.667%,,-0.764%
EUR::French 6-Month BTF Auction::none,2022-01-03,22:00,,-0.640%,,-0.675%
USD::Construction Spending::m/m,2022-01-03,23:00,nov,0.4%,0.6%,0.4%
NA::Montenegro - New Year's Day::none,2022-01-04,All Day,,,,
NA::New Zealand - New Year's Day::none,2022-01-04,All Day,,,,
USD::3-Month Bill Auction::none,2022-01-04,00:30,,0.090%,,0.085%
USD::6-Month Bill Auction::none,2022-01-04,00:30,,0.220%,,0.210%
BRL::Trade Balance::none,2022-01-04,02:00,dec,4.00B,-1.20B,-1.30B
AUD::CFTC AUD speculative net positions::none,2022-01-04,04:30,,-81.7K,,-80.4K
USD::CFTC Aluminium speculative net positions::none,2022-01-04,04:30,,2.4K,,2.4K
BRL::CFTC BRL speculative net positions::none,2022-01-04,04:30,,-5.3K,,-6.5K
CAD::CFTC CAD speculative net positions::none,2022-01-04,04:30,,-10.3K,,-9.9K
CHF::CFTC CHF speculative net positions::none,2022-01-04,04:30,,-10.7K,,-9.2K
USD::CFTC Copper speculative net positions::none,2022-01-04,04:30,,14.4K,,4.4K
USD::CFTC Corn speculative net positions::none,2022-01-04,04:30,,458.2K,,445.3K
USD::CFTC Crude Oil speculative net positions::none,2022-01-04,04:30,,338.4K,,340.3K
EUR::CFTC EUR speculative net positions::none,2022-01-04,04:30,,-6.6K,,-10.2K
GBP::CFTC GBP speculative net positions::none,2022-01-04,04:30,,-50.7K,,-57.7K
USD::CFTC Gold speculative net positions::none,2022-01-04,04:30,,213.2K,,205.8K
JPY::CFTC JPY speculative net positions::none,2022-01-04,04:30,,-53.1K,,-53.1K
MXN::CFTC MXN speculative net positions::none,2022-01-04,04:30,,-9.0K,,-4.8K
NZD::CFTC NZD speculative net positions::none,2022-01-04,04:30,,-8.4K,,-6.1K
USD::CFTC Nasdaq 100 speculative net positions::none,2022-01-04,04:30,,14.1K,,25.4K
USD::CFTC Natural Gas speculative net positions::none,2022-01-04,04:30,,-146.2K,,-141.2K
RUB::CFTC RUB speculative positions::none,2022-01-04,04:30,,8.5K,,8.6K
USD::CFTC S&P 500 speculative net positions::none,2022-01-04,04:30,,103.3K,,136.4K
USD::CFTC Silver speculative net positions::none,2022-01-04,04:30,,26.5K,,20.9K
USD::CFTC Soybeans speculative net positions::none,2022-01-04,04:30,,125.3K,,102.9K
USD::CFTC Wheat speculative net positions::none,2022-01-04,04:30,,5.9K,,9.1K
GBP::BRC Shop Price Index::y/y,2022-01-04,08:00,,0.8%,,0.3%
NZD::NZD/USD Index::none,2022-01-04,12:30,,49.3%,,49.4%
CAD::USD/CAD Index::none,2022-01-04,12:30,,40.8%,,37.5%
AUD::AUD/USD Index::none,2022-01-04,13:30,,31.2%,,27.6%
AUD::Commodity Prices::y/y,2022-01-04,13:30,,25.7%,,36.7%
EUR::EUR/USD Index::none,2022-01-04,13:30,,46.1%,,47.3%
GBP::GBP/USD Index::none,2022-01-04,13:30,,32.2%,,34.4%
USD::Gold Index::none,2022-01-04,13:30,,59.7%,,55.5%
CHF::USD/CHF Index::none,2022-01-04,13:30,,42.4%,,49.0%
JPY::USD/JPY Index::none,2022-01-04,13:30,,41.9%,,42.5%
EUR::German Retail Sales::m/m,2022-01-04,15:00,nov,0.6%,-0.5%,0.5%
EUR::German Retail Sales::y/y,2022-01-04,15:00,nov,-2.9%,-4.9%,-2.0%
RON::PPI::y/y,2022-01-04,15:00,nov,32.21%,,26.84%
CHF::CPI::m/m,2022-01-04,15:30,dec,-0.1%,-0.1%,0.3%
CHF::CPI::y/y,2022-01-04,15:30,dec,1.5%,1.6%,1.5%
EUR::French CPI::m/m,2022-01-04,15:45,,0.2%,,0.4%
EUR::French CPI::y/y,2022-01-04,15:45,,2.8%,2.8%,2.8%
EUR::French HICP::m/m,2022-01-04,15:45,,0.2%,0.4%,0.4%
EUR::French HICP::y/y,2022-01-04,15:45,,3.4%,3.5%,3.4%
HUF::Gross Wages::y/y,2022-01-04,16:00,oct,8.7%,,9.2%
EUR::Spanish Unemployment Change::none,2022-01-04,16:00,,-76.8K,,-74.4K
EUR::German Unemployment::none,2022-01-04,16:55,dec,2.405M,,2.428M
EUR::German Unemployment Change::none,2022-01-04,16:55,dec,-23K,-15K,-34K
EUR::German Unemployment Rate::none,2022-01-04,16:55,dec,5.2%,5.3%,5.3%
EUR::German Unemployment n.s.a.::none,2022-01-04,16:55,dec,2.330M,,2.317M
BHD::CPI::m/m,2022-01-04,17:25,dec,-0.20%,,0.10%
BHD::CPI::y/y,2022-01-04,17:25,dec,0.70%,,0.70%
GBP::BoE Consumer Credit::none,2022-01-04,17:30,nov,1.233B,0.800B,0.828B
GBP::M4 Money Supply::m/m,2022-01-04,17:30,nov,0.7%,,0.6%
GBP::Mortgage Approvals::none,2022-01-04,17:30,nov,66.96K,65.40K,67.10K
GBP::Mortgage Lending::none,2022-01-04,17:30,nov,3.69B,3.55B,1.15B
GBP::Net Lending to Individuals::none,2022-01-04,17:30,,4.9B,3.9B,2.0B
USD::OPEC Meeting::none,2022-01-04,18:00,,,,
EUR::German 2-Year Schatz Auction::none,2022-01-04,18:30,,-0.620%,,-0.710%
EUR::Portuguese Business Confidence::none,2022-01-04,19:00,dec,2.0,,1.9
EUR::Portuguese Consumer Confidence::none,2022-01-04,19:00,dec,-16.40,,-13.30
BHD::GDP::q/q,2022-01-04,19:30,q3,-0.10%,,3.50%
BHD::GDP::y/y,2022-01-04,19:30,q3,2.10%,,5.70%
SGD::S&P Global Manufacturing PMI::none,2022-01-04,21:00,dec,50.7,,50.6
CAD::IPPI::m/m,2022-01-04,21:30,nov,0.8%,0.8%,1.6%
CAD::IPPI::y/y,2022-01-04,21:30,nov,18.1%,,16.7%
CAD::RMPI::m/m,2022-01-04,21:30,nov,-1.0%,,4.8%
CAD::RMPI::y/y,2022-01-04,21:30,nov,36.2%,,38.5%
USD::Redbook::y/y,2022-01-04,21:55,,18.8%,,21.4%
USD::JOLTS Job Openings::none,2022-01-04,23:00,nov,10.562M,11.075M,11.091M
USD::ISM Manufacturing Employment::none,2022-01-04,23:00,dec,54.2,53.5,53.3
USD::ISM Manufacturing New Orders Index::none,2022-01-04,23:00,dec,60.4,,61.5
USD::ISM Manufacturing PMI::none,2022-01-04,23:00,dec,58.7,60.0,61.1
USD::ISM Manufacturing Prices::none,2022-01-04,23:00,dec,68.2,79.5,82.4
PLN::Interest Rate Decision::none,2022-01-04,23:00,jan,2.25%,2.25%,1.75%
USD::FOMC Member Kashkari Speaks::none,2022-01-04,23:00,,,,
NZD::GlobalDairyTrade Price Index::none,2022-01-04,23:00,,0.3%,,-1.5%
NA::Montenegro - New Year's Day::none,2022-01-05,All Day,,,,
NA::Sweden - Epiphany Day - Early close at 13:00::none,2022-01-05,,,,,
KRW::FX Reserves - USD::none,2022-01-05,05:00,dec,463.12B,,463.91B
USD::API Weekly Crude Oil Stock::none,2022-01-05,05:30,,-6.432M,-3.400M,-3.090M
USD::Total Vehicle Sales::none,2022-01-05,07:00,,12.40M,,12.86M
JPY::Monetary Base::y/y,2022-01-05,07:50,,8.3%,9.5%,9.3%
AUD::ANZ Job Advertisements::m/m,2022-01-05,08:30,,-5.5%,,9.9%
AUD::RBA Chart Pack Release::none,2022-01-05,08:30,,,,
PHP::CPI::m/m,2022-01-05,09:00,dec,0.3%,0.7%,0.7%
PHP::CPI::y/y,2022-01-05,09:00,dec,3.6%,3.8%,4.2%
PHP::Core CPI::y/y,2022-01-05,09:00,dec,3.0%,3.2%,3.3%
JPY::10-Year JGB Auction::none,2022-01-05,11:35,,0.096%,,0.060%
THB::CPI::y/y,2022-01-05,12:00,dec,2.17%,2.56%,2.71%
THB::Core CPI::y/y,2022-01-05,12:00,dec,0.29%,0.30%,0.29%
SGD::Retail Sales::m/m,2022-01-05,13:00,nov,2.5%,,0.7%
SGD::Retail Sales::y/y,2022-01-05,13:00,nov,1.9%,,7.5%
JPY::Household Confidence::none,2022-01-05,13:00,dec,39.1,39.8,39.2
SEK::Services PMI::m/m,2022-01-05,15:30,dec,67.3,,68.7
EUR::French Consumer Confidence::none,2022-01-05,15:45,dec,100,97,98
HUF::Quarterly Unemployment Rate::none,2022-01-05,16:00,nov,3.6%,,3.8%
EUR::Austrian Wholesale Prices n.s.a::m/m,2022-01-05,16:00,dec,-0.5%,,1.0%
EUR::Austrian Wholesale Prices n.s.a::y/y,2022-01-05,16:00,dec,15.0%,,16.6%
TWD::FX Reserves USD::none,2022-01-05,16:20,dec,548.41B,,547.33B
EGP::Foreign Reserves (USD)::none,2022-01-05,17:40,dec,40.94B,,40.91B
NOK::House Price Index::y/y,2022-01-05,18:00,dec,5.20%,,6.60%
EUR::Italian CPI::m/m,2022-01-05,18:00,dec,0.4%,,0.6%
EUR::Italian CPI::y/y,2022-01-05,18:00,dec,3.9%,3.9%,3.7%
EUR::Italian HICP::m/m,2022-01-05,18:00,dec,0.5%,0.4%,0.7%
EUR::Italian HICP::y/y,2022-01-05,18:00,dec,4.2%,4.2%,3.9%
EUR::Spanish 15-Year Obligacion Auction::none,2022-01-05,18:15,,1.042%,,0.942%
EUR::Spanish 3-Year Bonos Auction::none,2022-01-05,18:15,,-0.392%,,-0.513%
EUR::Spanish 7-Year Obligacion Auction::none,2022-01-05,18:15,,0.122%,,-0.025%
EUR::German 10-Year Bund Auction::none,2022-01-05,18:30,,-0.090%,,-0.380%
EUR::Spanish Consumer Confidence::none,2022-01-05,19:00,,81.3,,84.6
BRL::Brazilian PPI::m/m,2022-01-05,20:00,nov,1.31%,,2.16%
MXN::Consumer Confidence::none,2022-01-05,20:00,,44.5,,46.0
MXN::Consumer Confidence n.s.a.::none,2022-01-05,20:00,,44.9,,45.9
USD::MBA 30-Year Mortgage Rate::none,2022-01-05,20:00,,3.33%,,3.31%
USD::MBA Mortgage Applications::w/w,2022-01-05,20:00,,-5.6%,,3.2%
USD::MBA Purchase Index::none,2022-01-05,20:00,,277.3,,308.7
USD::Mortgage Market Index::none,2022-01-05,20:00,,572.8,,588.4
USD::Mortgage Refinance Index::none,2022-01-05,20:00,,"2,351.3",,"2,411.3"
PLN::FX Reserves (EUR)::none,2022-01-05,21:00,dec,146.58B,,146.72B
USD::ADP Nonfarm Employment Change::none,2022-01-05,21:15,dec,807K,400K,505K
CAD::Building Permits::m/m,2022-01-05,21:30,nov,6.8%,2.3%,2.4%
CAD::New Housing Price Index::m/m,2022-01-05,21:30,nov,0.8%,0.7%,0.9%
USD::All Car Sales::none,2022-01-05,22:00,dec,2.61M,,2.65M
USD::All Truck Sales::none,2022-01-05,22:00,dec,9.82M,,10.25M
USD::Crude Oil Imports::none,2022-01-05,23:30,,-0.500M,,0.515M
USD::Crude Oil Inventories::none,2022-01-05,23:30,,-2.144M,-3.283M,-3.576M
USD::Cushing Crude Oil Inventories::none,2022-01-05,23:30,,2.577M,,1.055M
USD::Distillate Fuel Production::none,2022-01-05,23:30,,0.030M,,0.083M
USD::EIA Refinery Crude Runs::w/w,2022-01-05,23:30,,0.164M,,-0.115M
USD::EIA Weekly Distillates Stocks::none,2022-01-05,23:30,,4.418M,1.525M,-1.726M
USD::EIA Weekly Refinery Utilization Rates::w/w,2022-01-05,23:30,,0.1%,0.4%,0.1%
USD::Gasoline Inventories::none,2022-01-05,23:30,,10.128M,1.775M,-1.458M
USD::Gasoline Production::none,2022-01-05,23:30,,-1.607M,,0.171M
USD::Heating Oil Stockpiles::none,2022-01-05,23:30,,-0.349M,,-0.830M
NA::Croatia - Epiphany Day::none,2022-01-06,All Day,,,,
NA::Cyprus - Epiphany Day::none,2022-01-06,All Day,,,,
NA::Egypt - Christmas Day::none,2022-01-06,All Day,,,,
NA::Finland - Epiphany Day::none,2022-01-06,All Day,,,,
NA::Greece - Epiphany Day::none,2022-01-06,All Day,,,,
NA::Lebanon - Christmas::none,2022-01-06,All Day,,,,
NA::Montenegro - Christmas::none,2022-01-06,All Day,,,,
NA::Poland - Epiphany Day::none,2022-01-06,All Day,,,,
NA::Slovakia - Epiphany Day::none,2022-01-06,All Day,,,,
NA::Sweden - Epiphany Day::none,2022-01-06,All Day,,,,
EUR::Irish Exchequer Returns::none,2022-01-06,00:30,dec,-7.372B,,-1.485B
BRL::Foreign Exchange Flows::none,2022-01-06,01:30,,-9.946B,,-6.261B
USD::Fed's Balance Sheet::none,2022-01-06,04:30,,"8,765.72B",,"8,757.46B"
USD::API Weekly Gasoline Stock::none,2022-01-06,05:30,,7.061M,,-0.319M
COP::CPI::m/m,2022-01-06,08:00,dec,0.73%,0.44%,0.50%
COP::CPI::y/y,2022-01-06,08:00,dec,5.62%,5.33%,5.26%
EUR::Estonian Industrial Production::m/m,2022-01-06,14:00,nov,2.70%,,-2.90%
EUR::Estonian Industrial Production::y/y,2022-01-06,14:00,nov,6.30%,,2.40%
EUR::German Factory Orders::m/m,2022-01-06,15:00,nov,3.7%,2.1%,-5.8%
HUF::PPI::y/y,2022-01-06,16:00,nov,21.6%,,18.5%
TWD::CPI::m/m,2022-01-06,16:00,dec,-0.06%,,0.56%
TWD::CPI::y/y,2022-01-06,16:00,dec,2.62%,2.70%,2.84%
BRL::IPC-Fipe Inflation Index::m/m,2022-01-06,16:00,dec,0.57%,,0.72%
TWD::Wholesale Prices::m/m,2022-01-06,16:00,dec,12.25%,,14.51%
CZK::Budget Balance::none,2022-01-06,17:30,dec,-419.700B,,-401.500B
EUR::PPI::m/m,2022-01-06,18:00,nov,1.8%,1.2%,5.4%
EUR::PPI::y/y,2022-01-06,18:00,nov,23.7%,22.9%,21.9%
EUR::French 10-Year OAT Auction::none,2022-01-06,18:00,,0.30%,,-0.19%
ILS::FX Reserve - USD::none,2022-01-06,19:00,dec,213.029B,,208.770B
BRL::IGP-DI Inflation Index::m/m,2022-01-06,19:00,dec,1.25%,1.34%,-0.58%
BRL::Industrial Production::m/m,2022-01-06,20:00,nov,-0.2%,0.1%,-0.6%
BRL::Industrial Production::y/y,2022-01-06,20:00,nov,-4.4%,-4.2%,-7.8%
USD::Challenger Job Cuts::none,2022-01-06,20:30,dec,19.052K,,14.875K
USD::Challenger Job Cuts::y/y,2022-01-06,20:30,,-75.3%,,-77.0%
EUR::German CPI::m/m,2022-01-06,21:00,dec,0.5%,0.4%,-0.2%
EUR::German CPI::y/y,2022-01-06,21:00,dec,5.3%,5.1%,5.2%
EUR::German HICP::m/m,2022-01-06,21:00,dec,0.3%,0.2%,0.3%
EUR::German HICP::y/y,2022-01-06,21:00,dec,5.7%,5.7%,6.0%
UAH::Foreign Reserves (USD)::none,2022-01-06,21:10,dec,30.94B,30.65B,30.50B
CAD::Exports::none,2022-01-06,21:30,nov,58.57B,,56.42B
CAD::Imports::none,2022-01-06,21:30,nov,55.44B,,54.16B
CAD::Trade Balance::none,2022-01-06,21:30,nov,3.13B,2.03B,2.26B
USD::Trade Balance::none,2022-01-06,21:30,nov,-80.20B,-77.10B,-67.20B
USD::Continuing Jobless Claims::none,2022-01-06,21:30,,"1,754K","1,688K","1,718K"
USD::Exports::none,2022-01-06,21:30,,224.20B,,223.60B
USD::Imports::none,2022-01-06,21:30,,304.40B,,290.70B
USD::Initial Jobless Claims::none,2022-01-06,21:30,,207K,197K,200K
USD::Jobless Claims 4-Week Avg.::none,2022-01-06,21:30,,204.50K,,199.75K
EUR::ECB's Schnabel Speaks::none,2022-01-06,22:00,,,,
USD::Durables Excluding Defense::m/m,2022-01-06,23:00,nov,2.0%,,2.0%
USD::Factory Orders::m/m,2022-01-06,23:00,nov,1.6%,1.5%,1.2%
USD::Factory orders ex transportation::m/m,2022-01-06,23:00,nov,0.8%,,1.5%
USD::ISM Non-Manufacturing Business Activity::none,2022-01-06,23:00,dec,67.6,71.0,74.6
USD::ISM Non-Manufacturing Employment::none,2022-01-06,23:00,dec,54.9,,56.5
USD::ISM Non-Manufacturing New Orders::none,2022-01-06,23:00,dec,61.5,,69.7
USD::ISM Non-Manufacturing PMI::none,2022-01-06,23:00,dec,62.0,66.9,69.1
USD::ISM Non-Manufacturing Prices::none,2022-01-06,23:00,dec,82.5,,82.3
KWD::CPI::m/m,2022-01-06,23:00,,0.25%,,1.33%
KWD::CPI::y/y,2022-01-06,23:00,,3.82%,,4.09%
USD::Natural Gas Storage::none,2022-01-06,23:30,,-31B,-54B,-136B
NA::Egypt - Christmas::none,2022-01-07,All Day,,,,
NA::Kazakhstan - Christmas::none,2022-01-07,All Day,,,,
NA::Montenegro - Christmas::none,2022-01-07,All Day,,,,
NA::Palestinian Territory - Christmas::none,2022-01-07,All Day,,,,
NA::Russia - Christmas::none,2022-01-07,All Day,,,,
NA::Serbia - Christmas::none,2022-01-07,All Day,,,,
NA::Ukraine - Christmas::none,2022-01-07,All Day,,,,
USD::4-Week Bill Auction::none,2022-01-07,00:30,,0.050%,,0.040%
USD::8-Week Bill Auction::none,2022-01-07,00:30,,0.055%,,0.055%
ARS::Industrial Production::y/y,2022-01-07,03:00,nov,10.1%,,4.4%
ARS::Tax Revenue::none,2022-01-07,03:00,dec,"1,179.88B",,"1,034.86B"
PEN::Interest Rate Decision::none,2022-01-07,07:00,jan,3.00%,3.00%,2.50%
JPY::Household Spending::m/m,2022-01-07,07:30,nov,-1.2%,1.2%,3.4%
JPY::Household Spending::y/y,2022-01-07,07:30,nov,-1.3%,1.6%,-0.6%
JPY::Overall wage income of employees::none,2022-01-07,07:30,nov,0.0%,,0.2%
JPY::Overtime Pay::y/y,2022-01-07,07:30,nov,2.70%,,2.30%
JPY::CPI Tokyo Ex Food and Energy::m/m,2022-01-07,07:30,dec,0.0%,,-0.1%
JPY::Tokyo CPI::y/y,2022-01-07,07:30,dec,0.8%,,0.5%
JPY::Tokyo Core CPI::y/y,2022-01-07,07:30,dec,0.5%,0.5%,0.3%
JPY::Average Cash Earnings::y/y,2022-01-07,07:30,,0.0%,,0.2%
JPY::Foreign Bonds Buying::none,2022-01-07,07:50,,310.0B,,"-1,587.2B"
JPY::Foreign Investments in Japanese Stocks::none,2022-01-07,07:50,,124.5B,,-839.0B
PHP::Industrial Production::y/y,2022-01-07,09:00,,26.5%,,25.9%
IDR::FX Reserves (USD)::none,2022-01-07,11:05,dec,144.90B,,145.90B
JPY::30-Year JGB Auction::none,2022-01-07,11:35,,0.719%,,0.673%
EUR::Estonian CPI::m/m,2022-01-07,14:00,dec,3.10%,,1.80%
EUR::Estonian CPI::y/y,2022-01-07,14:00,dec,12.20%,,8.80%
ZAR::Foreign Reserves (USD)::none,2022-01-07,14:00,dec,57.59B,,57.62B
ZAR::Net FX Reserves (USD)::none,2022-01-07,14:00,dec,55.309B,,55.160B
CHF::Unemployment Rate n.s.a.::none,2022-01-07,14:45,dec,2.6%,,2.5%
CHF::Unemployment Rate s.a.::none,2022-01-07,14:45,dec,2.4%,2.5%,2.5%
NOK::Credit Indicator::y/y,2022-01-07,15:00,nov,5.1%,,5.3%
EUR::Finnish Trade Balance::none,2022-01-07,15:00,nov,-0.41B,,-0.59B
EUR::German Current Account Balance n.s.a::none,2022-01-07,15:00,nov,18.9B,,17.6B
EUR::German Exports::m/m,2022-01-07,15:00,nov,1.7%,-0.2%,4.2%
EUR::German Imports::m/m,2022-01-07,15:00,nov,3.3%,-1.7%,5.2%
EUR::German Industrial Production::m/m,2022-01-07,15:00,nov,-0.2%,1.0%,2.4%
EUR::German Trade Balance::none,2022-01-07,15:00,nov,10.9B,12.8B,12.4B
NOK::Manufacturing Production::m/m,2022-01-07,15:00,nov,0.0%,,-0.9%
DKK::Unemployment Rate::none,2022-01-07,15:00,nov,2.4%,,2.7%
GBP::Halifax House Price Index::m/m,2022-01-07,15:00,dec,1.1%,,1.1%
MYR::FX Reserves USD::none,2022-01-07,15:00,,116.9B,,116.3B
GBP::Halifax House Price Index::y/y,2022-01-07,15:00,,9.8%,,8.2%
CHF::Retail Sales::y/y,2022-01-07,15:30,nov,5.8%,,2.2%
THB::Currency Swaps (USD)::none,2022-01-07,15:30,,33.2B,,34.3B
THB::Foreign Reserves (USD)::none,2022-01-07,15:30,,246.0B,,244.0B
EUR::French Consumer Spending::m/m,2022-01-07,15:45,nov,0.8%,0.5%,-0.6%
EUR::French Current Account::none,2022-01-07,15:45,nov,-3.60B,,-2.50B
EUR::French Exports::none,2022-01-07,15:45,nov,44.0B,,43.3B
EUR::French Imports::none,2022-01-07,15:45,nov,53.7B,,51.0B
EUR::French Industrial Production::m/m,2022-01-07,15:45,nov,-0.4%,0.5%,0.9%
EUR::French Trade Balance::none,2022-01-07,15:45,nov,-9.7B,-6.9B,-7.7B
EUR::French Reserve Assets Total::none,2022-01-07,15:45,dec,"223,787.0M",,"221,771.0M"
EUR::Austrian Trade Balance::none,2022-01-07,16:00,oct,"-1,240.1M",,-483.4M
HUF::Industrial Output::y/y,2022-01-07,16:00,nov,2.6%,-1.7%,-3.4%
CZK::Industrial Production::y/y,2022-01-07,16:00,nov,1.6%,-0.6%,-4.9%
HUF::Retail Sales::y/y,2022-01-07,16:00,nov,3.8%,,5.7%
EUR::Slovak Trade Balance::none,2022-01-07,16:00,nov,-23.1M,78.5M,363.1M
CZK::Trade Balance NRA::none,2022-01-07,16:00,nov,5.7B,-5.8B,-16.3B
EUR::Austrian HICP::m/m,2022-01-07,16:00,dec,0.3%,,0.5%
EUR::Austrian HICP::y/y,2022-01-07,16:00,dec,3.8%,,4.1%
MUR::CPI::y/y,2022-01-07,16:00,dec,6.80%,,6.40%
TWD::Exports::y/y,2022-01-07,16:00,dec,23.4%,26.7%,30.2%
TWD::Imports::y/y,2022-01-07,16:00,dec,28.10%,30.60%,33.80%
TWD::Trade Balance::none,2022-01-07,16:00,dec,5.77B,5.90B,5.71B
CZK::GDP::q/q,2022-01-07,16:00,q3,1.6%,,1.5%
CZK::GDP::y/y,2022-01-07,16:00,q3,3.3%,,3.1%
CZK::Construction Output::y/y,2022-01-07,16:00,,2.0%,,3.7%
