EventId,Date,Time,Period,Actual,Forecast,Previous
CZK::FX Reserves (EUR)::none,2016-01-07,17:00,dec,59.510B,,58.840B
SGD::Foreign Reserves USD::m/m,2016-01-07,17:00,dec,247.7B,,247.1B
ZAR::Business Confidence::none,2016-01-07,17:30,dec,79.6,,82.7
IDR::M2 Money Supply::y/y,2016-01-07,17:50,nov,9.20%,,10.40%
EUR::Greek Unemployment Rate::none,2016-01-07,18:00,oct,24.5%,,24.6%
EUR::Retail Sales::m/m,2016-01-07,18:00,nov,-0.3%,0.2%,-0.2%
EUR::Retail Sales::y/y,2016-01-07,18:00,nov,1.4%,2.0%,2.4%
EUR::Business Climate::none,2016-01-07,18:00,dec,0.4,0.4,0.4
EUR::Business and Consumer Survey::none,2016-01-07,18:00,dec,106.8,106.1,106.1
EUR::Consumer Confidence::none,2016-01-07,18:00,dec,-6.0,-6.0,-5.9
EUR::Consumer Inflation Expectation::none,2016-01-07,18:00,dec,3.6,,3.7
BRL::IGP-DI Inflation Index::m/m,2016-01-07,18:00,dec,0.44%,0.43%,1.19%
EUR::Industrial Sentiment::none,2016-01-07,18:00,dec,-2.0,-3.0,-3.2
EUR::Selling Price Expectations::none,2016-01-07,18:00,dec,-3.0,,-0.7
EUR::Services Sentiment::none,2016-01-07,18:00,dec,13.0,13.0,12.8
EUR::Unemployment Rate::none,2016-01-07,18:00,dec,10.5%,10.7%,10.6%
MYR::FX Reserves USD (2wk)::none,2016-01-07,18:00,,95.3B,,94.9B
EUR::French 10-Year OAT Auction::none,2016-01-07,18:00,,0.86%,,0.95%
EUR::French 15-Year OAT Auction::none,2016-01-07,18:00,,1.44%,,1.49%
RON::Interest Rate Decision::none,2016-01-07,18:30,,1.75%,1.75%,1.75%
EUR::Spanish Business Confidence::none,2016-01-07,18:30,,2.4,,-2.7
BRL::Industrial Production::m/m,2016-01-07,19:00,nov,-2.4%,-1.0%,-0.6%
BRL::Industrial Production::y/y,2016-01-07,19:00,nov,-12.4%,-10.3%,-11.1%
CLP::Copper Exports (USD)::none,2016-01-07,19:30,dec,"2,597M",,"2,493M"
CLP::Exports (USD)::none,2016-01-07,19:30,dec,"5,201M",,"5,039M"
CLP::Imports (USD)::none,2016-01-07,19:30,dec,"5,351M",,"5,210M"
CLP::Trade Balance::none,2016-01-07,19:30,dec,-0.15B,0.40B,-0.17B
BRL::Auto Production::m/m,2016-01-07,20:30,dec,-18.4%,,-14.2%
BRL::Auto Sales::m/m,2016-01-07,20:30,dec,16.7%,,1.6%
USD::Challenger Job Cuts::none,2016-01-07,20:30,dec,23.6K,,31.0K
ILS::FX Reserve - USD::none,2016-01-07,20:30,dec,90.623B,,88.822B
USD::Challenger Job Cuts::y/y,2016-01-07,20:30,,-27.6%,,-13.9%
PLN::FX Reserves (EUR)::none,2016-01-07,21:00,dec,86.80B,,92.60B
ZAR::Total Vehicle Sales::none,2016-01-07,21:10,dec,49.25K,,51.26K
ZAR::Total Vehicle Sales::y/y,2016-01-07,21:10,dec,-4.20%,,0.40%
CAD::BoC Gov Poloz Speaks::none,2016-01-07,21:10,,,,
USD::Continuing Jobless Claims::none,2016-01-07,21:30,,"2,230K","2,193K","2,205K"
USD::Initial Jobless Claims::none,2016-01-07,21:30,,277K,275K,287K
USD::Jobless Claims 4-Week Avg.::none,2016-01-07,21:30,,275.75K,,277.00K
MXN::CPI::m/m,2016-01-07,22:00,dec,0.41%,0.35%,0.55%
MXN::CPI::y/y,2016-01-07,22:00,dec,2.13%,2.08%,2.21%
MXN::Core CPI::m/m,2016-01-07,22:00,dec,0.31%,0.34%,0.04%
USD::Bloomberg Consumer Confidence::none,2016-01-07,22:50,,44.2,,43.6
CAD::Ivey PMI::none,2016-01-07,23:00,dec,49.9,56.7,63.6
CAD::Ivey PMI n.s.a::none,2016-01-07,23:00,dec,42.5,,57.9
USD::Natural Gas Storage::none,2016-01-07,23:30,,-113B,-99B,-58B
NA::Russia - Orthodox Christmas::none,2016-01-08,All Day,,,,
NA::Ukraine - Exchange Holiday::none,2016-01-08,All Day,,,,
USD::Chicago Fed President Evans Speaks::none,2016-01-08,05:15,,,,
AUD::AIG Construction Index::none,2016-01-08,06:30,dec,46.8,,50.7
JPY::Foreign Reserves (USD)::none,2016-01-08,07:50,dec,"1,233.2B",,"1,233.0B"
AUD::Retail Sales::m/m,2016-01-08,08:30,nov,0.4%,0.4%,0.6%
JPY::Overtime Pay::y/y,2016-01-08,09:30,nov,1.10%,,1.20%
JPY::Average Cash Earnings::y/y,2016-01-08,09:30,,0.0%,0.7%,0.7%
MUR::CPI::y/y,2016-01-08,12:20,dec,1.30%,,1.00%
