Issue,EventId,Cur,Event,Period,Date,Time,PreviousRaw,PriorActual,PreviousEffective,Details
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2024-05-02,07:50,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2024-06-19,07:50,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2024-08-05,07:50,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2024-09-26,07:50,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2024-11-06,07:50,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2024-12-24,07:50,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,GBP::boe mpc treasury committee hearings::none,GBP,BoE MPC Treasury Committee Hearings,,2024-02-20,17:45,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,GBP::boe mpc treasury committee hearings::none,GBP,BoE MPC Treasury Committee Hearings,,2024-11-19,18:00,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2024-01-04,03:00,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2024-02-22,03:00,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2024-04-11,02:00,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2024-05-23,02:00,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2024-07-04,02:00,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2024-08-22,02:00,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2024-10-10,02:00,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2024-11-27,03:00,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2024-01-25,08:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2024-04-18,09:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2024-07-18,09:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,AUD::rba bulletin::none,AUD,RBA Bulletin,,2024-10-17,08:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,CHF::snb board member jordan speaks::none,CHF,SNB Board Member Jordan Speaks,,2024-04-26,16:00,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,CHF::snb board member jordan speaks::none,CHF,SNB Board Member Jordan Speaks,,2024-05-06,20:25,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,CHF::snb board member jordan speaks::none,CHF,SNB Board Member Jordan Speaks,,2024-05-28,12:55,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,CHF::snb board member jordan speaks::none,CHF,SNB Board Member Jordan Speaks,,2024-05-30,08:00,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-02-10,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-02-17,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-02-24,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-03-02,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-03-09,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-03-16,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-03-23,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-03-30,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-04-06,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-04-13,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-04-20,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-04-27,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-05-04,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-05-11,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-05-18,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-05-25,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-06-01,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-06-08,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-06-15,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-06-22,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-06-29,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-07-06,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-07-13,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-07-20,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-07-27,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-08-03,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-08-10,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-08-17,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-08-24,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-08-31,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-09-07,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-09-14,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-09-21,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-09-28,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-10-05,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-10-12,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-10-19,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-10-26,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-11-02,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-11-09,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-11-16,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-11-23,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-11-30,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-12-07,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-12-14,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-12-21,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,RUB::cftc rub speculative positions::none,RUB,CFTC RUB speculative positions,,2024-12-28,04:30,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,EUR::french 12 - month btf auction::none,EUR,French 12-Month BTF Auction,,2024-01-06,22:00,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,EUR::french 3 - month btf auction::none,EUR,French 3-Month BTF Auction,,2024-01-06,22:00,,,,"{""cutoff"": ""23-01-2026 02:26""}"
stale_missing_actual_dropped,EUR::french 6 - month btf auction::none,EUR,French 6-Month BTF Auction,,2024-01-06,22:00,,,,"{""cutoff"": ""23-01-2026 02:26""}"
