EventId,Date,Time,Period,Actual,Forecast,Previous
NA::Russia - New Year's Day::none,2025-01-01,All Day,,,,
NA::Rwanda - New Year's Day::none,2025-01-01,All Day,,,,
NA::Serbia - New Year's Day::none,2025-01-01,All Day,,,,
NA::Singapore - New Year's Day::none,2025-01-01,All Day,,,,
NA::Slovakia - Republic Day::none,2025-01-01,All Day,,,,
NA::Slovenia - Republic Day::none,2025-01-01,All Day,,,,
NA::South Africa - New Year's Day::none,2025-01-01,All Day,,,,
NA::South Korea - New Year's Day::none,2025-01-01,All Day,,,,
NA::Spain - New Year's Day::none,2025-01-01,All Day,,,,
NA::Sweden - New Year's Day::none,2025-01-01,All Day,,,,
NA::Switzerland - New Year's Day::none,2025-01-01,All Day,,,,
NA::Taiwan - New Year::none,2025-01-01,All Day,,,,
NA::Tanzania - New Year's Day::none,2025-01-01,All Day,,,,
NA::Thailand - New Year's Day::none,2025-01-01,All Day,,,,
NA::Türkiye - New Year's Day::none,2025-01-01,All Day,,,,
NA::Ukraine - New Year's Day::none,2025-01-01,All Day,,,,
NA::United Arab Emirates - New Year's Day::none,2025-01-01,All Day,,,,
NA::United Kingdom - New Year's Day::none,2025-01-01,All Day,,,,
NA::United States - New Year's Day::none,2025-01-01,All Day,,,,
NA::Venezuela - New Year's Day::none,2025-01-01,All Day,,,,
NA::Vietnam - New Year's Day::none,2025-01-01,All Day,,,,
NA::Zimbabwe - New Year's Day::none,2025-01-01,All Day,,,,
USD::API Weekly Crude Oil Stock::none,2025-01-01,05:30,,-1.442M,-3.000M,-3.200M
KRW::Exports::y/y,2025-01-01,08:00,dec,6.6%,4.0%,1.4%
KRW::Imports::y/y,2025-01-01,08:00,dec,3.3%,4.6%,-2.4%
KRW::Trade Balance::none,2025-01-01,08:00,dec,6.49B,4.21B,5.59B
PEN::CPI::m/m,2025-01-01,23:00,dec,0.11%,,0.09%
NA::Botswana - Market Holiday::none,2025-01-02,All Day,,,,
NA::Japan - Market Holiday::none,2025-01-02,All Day,,,,
NA::Kazakhstan - New Year's Day::none,2025-01-02,All Day,,,,
NA::Mauritius - New Year's Day::none,2025-01-02,All Day,,,,
NA::Montenegro - New Year's Day::none,2025-01-02,All Day,,,,
NA::New Zealand - New Year's Day::none,2025-01-02,All Day,,,,
NA::Romania - New Year's Day::none,2025-01-02,All Day,,,,
NA::Russia - New Year's Day::none,2025-01-02,All Day,,,,
NA::Rwanda - New Year's Day::none,2025-01-02,All Day,,,,
NA::Serbia - New Year's Day::none,2025-01-02,All Day,,,,
NA::Switzerland - New Year's Day::none,2025-01-02,All Day,,,,
SGD::GDP::q/q,2025-01-02,08:00,q4,0.1%,2.0%,3.2%
SGD::GDP::y/y,2025-01-02,08:00,q4,4.3%,3.8%,5.4%
KRW::S&P Global South Korea Manufacturing PMI::none,2025-01-02,08:30,dec,49.0,,50.6
SGD::URA Property Index::q/q,2025-01-02,08:30,q4,2.30%,,-0.70%
IDR::Core Inflation::y/y,2025-01-02,12:00,dec,2.26%,2.28%,2.26%
IDR::Inflation::m/m,2025-01-02,12:00,dec,0.44%,0.44%,0.30%
IDR::Inflation::y/y,2025-01-02,12:00,dec,1.57%,1.60%,1.55%
AUD::Commodity Prices::y/y,2025-01-02,13:30,dec,-10.7%,,-10.8%
EUR::Estonian Retail Sales::m/m,2025-01-02,14:00,nov,-0.70%,,5.70%
EUR::Estonian Retail Sales::y/y,2025-01-02,14:00,nov,-0.70%,,-1.00%
GBP::Nationwide HPI::m/m,2025-01-02,15:00,dec,0.7%,0.1%,1.2%
GBP::Nationwide HPI::y/y,2025-01-02,15:00,dec,4.7%,3.8%,3.7%
HUF::Manufacturing PMI::none,2025-01-02,15:30,dec,50.6,,50.4
SEK::Manufacturing PMI::none,2025-01-02,15:30,dec,52.4,,53.8
HKD::Retail Sales::y/y,2025-01-02,16:30,nov,-7.3%,,-2.9%
SEK::Swedish Monetary Policy Meeting Minutes::none,2025-01-02,16:30,,,,
EUR::Loans to Non Financial Corporations::none,2025-01-02,17:00,nov,1.0%,,1.2%
EUR::M3 Money Supply::none,2025-01-02,17:00,nov,"16,681.9B",,"16,577.4B"
EUR::M3 Money Supply::y/y,2025-01-02,17:00,nov,3.8%,3.5%,3.4%
EUR::Private Sector Loans::y/y,2025-01-02,17:00,nov,0.9%,0.9%,0.8%
EUR::Austrian Unemployment Change::none,2025-01-02,17:00,dec,352.9K,,304.4K
EUR::Austrian Unemployment Rate::none,2025-01-02,17:00,dec,8.3%,,7.1%
NOK::Manufacturing PMI::none,2025-01-02,17:00,dec,50.3,,50.5
BHD::M2 Money Supply::none,2025-01-02,18:30,nov,2.20%,,3.40%
BHD::Private Sector Credit::y/y,2025-01-02,18:30,nov,0.80%,,2.00%
EUR::Car Registration::m/m,2025-01-02,19:00,dec,26.40%,,-0.20%
EUR::Car Registration::y/y,2025-01-02,19:00,dec,28.80%,,6.40%
EUR::Portuguese Business Confidence::none,2025-01-02,19:00,dec,2.7,,2.5
EUR::Portuguese Consumer Confidence::none,2025-01-02,19:00,dec,-15.00,,-14.00
CLP::Economic Activity::y/y,2025-01-02,19:30,nov,2.1%,,2.3%
TRY::Net FX Reserves::none,2025-01-02,19:30,,63.62%,,61.81%
USD::MBA 30-Year Mortgage Rate::none,2025-01-02,20:00,,6.97%,,6.75%
USD::MBA Mortgage Applications::w/w,2025-01-02,20:00,,-12.6%,,-0.7%
USD::MBA Purchase Index::none,2025-01-02,20:00,,136.7,,157.1
USD::Mortgage Market Index::none,2025-01-02,20:00,,174.9,,224.0
USD::Mortgage Refinance Index::none,2025-01-02,20:00,,395.1,,617.5
SGD::S&P Global Manufacturing PMI::none,2025-01-02,21:00,dec,51.1,,51.0
USD::Continuing Jobless Claims::none,2025-01-02,21:30,,"1,844K","1,890K","1,896K"
USD::Initial Jobless Claims::none,2025-01-02,21:30,,211K,222K,220K
USD::Jobless Claims 4-Week Avg.::none,2025-01-02,21:30,,223.25K,,226.75K
USD::Construction Spending::m/m,2025-01-02,23:00,nov,0.0%,0.3%,0.4%
USD::Crude Oil Imports::none,2025-01-03,00:00,,0.323M,,0.995M
USD::Crude Oil Inventories::none,2025-01-03,00:00,,-1.178M,-2.400M,-4.237M
USD::Cushing Crude Oil Inventories::none,2025-01-03,00:00,,-0.142M,,-0.320M
USD::Distillate Fuel Production::none,2025-01-03,00:00,,0.099M,,0.178M
USD::EIA Refinery Crude Runs::w/w,2025-01-03,00:00,,0.041M,,0.205M
USD::EIA Weekly Distillates Stocks::none,2025-01-03,00:00,,6.406M,-0.100M,-1.694M
USD::EIA Weekly Refinery Utilization Rates::w/w,2025-01-03,00:00,,0.2%,,0.7%
USD::Gasoline Inventories::none,2025-01-03,00:00,,7.717M,0.700M,1.630M
USD::Gasoline Production::none,2025-01-03,00:00,,-0.959M,,0.051M
USD::Heating Oil Stockpiles::none,2025-01-03,00:00,,-0.416M,,-0.062M
NA::Japan - Market Holiday::none,2025-01-03,All Day,,,,
NA::Russia - New-Year Holidays::none,2025-01-03,All Day,,,,
USD::4-Week Bill Auction::none,2025-01-03,00:30,,4.265%,,4.260%
USD::8-Week Bill Auction::none,2025-01-03,00:30,,4.240%,,4.265%
USD::Atlanta Fed GDPNow::none,2025-01-03,01:00,q4,2.6%,3.1%,3.1%
BRL::Foreign Exchange Flows::none,2025-01-03,01:30,,-5.890B,,-11.640B
USD::Fed's Balance Sheet::none,2025-01-03,06:45,,"6,852B",,"6,886B"
USD::Reserve Balances with Federal Reserve Banks::none,2025-01-03,06:45,,2.892T,,3.218T
ARS::Tax Revenue::none,2025-01-03,07:30,dec,"13,015.00B",,"13,026.00B"
PHP::Philippines PPI::y/y,2025-01-03,09:00,nov,0.3%,,-0.4%
SGD::Retail Sales::m/m,2025-01-03,13:00,nov,-2.8%,,0.3%
SGD::Retail Sales::y/y,2025-01-03,13:00,nov,-0.7%,,2.4%
TRY::CPI::m/m,2025-01-03,15:00,dec,1.03%,1.61%,2.24%
TRY::CPI::y/y,2025-01-03,15:00,dec,44.38%,45.20%,47.09%
TRY::PPI::m/m,2025-01-03,15:00,dec,0.40%,,0.66%
TRY::PPI::y/y,2025-01-03,15:00,dec,28.52%,,29.47%
"TRY::Turkey CPI Ex E,F,B,T&G::m/m",2025-01-03,15:00,dec,1.1%,,1.5%
"TRY::Turkey CPI Ex E,F,B,T&G::y/y",2025-01-03,15:00,dec,45.3%,,47.1%
HUF::Quarterly Unemployment Rate::none,2025-01-03,15:30,nov,4.7%,,4.6%
HUF::Trade Balance (EUR)::m/m,2025-01-03,15:30,nov,742.0M,,"1,039.0M"
THB::Currency Swaps (USD)::none,2025-01-03,15:30,,25.4B,,26.3B
THB::Foreign Reserves (USD)::none,2025-01-03,15:30,,237.1B,,236.2B
EUR::Spanish Unemployment Change::none,2025-01-03,16:00,dec,-25.3K,-46.5K,-16.0K
CZK::GDP::q/q,2025-01-03,16:00,q3,0.5%,0.4%,0.2%
CZK::GDP::y/y,2025-01-03,16:00,q3,1.4%,1.3%,0.5%
CHF::Manufacturing PMI::none,2025-01-03,16:30,dec,48.4,48.4,48.5
EUR::German Unemployment::none,2025-01-03,16:55,dec,2.869M,,2.860M
EUR::German Unemployment Change::none,2025-01-03,16:55,dec,10K,15K,7K
EUR::German Unemployment Rate::none,2025-01-03,16:55,dec,6.1%,6.2%,6.1%
EUR::German Unemployment n.s.a.::none,2025-01-03,16:55,dec,2.807M,,2.774M
PLN::CPI::m/m,2025-01-03,17:00,dec,0.2%,,0.5%
PLN::CPI::y/y,2025-01-03,17:00,dec,4.8%,,4.7%
EUR::Italian Public Deficit::none,2025-01-03,17:00,q3,2.3%,,3.2%
GBP::BoE Consumer Credit::none,2025-01-03,17:30,nov,0.878B,1.200B,0.995B
GBP::M3 Money Supply::none,2025-01-03,17:30,nov,"3,077.1B",,"3,078.0B"
GBP::M4 Money Supply::m/m,2025-01-03,17:30,nov,0.0%,0.1%,-0.2%
GBP::Mortgage Approvals::none,2025-01-03,17:30,nov,65.72K,69.00K,68.13K
GBP::Mortgage Lending::none,2025-01-03,17:30,nov,2.47B,3.20B,3.47B
GBP::Net Lending to Individuals::none,2025-01-03,17:30,nov,3.400B,4.400B,4.500B
EUR::Greek Unemployment Rate::none,2025-01-03,18:00,nov,9.6%,,9.8%
EUR::Latvian Industrial Production::m/m,2025-01-03,19:00,nov,-0.3%,,0.5%
EUR::Latvian Industrial Production::y/y,2025-01-03,19:00,nov,-3.0%,,-2.0%
TRY::CBRT Monetary Policy Meeting Minutes::none,2025-01-03,19:00,,,,
INR::Bank Loan Growth::none,2025-01-03,19:30,,11.5%,,10.6%
INR::Deposit Growth::none,2025-01-03,19:30,,11.5%,,10.7%
"INR::FX Reserves, USD::none",2025-01-03,19:30,,640.28B,,644.39B
TRY::Gross FX Reserves::none,2025-01-03,19:30,,90.74B,,92.39B
MXN::Unemployment Rate::none,2025-01-03,20:00,nov,2.70%,2.70%,2.50%
MXN::Unemployment Rate n.s.a.::none,2025-01-03,20:00,nov,2.60%,,2.50%
COP::Exports::y/y,2025-01-03,23:00,nov,-1.80%,,3.80%
USD::ISM Manufacturing Employment::none,2025-01-03,23:00,dec,45.3,48.0,48.1
USD::ISM Manufacturing New Orders Index::none,2025-01-03,23:00,dec,52.5,,50.4
USD::ISM Manufacturing PMI::none,2025-01-03,23:00,dec,49.3,48.2,48.4
USD::ISM Manufacturing Prices::none,2025-01-03,23:00,dec,52.5,51.5,50.3
USD::Natural Gas Storage::none,2025-01-03,23:30,,-116B,-127B,-93B
DKK::Currency Reserves::none,2025-01-04,00:00,dec,634.00B,,637.60B
USD::Atlanta Fed GDPNow::none,2025-01-04,00:00,q4,2.4%,2.6%,2.6%
EUR::ECB's Lane Speaks::none,2025-01-04,00:00,,,,
USD::FOMC Member Barkin Speaks::none,2025-01-04,00:00,,,,
NA::Russia - New-Year Holidays::none,2025-01-04,All Day,,,,
USD::U.S. Baker Hughes Oil Rig Count::none,2025-01-04,02:00,,482,,483
USD::U.S. Baker Hughes Total Rig Count::none,2025-01-04,02:00,,589,,589
EUR::ECB's Lane Speaks::none,2025-01-05,00:00,,,,
NA::Russia - New-Year Holidays::none,2025-01-05,All Day,,,,
USD::FOMC Member Daly Speaks::none,2025-01-05,06:30,,,,
NA::Bosnia-Herzegovina - Christmas::none,2025-01-06,All Day,,,,
NA::Colombia - Epiphany Day::none,2025-01-06,All Day,,,,
NA::Croatia - Epiphany Day::none,2025-01-06,All Day,,,,
NA::Cyprus - Epiphany Day::none,2025-01-06,All Day,,,,
NA::Finland - Epiphany Day::none,2025-01-06,All Day,,,,
NA::Greece - Epiphany Day::none,2025-01-06,All Day,,,,
NA::Lebanon - Christmas::none,2025-01-06,All Day,,,,
NA::Montenegro - Christmas::none,2025-01-06,All Day,,,,
NA::Poland - Epiphany Day::none,2025-01-06,All Day,,,,
NA::Romania - Epiphany Day::none,2025-01-06,All Day,,,,
NA::Russia - New-Year Holidays::none,2025-01-06,All Day,,,,
NA::Slovakia - Epiphany Day::none,2025-01-06,All Day,,,,
NA::Slovenia - Epiphany Day::none,2025-01-06,All Day,,,,
NA::Sweden - Epiphany Day::none,2025-01-06,All Day,,,,
USD::FOMC Member Daly Speaks::none,2025-01-06,02:15,,,,
KRW::FX Reserves - USD::none,2025-01-06,05:00,dec,415.60B,,415.39B
VND::Trade Balance::none,2025-01-06,10:00,dec,520M,,"1,060M"
VND::Vietnamese CPI::m/m,2025-01-06,10:00,dec,0.29%,,0.13%
VND::Vietnamese CPI::y/y,2025-01-06,10:00,dec,2.94%,,2.77%
VND::Vietnamese Foreign Direct Investment (USD)::none,2025-01-06,10:00,dec,25.35B,,21.68B
VND::Vietnamese Retail Sales::y/y,2025-01-06,10:00,dec,9.3%,,8.8%
VND::Vietnamese GDP::y/y,2025-01-06,10:00,q4,7.55%,,7.43%
VND::Vietnamese Industrial Production::y/y,2025-01-06,11:00,dec,8.8%,,8.0%
THB::CPI::y/y,2025-01-06,11:30,dec,1.23%,1.53%,0.95%
THB::Core CPI::y/y,2025-01-06,11:30,dec,0.79%,0.81%,0.80%
TRY::Exports::none,2025-01-06,12:15,dec,23.46B,,22.29B
TRY::Trade Balance::none,2025-01-06,12:15,dec,-8.82B,,-7.46B
EUR::Dutch Retail Sales::y/y,2025-01-06,13:30,nov,2.7%,,4.6%
EUR::Dutch Business Confidence::none,2025-01-06,13:30,dec,-1.6,,-1.8
EUR::Estonian Industrial Production::m/m,2025-01-06,14:00,nov,2.80%,,1.40%
EUR::Estonian Industrial Production::y/y,2025-01-06,14:00,nov,-2.50%,,2.50%
DKK::M3 Money Supply::none,2025-01-06,15:00,nov,"2,007.4B",,"1,976.3B"
CHF::Retail Sales::y/y,2025-01-06,15:30,nov,0.8%,1.3%,1.5%
TWD::FX Reserves USD::none,2025-01-06,16:20,dec,576.68B,,577.97B
GBP::Car Registration::y/y,2025-01-06,17:25,dec,-0.2%,,-1.9%
EUR::Sentix Investor Confidence::none,2025-01-06,17:30,jan,-17.7,-17.7,-17.5
NOK::House Price Index::y/y,2025-01-06,18:00,dec,6.40%,,5.20%
GBP::United Kingdom New Passenger Cars Registration::none,2025-01-06,18:00,dec,"140,786.0",,"153,610.0"
BRL::BCB Focus Market Readout::none,2025-01-06,19:25,,,,
EUR::German Car Registration::y/y,2025-01-06,19:40,dec,-7.1%,,-0.5%
CZK::Budget Balance::none,2025-01-06,20:00,dec,-271.400B,,-259.200B
MXN::Consumer Confidence::none,2025-01-06,20:00,dec,47.1,,47.6
MXN::Consumer Confidence n.s.a.::none,2025-01-06,20:00,dec,47.3,,47.4
USD::All Car Sales::none,2025-01-06,20:30,dec,2.98M,,2.98M
USD::All Truck Sales::none,2025-01-06,20:30,dec,13.82M,,13.67M
EUR::German CPI::m/m,2025-01-06,21:00,dec,0.4%,0.3%,-0.2%
EUR::German CPI::y/y,2025-01-06,21:00,dec,2.6%,2.4%,2.2%
EUR::German HICP::m/m,2025-01-06,21:00,dec,0.7%,0.5%,-0.7%
EUR::German HICP::y/y,2025-01-06,21:00,dec,2.8%,2.5%,2.4%
CAD::Reserve Assets Total::none,2025-01-06,21:15,dec,121.6B,,122.6B
ILS::Interest Rate Decision::none,2025-01-06,22:00,jan,4.50%,4.50%,4.50%
EUR::French 12-Month BTF Auction::none,2025-01-06,22:00,,2.435%,,2.372%
EUR::French 3-Month BTF Auction::none,2025-01-06,22:00,,2.704%,,2.770%
EUR::French 6-Month BTF Auction::none,2025-01-06,22:00,,2.592%,,2.575%
USD::Fed Governor Cook Speaks::none,2025-01-06,22:30,,,,
USD::Durables Excluding Defense::m/m,2025-01-06,23:00,nov,-0.4%,-0.3%,0.5%
USD::Durables Excluding Transport::m/m,2025-01-06,23:00,nov,-0.2%,,0.2%
USD::Factory Orders::m/m,2025-01-06,23:00,nov,-0.4%,-0.3%,0.5%
USD::Factory orders ex transportation::m/m,2025-01-06,23:00,nov,0.2%,,0.2%
EGP::M2 Money Supply::y/y,2025-01-07,00:00,nov,29.10%,,29.50%
EGP::Foreign Reserves (USD)::none,2025-01-07,00:00,dec,47.11B,,46.95B
NA::Bosnia-Herzegovina - Christmas::none,2025-01-07,All Day,,,,
NA::Egypt - Christmas::none,2025-01-07,All Day,,,,
NA::Kazakhstan - Christmas::none,2025-01-07,All Day,,,,
NA::Montenegro - Christmas::none,2025-01-07,All Day,,,,
NA::Romania - Market Holiday::none,2025-01-07,All Day,,,,
NA::Russia - Christmas::none,2025-01-07,All Day,,,,
NA::Serbia - Christmas::none,2025-01-07,All Day,,,,
EUR::Irish Exchequer Returns::none,2025-01-07,00:30,dec,12.800B,,13.800B
USD::3-Month Bill Auction::none,2025-01-07,00:30,,4.205%,,4.230%
USD::6-Month Bill Auction::none,2025-01-07,00:30,,4.110%,,4.135%
BRL::Trade Balance::none,2025-01-07,02:00,dec,4.80B,3.90B,6.87B
USD::3-Year Note Auction::none,2025-01-07,02:00,,4.332%,,4.117%
AUD::CFTC AUD speculative net positions::none,2025-01-07,04:30,,-71.4K,,-68.2K
USD::CFTC Aluminium speculative net positions::none,2025-01-07,04:30,,2.5K,,2.5K
BRL::CFTC BRL speculative net positions::none,2025-01-07,04:30,,-25.6K,,-20.7K
CAD::CFTC CAD speculative net positions::none,2025-01-07,04:30,,-175.7K,,-176.7K
CHF::CFTC CHF speculative net positions::none,2025-01-07,04:30,,-32.8K,,-28.4K
USD::CFTC Copper speculative net positions::none,2025-01-07,04:30,,0.8K,,1.8K
USD::CFTC Corn speculative net positions::none,2025-01-07,04:30,,290.5K,,225.7K
USD::CFTC Crude Oil speculative net positions::none,2025-01-07,04:30,,254.3K,,247.0K
EUR::CFTC EUR speculative net positions::none,2025-01-07,04:30,,-69.6K,,-68.5K
GBP::CFTC GBP speculative net positions::none,2025-01-07,04:30,,20.8K,,19.3K
USD::CFTC Gold speculative net positions::none,2025-01-07,04:30,,247.3K,,247.6K
JPY::CFTC JPY speculative net positions::none,2025-01-07,04:30,,-8.4K,,2.3K
MXN::CFTC MXN speculative net positions::none,2025-01-07,04:30,,20.7K,,18.8K
NZD::CFTC NZD speculative net positions::none,2025-01-07,04:30,,-48.3K,,-46.0K
USD::CFTC Nasdaq 100 speculative net positions::none,2025-01-07,04:30,,23.9K,,27.2K
USD::CFTC Natural Gas speculative net positions::none,2025-01-07,04:30,,-118.1K,,-120.3K
USD::CFTC S&P 500 speculative net positions::none,2025-01-07,04:30,,-56.8K,,-63.8K
USD::CFTC Silver speculative net positions::none,2025-01-07,04:30,,37.9K,,40.2K
USD::CFTC Soybeans speculative net positions::none,2025-01-07,04:30,,-69.9K,,-104.9K
USD::CFTC Wheat speculative net positions::none,2025-01-07,04:30,,-76.5K,,-87.3K
JPY::Monetary Base::y/y,2025-01-07,07:50,dec,-0.9%,-0.2%,-0.3%
GBP::BRC Retail Sales Monitor::y/y,2025-01-07,08:00,dec,3.1%,-0.2%,-3.4%
AUD::Building Approvals::m/m,2025-01-07,08:30,nov,-3.6%,-0.9%,5.2%
AUD::Building Approvals::y/y,2025-01-07,08:30,nov,6.00%,,13.80%
AUD::Private House Approvals::none,2025-01-07,08:30,nov,-1.7%,,-4.0%
PHP::CPI::m/m,2025-01-07,09:00,dec,0.6%,,0.4%
PHP::CPI::y/y,2025-01-07,09:00,dec,2.9%,2.6%,2.5%
PHP::Core CPI::y/y,2025-01-07,09:00,dec,2.8%,,2.5%
BHD::GDP::q/q,2025-01-07,10:00,q3,0.30%,,3.10%
BHD::GDP::y/y,2025-01-07,10:00,q3,2.10%,,0.70%
PHP::FX Reserves USD::none,2025-01-07,11:00,dec,106.80B,,108.50B
JPY::10-Year JGB Auction::none,2025-01-07,11:35,,1.140%,,1.084%
PHP::Industrial Production::y/y,2025-01-07,12:15,nov,-3.9%,,0.3%
EUR::Dutch CPI::y/y,2025-01-07,13:30,dec,4.1%,,4.0%
NOK::Manufacturing Production::m/m,2025-01-07,15:00,nov,1.1%,,-1.6%
DKK::Unemployment Rate::none,2025-01-07,15:00,nov,2.6%,,2.6%
GBP::Halifax House Price Index::m/m,2025-01-07,15:00,dec,-0.2%,0.8%,1.2%
GBP::Halifax House Price Index::y/y,2025-01-07,15:00,dec,3.3%,,4.7%
KES::GDP::q/q,2025-01-07,15:20,q3,4.00%,,4.60%
HUF::PPI::y/y,2025-01-07,15:30,nov,7.9%,,2.6%
CHF::CPI::m/m,2025-01-07,15:30,dec,-0.1%,-0.1%,-0.1%
CHF::CPI::y/y,2025-01-07,15:30,dec,0.6%,0.6%,0.7%
SEK::Services PMI::m/m,2025-01-07,15:30,dec,51.4,,51.0
EUR::French CPI::m/m,2025-01-07,15:45,dec,0.2%,0.3%,-0.1%
EUR::French CPI::y/y,2025-01-07,15:45,dec,1.3%,1.5%,1.3%
EUR::French HICP::m/m,2025-01-07,15:45,dec,0.2%,0.4%,-0.1%
EUR::French HICP::y/y,2025-01-07,15:45,dec,1.8%,1.9%,1.7%
CZK::Trade Balance NRA::none,2025-01-07,16:00,nov,23.6B,18.7B,11.0B
EUR::Austrian CPI::m/m,2025-01-07,16:00,dec,0.60%,,0.32%
EUR::Austrian CPI::y/y,2025-01-07,16:00,dec,2.00%,,1.88%
EUR::Austrian HICP::m/m,2025-01-07,16:00,dec,0.7%,,0.3%
EUR::Austrian HICP::y/y,2025-01-07,16:00,dec,2.1%,,1.9%
EUR::Austrian Wholesale Prices n.s.a::m/m,2025-01-07,16:00,dec,-0.1%,,0.2%
EUR::Austrian Wholesale Prices n.s.a::y/y,2025-01-07,16:00,dec,0.9%,,-0.1%
TWD::CPI::m/m,2025-01-07,16:00,dec,0.15%,,0.08%
TWD::CPI::y/y,2025-01-07,16:00,dec,2.10%,2.10%,2.08%
TWD::CPI NSA::m/m,2025-01-07,16:00,dec,-0.02%,,0.10%
CNY::FX Reserves (USD)::none,2025-01-07,16:00,dec,3.202T,3.250T,3.266T
BRL::IPC-Fipe Inflation Index::m/m,2025-01-07,16:00,dec,0.34%,,1.17%
TWD::Wholesale Prices::m/m,2025-01-07,16:00,dec,2.92%,,1.18%
HKD::Foreign Reserves (USD)::none,2025-01-07,16:30,dec,421.40B,,425.10B
EUR::Italian Monthly Unemployment Rate::none,2025-01-07,17:00,nov,5.7%,5.8%,5.8%
CZK::FX Reserves (EUR)::none,2025-01-07,17:00,dec,140.920B,,140.460B
CZK::FX Reserves (USD)::none,2025-01-07,17:00,dec,146.4B,,148.4B
SGD::Foreign Reserves USD::m/m,2025-01-07,17:00,dec,371.4B,,377.2B
GBP::Housing Equity Withdrawal::q/q,2025-01-07,17:30,,-12.5B,-11.5B,-14.7B
EUR::Spanish 12-Month Letras Auction::none,2025-01-07,17:40,,2.367%,,2.207%
