EventId,Date,Time,Period,Actual,Forecast,Previous
KRW::trade balance::none,2010-01-01,17:00,dec,0.00B,,4.46B
MXN::trade balance::none,2010-01-01,17:00,dec,-0.16B,,-0.13B
SEK::trade balance::none,2010-01-01,17:00,dec,4.40B,,1.90B
MXN::trade balance (usd)::none,2010-01-01,17:00,dec,0.07B,,0.01B
GBP::trade balance non - eu::none,2010-01-01,17:00,dec,-3.70B,,-2.98B
"USD::us foreign buying, t - bonds::none",2010-01-01,17:00,dec,69.80B,,117.90B
KRW::unemployment rate::none,2010-01-01,17:00,dec,3.60%,,3.60%
MXN::unemployment rate::none,2010-01-01,17:00,dec,5.26%,,5.32%
SEK::unemployment rate::none,2010-01-01,17:00,dec,8.60%,,8.00%
CHF::unemployment rate n.s.a.::none,2010-01-01,17:00,dec,4.40%,,4.20%
MXN::unemployment rate n.s.a.::none,2010-01-01,17:00,dec,4.73%,,5.11%
AUD::cftc aud speculative net positions::none,2010-01-02,04:30,,36.5K,,32.4K
CAD::cftc cad speculative net positions::none,2010-01-02,04:30,,40.0K,,22.7K
CHF::cftc chf speculative net positions::none,2010-01-02,04:30,,-7.1K,,-4.6K
USD::cftc crude oil speculative net positions::none,2010-01-02,04:30,,94.1k,,75.3k
EUR::cftc eur speculative net positions::none,2010-01-02,04:30,,-33.8K,,-14.3K
GBP::cftc gbp speculative net positions::none,2010-01-02,04:30,,-29.5K,,-24.6K
USD::cftc gold speculative net positions::none,2010-01-02,04:30,,230.5K,,238.1K
JPY::cftc jpy speculative net positions::none,2010-01-02,04:30,,-14.9K,,-1.0K
MXN::cftc mxn speculative net positions::none,2010-01-02,04:30,,64.6K,,73.0K
NZD::cftc nzd speculative net positions::none,2010-01-02,04:30,,8.8K,,9.7K
RUB::cftc rub speculative positions::none,2010-01-02,04:30,,6.6K,,5.2K
USD::cftc silver speculative net positions::none,2010-01-02,04:30,,38.7K,,39.7K
AUD::aig manufacturing index::none,2010-01-04,06:30,,48.5,,51.2
AUD::commodity prices::y/y,2010-01-04,13:30,,-16.6%,,-24.4%
CHF::manufacturing pmi::none,2010-01-04,16:30,,54.6,57.0,55.6
GBP::mortgage approvals::none,2010-01-04,17:30,,61K,58K,58K
GBP::net lending to individuals::none,2010-01-04,17:30,,1.1B,0.6B,0.5B
EUR::sentix investor confidence::none,2010-01-04,17:30,,-3.7,-3.5,-5.5
EUR::italian cpi::m/m,2010-01-04,18:00,,0.2%,0.1%,0.1%
USD::construction spending::m/m,2010-01-04,23:00,,-0.6%,-0.5%,-0.5%
USD::ism manufacturing pmi::none,2010-01-04,23:00,,55.9,54.0,53.6
USD::ism manufacturing prices::none,2010-01-04,23:00,,61.5,58.0,55.0
JPY::monetary base::y/y,2010-01-05,07:50,,5.2%,3.5%,3.8%
AUD::hia new home sales::m/m,2010-01-05,08:00,,0.3%,,-6.0%
EUR::german unemployment change::none,2010-01-05,16:55,,-3K,6K,-1K
EUR::german unemployment rate::none,2010-01-05,16:55,,8.1%,8.1%,8.1%
EUR::cpi::y/y,2010-01-05,18:00,,0.9%,0.9%,0.5%
CAD::ippi::m/m,2010-01-05,21:30,,1.0%,0.5%,-0.3%
CAD::rmpi::m/m,2010-01-05,21:30,,2.2%,1.2%,2.5%
USD::factory orders::m/m,2010-01-05,23:00,,1.1%,0.5%,0.8%
USD::pending home sales::m/m,2010-01-05,23:00,,-16.0%,-2.8%,3.9%
USD::total vehicle sales::none,2010-01-06,Tentative,,11.25M,11.00M,10.93M
NZD::globaldairytrade price index::none,2010-01-06,04:00,,-5.40%,,1.70%
USD::bloomberg consumer confidence::none,2010-01-06,06:00,,29.5,,28
AUD::aig services index::none,2010-01-06,06:30,,50.0,,52.5
GBP::brc shop price index::y/y,2010-01-06,08:00,,2.2%,,0.2%
GBP::nationwide consumer confidence::none,2010-01-06,08:00,,69,73,74
AUD::building approvals::m/m,2010-01-06,08:30,,5.9%,3.0%,-1.8%
EUR::industrial new orders::m/m,2010-01-06,18:00,,-2.2%,-0.9%,1.7%
EUR::ppi::m/m,2010-01-06,18:00,,0.1%,0.2%,0.3%
USD::mba mortgage applications::w/w,2010-01-06,20:00,,-22.8%,,-10.7%
USD::challenger job cuts::y/y,2010-01-06,20:30,,-72.9%,,-72.3%
USD::adp nonfarm employment change::none,2010-01-06,21:15,,-84K,-75K,-145K
USD::ism non - manufacturing pmi::none,2010-01-06,23:00,,50.1,50.5,48.7
USD::crude oil inventories::none,2010-01-06,23:30,,1.300M,,-1.500M
USD::fed's balance sheet::none,2010-01-07,04:30,,"2,235.30B",,"2,234.07B"
NZD::trade balance::m/m,2010-01-07,05:45,,-269M,-400M,-495M
AUD::retail sales::m/m,2010-01-07,08:30,,1.4%,0.4%,0.4%
AUD::trade balance::none,2010-01-07,08:30,,-1.70B,-1.80B,-2.08B
EUR::german retail sales::m/m,2010-01-07,15:00,,-1.1%,0.4%,0.0%
CHF::cpi::m/m,2010-01-07,16:15,,-0.2%,0.1%,0.2%
GBP::halifax house price index::m/m,2010-01-07,17:00,,1.0%,0.6%,1.3%
EUR::consumer confidence::none,2010-01-07,18:00,,-16.0,-16.0,-17.0
EUR::retail sales::m/m,2010-01-07,18:00,,-1.2%,0.0%,0.2%
EUR::german factory orders::m/m,2010-01-07,19:00,,0.2%,1.5%,-1.9%
GBP::boe interest rate decision::none,2010-01-07,20:00,,0.50%,0.50%,0.50%
USD::initial jobless claims::none,2010-01-07,21:30,,434K,445K,433K
CAD::ivey pmi::none,2010-01-07,23:00,,48.4,52.2,55.9
USD::natural gas storage::none,2010-01-07,23:30,,-153B,,-124B
AUD::aig construction index::none,2010-01-08,06:30,,49.3,,47.6
JPY::leading index::none,2010-01-08,13:00,,91.2,91.4,89.4
CHF::unemployment rate s.a.::none,2010-01-08,14:45,,4.2%,4.2%,4.1%
EUR::german trade balance::none,2010-01-08,15:00,,17.2B,12.0B,12.7B
EUR::french trade balance::none,2010-01-08,15:45,,-5.3B,-4.0B,-4.4B
GBP::ppi input::m/m,2010-01-08,17:30,,0.1%,-0.2%,0.1%
GBP::ppi output::m/m,2010-01-08,17:30,,0.5%,0.2%,0.2%
EUR::gdp::q/q,2010-01-08,18:00,,0.4%,0.4%,0.4%
EUR::unemployment rate::none,2010-01-08,18:00,,10.0%,9.9%,9.9%
EUR::german industrial production::m/m,2010-01-08,19:00,,0.7%,1.0%,-1.7%
EUR::italian monthly unemployment rate::none,2010-01-08,19:00,,8.3%,8.3%,8.2%
CAD::employment change::none,2010-01-08,20:00,,-2.6K,20.0K,79.1K
CAD::unemployment rate::none,2010-01-08,20:00,,8.5%,8.5%,8.5%
USD::u6 unemployment rate::none,2010-01-08,21:30,dec,17.10%,,17.10%
USD::average hourly earnings::m/m,2010-01-08,21:30,,0.2%,0.2%,0.2%
USD::average weekly hours::none,2010-01-08,21:30,,33.2,33.2,33.2
USD::nonfarm payrolls::none,2010-01-08,21:30,,-85K,0K,4K
USD::unemployment rate::none,2010-01-08,21:30,,10.0%,10.1%,10.0%
USD::wholesale inventories::m/m,2010-01-08,23:00,,1.5%,-0.3%,0.6%
USD::u.s. baker hughes oil rig count::none,2010-01-09,01:00,,427,,418
USD::consumer credit::none,2010-01-09,04:00,,-17.50B,-5.00B,-4.20B
AUD::cftc aud speculative net positions::none,2010-01-09,04:30,,47.1K,,36.5K
CAD::cftc cad speculative net positions::none,2010-01-09,04:30,,40.2K,,40.0K
CHF::cftc chf speculative net positions::none,2010-01-09,04:30,,-2.8K,,-7.1K
USD::cftc crude oil speculative net positions::none,2010-01-09,04:30,,108.8k,,94.1k
EUR::cftc eur speculative net positions::none,2010-01-09,04:30,,-35.8K,,-33.8K
GBP::cftc gbp speculative net positions::none,2010-01-09,04:30,,-33.6K,,-29.5K
USD::cftc gold speculative net positions::none,2010-01-09,04:30,,227.8K,,230.5K
JPY::cftc jpy speculative net positions::none,2010-01-09,04:30,,-16.8K,,-14.9K
MXN::cftc mxn speculative net positions::none,2010-01-09,04:30,,62.0K,,64.6K
NZD::cftc nzd speculative net positions::none,2010-01-09,04:30,,13.0K,,8.8K
RUB::cftc rub speculative positions::none,2010-01-09,04:30,,7.5K,,6.6K
USD::cftc silver speculative net positions::none,2010-01-09,04:30,,39.5K,,38.7K
AUD::anz job advertisements::m/m,2010-01-11,08:30,,6.00%,,5.20%
EUR::french industrial production::m/m,2010-01-11,15:45,,1.1%,0.4%,-0.6%
CHF::retail sales::y/y,2010-01-11,16:15,,0.6%,2.0%,3.6%
CAD::housing starts::none,2010-01-11,21:15,,174.50K,160.00K,165.00K
CAD::building permits::m/m,2010-01-11,21:30,,-4.6%,-1.0%,20.0%
NZD::nzier business confidence::none,2010-01-12,05:00,,31,,36
JPY::adjusted current account::none,2010-01-12,07:50,,1.30T,1.22T,1.38T
JPY::bank lending::y/y,2010-01-12,07:50,,-1.0%,,0.2%
JPY::m2 money stock::y/y,2010-01-12,07:50,,3.1%,3.3%,3.3%
GBP::brc retail sales monitor::y/y,2010-01-12,08:00,,4.2%,,1.8%
AUD::home loans::m/m,2010-01-12,08:30,,-5.6%,-0.4%,-1.9%
JPY::economy watchers current index::none,2010-01-12,13:00,,35.4,34.1,33.9
EUR::french government budget balance::none,2010-01-12,15:45,,-143.3B,,-134.8B
GBP::house price index::y/y,2010-01-12,17:30,,0.6%,0.5%,-2.2%
GBP::trade balance::none,2010-01-12,17:30,,-6.8B,-7.0B,-7.0B
CAD::new housing price index::m/m,2010-01-12,21:30,,0.4%,0.3%,0.3%
CAD::trade balance::none,2010-01-12,21:30,,-0.3B,0.9B,0.5B
USD::trade balance::none,2010-01-12,21:30,,-36.4B,-34.5B,-33.2B
USD::ibd/tipp economic optimism::none,2010-01-12,23:00,,48.8,49.1,46.8
USD::bloomberg consumer confidence::none,2010-01-13,06:00,,26.5,,29.5
NZD::anz commodity price index::m/m,2010-01-13,10:00,,2.6%,,10.5%
JPY::machine tool orders::y/y,2010-01-13,14:00,,62.8%,,-8.4%
EUR::french cpi::m/m,2010-01-13,15:45,,0.3%,0.3%,0.1%
EUR::italian industrial production::m/m,2010-01-13,17:00,,0.2%,0.8%,0.7%
GBP::industrial production::m/m,2010-01-13,17:30,,0.4%,0.3%,-0.1%
GBP::manufacturing production::m/m,2010-01-13,17:30,,0.0%,0.3%,0.0%
USD::mba mortgage applications::w/w,2010-01-13,20:00,,14.3%,,0.5%
GBP::niesr gdp estimate::none,2010-01-13,23:00,,0.3%,,0.2%
USD::crude oil inventories::none,2010-01-13,23:30,,3.700M,1.300M,1.300M
USD::federal budget balance::none,2010-01-14,03:00,,-91.9B,-92.0B,-120.3B
USD::fed's balance sheet::none,2010-01-14,04:30,,"2,291.70B",,"2,235.30B"
NZD::building consents::m/m,2010-01-14,05:45,,1.2%,,10.7%
JPY::core machinery orders::m/m,2010-01-14,07:50,,-11.3%,0.3%,-4.5%
JPY::ppi::y/y,2010-01-14,07:50,,-3.9%,-3.9%,-5.0%
AUD::employment change::none,2010-01-14,08:30,,35.2K,10.0K,31.4K
AUD::unemployment rate::none,2010-01-14,08:30,,5.5%,5.8%,5.6%
EUR::german cpi::m/m,2010-01-14,15:00,,0.8%,0.7%,0.7%
EUR::industrial production::m/m,2010-01-14,18:00,,1.0%,0.6%,-0.3%
EUR::ecb interest rate decision::none,2010-01-14,20:45,,1.00%,1.00%,1.00%
USD::core retail sales::m/m,2010-01-14,21:30,,-0.2%,0.3%,1.9%
EUR::ecb press conference::none,2010-01-14,21:30,,,,
USD::import price index::m/m,2010-01-14,21:30,,0.0%,-0.1%,1.6%
USD::initial jobless claims::none,2010-01-14,21:30,,444K,434K,433K
USD::retail sales::m/m,2010-01-14,21:30,,-0.3%,0.4%,1.8%
USD::business inventories::m/m,2010-01-14,23:00,,0.4%,0.0%,0.4%
USD::natural gas storage::none,2010-01-14,23:30,,-266B,,-158B
EUR::german wpi::m/m,2010-01-15,15:00,,0.2%,0.5%,0.7%
CHF::ppi::m/m,2010-01-15,16:15,,0.1%,0.2%,0.0%
EUR::cpi::y/y,2010-01-15,18:00,,0.9%,0.9%,0.9%
EUR::core cpi::y/y,2010-01-15,18:00,,1.1%,1.0%,1.0%
EUR::trade balance::none,2010-01-15,18:00,,3.9B,5.5B,4.7B
USD::cpi::y/y,2010-01-15,21:30,dec,2.7%,,1.8%
USD::core cpi::y/y,2010-01-15,21:30,dec,1.8%,,1.7%
USD::cpi::m/m,2010-01-15,21:30,,0.1%,0.2%,0.4%
USD::core cpi::m/m,2010-01-15,21:30,,0.1%,0.1%,0.0%
USD::ny empire state manufacturing index::none,2010-01-15,21:30,,15.9,11.3,4.5
CAD::new motor vehicle sales::m/m,2010-01-15,21:30,,-6.0%,-6.0%,3.4%
USD::capacity utilization rate::none,2010-01-15,22:15,,72.0%,71.8%,71.5%
USD::industrial production::m/m,2010-01-15,22:15,,0.6%,0.6%,0.6%
USD::michigan 1 - year inflation expectations::none,2010-01-15,22:55,,2.8%,,2.5%
USD::michigan consumer sentiment::none,2010-01-15,22:55,,72.8,73.8,72.5
ILS::cpi::y/y,2010-01-15,23:00,dec,3.9%,,3.8%
