EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
NA::Portugal - New Year's Day::none,,Portugal - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Qatar - New Year's Day::none,,Qatar - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Romania - New Year's Day::none,,Romania - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Russia - New Year's Day::none,,Russia - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Rwanda - New Year's Day::none,,Rwanda - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Serbia - New Year's Day::none,,Serbia - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Singapore - New Year's Day::none,,Singapore - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Slovakia - Republic Day::none,,Slovakia - Republic Day,,2020-01-01,All Day,,,,,,,
NA::Slovenia - New Year's Day::none,,Slovenia - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::South Africa - New Year's Day::none,,South Africa - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::South Korea - New Year's Day::none,,South Korea - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Spain - New Year's Day::none,,Spain - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Sri Lanka - CSE Customary Holiday::none,,Sri Lanka - CSE Customary Holiday,,2020-01-01,All Day,,,,,,,
NA::Sweden - New Year's Day::none,,Sweden - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Switzerland - New Year's Day::none,,Switzerland - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Taiwan - New Year's Day::none,,Taiwan - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Tanzania - New Year's Day::none,,Tanzania - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Thailand - New Year's Day::none,,Thailand - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Tunisia - New Year's Day::none,,Tunisia - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Türkiye - New Year's Day::none,,Türkiye - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Uganda - New Year's Day::none,,Uganda - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Ukraine - New Year's Day::none,,Ukraine - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::United Arab Emirates - New Year's Day::none,,United Arab Emirates - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::United Kingdom - New Year's Day::none,,United Kingdom - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::United States - New Year's Day::none,,United States - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Venezuela - New Year's Day::none,,Venezuela - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Vietnam - New Year's Day::none,,Vietnam - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Zambia - New Year's Day::none,,Zambia - New Year's Day,,2020-01-01,All Day,,,,,,,
NA::Zimbabwe - New Year's Day::none,,Zimbabwe - New Year's Day,,2020-01-01,All Day,,,,,,,
KRW::Exports::y/y,KRW,Exports (YoY)  (Dec),dec,2020-01-01,08:00,-5.2%,-6.1%,-5.2%,-6.0%,-14.4%,-14.4%,-14.3%
KRW::Imports::y/y,KRW,Imports (YoY)  (Dec),dec,2020-01-01,08:00,-0.7%,-5.3%,-0.7%,-4.6%,-13.0%,-13.0%,
KRW::Trade Balance::none,KRW,Trade Balance  (Dec),dec,2020-01-01,08:00,2.02B,0.62B,2.02B,,3.34B,3.34B,3.37B
CNY::PBoC Reserve Requirement Ratio::none,CNY,PBoC Reserve Requirement Ratio,,2020-01-01,15:05,12.50%,12.50%,,,13.00%,13.00%,13.50%
INR::M3 Money Supply::none,INR,M3 Money Supply,,2020-01-01,19:30,10.4%,10.4%,,,10.7%,10.7%,
INR::Foreign Debt (USD)::none,INR,Foreign Debt (USD)  (Q3),q3,2020-01-01,20:00,557.5B,557.5B,,,557.4B,557.4B,
NA::Bosnia-Herzegovina - New Year's Day::none,,Bosnia-Herzegovina - New Year's Day,,2020-01-02,All Day,,,,,,,
NA::Botswana - Market Holiday::none,,Botswana - Market Holiday,,2020-01-02,All Day,,,,,,,
NA::Japan - Market Holiday::none,,Japan - Market Holiday,,2020-01-02,All Day,,,,,,,
NA::Kazakhstan - New Year's Day::none,,Kazakhstan - New Year's Day,,2020-01-02,All Day,,,,,,,
NA::Mauritius - New Year's Day::none,,Mauritius - New Year's Day,,2020-01-02,All Day,,,,,,,
NA::Montenegro - New Year's Day::none,,Montenegro - New Year's Day,,2020-01-02,All Day,,,,,,,
NA::New Zealand - New Year's Day::none,,New Zealand - New Year's Day,,2020-01-02,All Day,,,,,,,
NA::Romania - New Year's Day::none,,Romania - New Year's Day,,2020-01-02,All Day,,,,,,,
NA::Russia - New Year's Day::none,,Russia - New Year's Day,,2020-01-02,All Day,,,,,,,
NA::Rwanda - New Year's Day::none,,Rwanda - New Year's Day,,2020-01-02,All Day,,,,,,,
NA::Serbia - New Year's Day::none,,Serbia - New Year's Day,,2020-01-02,All Day,,,,,,,
NA::Slovenia - New Year's Day::none,,Slovenia - New Year's Day,,2020-01-02,All Day,,,,,,,
NA::Switzerland - New Year's Day::none,,Switzerland - New Year's Day,,2020-01-02,All Day,,,,,,,
USD::Fed's Balance Sheet::none,USD,Fed's Balance Sheet,,2020-01-02,04:30,"4,173.63B","4,173.63B",,,"4,165.59B","4,165.59B",
SGD::GDP::q/q,SGD,GDP (QoQ)  (Q4),q4,2020-01-02,08:00,0.1%,0.1%,,0.4%,2.4%,2.4%,2.1%
SGD::GDP::y/y,SGD,GDP (YoY)  (Q4),q4,2020-01-02,08:00,0.8%,0.8%,,0.8%,0.7%,0.7%,0.5%
KRW::S&P Global South Korea Manufacturing PMI::none,KRW,S&P Global South Korea Manufacturing PMI  (Dec),dec,2020-01-02,08:30,50.1,50.1,,,49.4,49.4,
SGD::URA Property Index::q/q,SGD,URA Property Index (QoQ)  (Q4),q4,2020-01-02,08:30,0.30%,1.30%,0.30%,,0.30%,0.30%,1.30%
PEN::CPI::m/m,PEN,CPI (MoM),,2020-01-02,10:45,0.21%,0.21%,,,0.11%,0.11%,
THB::CPI::y/y,THB,CPI (YoY)  (Dec),dec,2020-01-02,11:30,0.87%,0.87%,,0.90%,0.21%,0.21%,
THB::Core CPI::y/y,THB,Core CPI (YoY)  (Dec),dec,2020-01-02,11:30,0.49%,0.49%,,0.50%,0.47%,0.47%,
IDR::Core Inflation::y/y,IDR,Core Inflation (YoY),,2020-01-02,12:00,3.02%,3.02%,,3.11%,3.08%,3.08%,
IDR::Inflation::m/m,IDR,Inflation (MoM),,2020-01-02,12:00,0.34%,0.34%,,,0.14%,0.14%,
IDR::Inflation::y/y,IDR,Inflation (YoY),,2020-01-02,12:00,2.72%,2.72%,,,3.00%,3.00%,
AUD::Commodity Prices::y/y,AUD,Commodity Prices (YoY),,2020-01-02,14:30,-2.1%,-1.9%,-2.1%,,-4.7%,-4.7%,-5.0%
SEK::Manufacturing PMI::none,SEK,Manufacturing PMI  (Dec),dec,2020-01-02,15:30,47.1,47.7,47.1,,45.7,45.7,45.4
EUR::Austrian Unemployment Change::none,EUR,Austrian Unemployment Change  (Dec),dec,2020-01-02,16:00,349.8K,349.8K,,,299.5K,299.5K,278.9K
EUR::Austrian Unemployment Rate::none,EUR,Austrian Unemployment Rate  (Dec),dec,2020-01-02,16:00,8.5%,8.5%,,,7.3%,7.3%,
HUF::Manufacturing PMI::none,HUF,Manufacturing PMI  (Dec),dec,2020-01-02,16:00,53.9,53.9,,,53.1,53.1,53.0
NOK::Manufacturing PMI::none,NOK,Manufacturing PMI  (Dec),dec,2020-01-02,16:00,55.5,55.0,55.5,,53.8,53.8,53.7
SEK::Household Lending Growth::y/y,SEK,Household Lending Growth (YoY)  (Nov),nov,2020-01-02,16:30,5.0%,5.0%,,,5.0%,5.0%,4.8%
CLP::Economic Activity::y/y,CLP,Economic Activity (YoY)  (Dec),dec,2020-01-02,18:30,-3.3%,-3.3%,,,-3.4%,-3.4%,
EUR::Portuguese Business Confidence::none,EUR,Portuguese Business Confidence  (Dec),dec,2020-01-02,19:00,2.1,2.1,,,2.1,2.1,
EUR::Portuguese Consumer Confidence::none,EUR,Portuguese Consumer Confidence  (Dec),dec,2020-01-02,19:00,-7.20,-7.20,,,-6.90,-6.90,
EUR::Portuguese CPI::m/m,EUR,Portuguese CPI (MoM),,2020-01-02,19:00,-0.1%,-0.1%,,,-0.1%,-0.1%,
EUR::Portuguese CPI::y/y,EUR,Portuguese CPI (YoY),,2020-01-02,19:00,0.4%,0.3%,0.4%,,0.3%,0.3%,
USD::Challenger Job Cuts::none,USD,Challenger Job Cuts  (Dec),dec,2020-01-02,20:30,32.843K,32.843K,,,44.569K,44.569K,
USD::Challenger Job Cuts::y/y,USD,Challenger Job Cuts (YoY),,2020-01-02,20:30,-25.2%,-25.2%,,,-16.0%,-16.0%,
USD::Continuing Jobless Claims::none,USD,Continuing Jobless Claims,,2020-01-02,21:30,"1,728K","1,728K",,"1,717K","1,723K","1,723K","1,719K"
USD::Initial Jobless Claims::none,USD,Initial Jobless Claims,,2020-01-02,21:30,222K,223K,222K,225K,224K,224K,222K
USD::Jobless Claims 4-Week Avg.::none,USD,Jobless Claims 4-Week Avg.,,2020-01-02,21:30,233.25K,233.50K,233.25K,,228.50K,228.50K,228.00K
MXN::Monetary Policy Meeting Minutes::none,MXN,Monetary Policy Meeting Minutes,,2020-01-02,23:00,,,,,,,
NA::Bosnia-Herzegovina - New Year's Day::none,,Bosnia-Herzegovina - New Year's Day,,2020-01-03,All Day,,,,,,,
NA::Japan - Market Holiday::none,,Japan - Market Holiday,,2020-01-03,All Day,,,,,,,
NA::Serbia - Market Holiday::none,,Serbia - Market Holiday,,2020-01-03,All Day,,,,,,,
USD::4-Week Bill Auction::none,USD,4-Week Bill Auction,,2020-01-03,00:30,1.500%,1.500%,,,1.555%,1.555%,
USD::8-Week Bill Auction::none,USD,8-Week Bill Auction,,2020-01-03,00:30,1.515%,1.515%,,,1.565%,1.565%,
BRL::Foreign Exchange Flows::none,BRL,Foreign Exchange Flows,,2020-01-03,01:30,-16.097B,-16.097B,,,-13.690B,-13.690B,
BRL::Trade Balance::none,BRL,Trade Balance  (Dec),dec,2020-01-03,02:00,5.60B,5.60B,,4.35B,3.43B,3.43B,
GBP::BRC Shop Price Index::y/y,GBP,BRC Shop Price Index (YoY),,2020-01-03,08:00,-0.4%,-0.4%,,,-0.5%,-0.5%,
MYR::Exports::y/y,MYR,Exports (YoY)  (Nov),nov,2020-01-03,12:00,-5.5%,-5.5%,,,-6.7%,-6.7%,
MYR::Imports::y/y,MYR,Imports (YoY)  (Nov),nov,2020-01-03,12:00,-3.6%,-3.6%,,,-8.7%,-8.7%,
MYR::Trade Balance::none,MYR,Trade Balance  (Nov),nov,2020-01-03,12:00,6.50B,6.50B,,,17.30B,17.30B,
EUR::Estonian Industrial Production::m/m,EUR,Estonian Industrial Production (MoM),,2020-01-03,14:00,0.60%,0.60%,,,0.60%,0.60%,
EUR::Estonian Industrial Production::y/y,EUR,Estonian Industrial Production (YoY),,2020-01-03,14:00,-7.20%,-7.20%,,,-4.00%,-4.00%,
NOK::Unemployment Rate::none,NOK,Unemployment Rate  (Oct),oct,2020-01-03,15:00,3.8%,3.8%,,3.9%,3.9%,3.9%,
TRY::CPI::m/m,TRY,CPI (MoM)  (Dec),dec,2020-01-03,15:00,0.74%,0.74%,,0.49%,0.38%,0.38%,
TRY::CPI::y/y,TRY,CPI (YoY)  (Dec),dec,2020-01-03,15:00,11.84%,11.84%,,11.56%,10.56%,10.56%,
GBP::Nationwide HPI::m/m,GBP,Nationwide HPI (MoM)  (Dec),dec,2020-01-03,15:00,0.1%,0.5%,0.1%,0.0%,0.5%,0.5%,
GBP::Nationwide HPI::y/y,GBP,Nationwide HPI (YoY)  (Dec),dec,2020-01-03,15:00,1.4%,0.8%,1.4%,1.4%,0.8%,0.8%,
TRY::PPI::m/m,TRY,PPI (MoM)  (Dec),dec,2020-01-03,15:00,0.69%,0.69%,,,-0.08%,-0.08%,
TRY::PPI::y/y,TRY,PPI (YoY)  (Dec),dec,2020-01-03,15:00,7.36%,7.36%,,,4.26%,4.26%,
THB::Currency Swaps (USD)::none,THB,Currency Swaps (USD),,2020-01-03,15:30,34.3B,34.3B,,,33.5B,33.5B,
THB::Foreign Reserves (USD)::none,THB,Foreign Reserves (USD),,2020-01-03,15:30,223.0B,223.0B,,,221.8B,221.8B,
EUR::French CPI::m/m,EUR,French CPI (MoM),,2020-01-03,15:45,1.0%,-0.1%,1.0%,,0.1%,0.1%,-0.1%
EUR::French CPI::y/y,EUR,French CPI (YoY),,2020-01-03,15:45,1.4%,1.0%,1.4%,,1.0%,1.0%,
EUR::French HICP::m/m,EUR,French HICP (MoM),,2020-01-03,15:45,0.5%,0.1%,0.5%,,0.1%,0.1%,
EUR::French HICP::y/y,EUR,French HICP (YoY),,2020-01-03,15:45,1.6%,1.2%,1.6%,1.4%,1.2%,1.2%,
GBP::Nationwide HPI::m/m,GBP,Nationwide HPI (MoM)  (Dec),dec,2020-01-03,16:00,0.1%,0.1%,,0.0%,0.5%,0.5%,0.1%
GBP::Nationwide HPI::y/y,GBP,Nationwide HPI (YoY)  (Dec),dec,2020-01-03,16:00,1.4%,1.4%,,1.4%,0.8%,0.8%,1.4%
EUR::Spanish Unemployment Change::none,EUR,Spanish Unemployment Change,,2020-01-03,16:00,-34.6K,-34.6K,,,20.5K,20.5K,
HKD::Retail Sales::y/y,HKD,Retail Sales (YoY)  (Nov),nov,2020-01-03,16:30,-23.6%,-23.6%,,,-24.3%,-24.3%,
CHF::Manufacturing PMI::none,CHF,Manufacturing PMI  (Dec),dec,2020-01-03,16:30,50.2,48.8,50.2,49.1,48.8,48.8,
EUR::German Unemployment::none,EUR,German Unemployment  (Dec),dec,2020-01-03,16:55,2.279M,2.279M,,,2.266M,2.266M,
EUR::German Unemployment Change::none,EUR,German Unemployment Change  (Dec),dec,2020-01-03,16:55,8K,8K,,2K,-16K,-16K,
EUR::German Unemployment Rate::none,EUR,German Unemployment Rate  (Dec),dec,2020-01-03,16:55,5.0%,5.0%,,5.0%,5.0%,5.0%,
EUR::German Unemployment n.s.a.::none,EUR,German Unemployment n.s.a.  (Dec),dec,2020-01-03,16:55,2.227M,2.227M,,2.216M,2.180M,2.180M,
EUR::Loans to Non Financial Corporations::none,EUR,Loans to Non Financial Corporations  (Nov),nov,2020-01-03,17:00,3.4%,3.4%,,,3.8%,3.8%,
EUR::M3 Money Supply::y/y,EUR,M3 Money Supply (YoY)  (Nov),nov,2020-01-03,17:00,5.6%,5.6%,,5.7%,5.7%,5.7%,5.6%
EUR::Private Sector Loans::y/y,EUR,Private Sector Loans (YoY),,2020-01-03,17:00,3.5%,3.5%,,3.6%,3.5%,3.5%,
GBP::BoE Consumer Credit::none,GBP,BoE Consumer Credit  (Nov),nov,2020-01-03,17:30,0.563B,0.653B,0.563B,1.000B,1.339B,1.339B,1.326B
GBP::M4 Money Supply::m/m,GBP,M4 Money Supply (MoM)  (Nov),nov,2020-01-03,17:30,0.8%,0.8%,,,0.0%,0.0%,
GBP::Mortgage Approvals::none,GBP,Mortgage Approvals  (Nov),nov,2020-01-03,17:30,64.99K,65.51K,64.99K,64.45K,64.66K,64.66K,64.60K
GBP::Mortgage Lending::none,GBP,Mortgage Lending  (Nov),nov,2020-01-03,17:30,4.05B,4.25B,4.05B,3.90B,4.31B,4.31B,4.32B
GBP::Net Lending to Individuals::none,GBP,Net Lending to Individuals,,2020-01-03,17:30,4.5B,4.5B,,,5.6B,5.6B,
CLP::Retail Sales::y/y,CLP,Retail Sales (YoY),,2020-01-03,18:00,-9.8%,-9.8%,,,-11.9%,-11.9%,-12.1%
EUR::Latvian Industrial Production::m/m,EUR,Latvian Industrial Production (MoM)  (Nov),nov,2020-01-03,19:00,-1.2%,-1.3%,-1.2%,,-2.3%,-2.3%,
EUR::Latvian Industrial Production::y/y,EUR,Latvian Industrial Production (YoY)  (Nov),nov,2020-01-03,19:00,-0.2%,-0.1%,-0.2%,,3.0%,3.0%,
INR::Bank Loan Growth::none,INR,Bank Loan Growth,,2020-01-03,19:30,7.1%,7.1%,,,7.9%,7.9%,
INR::Deposit Growth::none,INR,Deposit Growth,,2020-01-03,19:30,10.1%,10.1%,,,10.3%,10.3%,
"INR::FX Reserves, USD::none",INR,"FX Reserves, USD",,2020-01-03,19:30,457.47B,457.47B,,,454.95B,454.95B,
EUR::German CPI::m/m,EUR,German CPI (MoM)  (Dec),dec,2020-01-03,21:00,0.5%,0.5%,,0.4%,-0.8%,-0.8%,
EUR::German CPI::y/y,EUR,German CPI (YoY)  (Dec),dec,2020-01-03,21:00,1.5%,1.5%,,1.4%,1.1%,1.1%,
EUR::German HICP::m/m,EUR,German HICP (MoM)  (Dec),dec,2020-01-03,21:00,0.6%,0.6%,,0.5%,-0.8%,-0.8%,
EUR::German HICP::y/y,EUR,German HICP (YoY)  (Dec),dec,2020-01-03,21:00,1.5%,1.5%,,1.4%,1.2%,1.2%,
SGD::S&P Global Manufacturing PMI::none,SGD,S&P Global Manufacturing PMI  (Dec),dec,2020-01-03,21:00,50.1,50.1,,49.9,49.8,49.8,
CZK::Budget Balance::none,CZK,Budget Balance  (Dec),dec,2020-01-03,21:30,-28.500B,-28.520B,-28.500B,,-38.630B,-38.630B,
USD::Seevol Cushing Storage Report::none,USD,Seevol Cushing Storage Report,,2020-01-03,21:30,-0.980M,-0.980M,,,-2.330M,-2.330M,
USD::ISM NY Business Conditions::none,USD,ISM NY Business Conditions  (Dec),dec,2020-01-03,22:45,39.1%,39.1%,,,50.4%,50.4%,
USD::ISM-New York Index::none,USD,ISM-New York Index  (Dec),dec,2020-01-03,22:45,869.0,869.0,,,874.5,874.5,
USD::Construction Spending::m/m,USD,Construction Spending (MoM)  (Nov),nov,2020-01-03,23:00,0.6%,0.7%,0.6%,0.3%,0.1%,0.1%,-0.8%
USD::ISM Manufacturing Employment::none,USD,ISM Manufacturing Employment  (Dec),dec,2020-01-03,23:00,45.1,45.2,45.1,,46.6,46.6,
USD::ISM Manufacturing New Orders Index::none,USD,ISM Manufacturing New Orders Index  (Dec),dec,2020-01-03,23:00,46.8,47.6,46.8,,47.2,47.2,
USD::ISM Manufacturing PMI::none,USD,ISM Manufacturing PMI  (Dec),dec,2020-01-03,23:00,47.2,47.8,47.2,49.0,48.1,48.1,
USD::ISM Manufacturing Prices::none,USD,ISM Manufacturing Prices  (Dec),dec,2020-01-03,23:00,51.7,51.7,,47.5,46.7,46.7,
COP::Exports::y/y,COP,Exports (YoY),,2020-01-03,23:00,-13.60%,-13.60%,,,-11.90%,-11.90%,
USD::Natural Gas Storage::none,USD,Natural Gas Storage,,2020-01-03,23:30,-58B,-58B,,-57B,-161B,-161B,
USD::Crude Oil Imports::none,USD,Crude Oil Imports,,2020-01-04,00:00,-1.522M,-1.522M,,,0.466M,0.466M,
USD::Crude Oil Inventories::none,USD,Crude Oil Inventories,,2020-01-04,00:00,-11.463M,-11.463M,,-3.288M,-5.474M,-5.474M,
USD::Cushing Crude Oil Inventories::none,USD,Cushing Crude Oil Inventories,,2020-01-04,00:00,-1.449M,-1.449M,,-0.980M,-2.393M,-2.393M,
USD::Distillate Fuel Production::none,USD,Distillate Fuel Production,,2020-01-04,00:00,-0.083M,-0.083M,,,0.322M,0.322M,
USD::EIA Refinery Crude Runs::w/w,USD,EIA Refinery Crude Runs  (WoW),,2020-01-04,00:00,0.303M,0.303M,,,0.418M,0.418M,
USD::EIA Weekly Distillates Stocks::none,USD,EIA Weekly Distillates Stocks,,2020-01-04,00:00,8.776M,8.776M,,1.122M,-0.152M,-0.152M,
USD::EIA Weekly Refinery Utilization Rates::w/w,USD,EIA Weekly Refinery Utilization Rates (WoW),,2020-01-04,00:00,1.2%,1.2%,,0.7%,2.7%,2.7%,
USD::Gasoline Inventories::none,USD,Gasoline Inventories,,2020-01-04,00:00,3.212M,3.212M,,1.823M,1.963M,1.963M,
USD::Gasoline Production::none,USD,Gasoline Production,,2020-01-04,00:00,-0.096M,-0.096M,,,0.429M,0.429M,
USD::Heating Oil Stockpiles::none,USD,Heating Oil Stockpiles,,2020-01-04,00:00,-0.552M,-0.552M,,,0.588M,0.588M,
EUR::Irish Exchequer Returns::none,EUR,Irish Exchequer Returns  (Dec),dec,2020-01-04,00:30,0.647B,0.647B,,,3.355B,3.355B,
USD::U.S. Baker Hughes Oil Rig Count::none,USD,U.S. Baker Hughes Oil Rig Count,,2020-01-04,02:00,670,670,,,677,677,
USD::U.S. Baker Hughes Total Rig Count::none,USD,U.S. Baker Hughes Total Rig Count,,2020-01-04,02:00,796,796,,,805,805,
CAD::BoC Gov Council Member Wilkins Speaks::none,CAD,BoC Gov Council Member Wilkins Speaks,,2020-01-04,02:15,,,,,,,
USD::FOMC Member Brainard Speaks::none,USD,FOMC Member Brainard Speaks,,2020-01-04,02:15,,,,,,,
USD::FOMC Member Kaplan Speaks::none,USD,FOMC Member Kaplan Speaks,,2020-01-04,04:30,,,,,,,
USD::Total Vehicle Sales::none,USD,Total Vehicle Sales,,2020-01-04,07:00,16.70M,16.70M,,17.00M,17.10M,17.10M,
COP::CPI::m/m,COP,CPI (MoM)  (Dec),dec,2020-01-04,08:00,0.26%,0.26%,,0.28%,0.10%,0.10%,
COP::CPI::y/y,COP,CPI (YoY)  (Dec),dec,2020-01-04,08:00,3.80%,3.80%,,3.84%,3.84%,3.84%,
NA::Colombia - Epiphany Day::none,,Colombia - Epiphany Day,,2020-01-06,All Day,,,,,,,
NA::Croatia - Epiphany Day::none,,Croatia - Epiphany Day,,2020-01-06,All Day,,,,,,,
NA::Finland - Epiphany Day::none,,Finland - Epiphany Day,,2020-01-06,All Day,,,,,,,
