EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
NA::United Kingdom - New Year's Day::none,,United Kingdom - New Year's Day,,2024-01-01,All Day,,,,,,,
NA::United States - New Year's Day::none,,United States - New Year's Day,,2024-01-01,All Day,,,,,,,
NA::Venezuela - New Year's Day::none,,Venezuela - New Year's Day,,2024-01-01,All Day,,,,,,,
NA::Vietnam - New Year's Day::none,,Vietnam - New Year's Day,,2024-01-01,All Day,,,,,,,
NA::Zimbabwe - New Year's Day::none,,Zimbabwe - New Year's Day,,2024-01-01,All Day,,,,,,,
KRW::Exports::y/y,KRW,Exports (YoY)  (Dec),dec,2024-01-01,08:00,5.1%,5.1%,,6.6%,7.7%,7.7%,7.8%
KRW::Imports::y/y,KRW,Imports (YoY)  (Dec),dec,2024-01-01,08:00,-10.8%,-10.8%,,-11.4%,-11.6%,-11.6%,
KRW::Trade Balance::none,KRW,Trade Balance  (Dec),dec,2024-01-01,08:00,4.48B,4.48B,,6.26B,3.78B,3.78B,3.80B
PEN::CPI::m/m,PEN,CPI (MoM)  (Dec),dec,2024-01-01,14:30,0.41%,0.41%,,0.31%,-0.16%,-0.16%,
ILS::Interest Rate Decision::none,ILS,Interest Rate Decision  (Jan),jan,2024-01-01,22:00,4.50%,4.50%,,4.63%,4.75%,4.75%,
NA::Bosnia-Herzegovina - New Year's Day::none,,Bosnia-Herzegovina - New Year's Day,,2024-01-02,All Day,,,,,,,
NA::Botswana - Market Holiday::none,,Botswana - Market Holiday,,2024-01-02,All Day,,,,,,,
NA::Japan - Market Holiday::none,,Japan - Market Holiday,,2024-01-02,All Day,,,,,,,
NA::Kazakhstan - New Year's Day::none,,Kazakhstan - New Year's Day,,2024-01-02,All Day,,,,,,,
NA::Malta - Market Holiday::none,,Malta - Market Holiday,,2024-01-02,All Day,,,,,,,
NA::Mauritius - New Year's Day::none,,Mauritius - New Year's Day,,2024-01-02,All Day,,,,,,,
NA::Montenegro - New Year's Day::none,,Montenegro - New Year's Day,,2024-01-02,All Day,,,,,,,
NA::New Zealand - New Year's Day::none,,New Zealand - New Year's Day,,2024-01-02,All Day,,,,,,,
NA::Romania - New Year's Day::none,,Romania - New Year's Day,,2024-01-02,All Day,,,,,,,
NA::Russia - New Year's Day::none,,Russia - New Year's Day,,2024-01-02,All Day,,,,,,,
NA::Rwanda - New Year's Day::none,,Rwanda - New Year's Day,,2024-01-02,All Day,,,,,,,
NA::Serbia - New Year's Day::none,,Serbia - New Year's Day,,2024-01-02,All Day,,,,,,,
NA::Slovenia - New Year's Day::none,,Slovenia - New Year's Day,,2024-01-02,All Day,,,,,,,
NA::Switzerland - New Year's Day::none,,Switzerland - New Year's Day,,2024-01-02,All Day,,,,,,,
SGD::GDP::q/q,SGD,GDP (QoQ)  (Q4),q4,2024-01-02,08:00,1.7%,1.0%,1.7%,,1.3%,1.3%,1.4%
SGD::GDP::y/y,SGD,GDP (YoY)  (Q4),q4,2024-01-02,08:00,2.8%,1.0%,2.8%,,1.0%,1.0%,1.1%
GBP::BRC Shop Price Index::y/y,GBP,BRC Shop Price Index (YoY),,2024-01-02,08:00,4.3%,4.3%,,,4.3%,4.3%,
KRW::S&P Global South Korea Manufacturing PMI::none,KRW,S&P Global South Korea Manufacturing PMI  (Dec),dec,2024-01-02,08:30,49.9,49.9,,,50.0,50.0,
SGD::URA Property Index::q/q,SGD,URA Property Index (QoQ)  (Q4),q4,2024-01-02,08:30,2.70%,0.80%,2.70%,,0.80%,0.80%,
IDR::Core Inflation::y/y,IDR,Core Inflation (YoY)  (Dec),dec,2024-01-02,12:00,1.80%,1.80%,,1.85%,1.87%,1.87%,
IDR::Inflation::m/m,IDR,Inflation (MoM)  (Dec),dec,2024-01-02,12:00,0.41%,0.41%,,0.50%,0.38%,0.38%,
IDR::Inflation::y/y,IDR,Inflation (YoY)  (Dec),dec,2024-01-02,12:00,2.61%,2.61%,,2.72%,2.86%,2.86%,
EUR::Dutch Business Confidence::none,EUR,Dutch Business Confidence  (Dec),dec,2024-01-02,13:30,-3.4,-5.7,-3.4,,-0.5,-0.5,
AUD::Commodity Prices::y/y,AUD,Commodity Prices (YoY),,2024-01-02,13:30,-10.7%,-11.2%,-10.7%,,-12.8%,-12.8%,-10.5%
EUR::Estonian Retail Sales::m/m,EUR,Estonian Retail Sales (MoM),,2024-01-02,14:00,-0.70%,-0.70%,,,2.00%,2.00%,
EUR::Estonian Retail Sales::y/y,EUR,Estonian Retail Sales (YoY),,2024-01-02,14:00,-8.80%,-8.80%,,,-4.80%,-4.80%,
SEK::Manufacturing PMI::none,SEK,Manufacturing PMI  (Dec),dec,2024-01-02,15:30,48.8,48.6,48.8,,49.0,49.0,
EUR::Austrian Unemployment Change::none,EUR,Austrian Unemployment Change  (Dec),dec,2024-01-02,16:00,329.3K,329.3K,,,275.7K,275.7K,
EUR::Austrian Unemployment Rate::none,EUR,Austrian Unemployment Rate  (Dec),dec,2024-01-02,16:00,7.8%,7.8%,,,6.5%,6.5%,
HUF::Manufacturing PMI::none,HUF,Manufacturing PMI  (Dec),dec,2024-01-02,16:00,52.8,51.0,52.8,,52.0,52.0,52.2
EUR::Loans to Non Financial Corporations::none,EUR,Loans to Non Financial Corporations  (Nov),nov,2024-01-02,17:00,0.0%,0.0%,,,-0.3%,-0.3%,
EUR::M3 Money Supply::y/y,EUR,M3 Money Supply (YoY)  (Nov),nov,2024-01-02,17:00,-0.9%,-0.9%,,-1.0%,-1.0%,-1.0%,
NOK::Manufacturing PMI::none,NOK,Manufacturing PMI  (Dec),dec,2024-01-02,17:00,51.7,51.6,51.7,,50.1,50.1,49.9
EUR::Private Sector Loans::y/y,EUR,Private Sector Loans (YoY),,2024-01-02,17:00,0.5%,0.5%,,0.8%,0.6%,0.6%,
EUR::Car Registration::y/y,EUR,Car Registration (YoY)  (Nov),nov,2024-01-02,19:00,10.60%,26.10%,10.60%,,18.10%,18.10%,1.8%
EUR::Portuguese Business Confidence::none,EUR,Portuguese Business Confidence  (Dec),dec,2024-01-02,19:00,1.2,1.2,,,1.0,1.0,
EUR::Portuguese Consumer Confidence::none,EUR,Portuguese Consumer Confidence  (Dec),dec,2024-01-02,19:00,-28.20,-28.20,,,-28.20,-28.20,
BRL::BCB Focus Market Readout::none,BRL,BCB Focus Market Readout,,2024-01-02,19:25,,,,,,,
CLP::Economic Activity::y/y,CLP,Economic Activity (YoY)  (Nov),nov,2024-01-02,19:30,1.2%,1.2%,,1.0%,0.3%,0.3%,
EUR::French 12-Month BTF Auction::none,EUR,French 12-Month BTF Auction,,2024-01-02,21:55,3.215%,3.215%,,,3.333%,3.333%,
EUR::French 3-Month BTF Auction::none,EUR,French 3-Month BTF Auction,,2024-01-02,21:55,3.757%,3.757%,,,3.729%,3.729%,
EUR::French 6-Month BTF Auction::none,EUR,French 6-Month BTF Auction,,2024-01-02,21:55,3.663%,3.663%,,,3.690%,3.690%,
NZD::GlobalDairyTrade Price Index::none,NZD,GlobalDairyTrade Price Index,,2024-01-02,22:50,1.2%,1.2%,,,2.3%,2.3%,
USD::Construction Spending::m/m,USD,Construction Spending (MoM)  (Nov),nov,2024-01-02,23:00,0.4%,0.9%,0.4%,0.5%,1.2%,1.2%,0.6%
USD::Milk Auctions::none,USD,Milk Auctions,,2024-01-02,23:00,"3,363.0","3,363.0",,,"3,388.0","3,388.0",
TRY::Exports::none,TRY,Exports,,2024-01-02,23:10,23.00B,23.00B,,,23.00B,23.00B,
TRY::Trade Ministry Trade Balance::none,TRY,Trade Ministry Trade Balance,,2024-01-02,23:10,-6.11B,-6.11B,,,-5.92B,-5.92B,
NA::Japan - Market Holiday::none,,Japan - Market Holiday,,2024-01-03,All Day,,,,,,,
NA::Montenegro - New Year's Day::none,,Montenegro - New Year's Day,,2024-01-03,All Day,,,,,,,
USD::3-Month Bill Auction::none,USD,3-Month Bill Auction,,2024-01-03,00:30,5.245%,5.245%,,,5.260%,5.260%,
USD::6-Month Bill Auction::none,USD,6-Month Bill Auction,,2024-01-03,00:30,5.045%,5.045%,,,5.080%,5.080%,
USD::Atlanta Fed GDPNow::none,USD,Atlanta Fed GDPNow  (Q4),q4,2024-01-03,02:00,2.0%,2.0%,,2.3%,2.3%,2.3%,
AUD::RBA Chart Pack Release::none,AUD,RBA Chart Pack Release,,2024-01-03,08:30,,,,,,,
ARS::Tax Revenue::none,ARS,Tax Revenue  (Dec),dec,2024-01-03,09:00,"5,922.69B","5,922.69B",,,"4,679.00B","4,679.00B",
TRY::CPI::m/m,TRY,CPI (MoM)  (Dec),dec,2024-01-03,15:00,2.93%,2.93%,,3.13%,3.28%,3.28%,
TRY::CPI::y/y,TRY,CPI (YoY)  (Dec),dec,2024-01-03,15:00,64.77%,64.77%,,65.10%,61.98%,61.98%,
TRY::PPI::m/m,TRY,PPI (MoM)  (Dec),dec,2024-01-03,15:00,1.14%,1.14%,,,2.81%,2.81%,
TRY::PPI::y/y,TRY,PPI (YoY)  (Dec),dec,2024-01-03,15:00,44.22%,44.22%,,,42.25%,42.25%,
"TRY::Turkey CPI Ex E,F,B,T&G::m/m",TRY,"Turkey CPI Ex E,F,B,T&G (MoM)  (Dec)",dec,2024-01-03,15:00,2.3%,2.3%,,,2.0%,2.0%,
"TRY::Turkey CPI Ex E,F,B,T&G::y/y",TRY,"Turkey CPI Ex E,F,B,T&G (YoY)  (Dec)",dec,2024-01-03,15:00,70.6%,70.6%,,,69.9%,69.9%,
EUR::Spanish Unemployment Change::none,EUR,Spanish Unemployment Change,,2024-01-03,16:00,-27.4K,-27.4K,,-15.7K,-24.6K,-24.6K,
CHF::Manufacturing PMI::none,CHF,Manufacturing PMI  (Dec),dec,2024-01-03,16:30,43.0,43.0,,43.0,42.1,42.1,
EUR::German Unemployment::none,EUR,German Unemployment  (Dec),dec,2024-01-03,16:55,2.703M,2.696M,2.703M,,2.698M,2.698M,2.702M
EUR::German Unemployment Change::none,EUR,German Unemployment Change  (Dec),dec,2024-01-03,16:55,5K,2K,5K,20K,21K,21K,22K
EUR::German Unemployment Rate::none,EUR,German Unemployment Rate  (Dec),dec,2024-01-03,16:55,5.9%,5.8%,5.9%,5.9%,5.8%,5.8%,5.9%
EUR::German Unemployment n.s.a.::none,EUR,German Unemployment n.s.a.  (Dec),dec,2024-01-03,16:55,2.637M,2.637M,,,2.606M,2.606M,
EUR::German 2-Year Schatz Auction::none,EUR,German 2-Year Schatz Auction,,2024-01-03,18:40,2.440%,2.440%,,,2.640%,2.640%,
EUR::Latvian Industrial Production::m/m,EUR,Latvian Industrial Production (MoM)  (Nov),nov,2024-01-03,19:00,-0.9%,-0.7%,-0.9%,,1.5%,1.5%,
EUR::Latvian Industrial Production::y/y,EUR,Latvian Industrial Production (YoY)  (Nov),nov,2024-01-03,19:00,-3.4%,-2.9%,-3.4%,,0.5%,0.5%,
BRL::Current Account (USD)::none,BRL,Current Account (USD)  (Nov),nov,2024-01-03,19:30,-1.60B,-1.60B,,-0.40B,-0.23B,-0.23B,
BRL::Foreign direct investment (USD)::none,BRL,Foreign direct investment (USD)  (Nov),nov,2024-01-03,19:30,7.80B,7.80B,,3.90B,3.31B,3.31B,
USD::MBA 30-Year Mortgage Rate::none,USD,MBA 30-Year Mortgage Rate,,2024-01-03,20:00,6.76%,6.76%,,,6.83%,6.83%,
USD::MBA Mortgage Applications::w/w,USD,MBA Mortgage Applications (WoW),,2024-01-03,20:00,-10.7%,-10.7%,,,-1.5%,-1.5%,
USD::MBA Purchase Index::none,USD,MBA Purchase Index,,2024-01-03,20:00,140.7,140.7,,,148.7,148.7,
USD::Mortgage Market Index::none,USD,Mortgage Market Index,,2024-01-03,20:00,173.5,173.5,,,191.6,191.6,
USD::Mortgage Refinance Index::none,USD,Mortgage Refinance Index,,2024-01-03,20:00,358.2,358.2,,,437.6,437.6,
SGD::S&P Global Manufacturing PMI::none,SGD,S&P Global Manufacturing PMI  (Dec),dec,2024-01-03,21:00,50.5,50.5,,,50.3,50.3,
USD::FOMC Member Barkin Speaks::none,USD,FOMC Member Barkin Speaks,,2024-01-03,21:30,,,,,,,
USD::Redbook::y/y,USD,Redbook (YoY),,2024-01-03,21:55,5.6%,5.6%,,,4.1%,4.1%,
USD::JOLTS Job Openings::none,USD,JOLTS Job Openings  (Nov),nov,2024-01-03,23:00,8.790M,8.925M,8.790M,8.850M,8.852M,8.852M,8.733M
USD::ISM Manufacturing Employment::none,USD,ISM Manufacturing Employment  (Dec),dec,2024-01-03,23:00,48.1,47.5,48.1,46.5,45.8,45.8,
USD::ISM Manufacturing New Orders Index::none,USD,ISM Manufacturing New Orders Index  (Dec),dec,2024-01-03,23:00,47.1,47.0,47.1,49.1,48.3,48.3,
USD::ISM Manufacturing PMI::none,USD,ISM Manufacturing PMI  (Dec),dec,2024-01-03,23:00,47.4,47.1,47.4,47.1,46.7,46.7,
USD::ISM Manufacturing Prices::none,USD,ISM Manufacturing Prices  (Dec),dec,2024-01-03,23:00,45.2,45.2,,47.5,49.9,49.9,
DKK::Currency Reserves::none,DKK,Currency Reserves  (Dec),dec,2024-01-04,00:00,612.70B,612.70B,,,616.90B,616.90B,
NA::Montenegro - New Year's Day::none,,Montenegro - New Year's Day,,2024-01-04,All Day,,,,,,,
USD::Atlanta Fed GDPNow::none,USD,Atlanta Fed GDPNow  (Q4),q4,2024-01-04,02:00,2.5%,2.5%,,2.0%,2.0%,2.0%,
TRY::Gross FX Reserves::none,TRY,Gross FX Reserves,,2024-01-04,02:30,92.83B,92.83B,,,97.56B,97.56B,
KRW::FX Reserves - USD::none,KRW,FX Reserves - USD  (Dec),dec,2024-01-04,05:00,420.15B,420.15B,,,417.08B,417.08B,
USD::API Weekly Crude Oil Stock::none,USD,API Weekly Crude Oil Stock,,2024-01-04,05:30,-7.418M,-7.418M,,-2.967M,1.837M,1.837M,
EUR::North Rhine Westphalia CPI::m/m,EUR,North Rhine Westphalia CPI (MoM)  (Dec),dec,2024-01-04,14:30,-0.1%,-0.3%,-0.1%,,-0.3%,-0.3%,
EUR::North Rhine Westphalia CPI::y/y,EUR,North Rhine Westphalia CPI (YoY)  (Dec),dec,2024-01-04,14:30,3.5%,3.0%,3.5%,,3.0%,3.0%,
DKK::M3 Money Supply::none,DKK,M3 Money Supply  (Nov),nov,2024-01-04,15:00,"1,908.1B","1,908.1B",,,"1,900.3B","1,900.3B","1,900.7B"
RON::PPI::y/y,RON,PPI (YoY)  (Nov),nov,2024-01-04,15:00,-2.55%,-2.55%,,,-2.24%,-2.24%,-2.22%
HUF::Trade Balance (EUR)::m/m,HUF,Trade Balance (EUR) (MoM)  (Nov),nov,2024-01-04,15:30,"1,718.0M","1,000.0M","1,718.0M",,"1,000.0M","1,000.0M",
SEK::Services PMI::m/m,SEK,Services PMI (MoM)  (Dec),dec,2024-01-04,15:30,50.0,50.3,50.0,,48.5,48.5,48.3
EUR::French CPI::m/m,EUR,French CPI (MoM)  (Dec),dec,2024-01-04,15:45,0.1%,-0.2%,0.1%,0.2%,-0.2%,-0.2%,
EUR::French CPI::y/y,EUR,French CPI (YoY)  (Dec),dec,2024-01-04,15:45,3.7%,3.5%,3.7%,3.8%,3.5%,3.5%,
EUR::French HICP::m/m,EUR,French HICP (MoM),,2024-01-04,15:45,0.1%,-0.2%,0.1%,0.3%,-0.2%,-0.2%,
EUR::French HICP::y/y,EUR,French HICP (YoY),,2024-01-04,15:45,4.1%,3.9%,4.1%,4.1%,3.9%,3.9%,
HKD::Retail Sales::y/y,HKD,Retail Sales (YoY)  (Nov),nov,2024-01-04,16:30,15.9%,15.9%,,,5.6%,5.6%,
EUR::Baden Wuerttemberg CPI::y/y,EUR,Baden Wuerttemberg CPI (YoY)  (Dec),dec,2024-01-04,17:00,3.8%,3.4%,3.8%,,3.4%,3.4%,
EUR::Bavaria CPI::m/m,EUR,Bavaria CPI (MoM)  (Dec),dec,2024-01-04,17:00,0.1%,-0.4%,0.1%,,-0.4%,-0.4%,
EUR::Bavaria CPI::y/y,EUR,Bavaria CPI (YoY)  (Dec),dec,2024-01-04,17:00,3.4%,2.8%,3.4%,,2.8%,2.8%,
EUR::Brandenburg CPI::m/m,EUR,Brandenburg CPI (MoM)  (Dec),dec,2024-01-04,17:00,0.0%,-0.3%,0.0%,,-0.3%,-0.3%,
EUR::Brandenburg CPI::y/y,EUR,Brandenburg CPI (YoY)  (Dec),dec,2024-01-04,17:00,4.5%,4.1%,4.5%,,4.1%,4.1%,
EUR::Hesse CPI::m/m,EUR,Hesse CPI (MoM)  (Dec),dec,2024-01-04,17:00,0.0%,-0.4%,0.0%,,-0.4%,-0.4%,
EUR::Hesse CPI::y/y,EUR,Hesse CPI (YoY)  (Dec),dec,2024-01-04,17:00,3.5%,2.9%,3.5%,,2.9%,2.9%,
EUR::Saxony CPI::m/m,EUR,Saxony CPI (MoM)  (Dec),dec,2024-01-04,17:00,0.2%,-0.3%,0.2%,,-0.3%,-0.3%,
EUR::Saxony CPI::y/y,EUR,Saxony CPI (YoY)  (Dec),dec,2024-01-04,17:00,4.3%,3.9%,4.3%,,3.9%,3.9%,
EUR::Baden Wuerttemberg CPI::m/m,EUR,Baden Wuerttemberg CPI (MoM),,2024-01-04,17:00,0.1%,-0.3%,0.1%,,-0.3%,-0.3%,
GBP::BoE Consumer Credit::none,GBP,BoE Consumer Credit  (Nov),nov,2024-01-04,17:30,2.005B,2.058B,2.005B,1.400B,1.411B,1.411B,1.289B
GBP::M3 Money Supply::none,GBP,M3 Money Supply  (Nov),nov,2024-01-04,17:30,"2,984.7B","2,983.1B","2,984.7B",,"2,987.0B","2,987.0B","2,988.6B"
GBP::M4 Money Supply::m/m,GBP,M4 Money Supply (MoM)  (Nov),nov,2024-01-04,17:30,-0.1%,-0.1%,,0.2%,0.3%,0.3%,
GBP::Mortgage Approvals::none,GBP,Mortgage Approvals  (Nov),nov,2024-01-04,17:30,50.07K,49.31K,50.07K,48.50K,47.89K,47.89K,47.38K
GBP::Mortgage Lending::none,GBP,Mortgage Lending  (Nov),nov,2024-01-04,17:30,-0.04B,0.01B,-0.04B,,-0.08B,-0.08B,-0.05B
CZK::Budget Balance::none,CZK,Budget Balance  (Dec),dec,2024-01-04,17:30,-288.500B,-288.500B,,,-269.100B,-269.100B,
GBP::Net Lending to Individuals::none,GBP,Net Lending to Individuals,,2024-01-04,17:30,2.0B,2.1B,2.0B,1.6B,1.3B,1.3B,1.2B
EUR::French Car Registration::y/y,EUR,French Car Registration (YoY),,2024-01-04,17:55,14.5%,14.0%,14.5%,,14.0%,14.0%,
EUR::Greek Unemployment Rate::none,EUR,Greek Unemployment Rate  (Nov),nov,2024-01-04,18:00,9.4%,9.4%,,,9.4%,9.4%,9.6%
NOK::House Price Index::y/y,NOK,House Price Index (YoY)  (Dec),dec,2024-01-04,18:00,0.50%,0.90%,0.50%,,0.50%,0.50%,
GBP::15-Year Treasury Gilt Auction::none,GBP,15-Year Treasury Gilt Auction,,2024-01-04,18:00,4.067%,4.067%,,,4.871%,4.871%,
EUR::French 10-Year OAT Auction::none,EUR,French 10-Year OAT Auction,,2024-01-04,18:00,2.59%,2.59%,,,2.75%,2.75%,
EUR::French 30-Year OAT Auction::none,EUR,French 30-Year OAT Auction,,2024-01-04,18:00,3.13%,3.13%,,,3.92%,3.92%,
EUR::Spanish 3-Year Bonos Auction::none,EUR,Spanish 3-Year Bonos Auction,,2024-01-04,18:00,2.582%,2.582%,,,3.245%,3.245%,
EUR::Spanish 30-Year Obligacion Auction::none,EUR,Spanish 30-Year Obligacion Auction,,2024-01-04,18:00,3.693%,3.693%,,,4.465%,4.465%,
