EventId,Date,Time,Period,Actual,Forecast,Previous
HUF::Gross Wages::y/y,2020-01-06,16:00,oct,11.6%,,11.8%
HUF::PPI::y/y,2020-01-06,16:00,nov,2.1%,,1.5%
EGP::Foreign Reserves (USD)::none,2020-01-06,16:00,,45.24B,,45.35B
TWD::FX Reserves USD::none,2020-01-06,16:20,dec,478.13B,,474.05B
EUR::Sentix Investor Confidence::none,2020-01-06,17:30,jan,7.6,2.6,0.7
EUR::PPI::m/m,2020-01-06,18:00,nov,0.2%,0.1%,0.1%
EUR::PPI::y/y,2020-01-06,18:00,nov,-1.4%,-1.5%,-1.9%
BRL::BCB Focus Market Readout::none,2020-01-06,19:25,,,,
CAD::IPPI::m/m,2020-01-06,21:30,nov,0.1%,0.2%,0.1%
CAD::IPPI::y/y,2020-01-06,21:30,nov,-0.4%,,-1.4%
CAD::RMPI::m/m,2020-01-06,21:30,nov,1.5%,1.0%,-1.9%
CAD::RMPI::y/y,2020-01-06,21:30,nov,9.3%,,-5.1%
AED::CPI::y/y,2020-01-06,22:00,,-1.40%,,-1.90%
NA::Egypt - Christmas::none,2020-01-07,All Day,,,,
NA::Kazakhstan - Christmas::none,2020-01-07,All Day,,,,
NA::Lebanon - Christmas::none,2020-01-07,All Day,,,,
NA::Montenegro - Christmas::none,2020-01-07,All Day,,,,
NA::Russia - Christmas::none,2020-01-07,All Day,,,,
NA::Serbia - Christmas::none,2020-01-07,All Day,,,,
NA::Ukraine - Christmas::none,2020-01-07,All Day,,,,
USD::3-Month Bill Auction::none,2020-01-07,00:30,,1.520%,,1.520%
USD::6-Month Bill Auction::none,2020-01-07,00:30,,1.520%,,1.560%
AUD::CFTC AUD speculative net positions::none,2020-01-07,03:30,,-46.2K,,-46.6K
BRL::CFTC BRL speculative net positions::none,2020-01-07,03:30,,-40.0K,,-42.7K
CAD::CFTC CAD speculative net positions::none,2020-01-07,03:30,,8.5K,,11.2K
CHF::CFTC CHF speculative net positions::none,2020-01-07,03:30,,-9.7K,,-11.1K
USD::CFTC Copper speculative net positions::none,2020-01-07,03:30,,3.5K,,0.2K
USD::CFTC Corn speculative net positions::none,2020-01-07,03:30,,26.6K,,2.7K
USD::CFTC Crude Oil speculative net positions::none,2020-01-07,03:30,,550.1K,,536.4K
EUR::CFTC EUR speculative net positions::none,2020-01-07,03:30,,-72.9K,,-65.7K
GBP::CFTC GBP speculative net positions::none,2020-01-07,03:30,,8.7K,,-5.8K
USD::CFTC Gold speculative net positions::none,2020-01-07,03:30,,305.7K,,286.3K
JPY::CFTC JPY speculative net positions::none,2020-01-07,03:30,,-33.5K,,-42.1K
MXN::CFTC MXN speculative net positions::none,2020-01-07,03:30,,158.2K,,152.3K
NZD::CFTC NZD speculative net positions::none,2020-01-07,03:30,,-7.8K,,-8.2K
USD::CFTC Nasdaq 100 speculative net positions::none,2020-01-07,03:30,,13.5K,,7.9K
USD::CFTC Natural Gas speculative net positions::none,2020-01-07,03:30,,-198.9K,,-200.7K
RUB::CFTC RUB speculative positions::none,2020-01-07,03:30,,29.2K,,30.3K
USD::CFTC S&P 500 speculative net positions::none,2020-01-07,03:30,,27.1K,,-13.5K
USD::CFTC Silver speculative net positions::none,2020-01-07,03:30,,62.4K,,45.8K
USD::CFTC Soybeans speculative net positions::none,2020-01-07,03:30,,19.2K,,-17.0K
USD::CFTC Wheat speculative net positions::none,2020-01-07,03:30,,28.1K,,40.1K
ARS::Tax Revenue::none,2020-01-07,05:00,,492.37B,,474.87B
KRW::Current Account::none,2020-01-07,07:00,nov,5.97B,,7.83B
JPY::Monetary Base::y/y,2020-01-07,07:50,,3.2%,,3.3%
AUD::ANZ Job Advertisements::m/m,2020-01-07,08:30,,-6.7%,,-1.8%
PHP::CPI::m/m,2020-01-07,09:00,,0.7%,,0.2%
PHP::CPI::y/y,2020-01-07,09:00,,2.5%,2.1%,1.3%
PHP::Core CPI::y/y,2020-01-07,09:00,,3.1%,,2.6%
PHP::Industrial Production::y/y,2020-01-07,09:00,,-5.8%,,-4.3%
IDR::Consumer Confidence::none,2020-01-07,11:00,,126.4,,124.2
JPY::10-Year JGB Auction::none,2020-01-07,11:35,,-0.010%,,-0.042%
AUD::AUD/USD Index::none,2020-01-07,13:30,,37.9%,,31.2%
EUR::EUR/USD Index::none,2020-01-07,13:30,,31.5%,,29.9%
GBP::GBP/USD Index::none,2020-01-07,13:30,,54.0%,,51.4%
USD::Gold Index::none,2020-01-07,13:30,,56.7%,,55.7%
NZD::NZD/USD Index::none,2020-01-07,13:30,,44.6%,,47.3%
CAD::USD/CAD Index::none,2020-01-07,13:30,,54.6%,,40.2%
CHF::USD/CHF Index::none,2020-01-07,13:30,,57.8%,,56.2%
JPY::USD/JPY Index::none,2020-01-07,13:30,,52.6%,,51.0%
NOK::Credit Indicator::y/y,2020-01-07,15:00,nov,5.6%,5.5%,5.6%
PHP::FX Reserves USD::none,2020-01-07,15:00,dec,87.86B,,86.23B
CHF::CPI::m/m,2020-01-07,15:30,dec,0.0%,-0.1%,-0.1%
CHF::CPI::y/y,2020-01-07,15:30,dec,0.2%,-0.1%,-0.1%
SEK::Services PMI::m/m,2020-01-07,15:30,dec,48.7,,47.9
HUF::Quarterly Unemployment Rate::none,2020-01-07,16:00,nov,3.5%,,3.5%
HUF::Retail Sales::y/y,2020-01-07,16:00,nov,7.3%,,6.2%
EUR::Austrian Wholesale Prices n.s.a::m/m,2020-01-07,16:00,dec,0.1%,,0.0%
EUR::Austrian Wholesale Prices n.s.a::y/y,2020-01-07,16:00,dec,-0.4%,,-2.7%
TWD::CPI::m/m,2020-01-07,16:00,dec,0.25%,,-0.09%
TWD::CPI::y/y,2020-01-07,16:00,dec,1.13%,0.88%,0.59%
TWD::Exports::y/y,2020-01-07,16:00,dec,4.0%,1.7%,3.3%
BRL::IPC-Fipe Inflation Index::m/m,2020-01-07,16:00,dec,0.94%,,0.68%
TWD::Imports::y/y,2020-01-07,16:00,dec,13.90%,4.70%,5.80%
TWD::Trade Balance::none,2020-01-07,16:00,dec,2.50B,3.95B,4.28B
TWD::Wholesale Prices::m/m,2020-01-07,16:00,dec,-3.42%,,-5.04%
HKD::Foreign Reserves (USD)::none,2020-01-07,16:30,dec,441.30B,,434.20B
PLN::CPI::m/m,2020-01-07,17:00,dec,0.8%,0.4%,0.1%
PLN::CPI::y/y,2020-01-07,17:00,dec,3.4%,2.9%,2.6%
SGD::Foreign Reserves USD::m/m,2020-01-07,17:00,dec,279.5B,,276.0B
EUR::Italian Consumer Confidence::none,2020-01-07,17:00,dec,0.2,109.0,108.6
EUR::Italian Public Deficit::none,2020-01-07,17:00,q3,1.8%,,1.0%
CNY::FX Reserves (USD)::none,2020-01-07,17:00,,3.108T,,3.096T
BHD::GDP::q/q,2020-01-07,17:40,q2,-0.40%,,3.00%
BHD::GDP::y/y,2020-01-07,17:40,,1.60%,,0.30%
GBP::Housing Equity Withdrawal::q/q,2020-01-07,17:55,,-6.3B,-7.2B,-7.6B
EUR::Retail Sales::m/m,2020-01-07,18:00,nov,1.0%,0.6%,-0.3%
EUR::Retail Sales::y/y,2020-01-07,18:00,nov,2.2%,1.3%,1.7%
EUR::CPI::y/y,2020-01-07,18:00,dec,1.3%,1.3%,1.0%
"EUR::CPI, n.s.a::none",2020-01-07,18:00,dec,105.44,,105.10
EUR::Core CPI::y/y,2020-01-07,18:00,dec,1.3%,1.3%,1.3%
EUR::HICP ex Energy & Food::y/y,2020-01-07,18:00,dec,1.4%,1.5%,1.4%
EUR::Italian CPI::m/m,2020-01-07,18:00,dec,0.2%,0.2%,-0.2%
EUR::Italian CPI::y/y,2020-01-07,18:00,dec,0.5%,0.6%,0.2%
EUR::Italian HICP::m/m,2020-01-07,18:00,dec,0.2%,0.2%,-0.3%
EUR::Italian HICP::y/y,2020-01-07,18:00,dec,0.5%,0.5%,0.2%
GBP::10-Year Treasury Gilt Auction::none,2020-01-07,18:40,,0.794%,,0.738%
CLP::Copper Exports (USD)::none,2020-01-07,19:30,dec,"3,450M",,"2,772M"
CLP::Trade Balance::none,2020-01-07,19:30,dec,1.46B,,0.11B
CLP::Exports (USD)::none,2020-01-07,19:30,,"6,644M",,"5,281M"
CLP::Imports (USD)::none,2020-01-07,19:30,,"5,184M",,"5,171M"
EUR::Spanish Consumer Confidence::none,2020-01-07,19:30,,77.7,,77.4
ILS::FX Reserve - USD::none,2020-01-07,20:00,dec,126.023B,,122.383B
ZAR::Total Vehicle Sales::none,2020-01-07,20:00,dec,41.70K,,44.67K
ZAR::Total Vehicle Sales::y/y,2020-01-07,20:00,dec,4.20%,,-5.80%
BRL::Auto Production::m/m,2020-01-07,21:00,dec,25.0%,,-21.2%
BRL::Auto Sales::m/m,2020-01-07,21:00,dec,8.4%,,-4.4%
PLN::FX Reserves (EUR)::none,2020-01-07,21:00,dec,114.50B,,108.80B
CAD::Exports::none,2020-01-07,21:30,nov,48.70B,49.30B,49.40B
CAD::Imports::none,2020-01-07,21:30,nov,49.78B,51.02B,51.00B
CAD::Trade Balance::none,2020-01-07,21:30,nov,-1.09B,-1.15B,-1.61B
USD::Trade Balance::none,2020-01-07,21:30,nov,-43.10B,-43.80B,-46.90B
USD::Exports::none,2020-01-07,21:30,,209.00B,,207.00B
USD::Imports::none,2020-01-07,21:30,,252.00B,,254.00B
USD::Redbook::m/m,2020-01-07,21:55,,-2.6%,,-2.8%
USD::Redbook::y/y,2020-01-07,21:55,,7.2%,,7.8%
NZD::GlobalDairyTrade Price Index::none,2020-01-07,22:50,,2.8%,,-5.1%
USD::Durables Excluding Defense::m/m,2020-01-07,23:00,nov,0.7%,,0.8%
USD::Factory Orders::m/m,2020-01-07,23:00,nov,-0.7%,-0.8%,0.2%
