Patch,EventId,Cur,Event,Period,Date,Time,PreviousRaw,PriorActual,PreviousEffective
previous_missing_filled,JPY::BoJ Monthly Report::none,JPY,BoJ Monthly Report,,2014-06-16,13:00,,0.00,0.00
previous_missing_filled,JPY::BoJ Monthly Report::none,JPY,BoJ Monthly Report,,2014-07-16,13:00,,0.00,0.00
previous_missing_filled,JPY::BoJ Monthly Report::none,JPY,BoJ Monthly Report,,2014-08-11,13:00,,0.00,0.00
previous_missing_filled,JPY::BoJ Monthly Report::none,JPY,BoJ Monthly Report,,2014-10-08,13:00,,0.00,0.00
previous_missing_filled,JPY::BoJ Monthly Report::none,JPY,BoJ Monthly Report,,2014-11-20,13:00,,0.00,0.00
previous_missing_filled,JPY::BoJ Monthly Report::none,JPY,BoJ Monthly Report,,2014-12-22,13:00,,0.00,0.00
previous_missing_filled,USD::30-Year TIPS Auction::none,USD,30-Year TIPS Auction,,2014-10-24,01:00,,0.63%,0.63%
previous_missing_filled,USD::5-Year TIPS Auction::none,USD,5-Year TIPS Auction,,2014-04-18,01:00,,0.13%,0.13%
previous_missing_filled,USD::4-Week Bill Auction::none,USD,4-Week Bill Auction,,2014-04-15,23:30,,0.025%,0.025%
previous_missing_filled,AUD::Imports::m/m,AUD,Imports (MoM)  (Aug),aug,2014-10-02,09:30,,0%,0%
previous_missing_filled,BRL::Foreign Exchange Flows::none,BRL,Foreign Exchange Flows,,2014-07-23,23:30,,-1.61B,-1.61B
previous_missing_filled,ARS::Budget Balance::none,ARS,Budget Balance,,2014-08-20,07:35,,-286.80M,-286.80M
previous_missing_filled,ARS::Budget Balance::none,ARS,Budget Balance,,2014-09-20,07:35,,-286.80M,-286.80M
previous_missing_filled,ARS::Budget Balance::none,ARS,Budget Balance  (Sep),sep,2014-10-20,07:00,,-286.80M,-286.80M
previous_missing_filled,BRL::Auto Sales::m/m,BRL,Auto Sales (MoM),,2014-07-07,21:30,,21.80%,21.80%
previous_missing_filled,TRY::Treasury Cash Balance::none,TRY,Treasury Cash Balance,,2014-10-09,22:30,,21.84B,21.84B
