EventId,Date,Time,Period,Actual,Forecast,Previous
EUR::Italian Business Confidence::none,2009-01-01,17:00,dec,77.30,,83.40
EUR::Italian CPI::y/y,2009-01-01,17:00,dec,2.20%,,2.70%
EUR::Italian Consumer Confidence::none,2009-01-01,17:00,dec,93.00,,92.90
EUR::Italian HICP::m/m,2009-01-01,17:00,dec,-0.10%,,-0.40%
EUR::Italian HICP::y/y,2009-01-01,17:00,dec,2.40%,,2.80%
EUR::Italian Industrial New Orders::m/m,2009-01-01,17:00,dec,-4.89%,,-12.55%
EUR::Italian Industrial New Orders::y/y,2009-01-01,17:00,dec,-20.02%,,-28.15%
EUR::Italian Industrial Production::y/y,2009-01-01,17:00,dec,-14.50%,,-9.60%
EUR::Italian Industrial Sales::m/m,2009-01-01,17:00,dec,-3.68%,,-6.16%
EUR::Italian Industrial Sales::y/y,2009-01-01,17:00,dec,-7.76%,,-13.21%
EUR::Italian Monthly Unemployment Rate::none,2009-01-01,17:00,dec,6.80%,,6.90%
EUR::Italian PPI::m/m,2009-01-01,17:00,dec,-1.70%,,-1.90%
EUR::Italian PPI::y/y,2009-01-01,17:00,dec,-0.60%,,1.20%
EUR::Italian Retail Sales::y/y,2009-01-01,17:00,dec,-2.70%,,-2.27%
EUR::Italian Trade Balance EU::none,2009-01-01,17:00,dec,-0.47B,,-1.31B
EUR::Italian Trade Balance Non-EU::none,2009-01-01,17:00,dec,-0.01B,,-1.26B
EUR::Italian Wage Inflation::m/m,2009-01-01,17:00,dec,0.31%,,0.11%
EUR::Italian Wage Inflation::y/y,2009-01-01,17:00,dec,3.90%,,3.70%
CAD::Ivey PMI n.s.a::none,2009-01-01,17:00,dec,39.10,,40.20
USD::JOLTS Job Openings::none,2009-01-01,17:00,dec,3.05M,,3.06M
USD::Jobless Claims 4-Week Avg.::none,2009-01-01,17:00,dec,553.55K,,509.81K
USD::KC Fed Composite Index::none,2009-01-01,17:00,dec,-19.00,,-23.00
USD::KC Fed Manufacturing Index::none,2009-01-01,17:00,dec,-19.00,,-31.00
CHF::KOF Leading Indicators::none,2009-01-01,17:00,dec,69.90,,71.40
KRW::M2 Money supply::none,2009-01-01,17:00,dec,10.10%,,11.10%
USD::MBA 30-Year Mortgage Rate::none,2009-01-01,17:00,dec,5.16%,,5.97%
USD::MBA Purchase Index::none,2009-01-01,17:00,dec,310.79,,288.90
KRW::Manufacturing BSI Index::none,2009-01-01,17:00,dec,53.00,,66.00
SEK::Manufacturing Confidence::none,2009-01-01,17:00,dec,-34.00,,-25.00
SEK::Manufacturing PMI::none,2009-01-01,17:00,dec,32.70,,33.10
USD::Manufacturing Payrolls::none,2009-01-01,17:00,dec,-184.00K,,-113.00K
USD::Manufacturing Production::m/m,2009-01-01,17:00,dec,-3.40%,,-2.40%
GBP::Manufacturing Production::y/y,2009-01-01,17:00,dec,-9.30%,,-8.00%
USD::Michigan 1-Year Inflation Expectations::none,2009-01-01,17:00,dec,1.70%,,2.90%
USD::Michigan 5-Year Inflation Expectations::none,2009-01-01,17:00,dec,2.60%,,2.90%
USD::Michigan Consumer Expectations::none,2009-01-01,17:00,dec,52.40,,53.90
USD::Michigan Current Conditions::none,2009-01-01,17:00,dec,69.50,,61.40
USD::Midwest Manufacturing::none,2009-01-01,17:00,dec,80.50,,84.20
GBP::Mortgage Lending::none,2009-01-01,17:00,dec,1.03B,,0.50B
USD::Mortgage Market Index::none,2009-01-01,17:00,dec,"1,051.41",,521.43
USD::Mortgage Refinance Index::none,2009-01-01,17:00,dec,"5,455.00",,"1,896.60"
USD::NFIB Small Business Optimism::none,2009-01-01,17:00,dec,85.20,,87.80
GBP::Nationwide HPI::y/y,2009-01-01,17:00,dec,-15.90%,,-13.90%
USD::Natural Gas Storage::none,2009-01-01,17:00,dec,-110.70B,,-13.50B
USD::New Home Sales::m/m,2009-01-01,17:00,dec,-3.10%,,-1.00%
USD::Overall Net Capital Flow::none,2009-01-01,17:00,dec,80.40B,,78.40B
KRW::PPI::m/m,2009-01-01,17:00,dec,-1.70%,,-2.30%
SEK::PPI::m/m,2009-01-01,17:00,dec,-0.78%,,0.69%
CHF::PPI::y/y,2009-01-01,17:00,dec,0.40%,,1.10%
KRW::PPI::y/y,2009-01-01,17:00,dec,5.50%,,7.80%
SEK::PPI::y/y,2009-01-01,17:00,dec,4.64%,,5.45%
GBP::PPI Input::y/y,2009-01-01,17:00,dec,3.70%,,8.50%
GBP::PPI Output::y/y,2009-01-01,17:00,dec,4.40%,,5.00%
CAD::Part Time Employment Change::none,2009-01-01,17:00,dec,37.10K,,-34.80K
CAD::Participation Rate::none,2009-01-01,17:00,dec,67.40%,,67.40%
USD::Pending Home Sales Index::none,2009-01-01,17:00,dec,88.20,,80.20
USD::Philly Fed Business Conditions::none,2009-01-01,17:00,dec,-1.50,,-3.10
USD::Philly Fed CAPEX Index::none,2009-01-01,17:00,dec,-18.30,,-10.80
USD::Philly Fed Employment::none,2009-01-01,17:00,dec,-30.90,,-26.60
USD::Philly Fed New Orders::none,2009-01-01,17:00,dec,-29.30,,-31.80
USD::Philly Fed Prices Paid::none,2009-01-01,17:00,dec,-28.40,,-20.70
USD::Private Nonfarm Payrolls::none,2009-01-01,17:00,dec,-692.00K,,-776.00K
GBP::Public Sector Net Cash Requirement::none,2009-01-01,17:00,dec,55.03B,,44.06B
CAD::RMPI::y/y,2009-01-01,17:00,dec,-30.30%,,-16.60%
GBP::RPI::m/m,2009-01-01,17:00,dec,-1.40%,,-0.80%
USD::Real Earnings::m/m,2009-01-01,17:00,dec,0.50%,,2.00%
USD::Real Personal Consumption::m/m,2009-01-01,17:00,dec,-0.50%,,-0.20%
USD::Redbook::m/m,2009-01-01,17:00,dec,-0.58%,,-1.18%
USD::Redbook::y/y,2009-01-01,17:00,dec,-0.95%,,-0.93%
USD::Retail Control::m/m,2009-01-01,17:00,dec,-1.20%,,-0.60%
MXN::Retail Sales::m/m,2009-01-01,17:00,dec,0.04%,,-0.54%
SEK::Retail Sales::m/m,2009-01-01,17:00,dec,0.20%,,-0.40%
GBP::Retail Sales::y/y,2009-01-01,17:00,dec,4.00%,,1.50%
SEK::Retail Sales::y/y,2009-01-01,17:00,dec,-2.30%,,-1.70%
USD::Retail Sales Ex Gas/Autos::m/m,2009-01-01,17:00,dec,-1.10%,,-1.10%
USD::Richmond Manufacturing Shipments::none,2009-01-01,17:00,dec,-30.00,,-37.00
USD::Richmond Services Index::none,2009-01-01,17:00,dec,-33.00,,-26.00
USD::S&P/CS HPI Composite - 20 n.s.a.::m/m,2009-01-01,17:00,dec,-2.60%,,-2.30%
USD::S&P/CS HPI Composite - 20 s.a.::m/m,2009-01-01,17:00,dec,-1.90%,,-1.70%
KRW::Service Sector Output::m/m,2009-01-01,17:00,dec,-1.10%,,-1.10%
SEK::Services PMI::m/m,2009-01-01,17:00,dec,38.20,,44.80
USD::TIC Net Long-Term Transactions including Swaps::none,2009-01-01,17:00,dec,25.70B,,-39.90B
USD::Texas Services Sector Outlook::none,2009-01-01,17:00,dec,-47.50,,-46.20
KRW::Trade Balance::none,2009-01-01,17:00,dec,0.00B,,-0.01B
MXN::Trade Balance::none,2009-01-01,17:00,dec,-2.07B,,-2.96B
SEK::Trade Balance::none,2009-01-01,17:00,dec,7.90B,,4.30B
MXN::Trade Balance (USD)::none,2009-01-01,17:00,dec,-1.77B,,-2.85B
GBP::Trade Balance Non-EU::none,2009-01-01,17:00,dec,-3.79B,,-4.72B
"USD::US Foreign Buying, T-bonds::none",2009-01-01,17:00,dec,14.60B,,-25.80B
KRW::Unemployment Rate::none,2009-01-01,17:00,dec,3.40%,,3.30%
MXN::Unemployment Rate::none,2009-01-01,17:00,dec,4.52%,,4.55%
SEK::Unemployment Rate::none,2009-01-01,17:00,dec,6.40%,,6.20%
CHF::Unemployment Rate n.s.a.::none,2009-01-01,17:00,dec,3.00%,,2.70%
MXN::Unemployment Rate n.s.a.::none,2009-01-01,17:00,dec,4.02%,,4.32%
AUD::Commodity Prices::y/y,2009-01-02,13:30,,34.3%,,35.0%
GBP::Mortgage Approvals::none,2009-01-02,17:30,,27K,33K,32K
GBP::Net Lending to Individuals::none,2009-01-02,17:30,,1.5B,1.1B,1.3B
GBP::Halifax House Price Index::m/m,2009-01-02,18:00,,-2.2%,-1.6%,-2.7%
USD::ISM Manufacturing PMI::none,2009-01-02,23:00,,32.4,35.5,36.2
USD::ISM Manufacturing Prices::none,2009-01-02,23:00,,18.0,20.5,25.5
USD::U.S. Baker Hughes Oil Rig Count::none,2009-01-03,01:00,,346,,364
AUD::CFTC AUD speculative net positions::none,2009-01-03,04:30,,-0.5K,,-1.4K
CAD::CFTC CAD speculative net positions::none,2009-01-03,04:30,,-10.4K,,-10.0K
CHF::CFTC CHF speculative net positions::none,2009-01-03,04:30,,-3.8K,,-4.2K
USD::CFTC Crude Oil speculative net positions::none,2009-01-03,04:30,,64.5k,,72.6k
EUR::CFTC EUR speculative net positions::none,2009-01-03,04:30,,-3.2K,,-3.6K
GBP::CFTC GBP speculative net positions::none,2009-01-03,04:30,,-35.8K,,-31.6K
USD::CFTC Gold speculative net positions::none,2009-01-03,04:30,,126.0K,,119.8K
JPY::CFTC JPY speculative net positions::none,2009-01-03,04:30,,43.9K,,40.1K
MXN::CFTC MXN speculative net positions::none,2009-01-03,04:30,,-0.6K,,1.8K
NZD::CFTC NZD speculative net positions::none,2009-01-03,04:30,,-1.0K,,-1.2K
USD::CFTC Silver speculative net positions::none,2009-01-03,04:30,,19.8K,,20.2K
CHF::Manufacturing PMI::none,2009-01-05,16:30,,36.9,34.8,35.2
EUR::Sentix Investor Confidence::none,2009-01-05,17:30,,-34.4,-44.0,-42.3
EUR::Italian CPI::m/m,2009-01-05,18:00,,-0.1%,-0.2%,-0.4%
USD::Challenger Job Cuts::y/y,2009-01-05,20:30,,274.5%,,148.4%
USD::Construction Spending::m/m,2009-01-05,23:00,,-0.6%,-1.3%,-1.2%
USD::Total Vehicle Sales::none,2009-01-06,04:00,,10.30M,10.00M,10.20M
AUD::AIG Construction Index::none,2009-01-06,06:30,,39.3,,37.8
AUD::AIG Services Index::none,2009-01-06,06:30,,39.3,,37.8
JPY::Monetary Base::y/y,2009-01-06,07:50,,1.8%,,1.9%
GBP::Nationwide HPI::m/m,2009-01-06,15:00,,-2.5%,-1.5%,-0.4%
EUR::CPI::y/y,2009-01-06,18:00,,1.6%,1.8%,2.1%
CAD::IPPI::m/m,2009-01-06,21:30,,-2.6%,-0.9%,0.0%
CAD::RMPI::m/m,2009-01-06,21:30,,-13.4%,-8.3%,-12.5%
USD::Factory Orders::m/m,2009-01-06,23:00,,-4.6%,-2.8%,-5.1%
USD::ISM Non-Manufacturing PMI::none,2009-01-06,23:00,,40.6,36.8,37.3
USD::Pending Home Sales::m/m,2009-01-06,23:00,,-4.0%,-0.8%,-0.7%
NZD::Trade Balance::m/m,2009-01-07,05:45,,-520M,-838M,-942M
EUR::German Unemployment Rate::none,2009-01-07,08:00,,7.7%,7.7%,7.6%
GBP::Nationwide Consumer Confidence::none,2009-01-07,08:00,,47,,50
AUD::Retail Sales::m/m,2009-01-07,08:30,,0.1%,,0.2%
AUD::HIA New Home Sales::m/m,2009-01-07,09:00,,-1.1%,,4.5%
NZD::ANZ Commodity Price Index::m/m,2009-01-07,10:00,,-7.4%,,-7.2%
EUR::German Unemployment Change::none,2009-01-07,16:55,,18K,10K,-10K
EUR::PPI::m/m,2009-01-07,18:00,,-1.9%,-1.1%,-0.8%
GBP::BRC Shop Price Index::y/y,2009-01-07,18:30,,0.5%,,2.7%
USD::ADP Nonfarm Employment Change::none,2009-01-07,21:15,,-693K,-450K,-476K
USD::Crude Oil Inventories::none,2009-01-07,23:30,,6.700M,,0.500M
USD::Fed's Balance Sheet::none,2009-01-08,04:30,,"2,121.44B",,"2,239.46B"
AUD::AIG Construction Index::none,2009-01-08,06:30,,30.9,,32.0
AUD::Building Approvals::m/m,2009-01-08,08:30,,-12.8%,-1.3%,-5.4%
AUD::Trade Balance::none,2009-01-08,08:30,,1.45B,2.15B,2.95B
CHF::CPI::m/m,2009-01-08,14:45,,-0.5%,-0.3%,-0.7%
CHF::Unemployment Rate s.a.::none,2009-01-08,14:45,,2.8%,2.8%,2.7%
EUR::German Trade Balance::none,2009-01-08,15:00,,10.7B,13.6B,15.8B
EUR::GDP::q/q,2009-01-08,17:00,,-0.2%,-0.2%,-0.2%
EUR::Consumer Confidence::none,2009-01-08,18:00,,-30.0,-26.0,-25.0
EUR::Unemployment Rate::none,2009-01-08,18:00,,7.8%,7.8%,7.7%
EUR::German Factory Orders::m/m,2009-01-08,19:00,,-6.0%,-1.6%,-6.1%
GBP::BoE Interest Rate Decision::none,2009-01-08,20:00,,1.50%,1.50%,2.00%
USD::Initial Jobless Claims::none,2009-01-08,21:30,,467K,540K,492K
CAD::Ivey PMI::none,2009-01-08,23:00,,39.1,38.0,40.2
USD::Consumer Credit::none,2009-01-09,04:00,,-7.90B,-0.50B,-3.50B
USD::Average Weekly Hours::none,2009-01-09,08:00,,33.3,33.5,33.5
JPY::Leading Index::none,2009-01-09,13:00,,81.5,81.4,85.2
EUR::German Retail Sales::m/m,2009-01-09,15:00,,0.7%,0.4%,-2.2%
EUR::French Industrial Production::m/m,2009-01-09,15:45,,-2.4%,-0.7%,-2.7%
EUR::French Trade Balance::none,2009-01-09,15:45,,-6.2B,-5.0B,-7.1B
GBP::Industrial Production::m/m,2009-01-09,17:30,,-2.3%,-0.5%,-1.7%
GBP::Manufacturing Production::m/m,2009-01-09,17:30,,-2.9%,-0.5%,-1.4%
GBP::PPI Input::m/m,2009-01-09,17:30,,-2.0%,-2.0%,-3.3%
GBP::PPI Output::m/m,2009-01-09,17:30,,0.0%,-0.7%,-0.7%
EUR::Retail Sales::m/m,2009-01-09,18:00,,0.6%,0.1%,-0.8%
EUR::German Industrial Production::m/m,2009-01-09,19:00,,-3.1%,-2.0%,-2.1%
CAD::Employment Change::none,2009-01-09,20:00,,-34.4K,-21.0K,-70.6K
CAD::Unemployment Rate::none,2009-01-09,20:00,,6.6%,6.5%,6.3%
CAD::Housing Starts::none,2009-01-09,21:15,,177.00K,175.00K,172.00K
USD::U6 Unemployment Rate::none,2009-01-09,21:30,dec,13.60%,,12.60%
USD::Average Hourly Earnings::m/m,2009-01-09,21:30,,0.3%,0.2%,0.4%
CAD::Building Permits::m/m,2009-01-09,21:30,,-11.8%,-3.7%,-15.7%
USD::Nonfarm Payrolls::none,2009-01-09,21:30,,-524K,-475K,-533K
USD::Unemployment Rate::none,2009-01-09,21:30,,7.2%,7.0%,6.7%
USD::Wholesale Inventories::m/m,2009-01-09,23:00,,-0.6%,-0.9%,-1.1%
USD::U.S. Baker Hughes Oil Rig Count::none,2009-01-10,01:00,,341,,346
AUD::CFTC AUD speculative net positions::none,2009-01-10,04:30,,0.6K,,-0.5K
CAD::CFTC CAD speculative net positions::none,2009-01-10,04:30,,-13.9K,,-10.4K
CHF::CFTC CHF speculative net positions::none,2009-01-10,04:30,,-5.9K,,-3.8K
USD::CFTC Crude Oil speculative net positions::none,2009-01-10,04:30,,76.7k,,64.5k
EUR::CFTC EUR speculative net positions::none,2009-01-10,04:30,,-2.4K,,-3.2K
GBP::CFTC GBP speculative net positions::none,2009-01-10,04:30,,-34.7K,,-35.8K
USD::CFTC Gold speculative net positions::none,2009-01-10,04:30,,133.6K,,126.0K
JPY::CFTC JPY speculative net positions::none,2009-01-10,04:30,,46.4K,,43.9K
MXN::CFTC MXN speculative net positions::none,2009-01-10,04:30,,-0.4K,,-0.6K
NZD::CFTC NZD speculative net positions::none,2009-01-10,04:30,,0.2K,,-1.0K
USD::CFTC Silver speculative net positions::none,2009-01-10,04:30,,20.2K,,19.8K
GBP::NIESR GDP Estimate::none,2009-01-10,08:00,,-1.5%,,-1.0%
CAD::New Housing Price Index::m/m,2009-01-12,21:30,,-0.3%,-0.3%,-0.4%
NZD::NZIER Business Confidence::none,2009-01-13,05:00,,-64,,-19
JPY::Adjusted Current Account::none,2009-01-13,07:50,,0.65T,0.62T,1.11T
JPY::Bank Lending::y/y,2009-01-13,07:50,,3.7%,,3.2%
JPY::M2 Money Stock::y/y,2009-01-13,07:50,,1.8%,1.7%,1.7%
GBP::BRC Retail Sales Monitor::y/y,2009-01-13,08:00,,-3.3%,,-2.6%
EUR::German WPI::m/m,2009-01-13,15:00,,-3.0%,-1.7%,-3.3%
EUR::French Government Budget Balance::none,2009-01-13,15:45,,-66.6B,,-60.7B
GBP::House Price Index::y/y,2009-01-13,17:30,,-8.6%,-8.5%,-7.4%
GBP::Trade Balance::none,2009-01-13,17:30,,-8.3B,-7.6B,-7.8B
CAD::Trade Balance::none,2009-01-13,21:30,,1.3B,3.3B,3.8B
USD::Trade Balance::none,2009-01-13,21:30,,-40.4B,-53.5B,-57.2B
USD::Sec Kashkari Speaks::none,2009-01-13,22:30,,,,
USD::IBD/TIPP Economic Optimism::none,2009-01-13,23:00,,45.4,,45.0
USD::Federal Budget Balance::none,2009-01-14,03:00,,-83.6B,-40.5B,-164.4B
NZD::Building Consents::m/m,2009-01-14,05:45,,4.3%,,-21.9%
AUD::Home Loans::m/m,2009-01-14,08:30,,1.3%,1.0%,1.3%
JPY::Machine Tool Orders::y/y,2009-01-14,14:00,,-71.9%,,-62.1%
EUR::French CPI::m/m,2009-01-14,15:45,,-0.2%,-0.3%,-0.5%
EUR::Italian Industrial Production::m/m,2009-01-14,17:00,,-2.3%,-1.2%,-1.2%
EUR::Industrial Production::m/m,2009-01-14,18:00,,-1.6%,-1.7%,-1.2%
USD::Core Retail Sales::m/m,2009-01-14,21:30,,-3.1%,-1.3%,-1.6%
USD::Import Price Index::m/m,2009-01-14,21:30,,-4.2%,-5.4%,-6.7%
USD::Retail Sales::m/m,2009-01-14,21:30,,-2.7%,-1.2%,-1.8%
USD::Business Inventories::m/m,2009-01-14,23:00,,-0.7%,-0.5%,-0.6%
USD::Crude Oil Inventories::none,2009-01-14,23:30,,1.200M,,6.700M
AUD::MI Inflation Expectations::none,2009-01-15,Tentative,,2.0%,,2.5%
USD::Fed's Balance Sheet::none,2009-01-15,04:30,,"2,049.71B",,"2,121.44B"
JPY::Core Machinery Orders::m/m,2009-01-15,07:50,,-16.2%,-8.0%,-4.4%
JPY::PPI::y/y,2009-01-15,07:50,,1.1%,0.8%,2.8%
AUD::Employment Change::none,2009-01-15,08:30,,-1.2K,-20.0K,-15.6K
AUD::Unemployment Rate::none,2009-01-15,08:30,,4.5%,4.5%,4.4%
EUR::German CPI::m/m,2009-01-15,15:00,,0.3%,0.3%,0.3%
EUR::CPI::y/y,2009-01-15,18:00,,1.6%,1.6%,1.6%
EUR::Core CPI::y/y,2009-01-15,18:00,,1.8%,1.8%,1.9%
EUR::ECB Interest Rate Decision::none,2009-01-15,20:45,,2.00%,2.00%,2.50%
USD::Core PPI::m/m,2009-01-15,21:30,,0.2%,0.1%,0.1%
USD::Initial Jobless Claims::none,2009-01-15,21:30,,524K,520K,467K
