Patch,EventId,Cur,Event,Period,Date,Time,PreviousRaw,PriorActual,PreviousEffective
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-05-08,21:30,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-05-14,00:30,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-05-26,08:30,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-05-31,08:25,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-06-03,23:15,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-06-08,07:55,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-06-10,04:00,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-06-17,05:45,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-07-12,22:00,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-08-02,22:15,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-08-27,22:00,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-09-25,04:30,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-10-01,02:30,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-10-05,03:00,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-10-05,07:30,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-10-13,16:10,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-10-15,20:15,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-10-25,20:30,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-11-06,02:00,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-11-19,18:15,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-12-01,04:00,,0.00,0.00
previous_missing_filled,USD::fed chairman bernanke speaks::none,USD,Fed Chairman Bernanke Speaks,,2010-12-06,08:00,,0.00,0.00
previous_missing_filled,USD::beige book::none,USD,Beige Book,,2010-01-14,03:00,,0.00,0.00
previous_missing_filled,USD::beige book::none,USD,Beige Book,,2010-03-04,03:00,,0.00,0.00
previous_missing_filled,USD::beige book::none,USD,Beige Book,,2010-04-15,02:00,,0.00,0.00
previous_missing_filled,USD::beige book::none,USD,Beige Book,,2010-06-10,02:00,,0.00,0.00
previous_missing_filled,USD::beige book::none,USD,Beige Book,,2010-07-29,02:00,,0.00,0.00
previous_missing_filled,USD::beige book::none,USD,Beige Book,,2010-09-09,02:00,,0.00,0.00
previous_missing_filled,USD::beige book::none,USD,Beige Book,,2010-10-21,02:00,,0.00,0.00
previous_missing_filled,USD::beige book::none,USD,Beige Book,,2010-12-02,03:00,,0.00,0.00
previous_missing_filled,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2010-01-29,07:50,,0.00,0.00
previous_missing_filled,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2010-02-23,07:50,,0.00,0.00
previous_missing_filled,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2010-03-23,07:50,,0.00,0.00
previous_missing_filled,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2010-04-12,07:50,,0.00,0.00
previous_missing_filled,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2010-05-10,07:50,,0.00,0.00
previous_missing_filled,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2010-05-26,07:50,,0.00,0.00
previous_missing_filled,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2010-06-18,07:50,,0.00,0.00
previous_missing_filled,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2010-07-21,07:50,,0.00,0.00
previous_missing_filled,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2010-08-13,07:50,,0.00,0.00
previous_missing_filled,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2010-09-10,07:50,,0.00,0.00
previous_missing_filled,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2010-10-08,07:50,,0.00,0.00
previous_missing_filled,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2010-11-02,07:50,,0.00,0.00
previous_missing_filled,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2010-11-19,07:50,,0.00,0.00
previous_missing_filled,JPY::monetary policy meeting minutes::none,JPY,Monetary Policy Meeting Minutes,,2010-12-27,07:50,,0.00,0.00
previous_missing_filled,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2010-01-07,03:00,,0.00,0.00
previous_missing_filled,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2010-02-18,03:00,,0.00,0.00
previous_missing_filled,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2010-04-07,02:00,,0.00,0.00
previous_missing_filled,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2010-05-20,02:00,,0.00,0.00
previous_missing_filled,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2010-07-15,02:00,,0.00,0.00
previous_missing_filled,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2010-09-01,02:00,,0.00,0.00
previous_missing_filled,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2010-10-13,02:00,,0.00,0.00
previous_missing_filled,USD::fomc meeting minutes::none,USD,FOMC Meeting Minutes,,2010-11-24,03:00,,0.00,0.00
previous_missing_filled,USD::fed governor warsh speaks::none,USD,Fed Governor Warsh Speaks,,2010-11-09,04:30,,0.00,0.00
previous_missing_filled,USD::fed governor warsh speaks::none,USD,Fed Governor Warsh Speaks,,2010-11-19,01:00,,0.00,0.00
previous_missing_filled,AUD::rba bulletin::none,AUD,RBA Bulletin,,2010-03-11,08:30,,0.00,0.00
previous_missing_filled,AUD::rba bulletin::none,AUD,RBA Bulletin,,2010-06-10,09:30,,0.00,0.00
previous_missing_filled,AUD::rba bulletin::none,AUD,RBA Bulletin,,2010-09-16,09:30,,0.00,0.00
previous_missing_filled,AUD::rba bulletin::none,AUD,RBA Bulletin,,2010-12-16,08:30,,0.00,0.00
previous_missing_filled,GBP::boe mpc member sentance speaks::none,GBP,BoE MPC Member Sentance Speaks,,2010-01-27,17:30,,0.00,0.00
previous_missing_filled,GBP::boe mpc member sentance speaks::none,GBP,BoE MPC Member Sentance Speaks,,2010-03-19,00:45,,0.00,0.00
previous_missing_filled,GBP::boe mpc member sentance speaks::none,GBP,BoE MPC Member Sentance Speaks,,2010-07-13,20:30,,0.00,0.00
previous_missing_filled,GBP::boe mpc member sentance speaks::none,GBP,BoE MPC Member Sentance Speaks,,2010-10-14,01:40,,0.00,0.00
previous_missing_filled,GBP::boe mpc member sentance speaks::none,GBP,BoE MPC Member Sentance Speaks,,2010-11-24,20:20,,0.00,0.00
previous_missing_filled,CHF::snb board member jordan speaks::none,CHF,SNB Board Member Jordan Speaks,,2010-11-04,00:15,,0.00,0.00
previous_missing_filled,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2010-01-27,13:00,,0.00,0.00
previous_missing_filled,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2010-02-19,13:00,,0.00,0.00
previous_missing_filled,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2010-03-18,13:00,,0.00,0.00
previous_missing_filled,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2010-04-08,13:00,,0.00,0.00
previous_missing_filled,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2010-05-24,13:00,,0.00,0.00
previous_missing_filled,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2010-06-16,13:00,,0.00,0.00
previous_missing_filled,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2010-07-16,13:00,,0.00,0.00
previous_missing_filled,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2010-08-11,13:00,,0.00,0.00
previous_missing_filled,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2010-09-08,13:00,,0.00,0.00
previous_missing_filled,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2010-10-06,13:00,,0.00,0.00
previous_missing_filled,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2010-11-08,13:00,,0.00,0.00
previous_missing_filled,JPY::boj monthly report::none,JPY,BoJ Monthly Report,,2010-12-22,13:00,,0.00,0.00
