EventId,Cur,Event,Period,Date,Time,ActualRaw,ActualEffective,ActualRevisedFrom,Forecast,PreviousRaw,Previous,PreviousRevisedFrom
NA::Kenya - New Year's Day::none,,Kenya - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Kuwait - New-Year Holidays::none,,Kuwait - New-Year Holidays,,2015-01-01,All Day,,,,,,,
NA::Latvia - New Year's Day::none,,Latvia - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Lebanon - New Year's Day::none,,Lebanon - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Lithuania - New Year's Day::none,,Lithuania - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Luxembourg - New Year's Day::none,,Luxembourg - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Malawi - New Year's Day::none,,Malawi - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Malaysia - New Year's Day::none,,Malaysia - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Malta - New Year's Day::none,,Malta - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Mauritius - New Year::none,,Mauritius - New Year,,2015-01-01,All Day,,,,,,,
NA::Mexico - New Year's Day::none,,Mexico - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Morocco - New Year's Day::none,,Morocco - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Namibia - New Year's Day::none,,Namibia - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Netherlands - New Year's Day::none,,Netherlands - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::New Zealand - New Year's Day::none,,New Zealand - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Nigeria - New Year's Day::none,,Nigeria - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Norway - New Year's Day::none,,Norway - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Palestinian Territory - New Year's Day::none,,Palestinian Territory - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Peru - New Year's Day::none,,Peru - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Philippines - New Year's Day::none,,Philippines - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Poland - New Year's Day::none,,Poland - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Portugal - New Year's Day::none,,Portugal - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Romania - New Year's Day::none,,Romania - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Russia - New-Year Holidays::none,,Russia - New-Year Holidays,,2015-01-01,All Day,,,,,,,
NA::Rwanda - New Year's Day::none,,Rwanda - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Singapore - New Year's Day::none,,Singapore - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Slovakia - New Year's Day::none,,Slovakia - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Slovenia - New Year's Day::none,,Slovenia - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::South Africa - New Year's Day::none,,South Africa - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::South Korea - New Year's Day::none,,South Korea - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Spain - New Year's Day::none,,Spain - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Sweden - New Year's Day::none,,Sweden - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Switzerland - New Year's Day::none,,Switzerland - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Taiwan - New Year's Day::none,,Taiwan - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Tanzania - New Year's Day::none,,Tanzania - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Thailand - New Year's Day::none,,Thailand - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Türkiye - New Year::none,,Türkiye - New Year,,2015-01-01,All Day,,,,,,,
NA::Ukraine - New-Year Holidays::none,,Ukraine - New-Year Holidays,,2015-01-01,All Day,,,,,,,
NA::United Arab Emirates - New Year's Day::none,,United Arab Emirates - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::United Kingdom - New Year's Day::none,,United Kingdom - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::United States - New Year's Day::none,,United States - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Venezuela - New Year's Day::none,,Venezuela - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Vietnam - New Year's Day::none,,Vietnam - New Year's Day,,2015-01-01,All Day,,,,,,,
NA::Zambia - New Year's Day::none,,Zambia - New Year's Day,,2015-01-01,All Day,,,,,,,
USD::Natural Gas Storage::none,USD,Natural Gas Storage,,2015-01-01,01:00,-26B,-26B,,-38B,-49B,-49B,
USD::Fed's Balance Sheet::none,USD,Fed's Balance Sheet,,2015-01-01,04:30,"4,497.66B","4,497.66B",,,"4,509.46B","4,509.46B",
KRW::Exports::y/y,KRW,Exports (YoY)  (Dec),dec,2015-01-01,08:00,3.70%,3.70%,,0.80%,-2.10%,-2.10%,
KRW::Imports::y/y,KRW,Imports (YoY)  (Dec),dec,2015-01-01,08:00,-0.9%,-0.9%,,-4.2%,-4.0%,-4.0%,
KRW::Trade Balance::none,KRW,Trade Balance  (Dec),dec,2015-01-01,08:00,5.80B,5.80B,,,5.51B,5.51B,
CNY::Manufacturing PMI::none,CNY,Manufacturing PMI  (Dec),dec,2015-01-01,09:00,50.1,50.1,,50.1,50.3,50.3,
CNY::Non-Manufacturing PMI::none,CNY,Non-Manufacturing PMI  (Dec),dec,2015-01-01,09:10,54.1,54.1,,,53.9,53.9,
PEN::CPI::m/m,PEN,CPI (MoM)  (Dec),dec,2015-01-01,14:00,0.23%,0.23%,,0.10%,-0.15%,-0.15%,
AUD::AUD/USD Index::none,AUD,AUD/USD Index,,2015-01-01,14:30,58.9%,58.9%,,,57.0%,57.0%,
EUR::EUR/USD Index::none,EUR,EUR/USD Index,,2015-01-01,14:30,40.6%,40.6%,,,45.2%,45.2%,
GBP::GBP/USD Index::none,GBP,GBP/USD Index,,2015-01-01,14:30,54.5%,54.5%,,,51.2%,51.2%,
USD::Gold Index::none,USD,Gold Index,,2015-01-01,14:30,62.5%,62.5%,,,63.3%,63.3%,
NZD::NZD/USD Index::none,NZD,NZD/USD Index,,2015-01-01,14:30,53.6%,53.6%,,,52.9%,52.9%,
CAD::USD/CAD Index::none,CAD,USD/CAD Index,,2015-01-01,14:30,44.1%,44.1%,,,48.4%,48.4%,
CHF::USD/CHF Index::none,CHF,USD/CHF Index,,2015-01-01,14:30,56.7%,56.7%,,,47.7%,47.7%,
JPY::USD/JPY Index::none,JPY,USD/JPY Index,,2015-01-01,14:30,67.1%,67.1%,,,61.1%,61.1%,
OMR::Budget Balance::none,OMR,Budget Balance  (Dec),dec,2015-01-01,17:00,"-2,397.70M","-2,397.70M",,,43.90M,43.90M,
SAR::CPI::m/m,SAR,CPI (MoM)  (Dec),dec,2015-01-01,17:00,0.1%,0.1%,,,0.2%,0.2%,
AED::CPI::y/y,AED,CPI (YoY)  (Dec),dec,2015-01-01,17:00,3.10%,3.10%,,,2.80%,2.80%,
SAR::CPI::y/y,SAR,CPI (YoY)  (Dec),dec,2015-01-01,17:00,2.4%,2.4%,,,2.5%,2.5%,
BWP::Interest Rate Decision::none,BWP,Interest Rate Decision  (Dec),dec,2015-01-01,17:00,7.50%,7.50%,,,7.50%,7.50%,
BHD::M2 Money Supply::none,BHD,M2 Money Supply  (Dec),dec,2015-01-01,17:00,6.50%,6.10%,6.50%,,6.80%,6.80%,
CNY::PBoC Reserve Requirement Ratio::none,CNY,PBoC Reserve Requirement Ratio  (Dec),dec,2015-01-01,17:00,20.00%,20.50%,20.00%,,20.00%,20.00%,
AED::Private Sector Loans::y/y,AED,Private Sector Loans (YoY)  (Dec),dec,2015-01-01,17:00,8.80%,8.80%,,,9.50%,9.50%,
NA::Bahrain - Prophet's Birthday::none,,Bahrain - Prophet's Birthday,,2015-01-02,All Day,,,,,,,
NA::Botswana - Public Holiday::none,,Botswana - Public Holiday,,2015-01-02,All Day,,,,,,,
NA::China - New-Year Holidays::none,,China - New-Year Holidays,,2015-01-02,All Day,,,,,,,
NA::Hungary - Public Holiday::none,,Hungary - Public Holiday,,2015-01-02,All Day,,,,,,,
NA::Japan - Exchange Holiday::none,,Japan - Exchange Holiday,,2015-01-02,All Day,,,,,,,
NA::Latvia - Non Trading Day::none,,Latvia - Non Trading Day,,2015-01-02,All Day,,,,,,,
NA::Mauritius - New Year::none,,Mauritius - New Year,,2015-01-02,All Day,,,,,,,
NA::New Zealand - New-Year Holidays::none,,New Zealand - New-Year Holidays,,2015-01-02,All Day,,,,,,,
NA::Philippines - Special Non Working Holiday::none,,Philippines - Special Non Working Holiday,,2015-01-02,All Day,,,,,,,
NA::Romania - Day After New Year's::none,,Romania -  Day After New Year's,,2015-01-02,All Day,,,,,,,
NA::Russia - New-Year Holidays::none,,Russia - New-Year Holidays,,2015-01-02,All Day,,,,,,,
NA::Switzerland - Berchtold's Day::none,,Switzerland - Berchtold's Day,,2015-01-02,All Day,,,,,,,
NA::Taiwan - Adjusted Holiday::none,,Taiwan - Adjusted Holiday,,2015-01-02,All Day,,,,,,,
NA::Thailand - Special Holiday::none,,Thailand - Special Holiday,,2015-01-02,All Day,,,,,,,
KRW::S&P Global South Korea Manufacturing PMI::none,KRW,S&P Global South Korea Manufacturing PMI  (Dec),dec,2015-01-02,08:00,49.90,49.90,,,49.00,49.00,
SGD::GDP::q/q,SGD,GDP (QoQ)  (Q4),q4,2015-01-02,08:00,1.6%,1.6%,,2.6%,3.1%,3.1%,
SGD::GDP::y/y,SGD,GDP (YoY)  (Q4),q4,2015-01-02,08:00,1.5%,1.5%,,1.9%,2.8%,2.8%,
SGD::URA Property Index::q/q,SGD,URA Property Index (QoQ)  (Q4),q4,2015-01-02,08:30,-1.00%,-1.00%,,,-0.70%,-0.70%,-0.60%
IDR::Core Inflation::y/y,IDR,Core Inflation (YoY)  (Dec),dec,2015-01-02,12:00,4.93%,4.93%,,4.57%,4.21%,4.21%,
IDR::Inflation::m/m,IDR,Inflation (MoM)  (Dec),dec,2015-01-02,12:00,2.46%,2.46%,,1.97%,1.50%,1.50%,
IDR::Inflation::y/y,IDR,Inflation (YoY)  (Dec),dec,2015-01-02,12:00,8.36%,8.36%,,7.82%,6.23%,6.23%,
IDR::Export Growth::y/y,IDR,Export Growth (YoY)  (Nov),nov,2015-01-02,12:15,-14.57%,-14.57%,,-3.92%,-2.21%,-2.21%,
IDR::Import Growth::y/y,IDR,Import Growth (YoY)  (Nov),nov,2015-01-02,12:15,-7.31%,-7.31%,,-0.19%,-2.21%,-2.21%,
IDR::Trade Balance::none,IDR,Trade Balance  (Nov),nov,2015-01-02,12:15,-0.42B,-0.42B,,0.14B,0.02B,0.02B,
IDR::Foreign Tourism::none,IDR,Foreign Tourism  (Nov),nov,2015-01-02,12:30,-5.32%,-5.32%,,,12.34%,12.34%,
AUD::Commodity Prices::y/y,AUD,Commodity Prices (YoY),,2015-01-02,13:30,-21.2%,-20.6%,-21.2%,,-18.6%,-18.6%,
SEK::Manufacturing PMI::none,SEK,Manufacturing PMI  (Dec),dec,2015-01-02,15:30,55.4,55.4,,52.7,52.7,52.7,
EUR::Austrian Unemployment Change::none,EUR,Austrian Unemployment Change  (Dec),dec,2015-01-02,17:00,393.7K,393.7K,,,331.8K,331.8K,
EUR::Austrian Unemployment Rate::none,EUR,Austrian Unemployment Rate  (Dec),dec,2015-01-02,17:00,10.2%,10.2%,,,8.7%,8.7%,
ZAR::Manufacturing PMI::none,ZAR,Manufacturing PMI,,2015-01-02,17:00,50.2,50.2,,,53.3,53.3,
GBP::BoE Consumer Credit::none,GBP,BoE Consumer Credit  (Nov),nov,2015-01-02,17:30,1.252B,1.233B,1.252B,1.103B,1.085B,1.085B,1.087B
GBP::M4 Money Supply::m/m,GBP,M4 Money Supply (MoM)  (Nov),nov,2015-01-02,17:30,0.0%,0.1%,0.0%,0.0%,-0.1%,-0.1%,
GBP::Mortgage Approvals::none,GBP,Mortgage Approvals  (Nov),nov,2015-01-02,17:30,59.03K,58.96K,59.03K,58.53K,59.51K,59.51K,59.43K
GBP::Mortgage Lending::none,GBP,Mortgage Lending  (Nov),nov,2015-01-02,17:30,2.10B,1.90B,2.10B,1.50B,1.60B,1.60B,1.50B
GBP::Net Lending to Individuals::none,GBP,Net Lending to Individuals,,2015-01-02,17:30,3.3B,3.1B,3.3B,2.5B,2.6B,2.6B,
"INR::FX Reserves, USD::none",INR,"FX Reserves, USD",,2015-01-02,19:30,319.71B,319.71B,,,320.00B,320.00B,
USD::Construction Spending::m/m,USD,Construction Spending (MoM)  (Nov),nov,2015-01-02,23:00,-0.3%,-0.2%,-0.3%,0.3%,1.2%,1.2%,1.1%
USD::ISM Manufacturing Employment::none,USD,ISM Manufacturing Employment  (Dec),dec,2015-01-02,23:00,56.8,56.8,,54.8,54.9,54.9,
USD::ISM Manufacturing New Orders Index::none,USD,ISM Manufacturing New Orders Index  (Dec),dec,2015-01-02,23:00,57.3,57.3,,,66.0,66.0,
USD::ISM Manufacturing PMI::none,USD,ISM Manufacturing PMI  (Dec),dec,2015-01-02,23:00,55.5,55.5,,57.6,58.7,58.7,
USD::ISM Manufacturing Prices::none,USD,ISM Manufacturing Prices  (Dec),dec,2015-01-02,23:00,38.5,38.5,,43.3,44.5,44.5,
NA::Egypt - Prophet Mohammad's Birthday::none,,Egypt - Prophet Mohammad's Birthday,,2015-01-03,All Day,,,,,,,
NA::Indonesia - Birthday of PROPHET MUHAMMAD::none,,Indonesia - Birthday of PROPHET MUHAMMAD,,2015-01-03,All Day,,,,,,,
NA::Jordan - Prophet Mohammad's Birthday::none,,Jordan - Prophet Mohammad's Birthday,,2015-01-03,All Day,,,,,,,
NA::Kuwait - Prophet Mohammad's Birthday::none,,Kuwait - Prophet Mohammad's Birthday,,2015-01-03,All Day,,,,,,,
NA::Lebanon - Prophet's Birthday::none,,Lebanon - Prophet's Birthday,,2015-01-03,All Day,,,,,,,
NA::Malaysia - Birthday of PROPHET MUHAMMAD::none,,Malaysia - Birthday of PROPHET MUHAMMAD,,2015-01-03,All Day,,,,,,,
NA::Nigeria - Id-E-Milad::none,,Nigeria - Id-E-Milad,,2015-01-03,All Day,,,,,,,
NA::Oman - Prophet's Birthday::none,,Oman - Prophet's Birthday,,2015-01-03,All Day,,,,,,,
NA::Palestinian Territory - Prophet Mohammad's Birthday::none,,Palestinian Territory - Prophet Mohammad's Birthday,,2015-01-03,All Day,,,,,,,
NA::Tanzania - Birthday of PROPHET MUHAMMAD::none,,Tanzania - Birthday of PROPHET MUHAMMAD,,2015-01-03,All Day,,,,,,,
NA::United Arab Emirates - Mawlid-al-Nabi::none,,United Arab Emirates - Mawlid-al-Nabi,,2015-01-03,All Day,,,,,,,
USD::U.S. Baker Hughes Oil Rig Count::none,USD,U.S. Baker Hughes Oil Rig Count,,2015-01-03,01:00,1482,1482,,,1499,1499,
AUD::CFTC AUD speculative net positions::none,AUD,CFTC AUD speculative net positions,,2015-01-03,04:30,-40.7K,-40.7K,,,-39.2K,-39.2K,
CAD::CFTC CAD speculative net positions::none,CAD,CFTC CAD speculative net positions,,2015-01-03,04:30,-14.0K,-14.0K,,,-12.2K,-12.2K,
CHF::CFTC CHF speculative net positions::none,CHF,CFTC CHF speculative net positions,,2015-01-03,04:30,-16.5K,-16.5K,,,-16.8K,-16.8K,
USD::CFTC Crude Oil speculative net positions::none,USD,CFTC Crude Oil speculative net positions,,2015-01-03,04:30,272.5k,272.5k,,,281.6k,281.6k,
EUR::CFTC EUR speculative net positions::none,EUR,CFTC EUR speculative net positions,,2015-01-03,04:30,-152.2K,-152.2K,,,-146.6K,-146.6K,
GBP::CFTC GBP speculative net positions::none,GBP,CFTC GBP speculative net positions,,2015-01-03,04:30,-19.3K,-19.3K,,,-15.2K,-15.2K,
USD::CFTC Gold speculative net positions::none,USD,CFTC Gold speculative net positions,,2015-01-03,04:30,115.8K,115.8K,,,110.9K,110.9K,
JPY::CFTC JPY speculative net positions::none,JPY,CFTC JPY speculative net positions,,2015-01-03,04:30,-96.3K,-96.3K,,,-93.7K,-93.7K,
MXN::CFTC MXN speculative net positions::none,MXN,CFTC MXN speculative net positions,,2015-01-03,04:30,-63.8K,-63.8K,,,-63.4K,-63.4K,
NZD::CFTC NZD speculative net positions::none,NZD,CFTC NZD speculative net positions,,2015-01-03,04:30,-1.8K,-1.8K,,,-1.4K,-1.4K,
RUB::CFTC RUB speculative positions::none,RUB,CFTC RUB speculative positions,,2015-01-03,04:30,3.9K,3.9K,,,2.6K,2.6K,
USD::CFTC Silver speculative net positions::none,USD,CFTC Silver speculative net positions,,2015-01-03,04:30,30.0K,30.0K,,,26.3K,26.3K,
NA::Pakistan - Eid-Milad-un-Nabi::none,,Pakistan - Eid-Milad-un-Nabi,,2015-01-04,All Day,,,,,,,
NA::Sri Lanka - Duruthu Full Moon Poya Day::none,,Sri Lanka - Duruthu Full Moon Poya Day,,2015-01-04,All Day,,,,,,,
NA::Morocco - Celebration of the Prophet birthday::none,,Morocco - Celebration of the Prophet birthday,,2015-01-05,All Day,,,,,,,
NA::Sri Lanka - Special Bank Holiday::none,,Sri Lanka - Special Bank Holiday,,2015-01-05,All Day,,,,,,,
NA::Sweden - Twelfth Night - Early close at 13:30::none,,Sweden - Twelfth Night - Early close at 13:30,,2015-01-05,,,,,,,,
NA::Venezuela - Epiphany Day::none,,Venezuela - Epiphany Day,,2015-01-05,All Day,,,,,,,
USD::FOMC Member Kocherlakota Speaks::none,USD,FOMC Member Kocherlakota Speaks,,2015-01-05,06:00,,,,,,,
AUD::AIG Manufacturing Index::none,AUD,AIG Manufacturing Index,,2015-01-05,06:30,46.9,46.9,,,50.1,50.1,
THB::CPI::y/y,THB,CPI (YoY)  (Dec),dec,2015-01-05,12:00,0.60%,0.60%,,1.10%,1.26%,1.26%,
THB::Core CPI::y/y,THB,Core CPI (YoY)  (Dec),dec,2015-01-05,12:00,1.69%,1.69%,,1.57%,1.60%,1.60%,
EUR::Estonian Retail Sales::m/m,EUR,Estonian Retail Sales (MoM)  (Nov),nov,2015-01-05,14:00,-4.00%,-4.00%,,,6.00%,6.00%,
EUR::Estonian Retail Sales::y/y,EUR,Estonian Retail Sales (YoY)  (Nov),nov,2015-01-05,14:00,5.00%,5.00%,,,6.00%,6.00%,
TRY::CPI::m/m,TRY,CPI (MoM)  (Dec),dec,2015-01-05,16:00,-0.44%,-0.44%,,0.02%,0.18%,0.18%,
TRY::CPI::y/y,TRY,CPI (YoY)  (Dec),dec,2015-01-05,16:00,8.17%,8.17%,,8.90%,9.15%,9.15%,
HUF::Manufacturing PMI::none,HUF,Manufacturing PMI  (Dec),dec,2015-01-05,16:00,50.7,50.9,50.7,,55.0,55.0,55.1
TRY::PPI::m/m,TRY,PPI (MoM)  (Dec),dec,2015-01-05,16:00,-0.76%,-0.76%,,,-0.97%,-0.97%,
TRY::PPI::y/y,TRY,PPI (YoY)  (Dec),dec,2015-01-05,16:00,6.36%,6.36%,,,8.36%,8.36%,
EUR::Spanish Unemployment Change::none,EUR,Spanish Unemployment Change,,2015-01-05,16:00,-64.4K,-64.4K,,-72.0K,-14.7K,-14.7K,
CHF::Manufacturing PMI::none,CHF,Manufacturing PMI  (Dec),dec,2015-01-05,16:30,54.0,52.5,54.0,52.9,51.7,51.7,52.1
EUR::Portuguese Business Confidence::none,EUR,Portuguese Business Confidence  (Dec),dec,2015-01-05,17:30,0.3,0.2,0.3,,0.5,0.5,
EUR::Portuguese Consumer Confidence::none,EUR,Portuguese Consumer Confidence  (Dec),dec,2015-01-05,17:30,-22.30,-22.30,,,-22.30,-22.30,
EUR::Sentix Investor Confidence::none,EUR,Sentix Investor Confidence  (Jan),jan,2015-01-05,17:30,0.9,0.9,,-1.0,-2.5,-2.5,
EUR::Latvian Industrial Production::m/m,EUR,Latvian Industrial Production (MoM)  (Nov),nov,2015-01-05,19:00,-1.7%,-1.7%,,,0.6%,0.6%,
EUR::Latvian Industrial Production::y/y,EUR,Latvian Industrial Production (YoY)  (Nov),nov,2015-01-05,19:00,-0.9%,-0.9%,,,1.6%,1.6%,
EUR::Latvian Retail Sales::m/m,EUR,Latvian Retail Sales (MoM)  (Nov),nov,2015-01-05,19:00,1.30%,1.30%,,,1.50%,1.50%,
EUR::Latvian Retail Sales::y/y,EUR,Latvian Retail Sales (YoY)  (Nov),nov,2015-01-05,19:00,4.70%,4.70%,,,4.70%,4.70%,
CLP::Economic Activity::y/y,CLP,Economic Activity (YoY)  (Nov),nov,2015-01-05,19:30,1.3%,1.3%,,1.0%,1.5%,1.5%,
CZK::Budget Balance::none,CZK,Budget Balance  (Dec),dec,2015-01-05,21:00,-77.780B,-77.780B,,,-68.850B,-68.850B,
EUR::German CPI::m/m,EUR,German CPI (MoM)  (Dec),dec,2015-01-05,21:00,0.0%,0.0%,,0.1%,0.0%,0.0%,
EUR::German CPI::y/y,EUR,German CPI (YoY)  (Dec),dec,2015-01-05,21:00,0.2%,0.2%,,0.3%,0.6%,0.6%,
EUR::German HICP::m/m,EUR,German HICP (MoM)  (Dec),dec,2015-01-05,21:00,0.10%,0.10%,,0.20%,0.00%,0.00%,
EUR::German HICP::y/y,EUR,German HICP (YoY)  (Dec),dec,2015-01-05,21:00,0.10%,0.10%,,0.20%,0.50%,0.50%,
SGD::S&P Global Manufacturing PMI::none,SGD,S&P Global Manufacturing PMI  (Dec),dec,2015-01-05,21:30,49.6,49.6,,,51.8,51.8,
EUR::French 12-Month BTF Auction::none,EUR,French 12-Month BTF Auction,,2015-01-05,22:00,-0.049%,-0.049%,,,-0.028%,-0.028%,
EUR::French 3-Month BTF Auction::none,EUR,French 3-Month BTF Auction,,2015-01-05,22:00,-0.048%,-0.048%,,,-0.007%,-0.007%,
EUR::French 6-Month BTF Auction::none,EUR,French 6-Month BTF Auction,,2015-01-05,22:00,-0.043%,-0.043%,,,-0.035%,-0.035%,
USD::ISM-New York Index::none,USD,ISM-New York Index  (Dec),dec,2015-01-05,22:45,673.8,673.8,,,663.4,663.4,
NA::Austria - Epiphany Day::none,,Austria - Epiphany Day,,2015-01-06,All Day,,,,,,,
NA::Croatia - Epiphany Day::none,,Croatia - Epiphany Day,,2015-01-06,All Day,,,,,,,
NA::Cyprus - Theophania::none,,Cyprus - Theophania,,2015-01-06,All Day,,,,,,,
NA::Finland - Epiphany Day::none,,Finland - Epiphany Day,,2015-01-06,All Day,,,,,,,
NA::Greece - Epiphany Day::none,,Greece - Epiphany Day,,2015-01-06,All Day,,,,,,,
NA::Lebanon - Armenian Christmas Day::none,,Lebanon - Armenian Christmas Day,,2015-01-06,All Day,,,,,,,
NA::Poland - Epiphany Day::none,,Poland - Epiphany Day,,2015-01-06,All Day,,,,,,,
NA::Slovakia - Epiphany Day::none,,Slovakia - Epiphany Day,,2015-01-06,All Day,,,,,,,
NA::Sweden - Epiphany Day::none,,Sweden - Epiphany Day,,2015-01-06,All Day,,,,,,,
EUR::Irish Exchequer Returns::none,EUR,Irish Exchequer Returns  (Dec),dec,2015-01-06,00:30,-8.180B,-8.183B,-8.180B,,-5.758B,-5.758B,-5.760B
USD::3-Month Bill Auction::none,USD,3-Month Bill Auction,,2015-01-06,00:30,0.030%,0.030%,,,0.040%,0.040%,
USD::6-Month Bill Auction::none,USD,6-Month Bill Auction,,2015-01-06,00:30,0.110%,0.110%,,,0.130%,0.130%,
BRL::Trade Balance::none,BRL,Trade Balance  (Dec),dec,2015-01-06,01:00,0.29B,0.29B,,0.50B,-2.35B,-2.35B,
USD::All Truck Sales::none,USD,All Truck Sales  (Dec),dec,2015-01-06,05:00,8.76M,8.77M,8.76M,,9.02M,9.02M,
USD::Domestic Truck Sales::none,USD,Domestic Truck Sales  (Dec),dec,2015-01-06,05:00,7.70M,7.70M,,7.80M,7.88M,7.88M,
KRW::FX Reserves - USD::none,KRW,FX Reserves - USD  (Dec),dec,2015-01-06,05:00,363.59B,363.59B,,,363.10B,363.10B,
ARS::Tax Revenue::none,ARS,Tax Revenue  (Dec),dec,2015-01-06,05:00,108.60B,108.60B,,104.20B,101.84B,101.84B,
USD::Domestic Car Sales::none,USD,Domestic Car Sales,,2015-01-06,05:00,5.88M,5.88M,,5.83M,6.08M,6.08M,
USD::Total Vehicle Sales::none,USD,Total Vehicle Sales,,2015-01-06,05:00,16.92M,16.92M,,16.90M,17.20M,17.20M,
CHF::SNB Chairman Thomas Jordan speaks::none,CHF,SNB Chairman Thomas Jordan speaks,,2015-01-06,05:25,,,,,,,
