Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2024-01-05,Friday,15:00,GBP,Medium,Halifax House Price Index (YoY)  (Dec),1.7%,,-0.8%
2024-01-05,Friday,15:30,HUF,Low,PPI (YoY)  (Nov),-6.6%,,-6.6%
2024-01-05,Friday,15:30,HUF,Low,Quarterly Unemployment Rate  (Nov),4.3%,,4.3%
2024-01-05,Friday,15:30,THB,Low,Currency Swaps (USD),30.1B,,30.6B
2024-01-05,Friday,15:30,THB,Low,Foreign Reserves (USD),224.5B,,222.5B
2024-01-05,Friday,16:00,BRL,Medium,IPC-Fipe Inflation Index (MoM)  (Dec),0.38%,,0.43%
2024-01-05,Friday,16:00,CZK,Low,GDP (QoQ)  (Q3),-0.6%,-0.5%,0.1%
2024-01-05,Friday,16:00,CZK,Low,GDP (YoY)  (Q3),-0.8%,,-0.4%
2024-01-05,Friday,16:00,EUR,Low,Austrian CPI (MoM)  (Dec),0.40%,,0.25%
2024-01-05,Friday,16:00,EUR,Low,Austrian CPI (YoY)  (Dec),5.60%,,5.35%
2024-01-05,Friday,16:00,EUR,Low,Austrian HICP (MoM),0.5%,,0.2%
2024-01-05,Friday,16:00,EUR,Low,Austrian HICP (YoY),5.7%,,4.9%
2024-01-05,Friday,16:00,EUR,Low,Austrian Wholesale Prices n.s.a (MoM)  (Dec),-1.0%,,-1.0%
2024-01-05,Friday,16:00,EUR,Low,Austrian Wholesale Prices n.s.a (YoY)  (Dec),-3.3%,,-4.6%
2024-01-05,Friday,16:00,TWD,Low,CPI (MoM)  (Dec),0.29%,,-0.07%
2024-01-05,Friday,16:00,TWD,Low,CPI (YoY)  (Dec),2.71%,2.54%,2.90%
2024-01-05,Friday,16:00,TWD,Low,CPI NSA (MoM)  (Dec),-0.04%,,-0.28%
2024-01-05,Friday,16:00,TWD,Low,Wholesale Prices (MoM)  (Dec),-0.42%,,-0.70%
2024-01-05,Friday,16:20,TWD,Low,FX Reserves USD  (Dec),570.60B,,567.52B
2024-01-05,Friday,16:30,HKD,Low,Foreign Reserves (USD)  (Dec),425.50B,,424.60B
2024-01-05,Friday,17:00,EGP,Low,Current Account (USD)  (Q3),"-2,800M",,557M
2024-01-05,Friday,17:00,EUR,Low,Italian Public Deficit  (Q3),5.0%,,5.1%
2024-01-05,Friday,17:00,GBP,Low,Car Registration (YoY),9.8%,,9.5%
2024-01-05,Friday,17:00,PLN,Low,CPI (MoM)  (Dec),0.1%,0.3%,0.7%
2024-01-05,Friday,17:00,PLN,Low,CPI (YoY)  (Dec),6.1%,6.5%,6.6%
2024-01-05,Friday,17:10,UAH,Low,Foreign Reserves (USD)  (Dec),40.50B,,38.80B
2024-01-05,Friday,17:30,GBP,Low,Housing Equity Withdrawal (QoQ),-21.8B,,-23.5B
2024-01-05,Friday,18:00,EUR,High,CPI (YoY)  (Dec),2.9%,3.0%,2.4%
2024-01-05,Friday,18:00,EUR,Low,"CPI, n.s.a  (Dec)",124.04,,123.85
2024-01-05,Friday,18:00,EUR,Low,Core CPI (MoM),0.4%,,-0.6%
