Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2019-01-01,Tuesday,All Day,,Holiday,Lebanon - New Year,,,
2019-01-01,Tuesday,All Day,,Holiday,Lithuania - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Luxembourg - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Malawi - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Malaysia - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Malta - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Mauritius - New Year,,,
2019-01-01,Tuesday,All Day,,Holiday,Mexico - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Mongolia - New Year,,,
2019-01-01,Tuesday,All Day,,Holiday,Montenegro - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Morocco - New Year,,,
2019-01-01,Tuesday,All Day,,Holiday,Namibia - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Netherlands - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,New Zealand - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Nigeria - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Norway - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Palestinian Territory - New Year,,,
2019-01-01,Tuesday,All Day,,Holiday,Peru - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Philippines - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Poland - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Portugal - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Qatar - New Year,,,
2019-01-01,Tuesday,All Day,,Holiday,Romania - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Russia - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Rwanda - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Serbia - New Year,,,
2019-01-01,Tuesday,All Day,,Holiday,Singapore - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Slovakia - Public Holiday,,,
2019-01-01,Tuesday,All Day,,Holiday,Slovenia - New-Year Holidays,,,
2019-01-01,Tuesday,All Day,,Holiday,South Africa - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,South Korea - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Spain - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Sri Lanka - CSE Customary Holiday,,,
2019-01-01,Tuesday,All Day,,Holiday,Sweden - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Switzerland - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Taiwan - New Year,,,
2019-01-01,Tuesday,All Day,,Holiday,Tanzania - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Thailand - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Tunisia - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Türkiye - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Uganda - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Ukraine - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,United Arab Emirates - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,United Kingdom - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,United States - New Year's Day,,,
2019-01-01,Tuesday,All Day,,Holiday,Venezuela - New Year,,,
2019-01-01,Tuesday,All Day,,Holiday,Vietnam - New Year,,,
2019-01-01,Tuesday,All Day,,Holiday,Zambia - New Year,,,
2019-01-01,Tuesday,All Day,,Holiday,Zimbabwe - New Year's Day,,,
2019-01-01,Tuesday,00:30,USD,Low,52-Week Bill Auction,2.545%,,2.635%
2019-01-01,Tuesday,08:00,KRW,Low,Exports (YoY)  (Dec),-1.2%,3.3%,-1.2%
2019-01-01,Tuesday,08:00,KRW,Low,Imports (YoY)  (Dec),0.9%,4.2%,0.9%
2019-01-01,Tuesday,08:00,KRW,Low,Trade Balance  (Dec),4.56B,,4.56B
2019-01-01,Tuesday,14:00,PEN,Low,CPI (MoM)  (Dec),0.18%,,0.12%
2019-01-02,Wednesday,All Day,,Holiday,Bosnia-Herzegovina - New Year,,,
2019-01-02,Wednesday,All Day,,Holiday,Botswana - Public Holiday,,,
2019-01-02,Wednesday,All Day,,Holiday,Japan - Exchange Holiday,,,
2019-01-02,Wednesday,All Day,,Holiday,Kazakhstan - New Year,,,
2019-01-02,Wednesday,All Day,,Holiday,Malta - New Year's Day,,,
2019-01-02,Wednesday,All Day,,Holiday,Mauritius - New Year,,,
2019-01-02,Wednesday,All Day,,Holiday,Montenegro -  Day After New Year's,,,
2019-01-02,Wednesday,All Day,,Holiday,New Zealand -  Day After New Year's,,,
2019-01-02,Wednesday,All Day,,Holiday,Romania - New Year's Day,,,
2019-01-02,Wednesday,All Day,,Holiday,Russia - New Year's Day,,,
2019-01-02,Wednesday,All Day,,Holiday,Rwanda -  Day After New Year's,,,
2019-01-02,Wednesday,All Day,,Holiday,Serbia - New Year,,,
2019-01-02,Wednesday,All Day,,Holiday,Slovenia - New-Year Holidays,,,
2019-01-02,Wednesday,All Day,,Holiday,Switzerland - Berchtold's Day,,,
2019-01-02,Wednesday,All Day,,Holiday,Ukraine - New Year's Day,,,
2019-01-02,Wednesday,03:30,USD,Low,All Car Sales,5.13M,,5.27M
2019-01-02,Wednesday,03:30,USD,Low,All Truck Sales,11.25M,,12.33M
2019-01-02,Wednesday,08:00,SGD,Low,GDP (QoQ)  (Q4),1.6%,2.9%,3.5%
2019-01-02,Wednesday,08:00,SGD,Low,GDP (YoY)  (Q4),2.2%,2.7%,2.3%
2019-01-02,Wednesday,08:30,KRW,Low,S&P Global South Korea Manufacturing PMI  (Dec),49.8,,48.6
2019-01-02,Wednesday,08:30,SGD,Low,URA Property Index (QoQ)  (Q4),-0.10%,,-0.10%
2019-01-02,Wednesday,11:30,THB,Low,CPI (YoY)  (Dec),0.36%,0.84%,0.94%
2019-01-02,Wednesday,11:30,THB,Low,Core CPI (YoY)  (Dec),0.68%,0.70%,0.69%
2019-01-02,Wednesday,12:00,IDR,Low,Core Inflation (YoY)  (Dec),3.07%,3.07%,3.03%
2019-01-02,Wednesday,12:00,IDR,Low,Inflation (MoM)  (Dec),0.62%,0.48%,0.27%
2019-01-02,Wednesday,12:00,IDR,Low,Inflation (YoY)  (Dec),3.13%,2.98%,3.23%
2019-01-02,Wednesday,13:30,AUD,Low,Commodity Prices (YoY),10.5%,,13.4%
2019-01-02,Wednesday,15:30,SEK,Low,Manufacturing PMI  (Dec),52.0,,55.4
2019-01-02,Wednesday,15:50,EUR,Low,Austrian Unemployment Change  (Dec),355.6K,,307.3K
2019-01-02,Wednesday,15:50,EUR,Low,Austrian Unemployment Rate  (Dec),8.7%,,7.6%
2019-01-02,Wednesday,16:00,HUF,Low,Manufacturing PMI  (Dec),54.2,,53.5
2019-01-02,Wednesday,16:00,HUF,Low,Quarterly Unemployment Rate  (Nov),3.6%,,3.7%
2019-01-02,Wednesday,16:00,NOK,Low,Manufacturing PMI  (Dec),55.9,,56.2
2019-01-02,Wednesday,19:30,INR,Low,M3 Money Supply,10.2%,,10.5%
2019-01-02,Wednesday,21:55,USD,Low,Redbook (MoM),0.6%,,0.1%
2019-01-02,Wednesday,21:55,USD,Low,Redbook (YoY),9.3%,,7.8%
2019-01-02,Wednesday,22:30,BRL,Low,Foreign Exchange Flows,-12.756B,,-0.244B
2019-01-02,Wednesday,23:30,USD,Low,Dallas Fed Services Revenues  (Dec),10.1,,21.4
2019-01-02,Wednesday,23:30,USD,Low,Texas Services Sector Outlook  (Dec),-5.0,,11.4
2019-01-02,Wednesday,Tentative,EUR,Low,French 12-Month BTF Auction,-0.566%,,-0.577%
2019-01-02,Wednesday,Tentative,EUR,Low,French 3-Month BTF Auction,-0.570%,,-0.701%
2019-01-02,Wednesday,Tentative,EUR,Low,French 6-Month BTF Auction,-0.569%,,-0.651%
2019-01-02,Wednesday,Tentative,NZD,Low,GlobalDairyTrade Price Index,2.8%,,1.7%
2019-01-03,Thursday,All Day,,Holiday,Japan - Exchange Holiday,,,
2019-01-03,Thursday,All Day,,Holiday,Montenegro - Orthodox Christmas,,,
2019-01-03,Thursday,02:00,BRL,Low,Trade Balance  (Dec),6.64B,,4.06B
2019-01-03,Thursday,04:00,ARS,Low,Tax Revenue,319.92B,329.30B,300.10B
2019-01-03,Thursday,04:30,USD,Medium,Fed's Balance Sheet,"4,058.38B",,"4,075.64B"
2019-01-03,Thursday,12:35,QAR,Low,GDP (QoQ)  (Q3),4.00%,,2.00%
2019-01-03,Thursday,12:35,QAR,Low,GDP (YoY)  (Q3),2.20%,,2.50%
2019-01-03,Thursday,14:00,EUR,Low,Estonian Industrial Production (MoM)  (Nov),4.50%,,0.80%
2019-01-03,Thursday,14:00,EUR,Low,Estonian Industrial Production (YoY)  (Nov),7.80%,,1.70%
2019-01-03,Thursday,15:00,NOK,Low,Unemployment Rate  (Oct),4.0%,4.0%,4.0%
2019-01-03,Thursday,15:00,TRY,Low,PPI (MoM)  (Dec),-2.22%,,-2.53%
2019-01-03,Thursday,15:00,TRY,Low,PPI (YoY)  (Dec),33.64%,,38.54%
2019-01-03,Thursday,15:00,TRY,Medium,CPI (MoM)  (Dec),-0.40%,-0.23%,-1.44%
2019-01-03,Thursday,15:00,TRY,Medium,CPI (YoY)  (Dec),20.30%,20.52%,21.62%
2019-01-03,Thursday,16:00,EUR,Medium,Spanish Unemployment Change,-50.6K,,-1.8K
2019-01-03,Thursday,16:30,CHF,Medium,Manufacturing PMI  (Dec),57.8,57.0,54.3
2019-01-03,Thursday,16:30,HKD,Low,Retail Sales (YoY)  (Nov),1.4%,,5.9%
2019-01-03,Thursday,16:30,SEK,Low,Household Lending Growth (YoY)  (Nov),5.7%,,5.8%
2019-01-03,Thursday,17:00,EUR,Low,M3 Money Supply (YoY)  (Nov),3.7%,3.8%,3.9%
2019-01-03,Thursday,17:00,EUR,Low,Private Sector Loans (YoY),3.3%,3.3%,3.2%
2019-01-03,Thursday,17:00,EUR,Low,Spanish Consumer Confidence,90.9,,91.4
2019-01-03,Thursday,17:40,EUR,Low,Spanish 10-Year Obligacion Auction,1.400%,,1.456%
2019-01-03,Thursday,17:40,EUR,Low,Spanish 3-Year Bonos Auction,-0.039%,,0.021%
2019-01-03,Thursday,17:40,EUR,Low,Spanish 5-Year Bonos Auction,0.329%,,0.412%
2019-01-03,Thursday,19:00,EUR,Low,Latvian Industrial Production (MoM)  (Nov),0.9%,,-1.3%
2019-01-03,Thursday,19:00,EUR,Low,Latvian Industrial Production (YoY)  (Nov),-0.6%,,-1.9%
2019-01-03,Thursday,19:00,EUR,Low,Portuguese Business Confidence  (Dec),2.2,,2.3
2019-01-03,Thursday,19:00,EUR,Low,Portuguese Consumer Confidence  (Dec),-2.20,,-1.80
2019-01-03,Thursday,20:00,EGP,Low,M2 Money Supply (YoY),14.04%,,15.40%
2019-01-03,Thursday,20:00,USD,Low,MBA 30-Year Mortgage Rate,4.84%,,4.94%
2019-01-03,Thursday,20:00,USD,Low,MBA Mortgage Applications (WoW),-8.5%,,-5.8%
2019-01-03,Thursday,20:00,USD,Low,MBA Purchase Index,219.0,,238.6
2019-01-03,Thursday,20:00,USD,Low,Mortgage Market Index,293.8,,325.9
2019-01-03,Thursday,20:00,USD,Low,Mortgage Refinance Index,729.9,,832.2
2019-01-03,Thursday,20:30,USD,Low,Challenger Job Cuts  (Dec),43.9K,,53.1K
2019-01-03,Thursday,20:30,USD,Low,Challenger Job Cuts (YoY),35.3%,,53.1%
2019-01-03,Thursday,21:00,CZK,Low,Budget Balance  (Dec),2.900B,,-21.640B
2019-01-03,Thursday,21:00,SGD,Low,S&P Global Manufacturing PMI  (Dec),51.1,,51.5
2019-01-03,Thursday,21:15,USD,High,ADP Nonfarm Employment Change  (Dec),271K,179K,157K
2019-01-03,Thursday,21:30,USD,High,Initial Jobless Claims,231K,220K,221K
2019-01-03,Thursday,21:30,USD,Low,Jobless Claims 4-Week Avg.,218.75K,,219.25K
2019-01-03,Thursday,21:30,USD,Medium,Continuing Jobless Claims,"1,740K",,"1,708K"
2019-01-03,Thursday,22:45,USD,Low,ISM-New York Index  (Dec),848.5,,840.8
2019-01-03,Thursday,23:00,COP,Low,Exports (YoY)  (Nov),7.90%,,15.80%
2019-01-03,Thursday,23:00,MXN,Medium,Monetary Policy Meeting Minutes,,,
2019-01-03,Thursday,23:00,USD,High,ISM Manufacturing PMI  (Dec),54.1,57.7,59.3
2019-01-03,Thursday,23:00,USD,High,ISM Manufacturing Prices  (Dec),54.9,57.9,60.7
2019-01-03,Thursday,23:00,USD,Low,ISM Manufacturing New Orders Index  (Dec),51.1,,62.1
2019-01-03,Thursday,23:00,USD,Medium,ISM Manufacturing Employment  (Dec),56.2,,58.4
2019-01-04,Friday,All Day,,Holiday,Montenegro - Orthodox Christmas,,,
2019-01-04,Friday,00:30,EUR,Low,Irish Exchequer Returns  (Dec),0.106B,,-1.919B
2019-01-04,Friday,00:30,USD,Low,4-Week Bill Auction,2.390%,,2.400%
2019-01-04,Friday,00:30,USD,Low,8-Week Bill Auction,2.375%,,2.420%
2019-01-04,Friday,03:00,ARS,Low,Industrial Production (YoY)  (Nov),-13.3%,,-6.8%
2019-01-04,Friday,04:30,USD,Low,Total Vehicle Sales,17.55M,17.35M,17.49M
2019-01-04,Friday,05:00,KRW,Low,FX Reserves - USD  (Dec),403.69B,,402.99B
2019-01-04,Friday,05:30,USD,Medium,API Weekly Crude Oil Stock,-4.500M,,6.920M
2019-01-04,Friday,08:00,GBP,Low,BRC Shop Price Index (YoY),0.3%,,0.1%
2019-01-04,Friday,09:00,PHP,Low,CPI (MoM)  (Dec),-0.6%,,-0.2%
2019-01-04,Friday,09:00,PHP,Low,CPI (YoY)  (Dec),5.1%,5.6%,6.0%
2019-01-04,Friday,09:00,PHP,Low,Core CPI (YoY)  (Dec),4.7%,,5.1%
2019-01-04,Friday,09:00,PHP,Low,Industrial Production (YoY),2.1%,,4.9%
2019-01-04,Friday,11:30,THB,Low,Consumer Confidence  (Dec),79.4,,80.5
2019-01-04,Friday,12:00,MYR,Low,Exports (YoY)  (Nov),1.6%,6.6%,17.7%
2019-01-04,Friday,12:00,MYR,Low,Imports (YoY)  (Nov),5.0%,3.1%,11.4%
2019-01-04,Friday,12:00,MYR,Low,Trade Balance  (Nov),7.60B,11.50B,16.30B
2019-01-04,Friday,15:00,BRL,Medium,IPC-Fipe Inflation Index (MoM)  (Dec),0.09%,0.15%,0.15%
2019-01-04,Friday,15:00,DKK,Low,Unemployment Rate  (Nov),3.1%,,3.2%
2019-01-04,Friday,15:00,GBP,Medium,Nationwide HPI (MoM)  (Dec),-0.7%,0.1%,0.4%
2019-01-04,Friday,15:00,GBP,Medium,Nationwide HPI (YoY)  (Dec),0.5%,1.5%,1.9%
2019-01-04,Friday,15:00,NOK,Low,Credit Indicator (YoY)  (Nov),5.5%,,5.7%
2019-01-04,Friday,15:00,RON,Low,PPI (YoY)  (Nov),4.90%,,6.30%
2019-01-04,Friday,15:30,SEK,Low,Services PMI (MoM)  (Dec),56.4,,61.1
2019-01-04,Friday,15:30,THB,Low,Currency Swaps (USD),33.7B,,33.0B
2019-01-04,Friday,15:30,THB,Low,Foreign Reserves (USD),205.0B,,203.6B
2019-01-04,Friday,15:45,EUR,Low,French CPI (YoY),1.6%,,1.9%
2019-01-04,Friday,15:45,EUR,Low,French HICP (YoY),1.9%,2.0%,2.2%
2019-01-04,Friday,15:45,EUR,Medium,French CPI (MoM),0.0%,0.1%,-0.2%
2019-01-04,Friday,15:45,EUR,Medium,French HICP (MoM),0.1%,,-0.2%
2019-01-04,Friday,16:00,HUF,Low,PPI (YoY)  (Nov),5.1%,,6.4%
2019-01-04,Friday,16:20,TWD,Low,FX Reserves USD  (Dec),461.78B,,461.38B
2019-01-04,Friday,16:55,EUR,Low,German Unemployment  (Dec),2.261M,,2.276M
2019-01-04,Friday,16:55,EUR,Low,German Unemployment n.s.a.  (Dec),2.210M,,2.186M
2019-01-04,Friday,16:55,EUR,Medium,German Unemployment Change  (Dec),-14K,-12K,-16K
2019-01-04,Friday,16:55,EUR,Medium,German Unemployment Rate  (Dec),5.0%,5.0%,5.0%
2019-01-04,Friday,17:00,EUR,Low,Lithuania CPI (MoM),,,-0.1%
2019-01-04,Friday,17:00,EUR,Low,Lithuania CPI (YoY),,,2.5%
2019-01-04,Friday,17:00,PLN,Low,CPI (MoM)  (Dec),0.0%,0.1%,0.0%
2019-01-04,Friday,17:00,PLN,Low,CPI (YoY)  (Dec),1.1%,1.1%,1.3%
2019-01-04,Friday,17:00,TRY,Low,Exports  (Nov),13.90B,,15.70B
2019-01-04,Friday,17:20,CNY,Medium,PBoC Reserve Requirement Ratio,14.00%,,
2019-01-04,Friday,17:30,EUR,Low,Portuguese CPI (MoM),-0.2%,,-0.4%
2019-01-04,Friday,17:30,EUR,Low,Portuguese CPI (YoY),0.7%,,0.9%
2019-01-04,Friday,17:30,GBP,Low,BoE Consumer Credit  (Nov),0.924B,0.950B,0.754B
2019-01-04,Friday,17:30,GBP,Low,M4 Money Supply (MoM)  (Nov),0.0%,0.6%,0.7%
2019-01-04,Friday,17:30,GBP,Low,Mortgage Approvals  (Nov),63.73K,66.50K,66.71K
2019-01-04,Friday,17:30,GBP,Low,Mortgage Lending  (Nov),3.45B,3.96B,4.09B
2019-01-04,Friday,17:30,GBP,Low,Net Lending to Individuals,4.4B,4.9B,4.8B
2019-01-04,Friday,18:00,EUR,High,CPI (YoY)  (Dec),1.6%,1.8%,1.9%
2019-01-04,Friday,18:00,EUR,Low,Italian CPI (MoM)  (Dec),-0.1%,0.1%,-0.2%
2019-01-04,Friday,18:00,EUR,Low,Italian CPI (YoY)  (Dec),1.1%,,1.6%
2019-01-04,Friday,18:00,EUR,Low,Italian HICP (MoM)  (Dec),-0.1%,,-0.3%
2019-01-04,Friday,18:00,EUR,Low,Italian HICP (YoY)  (Dec),1.2%,,1.6%
2019-01-04,Friday,18:00,EUR,Low,PPI (MoM)  (Nov),-0.3%,-0.2%,0.8%
2019-01-04,Friday,18:00,EUR,Low,PPI (YoY)  (Nov),4.0%,4.1%,4.9%
2019-01-04,Friday,18:00,EUR,Medium,Core CPI (YoY),1.0%,1.0%,1.0%
2019-01-04,Friday,18:00,NOK,Low,House Price Index (YoY)  (Dec),2.80%,,2.00%
2019-01-04,Friday,19:00,EUR,Low,Latvian CPI (MoM),,,-0.10%
2019-01-04,Friday,19:00,EUR,Low,Latvian CPI (YoY),,,3.00%
2019-01-04,Friday,19:00,EUR,Low,Latvian Industrial Production (MoM),,,-1.3%
2019-01-04,Friday,19:00,EUR,Low,Latvian Industrial Production (YoY),,,-1.9%
2019-01-04,Friday,19:30,INR,Low,Bank Loan Growth,15.1%,,15.1%
2019-01-04,Friday,19:30,INR,Low,Deposit Growth,9.2%,,9.7%
2019-01-04,Friday,19:30,INR,Low,"FX Reserves, USD",393.40B,,393.29B
2019-01-04,Friday,20:00,CLP,Low,Retail Sales (YoY),-0.8%,,7.5%
2019-01-04,Friday,21:30,CAD,Low,Full Employment Change  (Dec),-18.9K,,89.9K
2019-01-04,Friday,21:30,CAD,Low,IPPI (MoM)  (Nov),-0.8%,,0.2%
2019-01-04,Friday,21:30,CAD,Low,IPPI (YoY)  (Nov),2.8%,,5.2%
2019-01-04,Friday,21:30,CAD,Low,Part Time Employment Change  (Dec),28.3K,,4.1K
2019-01-04,Friday,21:30,CAD,Low,Participation Rate  (Dec),65.4%,,65.4%
2019-01-04,Friday,21:30,CAD,Low,RMPI (YoY)  (Nov),-9.9%,,7.7%
2019-01-04,Friday,21:30,CAD,Medium,Employment Change  (Dec),9.3K,6.8K,94.1K
2019-01-04,Friday,21:30,CAD,Medium,RMPI (MoM)  (Nov),-11.7%,,-2.3%
2019-01-04,Friday,21:30,CAD,Medium,Unemployment Rate  (Dec),5.6%,5.7%,5.6%
2019-01-04,Friday,21:30,USD,High,Average Hourly Earnings (MoM)  (Dec),0.4%,0.3%,0.2%
2019-01-04,Friday,21:30,USD,High,Nonfarm Payrolls  (Dec),312K,178K,176K
2019-01-04,Friday,21:30,USD,High,Unemployment Rate  (Dec),3.9%,3.7%,3.7%
2019-01-04,Friday,21:30,USD,Low,Average Weekly Hours  (Dec),34.5,34.5,34.4
2019-01-04,Friday,21:30,USD,Low,Government Payrolls  (Dec),11.0K,,3.0K
2019-01-04,Friday,21:30,USD,Low,Manufacturing Payrolls  (Dec),32K,20K,27K
2019-01-04,Friday,21:30,USD,Medium,Average Hourly Earnings (YoY) (YoY)  (Dec),3.2%,3.0%,3.1%
2019-01-04,Friday,21:30,USD,Medium,Participation Rate  (Dec),63.1%,,62.9%
2019-01-04,Friday,21:30,USD,Medium,Private Nonfarm Payrolls  (Dec),301K,175K,173K
2019-01-04,Friday,21:30,USD,Medium,U6 Unemployment Rate  (Dec),7.6%,,7.6%
2019-01-04,Friday,23:15,USD,High,Fed Chair Powell Speaks,,,
2019-01-04,Friday,23:15,USD,Medium,FOMC Member Bostic Speaks,,,
2019-01-04,Friday,23:30,USD,Low,Natural Gas Storage,-20B,-47B,-48B
2019-01-05,Saturday,All Day,,Holiday,Montenegro - Orthodox Christmas,,,
2019-01-05,Saturday,00:00,USD,High,Crude Oil Inventories,0.007M,-3.086M,-0.046M
2019-01-05,Saturday,00:00,USD,Low,Crude Oil Imports,0.468M,,-0.411M
2019-01-05,Saturday,00:00,USD,Low,Distillate Fuel Production,0.147M,,0.051M
2019-01-05,Saturday,00:00,USD,Low,EIA Weekly Distillates Stocks,9.529M,1.633M,0.002M
2019-01-05,Saturday,00:00,USD,Low,Gasoline Inventories,6.890M,1.967M,3.003M
2019-01-05,Saturday,00:00,USD,Low,Gasoline Production,-0.611M,,-0.190M
2019-01-05,Saturday,00:00,USD,Low,Heating Oil Stockpiles,0.256M,,-0.169M
2019-01-05,Saturday,00:00,USD,Medium,Cushing Crude Oil Inventories,0.641M,,0.799M
2019-01-05,Saturday,02:00,USD,Medium,U.S. Baker Hughes Oil Rig Count,877,,885
2019-01-05,Saturday,02:00,USD,Medium,U.S. Baker Hughes Total Rig Count,"1,075",,"1,083"
2019-01-05,Saturday,02:30,USD,Low,FOMC Member Barkin Speaks,,,
2019-01-05,Saturday,02:30,USD,Medium,FOMC Member Bullard Speaks,,,
2019-01-05,Saturday,15:45,EUR,Low,French Exports  (Nov),,,43.2B
2019-01-05,Saturday,15:45,EUR,Low,French Imports  (Nov),,,47.3B
2019-01-05,Saturday,15:45,EUR,Low,French Trade Balance  (Nov),,-6.0B,-4.1B
2019-01-05,Saturday,17:55,CNY,Medium,PBoC Reserve Requirement Ratio,,,14.50%
2019-01-05,Saturday,23:15,USD,Medium,FOMC Member Bostic Speaks,,,
2019-01-05,Saturday,23:15,USD,Medium,FOMC Member Harker Speaks,,,
2019-01-06,Sunday,All Day,,Holiday,Iraq - Army Day,,,
2019-01-06,Sunday,All Day,,Holiday,Lebanon - Armenian Christmas Day,,,
2019-01-06,Sunday,All Day,,Holiday,Montenegro - Orthodox Christmas,,,
2019-01-06,Sunday,08:00,COP,Low,CPI (MoM)  (Dec),0.30%,0.32%,0.12%
2019-01-06,Sunday,08:00,COP,Low,CPI (YoY)  (Dec),3.18%,3.20%,3.27%
2019-01-07,Monday,All Day,,Holiday,Colombia - Epiphany Day,,,
2019-01-07,Monday,All Day,,Holiday,Egypt - Christmas,,,
2019-01-07,Monday,All Day,,Holiday,Kazakhstan - Orthodox Christmas,,,
2019-01-07,Monday,All Day,,Holiday,Montenegro - Orthodox Christmas,,,
2019-01-07,Monday,All Day,,Holiday,Palestinian Territory - Christmas,,,
2019-01-07,Monday,All Day,,Holiday,Russia - Orthodox Christmas,,,
2019-01-07,Monday,All Day,,Holiday,Serbia - Christmas,,,
2019-01-07,Monday,All Day,,Holiday,Ukraine - Orthodox Christmas,,,
2019-01-07,Monday,01:40,ILS,Low,Budget Balance  (Dec),"-1,410M",,"-1,000M"
2019-01-07,Monday,05:30,AUD,Low,AIG Manufacturing Index  (Dec),49.5,,51.3
2019-01-07,Monday,07:50,JPY,Low,Monetary Base (YoY),4.8%,5.8%,6.1%
2019-01-07,Monday,14:30,AUD,Medium,AUD/USD Index,53.5%,,57.7%
2019-01-07,Monday,14:30,CAD,Medium,USD/CAD Index,46.9%,,37.3%
2019-01-07,Monday,14:30,CHF,Medium,USD/CHF Index,47.7%,,50.4%
2019-01-07,Monday,14:30,EUR,Medium,EUR/USD Index,43.8%,,45.2%
