Date,Day,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
2023-01-02,Monday,16:00,EUR,Low,Austrian Unemployment Rate  (Dec),7.4%,,6.2%
2023-01-02,Monday,16:00,HUF,Low,Manufacturing PMI  (Dec),63.1,,56.0
2023-01-02,Monday,16:00,TRY,Low,Exports  (Dec),22.92B,,21.90B
2023-01-02,Monday,17:00,NOK,Low,Manufacturing PMI  (Dec),50.0,,51.1
2023-01-02,Monday,19:00,EUR,Low,Portuguese Business Confidence  (Dec),1.2,,1.2
2023-01-02,Monday,19:00,EUR,Low,Portuguese Consumer Confidence  (Dec),-38.10,,-37.70
2023-01-02,Monday,19:25,BRL,Low,BCB Focus Market Readout,,,
2023-01-02,Monday,22:00,EUR,Low,French 12-Month BTF Auction,2.824%,,2.628%
2023-01-02,Monday,22:00,EUR,Low,French 3-Month BTF Auction,2.096%,,1.714%
2023-01-02,Monday,22:00,EUR,Low,French 6-Month BTF Auction,2.432%,,2.352%
2023-01-02,Monday,22:00,ILS,Low,Interest Rate Decision  (Jan),3.75%,3.75%,3.25%
2023-01-03,Tuesday,All Day,,Holiday,Bosnia-Herzegovina - New Year's Day,,,
2023-01-03,Tuesday,All Day,,Holiday,Botswana - New Year's Day,,,
2023-01-03,Tuesday,All Day,,Holiday,Japan - Market Holiday,,,
2023-01-03,Tuesday,All Day,,Holiday,Kazakhstan - New Year's Day,,,
2023-01-03,Tuesday,All Day,,Holiday,Montenegro - New Year's Day,,,
2023-01-03,Tuesday,All Day,,Holiday,Serbia - New Year's Day,,,
2023-01-03,Tuesday,02:00,BRL,Low,Trade Balance  (Dec),4.80B,3.00B,6.67B
2023-01-03,Tuesday,03:00,ARS,Low,Tax Revenue  (Dec),"2,307.48B",,"1,953.86B"
2023-01-03,Tuesday,08:00,SGD,Low,GDP (QoQ)  (Q4),0.8%,,4.6%
2023-01-03,Tuesday,08:00,SGD,Low,GDP (YoY)  (Q4),2.2%,2.1%,4.2%
2023-01-03,Tuesday,08:30,SGD,Low,URA Property Index (QoQ)  (Q3),0.20%,,3.80%
2023-01-03,Tuesday,13:30,AUD,Low,Commodity Prices (YoY),15.6%,,19.6%
2023-01-03,Tuesday,15:00,TRY,Low,PPI (MoM)  (Dec),-0.24%,,0.74%
2023-01-03,Tuesday,15:00,TRY,Low,PPI (YoY)  (Dec),97.72%,,136.02%
2023-01-03,Tuesday,15:00,TRY,Medium,CPI (MoM)  (Dec),1.18%,2.58%,2.88%
2023-01-03,Tuesday,15:00,TRY,Medium,CPI (YoY)  (Dec),64.27%,66.53%,84.39%
2023-01-03,Tuesday,16:00,EUR,Medium,Spanish Unemployment Change,-43.7K,-40.3K,-33.5K
2023-01-03,Tuesday,16:30,CHF,Medium,Manufacturing PMI  (Dec),54.1,53.3,53.9
2023-01-03,Tuesday,16:55,EUR,Low,German Unemployment  (Dec),2.520M,,2.538M
2023-01-03,Tuesday,16:55,EUR,Low,German Unemployment n.s.a.  (Dec),2.454M,,2.434M
2023-01-03,Tuesday,16:55,EUR,Medium,German Unemployment Change  (Dec),-13K,15K,15K
2023-01-03,Tuesday,16:55,EUR,Medium,German Unemployment Rate  (Dec),5.5%,5.6%,5.6%
2023-01-03,Tuesday,19:00,EUR,Low,Latvian Industrial Production (MoM),3.5%,,0.1%
2023-01-03,Tuesday,19:00,EUR,Low,Latvian Industrial Production (YoY),4.5%,,-2.7%
2023-01-03,Tuesday,19:30,CLP,Low,Economic Activity (YoY)  (Nov),-2.5%,,-1.2%
2023-01-03,Tuesday,21:00,CZK,Low,Budget Balance  (Dec),-360.400B,,-337.100B
2023-01-03,Tuesday,21:00,EUR,High,German CPI (MoM)  (Dec),-0.8%,-0.3%,-0.5%
2023-01-03,Tuesday,21:00,EUR,Low,German HICP (MoM)  (Dec),-1.2%,-0.5%,0.0%
2023-01-03,Tuesday,21:00,EUR,Low,German HICP (YoY)  (Dec),9.6%,10.7%,11.3%
2023-01-03,Tuesday,21:00,EUR,Medium,German CPI (YoY)  (Dec),8.6%,9.1%,10.0%
2023-01-03,Tuesday,21:00,SGD,Low,S&P Global Manufacturing PMI  (Dec),49.7,,49.8
2023-01-03,Tuesday,23:00,NZD,Low,GlobalDairyTrade Price Index,-2.8%,,-3.8%
2023-01-03,Tuesday,23:00,USD,Medium,Construction Spending (MoM)  (Nov),0.2%,-0.4%,-0.2%
2023-01-04,Wednesday,All Day,,Holiday,Montenegro - New Year's Day,,,
2023-01-04,Wednesday,00:00,DKK,Low,Currency Reserves  (Dec),587.40B,,577.20B
2023-01-04,Wednesday,00:30,USD,Low,3-Month Bill Auction,4.410%,,4.350%
2023-01-04,Wednesday,00:30,USD,Low,6-Month Bill Auction,4.635%,,4.600%
2023-01-04,Wednesday,01:35,EGP,Low,Foreign Reserves (USD)  (Dec),34.00B,,33.53B
2023-01-04,Wednesday,05:00,KRW,Low,FX Reserves - USD,423.16B,,416.10B
2023-01-04,Wednesday,07:50,JPY,Low,Foreign Bonds Buying,-459.5B,,-941.4B
2023-01-04,Wednesday,07:50,JPY,Low,Foreign Investments in Japanese Stocks,-265.1B,,-668.8B
2023-01-04,Wednesday,08:00,GBP,Low,BRC Shop Price Index (YoY),7.3%,,7.4%
2023-01-04,Wednesday,08:30,AUD,Low,RBA Chart Pack Release,,,
2023-01-04,Wednesday,15:00,EUR,Low,German Import Price Index (MoM)  (Nov),-4.5%,-1.6%,-1.2%
2023-01-04,Wednesday,15:00,EUR,Low,German Import Price Index (YoY)  (Nov),14.5%,18.0%,23.5%
2023-01-04,Wednesday,15:00,RON,Low,PPI (YoY)  (Nov),35.13%,,41.08%
2023-01-04,Wednesday,15:30,CHF,Low,CPI (YoY)  (Dec),2.8%,2.9%,3.0%
2023-01-04,Wednesday,15:30,CHF,Medium,CPI (MoM)  (Dec),-0.2%,-0.2%,0.1%
2023-01-04,Wednesday,15:30,HUF,Low,Gross Wages (YoY)  (Oct),18.1%,,17.5%
2023-01-04,Wednesday,15:30,SEK,Low,Services PMI (MoM)  (Dec),53.0,,54.3
2023-01-04,Wednesday,15:45,EUR,Low,French CPI (YoY),5.9%,6.4%,6.2%
2023-01-04,Wednesday,15:45,EUR,Low,French Consumer Confidence  (Dec),82,84,83
2023-01-04,Wednesday,15:45,EUR,Low,French HICP (YoY)  (Dec),6.7%,7.2%,7.1%
2023-01-04,Wednesday,15:45,EUR,Medium,French CPI (MoM)  (Dec),-0.1%,0.4%,0.3%
2023-01-04,Wednesday,15:45,EUR,Medium,French HICP (MoM)  (Dec),-0.1%,0.3%,0.4%
2023-01-04,Wednesday,16:30,HKD,Low,Retail Sales (YoY)  (Nov),-4.2%,,3.9%
2023-01-04,Wednesday,17:30,GBP,Low,BoE Consumer Credit  (Nov),1.507B,0.900B,0.748B
2023-01-04,Wednesday,17:30,GBP,Low,M4 Money Supply (MoM)  (Nov),-1.6%,,0.1%
2023-01-04,Wednesday,17:30,GBP,Low,Mortgage Approvals  (Nov),46.08K,55.00K,57.88K
2023-01-04,Wednesday,17:30,GBP,Low,Mortgage Lending  (Nov),4.36B,3.70B,3.58B
2023-01-04,Wednesday,17:30,GBP,Low,Net Lending to Individuals,5.9B,4.5B,4.3B
2023-01-04,Wednesday,18:00,NOK,Low,House Price Index (YoY)  (Dec),1.50%,,1.10%
2023-01-04,Wednesday,18:30,EUR,Low,German 2-Year Schatz Auction,2.580%,,2.110%
2023-01-04,Wednesday,20:00,BHD,Low,M2 Money Supply  (Nov),5.00%,,3.70%
2023-01-04,Wednesday,20:00,BHD,Low,Private Sector Credit (YoY)  (Nov),5.10%,,6.90%
2023-01-04,Wednesday,20:00,BRL,Low,Brazilian PPI (MoM)  (Nov),-0.54%,,-0.85%
2023-01-04,Wednesday,20:00,USD,Low,MBA 30-Year Mortgage Rate,6.58%,,6.34%
2023-01-04,Wednesday,20:00,USD,Low,MBA Mortgage Applications (WoW),-10.3%,,0.9%
2023-01-04,Wednesday,20:00,USD,Low,MBA Purchase Index,160.2,,182.5
2023-01-04,Wednesday,20:00,USD,Low,Mortgage Market Index,184.5,,212.5
2023-01-04,Wednesday,20:00,USD,Low,Mortgage Refinance Index,310.9,,371.4
2023-01-04,Wednesday,21:00,PLN,Medium,Interest Rate Decision  (Jan),6.75%,6.75%,6.75%
2023-01-04,Wednesday,21:55,USD,Low,Redbook (YoY),10.2%,,9.6%
2023-01-04,Wednesday,23:00,BRL,Low,Foreign Exchange Flows,-12.482B,,-8.267B
2023-01-04,Wednesday,23:00,PLN,Medium,Interest Rate Decision  (Jan),6.75%,6.75%,6.75%
2023-01-04,Wednesday,23:00,USD,High,ISM Manufacturing PMI  (Dec),48.4,48.5,49.0
2023-01-04,Wednesday,23:00,USD,High,ISM Manufacturing Prices  (Dec),39.4,42.6,43.0
2023-01-04,Wednesday,23:00,USD,High,JOLTS Job Openings  (Nov),10.458M,10.000M,10.512M
2023-01-04,Wednesday,23:00,USD,Low,ISM Manufacturing New Orders Index  (Dec),45.2,,47.2
2023-01-04,Wednesday,23:00,USD,Medium,ISM Manufacturing Employment  (Dec),51.4,48.3,48.4
2023-01-05,Thursday,All Day,,Holiday,Montenegro - Christmas,,,
2023-01-05,Thursday,00:30,EUR,Low,Irish Exchequer Returns  (Dec),5.000B,,12.100B
2023-01-05,Thursday,03:00,USD,High,FOMC Meeting Minutes,,,
2023-01-05,Thursday,04:30,USD,Medium,Fed's Balance Sheet,"8,507.43B",,"8,551.17B"
2023-01-05,Thursday,05:30,USD,Medium,API Weekly Crude Oil Stock,3.298M,,-1.300M
2023-01-05,Thursday,07:00,USD,Low,Total Vehicle Sales  (Dec),13.30M,,14.10M
2023-01-05,Thursday,07:50,JPY,Low,Monetary Base (YoY),-6.1%,-3.2%,-6.4%
2023-01-05,Thursday,09:00,PHP,Low,CPI (MoM)  (Dec),0.3%,0.6%,0.9%
2023-01-05,Thursday,09:00,PHP,Low,CPI (YoY)  (Dec),8.1%,8.2%,8.0%
2023-01-05,Thursday,09:00,PHP,Low,Core CPI (YoY)  (Dec),6.9%,,6.5%
2023-01-05,Thursday,11:35,JPY,Medium,10-Year JGB Auction,0.500%,,0.250%
2023-01-05,Thursday,12:00,THB,Low,CPI (YoY)  (Dec),5.89%,5.90%,5.55%
2023-01-05,Thursday,12:00,THB,Low,Core CPI (YoY)  (Dec),3.23%,3.28%,3.22%
2023-01-05,Thursday,13:00,JPY,Low,Household Confidence  (Dec),30.3,,28.6
2023-01-05,Thursday,13:00,SGD,Low,Retail Sales (MoM)  (Nov),-3.7%,,0.1%
2023-01-05,Thursday,13:00,SGD,Low,Retail Sales (YoY)  (Nov),6.2%,,10.3%
2023-01-05,Thursday,14:00,EUR,Low,Estonian Industrial Production (MoM)  (Nov),-3.70%,,-1.00%
2023-01-05,Thursday,14:00,EUR,Low,Estonian Industrial Production (YoY)  (Nov),-12.20%,,-5.90%
2023-01-05,Thursday,15:00,DKK,Low,Industrial Outlook  (Dec),-17.00%,,-14.00%
2023-01-05,Thursday,15:00,EUR,Low,Finnish Trade Balance  (Nov),0.42B,,-0.96B
2023-01-05,Thursday,15:00,EUR,Low,German Exports (MoM)  (Nov),-0.3%,0.2%,0.8%
2023-01-05,Thursday,15:00,EUR,Low,German Imports (MoM)  (Nov),-3.3%,-0.5%,-2.4%
2023-01-05,Thursday,15:00,EUR,Medium,German Trade Balance  (Nov),10.8B,7.5B,6.9B
2023-01-05,Thursday,15:30,HUF,Low,PPI (YoY)  (Nov),37.0%,,41.7%
2023-01-05,Thursday,16:00,BRL,Medium,IPC-Fipe Inflation Index (MoM)  (Dec),0.54%,,0.47%
2023-01-05,Thursday,16:00,EUR,Low,Austrian HICP (MoM)  (Dec),-0.3%,,0.2%
2023-01-05,Thursday,16:00,EUR,Low,Austrian HICP (YoY)  (Dec),10.5%,,11.2%
2023-01-05,Thursday,16:00,EUR,Low,Austrian Wholesale Prices n.s.a (MoM)  (Dec),-2.3%,,-3.0%
2023-01-05,Thursday,16:00,EUR,Low,Austrian Wholesale Prices n.s.a (YoY)  (Dec),14.4%,,16.5%
2023-01-05,Thursday,16:20,TWD,Low,FX Reserves USD  (Dec),554.93B,,552.20B
2023-01-05,Thursday,17:00,PLN,Low,CPI (MoM)  (Dec),0.2%,0.8%,0.7%
2023-01-05,Thursday,17:00,PLN,Low,CPI (YoY)  (Dec),16.6%,17.3%,17.5%
2023-01-05,Thursday,18:00,EUR,Low,French 10-Year OAT Auction,2.77%,,2.76%
2023-01-05,Thursday,18:00,EUR,Low,Italian CPI (MoM)  (Dec),0.3%,0.1%,0.5%
2023-01-05,Thursday,18:00,EUR,Low,Italian CPI (YoY)  (Dec),11.6%,11.6%,11.8%
2023-01-05,Thursday,18:00,EUR,Low,Italian HICP (MoM)  (Dec),0.2%,0.2%,0.7%
2023-01-05,Thursday,18:00,EUR,Low,Italian HICP (YoY)  (Dec),12.3%,12.3%,12.6%
2023-01-05,Thursday,18:00,EUR,Low,PPI (MoM)  (Nov),-0.9%,-0.9%,-3.0%
2023-01-05,Thursday,18:00,EUR,Low,PPI (YoY)  (Nov),27.1%,27.5%,30.5%
2023-01-05,Thursday,19:00,COP,Low,CPI (MoM)  (Dec),1.26%,0.87%,0.77%
2023-01-05,Thursday,19:00,COP,Low,CPI (YoY)  (Dec),13.12%,12.64%,12.53%
2023-01-05,Thursday,19:00,ILS,Low,FX Reserve - USD  (Dec),194.144B,,194.414B
2023-01-05,Thursday,20:00,BRL,Low,Industrial Production (MoM)  (Nov),-0.1%,-0.1%,-0.1%
2023-01-05,Thursday,20:00,BRL,Medium,Industrial Production (YoY)  (Nov),0.9%,0.8%,1.7%
2023-01-05,Thursday,20:00,EUR,Low,Spanish Business Confidence,-5.1,,-7.6
2023-01-05,Thursday,20:00,GBP,Low,5-Year Treasury Gilt Auction,3.665%,,3.472%
2023-01-05,Thursday,20:00,MXN,Low,Consumer Confidence,42.5,,41.7
2023-01-05,Thursday,20:00,MXN,Low,Consumer Confidence n.s.a.,43.3,,41.8
2023-01-05,Thursday,20:30,USD,Low,Challenger Job Cuts  (Dec),43.651K,,76.835K
2023-01-05,Thursday,20:30,USD,Low,Challenger Job Cuts (YoY),129.1%,,416.5%
2023-01-05,Thursday,21:00,PLN,Low,FX Reserves (EUR)  (Dec),156.45B,,156.69B
2023-01-05,Thursday,21:15,USD,High,ADP Nonfarm Employment Change  (Dec),235K,150K,182K
2023-01-05,Thursday,21:30,CAD,Low,Exports  (Nov),64.37B,,65.89B
2023-01-05,Thursday,21:30,CAD,Low,Imports  (Nov),64.41B,,65.76B
2023-01-05,Thursday,21:30,CAD,Medium,Trade Balance  (Nov),-0.04B,0.61B,0.13B
2023-01-05,Thursday,21:30,USD,High,Initial Jobless Claims,204K,225K,223K
2023-01-05,Thursday,21:30,USD,Low,Jobless Claims 4-Week Avg.,213.75K,,220.50K
2023-01-05,Thursday,21:30,USD,Medium,Continuing Jobless Claims,"1,694K","1,708K","1,718K"
2023-01-05,Thursday,21:30,USD,Medium,Exports,251.90B,,256.90B
2023-01-05,Thursday,21:30,USD,Medium,Imports,313.40B,,334.80B
2023-01-05,Thursday,21:30,USD,Medium,Trade Balance  (Nov),-61.50B,-73.00B,-77.80B
2023-01-05,Thursday,22:20,USD,Medium,FOMC Member Bostic Speaks,,,
2023-01-05,Thursday,22:30,USD,Low,All Car Sales  (Dec),2.78M,,3.16M
2023-01-05,Thursday,22:30,USD,Low,All Truck Sales  (Dec),10.53M,,11.06M
2023-01-05,Thursday,23:00,MXN,Medium,Monetary Policy Meeting Minutes,,,
2023-01-05,Thursday,23:00,PLN,Low,NBP Monetary Policy Meeting Minutes,,,
2023-01-05,Thursday,23:30,USD,Low,Natural Gas Storage,-221B,-228B,-213B
2023-01-05,Thursday,,,Holiday,Sweden - Epiphany Day - Early close at 13:00,,,
2023-01-06,Friday,All Day,,Holiday,Croatia - Epiphany Day,,,
2023-01-06,Friday,All Day,,Holiday,Cyprus - Epiphany Day,,,
2023-01-06,Friday,All Day,,Holiday,Finland - Epiphany Day,,,
2023-01-06,Friday,All Day,,Holiday,Greece - Epiphany Day,,,
2023-01-06,Friday,All Day,,Holiday,Iraq - Army Day,,,
2023-01-06,Friday,All Day,,Holiday,Montenegro - Christmas,,,
2023-01-06,Friday,All Day,,Holiday,Poland - Epiphany Day,,,
2023-01-06,Friday,All Day,,Holiday,Slovakia - Epiphany Day,,,
2023-01-06,Friday,All Day,,Holiday,Sri Lanka - Duruthu Full Moon Poya Day,,,
2023-01-06,Friday,All Day,,Holiday,Sweden - Epiphany Day,,,
2023-01-06,Friday,00:00,USD,High,Crude Oil Inventories,1.694M,1.154M,0.718M
2023-01-06,Friday,00:00,USD,Low,Crude Oil Imports,-1.282M,,1.328M
2023-01-06,Friday,00:00,USD,Low,Distillate Fuel Production,-1.050M,,-0.017M
2023-01-06,Friday,00:00,USD,Low,EIA Refinery Crude Runs  (WoW),-2.329M,,0.173M
2023-01-06,Friday,00:00,USD,Low,EIA Weekly Distillates Stocks,-1.427M,-0.396M,0.282M
2023-01-06,Friday,00:00,USD,Low,EIA Weekly Refinery Utilization Rates (WoW),-12.4%,-2.9%,1.1%
2023-01-06,Friday,00:00,USD,Low,Gasoline Inventories,-0.346M,-0.486M,-3.105M
2023-01-06,Friday,00:00,USD,Low,Gasoline Production,-1.678M,,0.592M
2023-01-06,Friday,00:00,USD,Low,Heating Oil Stockpiles,-0.476M,,0.011M
2023-01-06,Friday,00:00,USD,Medium,Cushing Crude Oil Inventories,0.244M,,-0.195M
2023-01-06,Friday,00:30,USD,Low,4-Week Bill Auction,4.100%,,3.830%
2023-01-06,Friday,00:30,USD,Low,8-Week Bill Auction,4.430%,,4.250%
2023-01-06,Friday,02:20,USD,Medium,FOMC Member Bullard Speaks,,,
2023-01-06,Friday,03:00,ARS,Low,Industrial Production (YoY)  (Nov),1.4%,,3.5%
2023-01-06,Friday,07:30,JPY,Low,Average Cash Earnings (YoY),0.5%,,1.4%
2023-01-06,Friday,07:30,JPY,Low,Overtime Pay (YoY)  (Nov),5.20%,,7.70%
2023-01-06,Friday,09:00,PHP,Low,Industrial Production (YoY),12.7%,,13.0%
2023-01-06,Friday,12:00,IDR,Low,FX Reserves (USD)  (Dec),137.20B,,134.00B
2023-01-06,Friday,13:30,EUR,Low,Dutch CPI (YoY)  (Dec),9.9%,,9.9%
2023-01-06,Friday,14:00,EUR,Low,Estonian CPI (MoM)  (Dec),-0.10%,,0.90%
2023-01-06,Friday,14:00,EUR,Low,Estonian CPI (YoY)  (Dec),17.60%,,21.30%
2023-01-06,Friday,15:00,DKK,Low,Unemployment Rate  (Nov),2.3%,,2.2%
2023-01-06,Friday,15:00,EUR,Low,German Retail Sales (YoY)  (Nov),-5.9%,-2.8%,-5.0%
2023-01-06,Friday,15:00,EUR,Medium,German Factory Orders (MoM)  (Nov),-5.3%,-0.5%,0.6%
2023-01-06,Friday,15:00,EUR,Medium,German Retail Sales (MoM)  (Nov),1.1%,1.0%,-2.8%
2023-01-06,Friday,15:00,GBP,Medium,Halifax House Price Index (MoM)  (Dec),-1.5%,,-2.4%
2023-01-06,Friday,15:00,GBP,Medium,Halifax House Price Index (YoY),2.0%,,4.6%
2023-01-06,Friday,15:00,NOK,Low,Manufacturing Production (MoM)  (Nov),-0.5%,,0.3%
2023-01-06,Friday,15:30,CHF,Low,Retail Sales (YoY)  (Nov),-1.3%,,-2.6%
2023-01-06,Friday,15:30,HUF,Low,Quarterly Unemployment Rate  (Nov),3.8%,,3.6%
2023-01-06,Friday,15:30,HUF,Low,Retail Sales (YoY)  (Nov),0.6%,,0.6%
2023-01-06,Friday,15:30,THB,Low,Currency Swaps (USD),29.2B,,29.3B
2023-01-06,Friday,15:30,THB,Low,Foreign Reserves (USD),216.6B,,213.6B
2023-01-06,Friday,15:45,EUR,Low,French Reserve Assets Total  (Dec),"237,682.0M",,"238,632.0M"
2023-01-06,Friday,15:45,EUR,Medium,French Consumer Spending (MoM)  (Nov),0.5%,1.0%,-2.7%
2023-01-06,Friday,16:00,CZK,Low,Industrial Production (YoY)  (Nov),0.5%,-1.4%,3.1%
2023-01-06,Friday,16:00,CZK,Low,Trade Balance NRA  (Nov),-25.5B,-12.0B,-26.8B
2023-01-06,Friday,16:00,TWD,Low,CPI (MoM)  (Dec),0.33%,,0.07%
2023-01-06,Friday,16:00,TWD,Low,CPI (YoY)  (Dec),2.71%,2.50%,2.35%
2023-01-06,Friday,16:00,TWD,Low,Wholesale Prices (MoM)  (Dec),7.14%,,9.11%
2023-01-06,Friday,16:30,HKD,Low,Foreign Reserves (USD)  (Dec),424.00B,,423.20B
2023-01-06,Friday,17:00,ZAR,Low,Manufacturing PMI,53.1,,52.6
2023-01-06,Friday,18:00,EUR,High,CPI (YoY)  (Dec),9.2%,9.7%,10.1%
2023-01-06,Friday,18:00,EUR,Low,Business Climate  (Dec),0.54,,0.54
2023-01-06,Friday,18:00,EUR,Low,Business and Consumer Survey  (Dec),95.8,94.7,94.0
2023-01-06,Friday,18:00,EUR,Low,"CPI, n.s.a  (Dec)",120.53,,120.95
2023-01-06,Friday,18:00,EUR,Low,Consumer Confidence  (Dec),-22.2,-22.2,-22.2
2023-01-06,Friday,18:00,EUR,Low,Consumer Inflation Expectation  (Dec),23.7,,29.9
2023-01-06,Friday,18:00,EUR,Low,Core CPI (MoM),0.6%,-0.1%,0.0%
2023-01-06,Friday,18:00,EUR,Low,HICP ex Energy & Food (YoY)  (Dec),6.9%,6.5%,6.6%
2023-01-06,Friday,18:00,EUR,Low,HICP ex Energy and Food (MoM),0.7%,0.3%,0.3%
2023-01-06,Friday,18:00,EUR,Low,Industrial Sentiment  (Dec),-1.5,-1.2,-1.9
2023-01-06,Friday,18:00,EUR,Low,Retail Sales (MoM)  (Nov),0.8%,0.5%,-1.5%
2023-01-06,Friday,18:00,EUR,Low,Retail Sales (YoY)  (Nov),-2.8%,-3.3%,-2.6%
2023-01-06,Friday,18:00,EUR,Low,Selling Price Expectations  (Dec),38.4,,40.4
2023-01-06,Friday,18:00,EUR,Low,Services Sentiment  (Dec),6.3,3.5,3.1
2023-01-06,Friday,18:00,EUR,Medium,CPI (MoM),-0.3%,0.8%,-0.1%
2023-01-06,Friday,18:00,EUR,Medium,Core CPI (YoY),5.2%,5.0%,5.0%
2023-01-06,Friday,19:00,BRL,Low,IGP-DI Inflation Index (MoM)  (Dec),0.31%,0.50%,-0.18%
2023-01-06,Friday,19:00,CLP,Low,CPI (MoM)  (Dec),0.3%,0.5%,1.0%
2023-01-06,Friday,19:00,EUR,Low,Irish Retail Sales (MoM)  (Nov),-1.4%,,0.7%
2023-01-06,Friday,19:00,EUR,Low,Irish Retail Sales (YoY)  (Nov),-4.2%,,-2.6%
2023-01-06,Friday,19:00,PHP,Low,FX Reserves USD  (Dec),96.00B,,95.10B
2023-01-06,Friday,21:00,BRL,Low,Auto Production (MoM)  (Dec),-11.3%,,4.7%
2023-01-06,Friday,21:00,BRL,Low,Auto Sales (MoM)  (Dec),6.3%,,12.8%
2023-01-06,Friday,21:00,INR,Low,"FX Reserves, USD",562.85B,,562.81B
2023-01-06,Friday,21:30,CAD,Low,Full Employment Change  (Dec),84.5K,,50.7K
2023-01-06,Friday,21:30,CAD,Low,Part Time Employment Change  (Dec),19.5K,,-40.6K
2023-01-06,Friday,21:30,CAD,Low,Participation Rate  (Dec),65.0%,,64.8%
2023-01-06,Friday,21:30,CAD,Medium,Employment Change  (Dec),104.0K,8.0K,10.1K
2023-01-06,Friday,21:30,CAD,Medium,Unemployment Rate  (Dec),5.0%,5.2%,5.1%
2023-01-06,Friday,21:30,USD,High,Average Hourly Earnings (MoM)  (Dec),0.3%,0.4%,0.4%
